Post 1978 Auckland Idealistic Baseline,Post 1978 Auckland Idealistic New H1,Post 1978 Auckland Realistic Baseline,Post 1978 Auckland Realistic New H1,Post 1978 Auckland Underheated Baseline,Post 1978 Auckland Underheated New H1,Post 1978 Christchurch Idealistic Baseline,Post 1978 Christchurch Idealistic New H1,Post 1978 Christchurch Realistic Baseline,Post 1978 Christchurch Realistic New H1,Post 1978 Christchurch Underheated Baseline,Post 1978 Christchurch Underheated New H1,State House Auckland Idealistic Baseline,State House Auckland Idealistic New H1,State House Auckland Realistic Baseline,State House Auckland Realistic New H1,State House Auckland Underheated Baseline,State House Auckland Underheated New H1,State House Christchurch Idealistic Baseline,State House Christchurch Idealistic New H1,State House Christchurch Realistic Baseline,State House Christchurch Realistic New H1,State House Christchurch Underheated Baseline,State House Christchurch Underheated New H1
238117.96467274084,63071.55622424712,238122.29469309543,63073.29382133065,0.0,0.0,730783.1384014273,488592.7008311894,731470.4461060093,489088.54352551675,289528.62902682455,124115.2225127127,294207.37272619724,0.0,294556.77906100947,0.0,0.0,0.0,678525.2734852235,163599.35732058657,680784.6480661375,163851.8684367024,281116.4246062651,0.0
387443.04857492045,196715.62160611618,387454.58473368525,196732.3356843244,0.0,0.0,862631.7880966155,597708.4402155919,863548.1697371034,598151.9721382014,432491.47128308774,249279.10310593498,458578.1376365427,26241.78555885083,458868.7463458071,26249.02545870546,2365.729934356505,0.0,803230.6995633466,276658.782461854,805041.1876866892,276875.1929291389,437644.87637826306,13302.750969109482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808413.3140775517,570394.5744575843,808391.9711155213,570600.6984661911,179585.65470856125,31307.1413577283,1234435.6880931132,1083261.3697350738,1243724.5662380436,1088277.1055111282,582706.7227482528,511237.28710674145,1044736.5779101343,608499.9586470876,1044736.5779101343,608503.6250197123,670994.5196207789,97334.22586284787,1006262.4855687474,579027.2855883539,1006262.4855687474,579027.2855883539,540003.0185579961,222238.06500815853
77610.2799087567,49152.69213914458,77590.89252248987,49155.53729889522,0.0,0.0,797187.3487522523,695058.287553099,802117.8843662683,697842.0586967431,317900.0475123088,262956.5728646466,771531.3404045058,218956.78566518874,768750.0401899036,218964.03451638523,206347.36129974917,0.0,811729.6254270216,371459.3011595533,812009.2203535,371752.08540975425,307075.50363276823,51773.123522630456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88098.29346805002,0.0,88098.80014955734,0.0,0.0,0.0,1341882.2639710265,1042593.0602771207,1346674.5224221933,1044605.395004836,624131.3189468324,384033.70930400287,30592.244311545954,0.0,31786.861337621067,0.0,0.0,0.0,946940.8868361939,516497.7129900683,946940.8868361939,516602.1421070629,767544.7762135768,66997.20927039687
161255.15055973284,0.0,161257.0662540842,0.0,0.0,0.0,934270.958454698,714722.9057192567,935215.3116117223,715693.3683321119,418198.1816341988,244294.91998182703,86251.54305618547,0.0,87630.62805556673,0.0,0.0,0.0,940983.6132293588,363164.8698465857,940983.6132293588,363290.1065879339,594537.21021221,20815.526588278026
216850.75138127676,0.0,216854.40308110495,0.0,0.0,0.0,871227.1630206427,634038.849955884,872192.0640291942,634746.9959335604,398546.40909376205,219244.33004631446,186795.45524181175,0.0,187915.9951902215,0.0,0.0,0.0,938946.1478784352,310482.25513213885,938946.1478784352,310565.61719631404,577443.9617735477,28846.805453492514
249891.81432794945,8345.68601497919,249896.7015481296,8345.749821396688,0.0,0.0,853703.0277084471,597964.206406554,854637.9480519366,598515.6244439682,393709.4373817423,208366.16115377517,270567.015297237,0.0,271483.488835125,0.0,0.0,0.0,938946.1478784352,287113.19320856733,938946.1478784352,287177.36593770026,574371.8774501137,36932.060255066346
279662.4050241654,48841.665676833545,279668.5723348159,48842.76755642686,0.0,0.0,846429.8057654216,577467.6703476565,847336.3957530365,577906.9252783902,392498.95494255866,203180.78468486082,345545.8139500757,0.0,346302.37815073633,0.0,0.0,0.0,938946.1478784352,274776.4384370103,938946.1478784352,274828.2611570774,574625.0232494051,44988.23724896348
429473.2085660324,194435.5547904395,429487.69699807605,194452.10850435076,0.0,0.0,974388.5291533186,682212.073824759,975568.6577408132,682634.5326205072,526861.1617066944,322322.3362096083,521095.10961028095,29652.083824421083,521706.38418170274,29653.42055989586,37585.978489548404,0.0,938946.1478784352,382907.7558120695,938946.1478784352,382947.9277162961,688120.3378893515,180941.0237608241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676251.8328203856,494556.5515374748,676305.1734710899,494770.6590413846,78986.4963273627,6202.169913902106,1275585.3338958235,1038120.569458887,1292732.5132500865,1042365.479743098,855842.9566211738,670530.7494968893,1039893.3340461032,555249.0656885046,1039225.7282714883,555249.9764721503,531176.2158389012,50851.16578872682,737898.1539441193,424604.08814448485,737898.1539441193,424604.08814448485,737586.5104160395,424604.08814448485
52735.779928369666,40297.750969789035,52736.317969588206,40325.18692717,0.0,0.0,1276629.6532601784,1027764.6336013215,1293790.8709786092,1032417.4901651748,794705.2749479839,522595.1184045272,589231.737682846,166099.7758009837,588992.3376336256,166101.00095563525,95226.10500751053,0.0,738502.2698041945,424951.7107297017,738502.2698041945,424951.7107297017,738190.371134132,424951.7107297017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105373.8924131171,0.0,105375.07366090243,0.0,0.0,0.0,1180734.6751203528,854391.2696575737,1184033.5650538402,857432.0579650559,450009.14369297586,183055.18704527445,1674.6434426588598,0.0,2263.336577859115,0.0,0.0,0.0,972300.5069860558,559484.7581127014,972300.5069860558,559484.7581127014,623708.852860358,199575.51165486343
83178.71447175465,0.0,83179.2251112816,0.0,0.0,0.0,829624.7882625186,598578.1377246104,830859.9064493161,600243.6823345044,326955.3302851471,137495.21267157886,0.0,0.0,0.0,0.0,0.0,0.0,966078.0698308252,487955.26791869395,966078.0698308252,491591.66595899774,459503.2702301327,91682.33651435561
93675.34575574743,0.0,93675.98869931258,0.0,0.0,0.0,731242.4362834925,511646.19953269133,732091.7871570433,512808.1771096492,282552.01865632617,114195.3490696602,23156.25351047879,0.0,24515.161334304765,0.0,0.0,0.0,896104.4372555063,335785.48343484505,908094.8476281059,339224.4563718724,403393.4044683455,41116.95510235169
139904.66337752828,19926.76512066777,139906.16218566961,19928.191989143455,0.0,0.0,633542.6387564146,448814.15824112634,634129.3119141853,449653.6969532125,208724.195899448,85747.3888066739,74785.99910658314,0.0,75736.82390242991,0.0,0.0,0.0,743956.09065872,243776.89647570506,751957.0629278668,246597.0894997459,323917.4993736663,2974.129555748304
165371.93306824198,36676.29441359947,165373.96710121137,36677.8587056086,0.0,0.0,584541.2695971049,426948.29638495384,585005.3319024027,427577.1230524384,167450.75142162954,80800.10519629384,139378.3697991187,0.0,140157.01723716623,0.0,0.0,0.0,635878.8223787013,195156.94216903078,641850.4317987857,197653.41805804943,248057.09199399847,0.0
267112.61532369204,147502.60592837373,267117.89435658033,147487.32613132027,0.0,0.0,694597.4919547004,527730.016002235,695189.8459377849,528251.6961172051,284689.6882622653,195715.683204065,282799.88583363796,0.0,283436.6570599448,0.0,0.0,0.0,665930.5992793208,272534.48904430505,670464.605606595,274663.82897512644,306740.1611898241,74643.10402053814
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613343.1763556898,471815.9403683989,613376.8293427437,471908.8437105279,34869.50726113476,0.0,1589674.9493316687,1280476.727526907,1609366.9040417483,1285674.1122761504,1018129.9314135477,724287.3648389042,815199.4939493908,390172.2430578816,815266.4850512544,390172.50979379093,150766.52269734986,0.0,922064.059433015,530577.5154385417,922064.059433015,530577.5154385417,921674.6353708172,530577.5154385417
280861.3503539962,205081.83785826914,280867.3691927341,205100.15854345745,0.0,0.0,940058.0325732282,726572.5956507551,947908.5705820285,730911.2775479918,417235.9055954638,244005.8568238192,484258.68221864465,138473.05825258873,484330.7309220998,138473.2447391924,725.8830339160475,0.0,940317.8037351223,541081.152577612,940317.8037351223,541081.152577612,939920.670395913,394015.3942114492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38869.03964986606,0.0,38869.25517199143,0.0,0.0,0.0,578457.8345078954,432951.69821481296,579539.4390994525,434981.4639847671,16283.842354497474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742659.2673674298,345562.9064064294,752702.0035121598,345918.9434143658,50637.23689700141,0.0
83567.47913767435,0.0,83568.01208830932,0.0,0.0,0.0,687779.4765811836,413744.3100015506,688647.3592264673,414993.4254580555,147762.03269249093,0.0,3630.8487150601627,0.0,3655.6168462409732,0.0,0.0,0.0,633137.1148244604,198392.4740572473,638678.0499736463,198894.14182038946,105574.0922996434,0.0
117743.90230542523,0.0,117744.92577370525,0.0,0.0,0.0,728252.4507010115,431059.6498717225,729058.3114968528,431977.6359408688,252092.3128345592,5518.871454575472,48266.91408755662,0.0,48314.095687424604,0.0,0.0,0.0,658989.0005229106,167612.9616614579,663238.0907354838,168197.47766608233,193667.19991788175,0.0
129412.32081068205,0.0,129413.55417009971,0.0,0.0,0.0,735197.1294776516,442387.13158535433,735909.6710350014,443088.22836381034,282227.69168248563,44599.67782105182,91738.31264138117,0.0,91780.02261193318,0.0,0.0,0.0,679050.3136915143,155792.4887423271,682449.8113730702,156424.3133790031,253466.9875137936,0.0
134268.32847285102,5229.617851177171,134269.6563527888,5229.649081170789,0.0,0.0,739166.3983055451,453666.13931445923,739852.0107168435,454210.4957386072,294536.92431135447,77821.20368148017,121340.73195409571,0.0,121374.25433021419,0.0,0.0,0.0,694989.9215724253,153991.5263660418,697772.2452504099,154648.25820950573,294682.5522013804,0.0
260204.25556311378,131989.96055547084,260209.26447377232,131997.2276346317,0.0,0.0,884444.5788930149,587917.5222810806,885404.3013253352,588405.6515812242,445303.8366710368,227931.8077892915,254864.02237153577,0.0,254890.81242133072,0.0,0.0,0.0,827222.1328071521,281534.5612278852,829457.2329891163,282164.2841431776,454797.5903671346,9677.00029322017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551919.4805751415,431011.8915432971,551944.2984659312,431132.1695559517,0.0,0.0,1268489.0286718067,1032345.3224217398,1285540.8152560247,1036566.617524571,851081.7519548736,666800.4691823719,646878.3774140165,292344.2733981537,646891.2628316456,292344.3210962359,32188.216193934437,0.0,733793.0969279545,422241.9410354113,733793.0969279545,422241.9410354113,733483.1871275506,422241.9410354113
257296.54957958113,194993.39200189753,257301.4620680891,195009.37633963686,0.0,0.0,1229514.6257186402,965735.5593003382,1244289.6142808683,970965.4228893032,681797.9677189048,377467.0053096565,367344.20557990135,79797.06957878816,367353.1318042864,79797.10170564213,0.0,0.0,740656.8708502647,426191.5192420171,740656.8708502647,426191.5192420171,740344.0622071009,426191.5192420171
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96600.00420078014,28398.527359163236,96600.93262720673,28398.894996599673,0.0,0.0,773494.6831444098,532783.0445808219,775186.0286081426,535364.9910809724,79079.63724760557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866128.9362187224,477199.83851929527,876207.8761990796,476382.37041330547,181327.1939451378,0.0
64735.277101671476,0.0,64735.58080897467,0.0,0.0,0.0,656579.3173178742,423816.1478528909,657453.505363382,425304.69602326985,153656.82163867098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653110.9992383149,252625.55934065944,660441.7348397952,252187.45531666532,136534.70066387713,0.0
74648.35024451152,6377.881770242904,74648.75925850452,6377.905736813552,0.0,0.0,645053.2704762775,414787.96475569945,645740.1248894529,415862.449522111,190003.23138283385,5169.880184472285,661.0575740259151,0.0,662.2039553012594,0.0,0.0,0.0,610962.2655849224,188458.5575819015,616604.8162514833,188457.68537437858,158353.5491746612,0.0
91645.82188148695,16226.580387562693,91646.4331227089,16226.688509455971,0.0,0.0,633009.3239788534,412037.31438341935,633594.3901581666,412845.8717877639,195383.40098652465,31697.204830947016,20933.98144433135,0.0,20936.053371475864,0.0,0.0,0.0,584473.7398568147,152664.61457504184,589036.1965807747,152898.83614417058,168927.92010963563,0.0
79920.52711808817,13730.61479270564,79920.99494148201,13730.693553243413,0.0,0.0,631177.3075185699,416436.3927820011,631711.4564822646,417053.2319333961,200354.3704362681,54673.16680706617,35824.60272473254,0.0,35826.3336839962,0.0,0.0,0.0,568671.0902741596,133251.11431869422,572443.238511987,133627.73533869968,175577.8956968985,0.0
185729.0038555346,119684.13978504748,185731.4990787633,119689.9877613763,0.0,0.0,799498.4767850926,558860.9445420244,800296.2527390465,559399.3170200572,369939.98736026196,208472.7642918605,148218.8427488021,0.0,148220.15212914674,0.0,0.0,0.0,699459.0411289802,256244.72073263087,702531.8340664506,256689.10843099724,329041.28484752285,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399490.8250828287,347315.5021765301,399502.85334348644,347399.3530439582,0.0,0.0,1593215.9305321032,1280424.4340429143,1613914.506893509,1285812.323908695,1002761.2603876706,739537.894825089,415285.0364311634,120767.3400766259,415285.711918409,120767.34703438349,0.0,0.0,931914.0660737447,536245.4427338591,931914.0660737447,536245.4427338591,931520.4819647913,536245.4427338591
43590.94133159861,48099.70621735557,43591.15268691634,48101.01136202627,0.0,0.0,803330.261447404,635966.9907800353,813811.5526198138,638644.9627673266,298006.19680539164,158669.92153452127,108026.86397792875,0.0,108027.35282227023,0.0,0.0,0.0,933914.8597761323,537396.7468549313,933914.8597761323,537396.7468549313,927789.9296021643,292706.0111158028
0.0,0.0,0.0,0.0,0.0,0.0,140806.61323165224,141337.5151478912,144545.34138681932,144242.69823926265,0.0,0.0,10950.176842170531,0.0,10950.365301794262,0.0,0.0,0.0,953430.888745777,479898.9424511133,953430.888745777,477162.92339916655,611817.2394069728,91762.00398090974
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813008.0622740733,282781.710942471,818661.0697692493,280713.48929268157,263917.67371767055,4017.9351089301063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520586.83318643575,216933.1663600391,526863.0071566999,215925.52045832193,84369.53866552528,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334215.1622063466,142175.16593601223,340231.3003707753,141688.17165218585,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218631.5367448966,83593.31420534098,224298.7813686749,83420.81356033588,0.0,0.0
