Emissions_tCO2_coal_dispatched,Emissions_tCO2_cogen_gas,Emissions_tCO2_cogen_wood,Emissions_tCO2_diesel_dispatched,Emissions_tCO2_gas_ccgt_dispatched,Emissions_tCO2_gas_ocgt_dispatched,Emissions_tCO2_geothermal_dispatched,kWh_coal_dispatched,kWh_cogen_gas,kWh_cogen_wood,kWh_diesel_dispatched,kWh_gas_ccgt_dispatched,kWh_gas_ocgt_dispatched,kWh_geothermal_dispatched,kWh_hydro_dispatched,kWh_solar_dispatched,kWh_wind_dispatched,Total_Emissions_tCO2_,Total_kWh_,EF_tCO2_per_MWh_
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2422388.93415682,0.0,585743.0,56.20067946415651,3868921.23415682,0.014526188584039422
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2283570.9771213746,0.0,559149.0,56.20067946415651,3703509.2771213744,0.015174980068590404
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2207131.226315789,0.0,472325.0,56.20067946415651,3540245.5263157887,0.015874797114041585
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2167458.4185821693,0.0,420699.0,56.20067946415651,3448946.718582169,0.016295026873381246
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2162696.657035446,0.0,407201.0,56.20067946415651,3430686.9570354456,0.016381756822464826
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2252654.285227754,8432.454462353979,435040.0,56.20067946415651,3556916.039690108,0.0158003952966663
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2249528.9854717697,77405.33718122853,524792.0,56.20067946415651,3712515.6226529987,0.015138166455443755
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2479440.6562608103,180287.6073797004,414390.0,56.20067946415651,3934907.563640511,0.014282592044464845
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2672164.8061336665,256599.12722715916,393183.0,56.20067946415651,4182736.233360826,0.013436343180310773
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2956773.1574120764,312249.895204404,325390.0,56.20067946415651,4455202.35261648,0.012614618824473959
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2921094.636571673,320978.88413973874,392504.0,56.20067946415651,4495366.8207114125,0.012501911791763968
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2945156.3002921427,340338.7012105585,380012.0,56.20067946415651,4526296.301502701,0.012416482642883598
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2871507.023935801,318161.24472028005,409071.0,56.20067946415651,4459528.568656081,0.01260238130531656
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2778294.261852017,329626.72669718985,385030.0,56.20067946415651,4353740.288549207,0.012908597146221647
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2786405.563499381,322270.2898560541,363332.0,56.20067946415651,4332797.153355435,0.0129709925193782
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2744257.6277099145,274919.35842113115,418168.0,56.20067946415651,4298134.286131046,0.013075598788409517
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,2880039.314874535,207663.72256886447,429109.0,56.20067946415651,4377601.3374434,0.01283823608683808
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,3124856.1606936683,145884.86213100463,375129.0,56.20067946415651,4506659.322824674,0.012470585291308678
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,3300122.5479892567,88716.31570524235,331402.0,56.20067946415651,4581030.163694499,0.012268131283997464
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,3290759.727960169,18495.19596443718,328524.0,56.20067946415651,4498568.223924606,0.012493014814194892
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,3281949.216309033,32.10416421594248,261052.0,56.20067946415651,4403822.620473249,0.012761794537972784
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,3388180.924489796,0.0,210708.0,56.20067946415651,4459678.224489796,0.012601958400392459
0.0,0.0,0.0,0.0,0.0,0.0,56.20067946415651,0.0,0.0,0.0,0.0,0.0,0.0,860789.3,3194970.4432867886,0.0,201987.0,56.20067946415651,4257746.743286788,0.013199629487772707
