Emissions_tCO2_coal_dispatched,Emissions_tCO2_cogen_gas,Emissions_tCO2_cogen_wood,Emissions_tCO2_gas_ccgt_dispatched,Emissions_tCO2_gas_ocgt_dispatched,Emissions_tCO2_geothermal_dispatched,kWh_coal_dispatched,kWh_cogen_gas,kWh_cogen_wood,kWh_gas_ccgt_dispatched,kWh_gas_ocgt_dispatched,kWh_geothermal_dispatched,kWh_hydro_dispatched,kWh_solar_dispatched,kWh_wind_dispatched,Total_Emissions_tCO2_,Total_kWh_,EF_tCO2_per_MWh_
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,2671473.089414178,0.0,837422.0165,78.08308407817732,4704842.982814178,0.01659632093215411
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,2418421.8140705694,0.0,889322.3144,78.08308407817732,4503692.005370569,0.017337571926558184
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,2257436.3692621915,0.0,851769.1329999999,78.08308407817732,4305153.379162191,0.018137120144456446
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,2186306.9247218044,0.0,811873.6871,78.08308407817732,4194128.4887218047,0.018617236998853554
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,2120633.4778781952,0.0,855342.1565,78.08308407817732,4171923.5112781953,0.018716326861480306
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,2219728.028800641,35002.49727235398,873510.1045,78.08308407817732,4324188.507472996,0.01805728032976253
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1916562.2930475385,468717.8861612285,918096.8707000001,78.08308407817732,4499324.926808767,0.017354399904067223
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1737570.749265297,987712.0483797005,831443.469,78.08308407817732,4752674.143544998,0.01642929469175337
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1755978.3080389125,1258868.3183271592,833318.5603,78.08308407817732,5044113.063566072,0.015480042396784495
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1986768.7239774726,1425270.7001044038,761100.1100999999,78.08308407817732,5369087.411081877,0.014543083041824327
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1971376.3710801415,1448536.8540397387,801003.5261,78.08308407817732,5416864.62811988,0.014414811784816356
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1946069.4506638185,1509951.7626105584,800092.1135,78.08308407817732,5452061.203674377,0.014321754866866461
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,2000467.6236657342,1354175.03162028,825379.8769,78.08308407817732,5375970.409086015,0.014524463145520264
