Emissions_tCO2_coal_dispatched,Emissions_tCO2_cogen_gas,Emissions_tCO2_cogen_wood,Emissions_tCO2_gas_ccgt_dispatched,Emissions_tCO2_gas_ocgt_dispatched,Emissions_tCO2_geothermal_dispatched,kWh_coal_dispatched,kWh_cogen_gas,kWh_cogen_wood,kWh_gas_ccgt_dispatched,kWh_gas_ocgt_dispatched,kWh_geothermal_dispatched,kWh_hydro_dispatched,kWh_solar_dispatched,kWh_wind_dispatched,Total_Emissions_tCO2_,Total_kWh_,EF_tCO2_per_MWh_
0.0,54.986845624415835,10.08439796,0.0,126.711144,78.08308407817732,0.0,91823.70925925924,27704.39,0.0,223083.00000000003,1195947.8769,2328861.9901549187,0.0,837422.0165,269.86547166259317,4704842.982814178,0.05735908140789313
0.0,54.986845624415835,10.08439796,0.0,126.711144,78.08308407817732,0.0,91823.70925925924,27704.39,0.0,223083.00000000003,1195947.8769,2075810.7148113102,0.0,889322.3144,269.86547166259317,4503692.005370569,0.05992094293765727
0.0,54.986845624415835,10.08439796,0.0,102.96784656166544,78.08308407817732,0.0,91823.70925925924,27704.39,0.0,181281.42000293214,1195947.8769,1956626.85,0.0,851769.1329999999,246.12217422425857,4305153.379162191,0.057169199921085136
0.0,54.986845624415835,10.08439796,0.0,126.711144,78.08308407817732,0.0,91823.70925925924,27704.39,0.0,223083.00000000003,1195947.8769,1843695.8254625453,0.0,811873.6871,269.86547166259317,4194128.4887218047,0.06434363477138892
0.0,54.986845624415835,10.08439796,0.0,126.711144,78.08308407817732,0.0,91823.70925925924,27704.39,0.0,223083.00000000003,1195947.8769,1778022.378618936,0.0,855342.1565,269.86547166259317,4171923.5112781953,0.0646861024496376
0.0,54.986845624415835,10.08439796,0.0,89.7102718995049,78.08308407817732,0.0,91823.70925925924,27704.39,0.0,157940.6195413819,1195947.8769,1942259.31,35002.49727235398,873510.1045,232.86459956209808,4324188.507472996,0.05385163000171364
0.0,0.0,0.0,90.41248121901538,0.0,78.08308407817732,0.0,0.0,0.0,226031.2030475384,0.0,1195947.8769,1690531.09,468717.8861612285,918096.8707000001,168.49556529719268,4499324.926808767,0.03744907692556924
0.0,0.0,0.0,25.525791706118827,0.0,78.08308407817732,0.0,0.0,0.0,63814.479265297065,0.0,1195947.8769,1673756.27,987712.0483797005,831443.469,103.60887578429615,4752674.143544998,0.021800121921890223
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1755978.3080389125,1258868.3183271592,833318.5603,78.08308407817732,5044113.063566072,0.015480042396784495
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1986768.7239774726,1425270.7001044038,761100.1100999999,78.08308407817732,5369087.411081877,0.014543083041824327
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1971376.3710801415,1448536.8540397387,801003.5261,78.08308407817732,5416864.62811988,0.014414811784816356
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1946069.4506638185,1509951.7626105584,800092.1135,78.08308407817732,5452061.203674377,0.014321754866866461
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,2000467.6236657342,1354175.03162028,825379.8769,78.08308407817732,5375970.409086015,0.014524463145520264
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1805447.9330331597,1436820.4111971897,806426.2542999999,78.08308407817732,5244642.475430349,0.014888161479829036
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1727848.2674982212,1383513.870056054,913723.1532,78.08308407817732,5221033.167654275,0.014955485163726471
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1887616.59306235,1197907.596621131,904225.1749,78.08308407817732,5185697.241483481,0.015057393527247257
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,2266688.743284168,942852.0008688644,886337.5068,78.08308407817732,5291826.127853032,0.014755413762971972
0.0,0.0,0.0,83.40470621134286,0.0,78.08308407817732,0.0,0.0,0.0,208511.76552835712,0.0,1195947.8769,2620622.89,692370.7112310047,740007.9280000001,161.48779028952018,5457461.1716593625,0.029590277458706897
0.0,0.0,0.0,218.30477970093767,0.0,78.08308407817732,0.0,0.0,0.0,545761.9492523442,0.0,1195947.8769,2774516.1,407309.6347252424,634387.7772,296.387863779115,5557923.338077588,0.05332708743003851
0.0,0.0,0.0,235.56831613358037,0.0,78.08308407817732,0.0,0.0,0.0,588920.7903339509,0.0,1195947.8769,2918854.55,64069.88320443718,700869.3696999999,313.6514002117577,5468662.470138387,0.05735431687811235
0.0,0.0,0.0,263.53727105853295,0.0,78.08308407817732,0.0,0.0,0.0,658843.1776463324,0.0,1195947.8769,2863572.94,96.22464640594248,636851.3615,341.62035513671026,5355311.580692738,0.06379093914317491
0.0,0.0,0.0,296.78998310118135,0.0,78.08308407817732,0.0,0.0,0.0,741974.9577529533,0.0,1195947.8769,2904084.94,0.0,581231.5551,374.87306717935866,5423239.329752954,0.06912346005508767
0.0,0.0,0.0,213.411236539205,0.0,78.08308407817732,0.0,0.0,0.0,533528.0913480124,0.0,1195947.8769,2872254.08,0.0,575948.3481000001,291.4943206173823,5177678.396348013,0.05629826696516779
0.0,0.0,0.0,250.58473240859286,0.0,78.08308407817732,0.0,0.0,0.0,626461.8310214821,0.0,1195947.8769,2480160.58,0.0,570769.2921,328.66781648677016,4873339.580021483,0.06744200995846082
0.0,0.0,0.0,246.31067917267475,0.0,78.08308407817732,0.0,0.0,0.0,615776.6979316869,0.0,1195947.8769,2182110.73,0.0,512469.0507,324.3937632508521,4506304.355531687,0.07198665195630749
0.0,0.0,0.0,151.7415599441031,0.0,78.08308407817732,0.0,0.0,0.0,379353.89986025775,0.0,1195947.8769,2061636.83,0.0,649928.3202,229.82464402228044,4286866.926960258,0.05361133152440658
0.0,0.0,0.0,165.46066909641215,0.0,78.08308407817732,0.0,0.0,0.0,413651.67274103034,0.0,1195947.8769,1820977.87,0.0,720447.2882000001,243.54375317458948,4151024.7078410303,0.05867075488964214
0.0,0.0,0.0,169.18709016554237,0.0,78.08308407817732,0.0,0.0,0.0,422967.72541385586,0.0,1195947.8769,1789435.01,0.0,670834.4617999999,247.27017424371968,4079185.074113856,0.06061754241377135
0.0,0.0,0.0,178.43626080777676,0.0,78.08308407817732,0.0,0.0,0.0,446090.6520194418,0.0,1195947.8769,1846701.2,0.0,603507.096,256.51934488595407,4092246.8249194417,0.06268423090315521
0.0,0.0,0.0,166.62810635069712,0.0,78.08308407817732,0.0,0.0,0.0,416570.2658767428,0.0,1195947.8769,1935593.3,25214.554029017905,703067.8940999999,244.71119042887443,4276393.89090576,0.05722372556683347
0.0,0.0,0.0,144.3551359398052,0.0,78.08308407817732,0.0,0.0,0.0,360887.839849513,0.0,1195947.8769,1771423.48,441662.2364707847,746946.5508999999,222.43822001798253,4516867.984120297,0.04924611939069201
0.0,0.0,0.0,106.75665340208644,0.0,78.08308407817732,0.0,0.0,0.0,266891.6335052161,0.0,1195947.8769,1880812.05,859050.9176423892,621564.4447,184.83973748026375,4824266.9227476055,0.03831457513445181
0.0,0.0,0.0,103.24597337561268,0.0,78.08308407817732,0.0,0.0,0.0,258114.9334390317,0.0,1195947.8769,2116435.41,1112249.4908877292,476526.0186,181.32905745379,5159273.729826761,0.035146237038265984
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,2328164.433983639,1281700.093496798,693029.6022000001,78.08308407817732,5498842.006580437,0.014199914088227246
0.0,0.0,0.0,20.248369976223632,0.0,78.08308407817732,0.0,0.0,0.0,50620.92494055908,0.0,1195947.8769,2156422.9,1328117.8358149165,811589.1978,98.33145405440095,5542698.735455476,0.017740717788862555
0.0,0.0,0.0,51.02206847388456,0.0,78.08308407817732,0.0,0.0,0.0,127555.17118471139,0.0,1195947.8769,2062685.74,1321901.0954616852,810878.1743000001,129.1051525520619,5518968.057846397,0.023392987819255674
0.0,0.0,0.0,48.473267655938685,0.0,78.08308407817732,0.0,0.0,0.0,121183.1691398467,0.0,1195947.8769,1982263.94,1315141.227233963,859250.8254,126.556351734116,5473787.038673811,0.023120437612928778
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1900960.3801242597,1375798.4575717323,941257.4236999999,78.08308407817732,5413964.138295992,0.014422534409833277
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1752950.7489118087,1250058.0807518163,1236649.2719,78.08308407817732,5435605.978463626,0.014365111155508647
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1533128.462296917,1115457.47977512,1578363.5824,78.08308407817732,5422897.401372037,0.014398775838617501
0.0,0.0,0.0,0.0,0.0,78.08308407817732,0.0,0.0,0.0,0.0,0.0,1195947.8769,1583771.19099547,954407.3985138037,1813784.308,78.08308407817732,5547910.774409274,0.014074322254487123
0.0,0.0,0.0,81.80995315232724,0.0,78.08308407817732,0.0,0.0,0.0,204524.8828808181,0.0,1195947.8769,1999434.02,720980.391208526,1621770.495,159.89303723050455,5742657.665989344,0.02784303828129344
0.0,0.0,0.0,287.58000396499597,0.0,78.08308407817732,0.0,0.0,0.0,718950.0099124899,0.0,1195947.8769,2035768.42,400428.60222972836,1451044.4416999999,365.6630880431733,5802139.350742219,0.0630221140752845
0.0,0.0,0.0,275.23293530322127,0.0,78.08308407817732,0.0,0.0,0.0,688082.3382580532,0.0,1195947.8769,2636186.86,54279.615365093574,1114061.1808,353.3160193813986,5688557.871323147,0.0621099455035021
0.0,0.0,0.0,224.36482234266865,0.0,78.08308407817732,0.0,0.0,0.0,560912.0558566716,0.0,1195947.8769,2495151.77,96.19190369258271,1301742.3144999999,302.447906420846,5553850.209160363,0.05445733950872441
0.0,24.480114877149816,4.489568690917572,315.20000000000005,0.0,78.08308407817732,0.0,40879.867277103,12333.97992010322,788000.0,0.0,1195947.8769,2340816.96,0.0,1192858.4405,422.25276764624476,5570837.124597207,0.0757970046874733
0.0,0.0,0.0,210.28194480305044,0.0,78.08308407817732,0.0,0.0,0.0,525704.8620076261,0.0,1195947.8769,1938780.39,0.0,1585166.377,288.3650288812278,5245599.505907626,0.0549727497412773
0.0,0.0,0.0,165.8115640812456,0.0,78.08308407817732,0.0,0.0,0.0,414528.9102031139,0.0,1195947.8769,1894470.18,0.0,1399740.817,243.8946481594229,4904687.784103114,0.04972684478509006
0.0,0.0,0.0,136.5256174208806,0.0,78.08308407817732,0.0,0.0,0.0,341314.0435522015,0.0,1195947.8769,1512793.81,0.0,1484984.479,214.60870149905793,4535040.209452202,0.047322337087939745
0.0,0.0,0.0,32.4809847304401,0.0,78.08308407817732,0.0,0.0,0.0,81202.46182610025,0.0,1195947.8769,1532283.74,0.0,1504862.526,110.56406880861742,4314296.6047261,0.025627368477053686
0.0,35.925106443949375,6.588540695909298,0.0,0.0,78.08308407817732,0.0,59992.103415955724,18100.386527223345,0.0,0.0,1195947.8769,1527355.48,0.0,1409712.919,120.596731218036,4211108.765843179,0.028637762148584458
0.0,7.415317179203704,1.3599436117046622,0.0,0.0,78.08308407817732,0.0,12382.996714873383,3736.108823364457,0.0,0.0,1195947.8769,1521991.08,0.0,1410435.77,86.85834486908568,4144493.832438238,0.020957527838323803
0.0,54.986845624415835,10.08439796,0.0,82.96706748416838,78.08308407817732,0.0,91823.70925925924,27704.39,0.0,146068.7807819866,1195947.8769,1720110.12,0.0,1011167.4367,226.12139514676153,4192822.313641246,0.05393059334069107
0.0,0.0,0.0,146.472417133186,0.0,78.08308407817732,0.0,0.0,0.0,366181.04283296503,0.0,1195947.8769,2331626.73,29090.089332957978,533537.0392,224.55550121136332,4456382.778265923,0.0503896349089525
0.0,0.0,0.0,86.93573839211724,0.0,78.08308407817732,0.0,0.0,0.0,217339.34598029312,0.0,1195947.8769,2223663.79,481631.8565897794,710522.5301,165.01882247029457,4829105.399570072,0.03417171687430677
0.0,0.0,0.0,70.70233373548463,0.0,78.08308407817732,0.0,0.0,0.0,176755.83433871157,0.0,1195947.8769,2455857.18,938871.2909101791,505119.822,148.78541781366195,5272552.00414889,0.028218862079802152
