Emissions_tCO2_coal_dispatched,Emissions_tCO2_cogen_gas,Emissions_tCO2_cogen_wood,Emissions_tCO2_diesel_dispatched,Emissions_tCO2_gas_ccgt_dispatched,Emissions_tCO2_gas_ocgt_dispatched,Emissions_tCO2_geothermal_dispatched,kWh_coal_dispatched,kWh_cogen_gas,kWh_cogen_wood,kWh_diesel_dispatched,kWh_gas_ccgt_dispatched,kWh_gas_ocgt_dispatched,kWh_geothermal_dispatched,kWh_hydro_dispatched,kWh_solar_dispatched,kWh_wind_dispatched,Total_Emissions_tCO2_,Total_kWh_,EF_tCO2_per_MWh_
0.0,0.0,0.0,0.0,4.945411389829777,0.0,66.9746834255226,0.0,0.0,0.0,0.0,12363.528474574443,0.0,1025807.72,2486591.21,690306.2271205585,396362.53264,71.92009481535237,4611431.218235133,0.015596046305744817
0.0,0.0,0.0,0.0,25.2631777769411,0.0,66.9746834255226,0.0,0.0,0.0,0.0,63157.944442352746,0.0,1025807.72,2387828.84,638223.31683028,429542.22068,92.2378612024637,4544560.041952633,0.020296323593698724
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2348874.2225583666,662389.62615719,398564.84314,66.9746834255226,4435636.411855556,0.015099227530577769
0.0,0.0,0.0,0.0,14.57572642970942,0.0,66.9746834255226,0.0,0.0,0.0,0.0,36439.31607427355,0.0,1025807.72,2335974.38,649887.7289560542,366505.946536,81.55040985523202,4414615.091566327,0.018472824507628258
0.0,0.0,0.0,0.0,21.0379028075302,0.0,66.9746834255226,0.0,0.0,0.0,0.0,52594.757018825505,0.0,1025807.72,2327566.68,549764.0859511311,426671.230501,88.0125862330528,4382404.473470956,0.020083172780111964
0.0,20.343161114211227,3.7308656299609733,0.0,80.0,0.0,66.9746834255226,0.0,33971.47973034768,10249.630851541137,0.0,200000.0,0.0,1025807.72,2355686.0,408679.2703388645,434000.731421,171.0487101696948,4468394.832341753,0.03827967683868555
0.0,16.519612063033392,3.029639912904444,0.0,166.11,0.0,66.9746834255226,0.0,27586.45341310838,8323.186573913308,0.0,415275.0,0.0,1025807.72,2459768.87,290770.74682100466,376483.224224,252.63393540146046,4604015.201032027,0.0548725241708217
0.0,36.26162442506089,6.650256933741959,0.0,166.11,0.0,66.9746834255226,0.0,60554.06198817788,18269.936631159228,0.0,415275.0,0.0,1025807.72,2665408.86,166222.48928524234,332530.818073,275.99656478432547,4684068.885977579,0.05892239663907593
0.0,54.986845624415835,10.08439796,0.0,166.11,66.11467802587339,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,116399.08103146724,1025807.72,2565769.7,30902.958932437177,329588.315493,364.27060503581185,4603270.874716164,0.0791329936799065
0.0,54.986845624415835,10.08439796,0.0,166.11,77.22423341022625,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,135958.15741237014,1025807.72,2547962.07,67.37832729594248,262398.298614,375.38016042016466,4506996.723612925,0.08328831446747763
0.0,54.986845624415835,10.08439796,0.0,166.11,124.64898008632598,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,219452.42972944718,1025807.72,2572605.43,0.0,211494.6625795,422.8049070962644,4564163.341568206,0.0926357966301426
0.0,54.986845624415835,10.08439796,0.0,166.11,68.19775420209636,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,415275.0,120066.46866566263,1025807.72,2473350.59,0.0,203472.960958,366.3536812120348,4357500.838882922,0.08407426521711292
