Emissions_tCO2_coal_dispatched,Emissions_tCO2_cogen_gas,Emissions_tCO2_cogen_wood,Emissions_tCO2_diesel_dispatched,Emissions_tCO2_gas_ccgt_dispatched,Emissions_tCO2_gas_ocgt_dispatched,Emissions_tCO2_geothermal_dispatched,kWh_coal_dispatched,kWh_cogen_gas,kWh_cogen_wood,kWh_diesel_dispatched,kWh_gas_ccgt_dispatched,kWh_gas_ocgt_dispatched,kWh_geothermal_dispatched,kWh_hydro_dispatched,kWh_solar_dispatched,kWh_wind_dispatched,Total_Emissions_tCO2_,Total_kWh_,EF_tCO2_per_MWh_
0.0,54.986845624415835,10.08439796,0.0,0.0,268.3391817672851,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,0.0,472428.1369142343,1025807.72,1674704.2,0.0,588098.037167,400.38510877722354,3880566.193340494,0.10317698212810576
0.0,54.986845624415835,10.08439796,0.0,0.0,167.34393219660205,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,0.0,294619.5989376797,1025807.72,1713867.01,0.0,560833.93915,299.3898592065405,3714656.3673469387,0.08059691923007378
0.0,54.986845624415835,10.08439796,0.0,0.0,112.25188903496215,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,0.0,197626.56520239817,1025807.72,1734386.23,0.0,473552.599287,244.29781604490057,3550901.2137486576,0.06879882073289145
0.0,54.986845624415835,10.08439796,0.0,0.0,134.6949881829046,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,0.0,237139.06370229687,1025807.72,1654424.7,0.0,422428.026061,266.74091519284303,3459327.609022556,0.07710773460632471
0.0,54.986845624415835,10.08439796,0.0,0.0,131.79833870034253,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,0.0,232039.32869778614,1025807.72,1650496.45,0.0,413141.289261,263.844265710281,3441012.887218045,0.07667633756628883
0.0,54.986845624415835,10.08439796,0.0,0.0,101.41505498941292,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,0.0,178547.6320236143,1025807.72,1784144.12,17880.107931353978,441144.738458,233.46098199935136,3567052.417672228,0.06544927146086134
0.0,54.986845624415835,10.08439796,0.0,0.0,83.72854952063994,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,0.0,147409.41817014077,1025807.72,1721317.45,177299.31713122854,527248.237175,215.7744765305784,3718610.241735629,0.058025569366976074
0.0,54.986845624415835,10.08439796,0.0,0.0,106.11262419607704,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,0.0,186818.00034520606,1025807.72,1780143.73,405108.2221797004,417672.630145,238.1585512060155,3935078.4019291657,0.06052193295291363
0.0,0.0,0.0,0.0,39.28737213757113,0.0,66.9746834255226,0.0,0.0,0.0,0.0,98218.43034392782,0.0,1025807.72,2102086.24,554027.3804271591,398661.607369,106.26205556309372,4178801.3781400872,0.025428836153583628
0.0,0.0,0.0,0.0,21.83203384682555,0.0,66.9746834255226,0.0,0.0,0.0,0.0,54580.08461706387,0.0,1025807.72,2377217.89,660585.208604404,330319.182104,88.80671727234815,4448510.085325467,0.01996324962042899
0.0,0.0,0.0,0.0,10.978769762208314,0.0,66.9746834255226,0.0,0.0,0.0,0.0,27446.924405520782,0.0,1025807.72,2354150.48,680891.9934397388,399720.696961,77.95345318773091,4488017.814806259,0.017369238805282246
0.0,0.0,0.0,0.0,1.1941786593703554,0.0,66.9746834255226,0.0,0.0,0.0,0.0,2985.4466484258883,0.0,1025807.72,2368675.92,723721.7548105584,396362.53264,68.16886208489295,4517553.3740989845,0.015089774583679173
0.0,0.0,0.0,0.0,18.84559982846882,0.0,66.9746834255226,0.0,0.0,0.0,0.0,47113.999571172055,0.0,1025807.72,2297269.25,652943.17010028,429542.22068,85.82028325399142,4452676.360351453,0.019273865043992904
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2242251.6886826344,679209.7508271899,398564.84314,66.9746834255226,4345834.002649824,0.0154112382996418
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2267262.648484405,665706.9437460542,366505.946536,66.9746834255226,4325283.258766459,0.015484461807161115
0.0,0.0,0.0,0.0,30.121134398753384,0.0,66.9746834255226,0.0,0.0,0.0,0.0,75302.83599688346,0.0,1025807.72,2205099.46,561100.3611511311,426671.230501,97.09581782427598,4293981.607649014,0.022612071195488106
0.0,0.0,0.0,0.0,69.79208508786317,0.0,66.9746834255226,0.0,0.0,0.0,0.0,174480.21271965792,0.0,1025807.72,2322861.27,421237.92108886444,434000.731421,136.76676851338578,4378387.855229522,0.031236786926044553
0.0,54.986845624415835,10.08439796,0.0,80.0,55.685532679470846,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,200000.0,98037.90964695573,1025807.72,2400462.37,291504.77150100464,376483.224224,267.7314596894093,4511824.09463122,0.059339959642485285
0.0,54.986845624415835,10.08439796,0.0,80.0,138.57878499760247,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,200000.0,243976.7341507086,1025807.72,2499294.05,169211.99457524234,332530.818073,350.6247120075409,4590349.41605821,0.07638301145027576
0.0,54.986845624415835,10.08439796,0.0,80.0,178.49771423224703,66.9746834255226,0.0,91823.70925925924,27704.39,0.0,200000.0,314256.53914128005,1025807.72,2491565.91,30659.874949437177,329588.315493,390.54364124218546,4511406.458842977,0.08656804586442576
