Emissions_tCO2_coal_dispatched,Emissions_tCO2_cogen_gas,Emissions_tCO2_cogen_wood,Emissions_tCO2_diesel_dispatched,Emissions_tCO2_gas_ccgt_dispatched,Emissions_tCO2_gas_ocgt_dispatched,Emissions_tCO2_geothermal_dispatched,kWh_coal_dispatched,kWh_cogen_gas,kWh_cogen_wood,kWh_diesel_dispatched,kWh_gas_ccgt_dispatched,kWh_gas_ocgt_dispatched,kWh_geothermal_dispatched,kWh_hydro_dispatched,kWh_solar_dispatched,kWh_wind_dispatched,Total_Emissions_tCO2_,Total_kWh_,EF_tCO2_per_MWh_
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2765923.1982192146,0.0,227811.687581,66.9746834255226,4019542.605800214,0.016662264838013634
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2429199.230825213,0.0,261804.088917,66.9746834255226,3716811.0397422127,0.018019394235916756
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2212525.3306032848,0.0,297485.452082,66.9746834255226,3535818.5026852842,0.018941776387746866
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2068500.2742152845,0.0,329467.50847,66.9746834255226,3423775.5026852842,0.019561645725017316
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2030896.219265316,0.0,307818.05429,66.9746834255226,3364521.993555316,0.01990615117208669
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2033605.162434028,0.0,315882.47632,66.9746834255226,3375295.358754028,0.019842614143920707
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2160914.6796142804,12140.399935017904,328665.09578,66.9746834255226,3527527.895329298,0.018986294485212128
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2235504.181034602,141782.1028407847,330282.16852,66.9746834255226,3733376.1723953867,0.017939441495537993
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2345057.7818934964,287058.8480623893,336139.93376,66.9746834255226,3994064.2837158856,0.016768554201439283
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2472877.460963237,437594.6740577292,336900.6869,66.9746834255226,4273180.541920966,0.01567326322126675
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2551606.120785515,560693.1569567979,416484.55037,66.9746834255226,4554591.548112312,0.01470487149463069
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2597455.28651117,595118.3118049162,372740.74364,66.9746834255226,4591122.061956087,0.014587868177259364
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2603122.56549296,569495.2467916855,373670.68589,66.9746834255226,4572096.218174646,0.014648572608618774
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2482758.95602352,590173.761973963,435343.94074,66.9746834255226,4534084.378737483,0.014771380025391525
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2329974.4542999123,623531.4545717326,506183.45278,66.9746834255226,4485497.081651645,0.01493138490703493
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2376989.6682444406,557928.2255118161,540987.00457,66.9746834255226,4501712.618326257,0.014877600838594596
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2344289.7263239548,459103.6662151201,660984.52083,66.9746834255226,4490185.633369074,0.014915793887850954
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2540326.259570025,357493.1109738038,668041.85398,66.9746834255226,4591668.944523828,0.014586130715150698
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2836704.402372489,252242.5027585259,634121.18218,66.9746834255226,4748875.807311015,0.01410327120418971
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3019260.52958624,134960.55904972838,612578.87085,66.9746834255226,4792607.679485968,0.013974580834604426
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3111966.290000143,19923.83706309358,535150.08941,66.9746834255226,4692847.936473237,0.014271650036854874
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3076379.453722677,67.22405701258272,478575.90361,66.9746834255226,4580830.30138969,0.0146206427697626
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3187856.6412253594,0.0,381175.95349,66.9746834255226,4594840.314715359,0.014576063331522227
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2868795.9010428786,0.0,431979.89668,66.9746834255226,4326583.517722879,0.015479808294737833
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2681501.952856412,0.0,338089.01028,66.9746834255226,4045398.683136412,0.016555768336187052
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2343484.357439023,0.0,371220.36617,66.9746834255226,3740512.443609023,0.017905216045987073
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2169641.388350344,0.0,362993.46093,66.9746834255226,3558442.569280344,0.01882134729493962
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2105575.657458292,0.0,341949.60643,66.9746834255226,3473332.983888292,0.019282540354235326
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2070595.9078629853,0.0,321985.19276,66.9746834255226,3418388.8206229853,0.019592470880277678
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2142572.4596608053,0.0,289870.09209,66.9746834255226,3458250.2717508054,0.019366638664822654
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2452985.9327853746,14880.388583957974,182341.25971,66.9746834255226,3676015.301079333,0.018219370144040976
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2522748.414993774,168333.1742797793,274381.0088,66.9746834255226,3991270.318073553,0.016780292510442878
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2865356.824700213,332175.48319017905,141401.71659,66.9746834255226,4364741.744480392,0.01534447794310353
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3086264.272711473,487773.0303765296,86875.05356,66.9746834255226,4686720.0766480025,0.014290310138049397
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3170472.0558161302,551238.9371500191,170890.66633,66.9746834255226,4918409.37929615,0.013617142913611437
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3124485.2571613137,617176.5822104871,188194.73303,66.9746834255226,4955664.2924018,0.013514774099652101
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3209046.638415514,661634.732075721,55250.91587,66.9746834255226,4951740.006361235,0.013525484645697031
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3201797.027670529,633033.735113602,58596.765683,66.9746834255226,4919235.2484671315,0.013614856790268848
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3161616.4615862216,609960.005214015,70733.87140999999,66.9746834255226,4868118.058210237,0.013757818242014006
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3241065.261005878,541300.8945841169,72464.36117,66.9746834255226,4880638.236759995,0.013722525656805009
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3303869.235676096,442502.3139281414,89810.78675,66.9746834255226,4861990.056354237,0.01377515845347976
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3415011.756143374,356693.6425041754,170006.85495,66.9746834255226,4967519.973597549,0.013482519201028711
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3455601.6803786154,283191.31987533375,325844.87088,66.9746834255226,5090445.591133949,0.013156939255410704
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3669507.87385588,132224.78139933644,259223.6645,66.9746834255226,5086764.039755217,0.013166461605470013
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3674969.0901675816,27050.891110866192,214572.30664,66.9746834255226,4942400.007918448,0.013551044698571414
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3639029.844914185,55.38777643699196,147565.51986,66.9746834255226,4812458.472550622,0.013916937425545358
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3664226.6155833295,0.0,154748.05432,66.9746834255226,4844782.389903329,0.013824084971308482
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3386328.6857449617,0.0,164389.18824,66.9746834255226,4576525.5939849615,0.014634395033985836
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3109710.268999283,0.0,146894.730657,66.9746834255226,4282412.719656283,0.015639474242664344
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2790746.107856545,0.0,149121.950876,66.9746834255226,3965675.778732545,0.01688859280546836
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2544907.92355622,0.0,195652.877389,66.9746834255226,3766368.5209452193,0.017782296940160924
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2382327.4552245834,0.0,245113.009523,66.9746834255226,3653248.1847475837,0.0183329136260558
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2274996.864720575,0.0,302886.118824,66.9746834255226,3603690.7035445753,0.01858502544617566
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2232814.174313699,0.0,361228.857566,66.9746834255226,3619850.7518796986,0.018502056580853316
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2412264.643334497,8491.232582563634,405480.581352,66.9746834255226,3852044.177269061,0.017386790063504635
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2556910.028904504,151907.06051010254,447536.464523,66.9746834255226,4182161.2739376067,0.016014371287615195
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2679525.9070084672,377593.7183752222,442592.812947,66.9746834255226,4525520.158330689,0.014799333796410994
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2840717.3827626803,537437.1647696631,438123.196047,66.9746834255226,4842085.463579344,0.013831784657516947
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2925455.7434449554,652893.9444194711,477995.86845,66.9746834255226,5082153.276314427,0.0131784068256384
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2887813.6859075287,684718.1055353292,486394.87224,66.9746834255226,5084734.383682858,0.013171717217018724
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2799693.533926096,769951.8183350469,490474.16709,66.9746834255226,5085927.239351142,0.013168627916522685
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2821328.2889731545,727885.7277812448,501362.11897,66.9746834255226,5076383.855724399,0.013193384371435664
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2768269.7827504585,677215.6945551664,586924.30522,66.9746834255226,5058217.502525624,0.013240767798553819
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2899814.9535032804,615458.3896708476,558128.73605,66.9746834255226,5099209.799224129,0.013134325917657506
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2887081.485292871,570234.4279662457,592620.02152,66.9746834255226,5075743.654779117,0.013195048446243324
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3018564.159944173,471216.30921994534,632154.59265,66.9746834255226,5147742.781814118,0.013010495330522329
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3229795.205933896,332798.76206752006,667309.70572,66.9746834255226,5255711.393721416,0.012743219406136338
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3365955.949359518,164530.14341609157,686665.73758,66.9746834255226,5242959.5503556095,0.012774213262999516
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3342938.035285196,26311.152530117695,693075.299316,66.9746834255226,5088132.207131314,0.013162921225131232
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3284875.983429767,0.3609982925406384,643986.627097,66.9746834255226,4954670.69152506,0.013517484328490786
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3308906.4834095696,0.0,604873.801961,66.9746834255226,4939588.005370569,0.013558759020530525
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2985309.022385666,0.0,638667.735595,66.9746834255226,4649784.477980666,0.014403825326245817
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2666105.116133012,0.0,666990.777186,66.9746834255226,4358903.613319011,0.01536502968794162
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2298008.0576212145,0.0,695726.828179,66.9746834255226,4019542.605800214,0.016662264838013634
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2151579.021940237,0.0,654699.307469,66.9746834255226,3832086.0494092368,0.017477343296048265
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2041002.548573502,0.0,639227.40597,66.9746834255226,3706037.674543502,0.01807177619525207
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2058928.0749025836,0.0,568512.389845,66.9746834255226,3653248.1847475837,0.0183329136260558
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2085804.6655611785,0.0,585806.597253,66.9746834255226,3697418.9828141783,0.01811390154505748
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2339738.562026937,10218.155799585456,550473.68596,66.9746834255226,3926238.1237865225,0.01705823266800008
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2482432.535812697,134840.60145690665,612377.47857,66.9746834255226,4255458.335839604,0.015738535814452632
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2732319.4961394533,287038.4517159029,583842.641807,66.9746834255226,4629008.309662356,0.014468473363014506
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2835274.1955776177,480300.8775236572,571675.639947,66.9746834255226,4913058.433048274,0.013631973716210943
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3057478.4971846365,527762.7699355546,557565.285356,66.9746834255226,5168614.272476192,0.012957957374024782
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3130974.0512900776,580118.1237572943,476983.668301,66.9746834255226,5213883.5633483725,0.012845450538314524
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3221370.0205390286,599677.9002093002,368004.77954,66.9746834255226,5214860.420288328,0.012843044305645977
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3317957.787091433,619610.9963736748,266525.77898,66.9746834255226,5229902.282445108,0.012806106081624587
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3334890.280184356,645689.8037472009,163374.545,66.9746834255226,5169762.348931557,0.012955079731927013
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3413203.949311004,531515.7502617682,193967.82714,66.9746834255226,5164495.246712772,0.012968292200123977
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3349475.141425164,460936.8812589324,295874.1276,66.9746834255226,5132093.870284096,0.013050167264733816
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3514289.186208735,342389.06641712063,298662.52338,66.9746834255226,5181148.4960058555,0.012926609510835938
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3698618.497150998,250666.7433669921,253822.16521,66.9746834255226,5228915.125727991,0.012808523721485747
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3764681.9329671166,124396.39556567784,296945.07354,66.9746834255226,5211831.1220727945,0.012850509131402196
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3706969.028333312,26251.138010179195,307353.40821,66.9746834255226,5066381.294553491,0.013219432082129775
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3563877.353860013,53.36960189214225,317525.78381,66.9746834255226,4907264.227271905,0.013648069540114377
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3548721.3526265523,0.0,299341.40428,66.9746834255226,4873870.476906553,0.013741580483696288
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,3243579.3378876587,0.0,330839.93889,66.9746834255226,4600226.996777658,0.014558995343585578
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2995480.4556950266,0.0,324687.40003,66.9746834255226,4345975.575725026,0.015410736268196676
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2697676.388129387,0.0,318682.56534,66.9746834255226,4042166.673469387,0.016569005891100056
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2519878.627869237,0.0,286399.70154,66.9746834255226,3832086.0494092368,0.017477343296048265
0.0,0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,0.0,1025807.72,2411130.129083502,0.0,269099.82546,66.9746834255226,3706037.674543502,0.01807177619525207
