house_type,insulation,schedule,Loc_code,Grid_year,Hydro_resource,SH_code,HP_cap,R_cap,P_annual_kWh_SH,Q_annual_kWh_SH,kgCO2_SH,P_avg_peak_kW_SH,Embodied_SH,Occ_code,DW_code,Tank_Volume (L),CS_code,P_annual_kWh_WH,Q_annual_kWh_WH,kgCO2_WH,P_avg_peak_kW_WH,Embodied_WH,scenario,P_annual_kWh_total,Q_annual_kWh_total,P_avg_peak_kW_total,kgCO2_total,Embodied,SH_DW_code
Mass,Nom,Real,CH,2025,Hhigh,HYD200,14,NA,NA,NA,NA,NA,NA,5,HYD200,200,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Real-CH-5-HYD200-HYD200-Crenew-2025-Hhigh,3116.739279,8577.8,1.412568671,246.1291013,3489.813971,HYD200-HYD200
Mass,H1,Real,CH,2025,Hhigh,HYD200,11.2,NA,NA,NA,NA,NA,NA,5,HYD200,200,Crenew,NA,NA,NA,NA,NA,Mass-H1-Real-CH-5-HYD200-HYD200-Crenew-2025-Hhigh,1655.295916,4834.608067,0.792272108,128.480292,3081.780882,HYD200-HYD200
Mod,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Ideal-AK-3-HYD500-HYD500-Crenew-2025-Hhigh,1990.367458,5681.4,0.790139353,129.7886056,3734.535561,HYD500-HYD500
Mod,H1,Ideal,AK,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Ideal-AK-3-HYD500-HYD500-Crenew-2025-Hhigh,1480.950164,4550.9,0.622181001,92.55827908,3596.723061,HYD500-HYD500
Mod,Nom,Real,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Real-AK-3-HYD500-HYD500-Crenew-2025-Hhigh,1865.304698,5364.775,0.831949461,123.1696297,3734.535561,HYD500-HYD500
Mod,H1,Real,AK,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Real-AK-3-HYD500-HYD500-Crenew-2025-Hhigh,1451.611278,4473.7,0.641471888,91.11280588,3596.723061,HYD500-HYD500
Mod,Nom,Ideal,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Ideal-CH-3-HYD500-HYD500-Crenew-2025-Hhigh,5058.852332,13284.36667,1.963444292,378.2879366,4503.660561,HYD500-HYD500
Mod,H1,Ideal,CH,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Ideal-CH-3-HYD500-HYD500-Crenew-2025-Hhigh,4269.678427,10821.00953,1.734532945,309.7657602,3734.535561,HYD500-HYD500
Mod,Nom,Real,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Real-CH-3-HYD500-HYD500-Crenew-2025-Hhigh,4198.528951,11284.23333,2.100951821,322.3786659,4503.660561,HYD500-HYD500
Mod,H1,Real,CH,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Real-CH-3-HYD500-HYD500-Crenew-2025-Hhigh,3780.759212,9720.644907,1.873499779,278.9907667,3734.535561,HYD500-HYD500
Mass,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-Crenew-2025-Hhigh,1637.777077,4743.85,0.480528395,108.112497,3157.035561,HYD500-HYD500
Mass,H1,Ideal,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-3-HYD500-HYD500-Crenew-2025-Hhigh,865.504126,2825.811389,0.210912782,48.33314689,3117.660561,HYD500-HYD500
Mass,Nom,Real,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Real-AK-3-HYD500-HYD500-Crenew-2025-Hhigh,1519.376271,4445.216667,0.524249138,101.2224843,3157.035561,HYD500-HYD500
Mass,H1,Real,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Real-AK-3-HYD500-HYD500-Crenew-2025-Hhigh,862.1816233,2816.985856,0.210955907,48.17567943,3117.660561,HYD500-HYD500
Mass,Nom,Ideal,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Ideal-CH-3-HYD500-HYD500-Crenew-2025-Hhigh,3437.565817,9119.6,1.078941403,261.4258954,3985.223061,HYD500-HYD500
Mass,H1,Ideal,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Ideal-CH-3-HYD500-HYD500-Crenew-2025-Hhigh,1513.559311,4275.2,0.513034045,107.2124943,3117.660561,HYD500-HYD500
Mass,Nom,Real,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Real-CH-3-HYD500-HYD500-Crenew-2025-Hhigh,2901.929511,7895.3,1.237856738,225.6786261,3985.223061,HYD500-HYD500
Mass,H1,Real,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,3,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Real-CH-3-HYD500-HYD500-Crenew-2025-Hhigh,1458.576478,4153.7,0.57172327,104.1384594,3117.660561,HYD500-HYD500
Mod,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Ideal-AK-4-HYD500-HYD500-Crenew-2025-Hhigh,2131.555325,6154,0.778712632,137.9035257,3734.535561,HYD500-HYD500
Mod,H1,Ideal,AK,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Ideal-AK-4-HYD500-HYD500-Crenew-2025-Hhigh,1613.717519,5023.3,0.61865656,99.98054337,3596.723061,HYD500-HYD500
Mod,Nom,Real,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Real-AK-4-HYD500-HYD500-Crenew-2025-Hhigh,2006.519941,5837.658333,0.819027562,131.3465198,3734.535561,HYD500-HYD500
Mod,H1,Real,AK,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Real-AK-4-HYD500-HYD500-Crenew-2025-Hhigh,1584.458117,4946,0.651055424,98.62998199,3596.723061,HYD500-HYD500
Mod,Nom,Ideal,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Ideal-CH-4-HYD500-HYD500-Crenew-2025-Hhigh,5197.467831,13759.66667,1.952438588,386.8479268,4503.660561,HYD500-HYD500
Mod,H1,Ideal,CH,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Ideal-CH-4-HYD500-HYD500-Crenew-2025-Hhigh,4425.377211,11295.57906,1.730422667,319.1796452,3734.535561,HYD500-HYD500
Mod,Nom,Real,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Real-CH-4-HYD500-HYD500-Crenew-2025-Hhigh,4337.480485,11759.06667,2.085805816,331.0729753,4503.660561,HYD500-HYD500
Mod,H1,Real,CH,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Real-CH-4-HYD500-HYD500-Crenew-2025-Hhigh,3936.593094,10195.37418,1.881101032,288.4094308,3734.535561,HYD500-HYD500
Mass,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-Crenew-2025-Hhigh,1779.329532,5216.025,0.461387177,116.2196992,3157.035561,HYD500-HYD500
Mass,H1,Ideal,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-4-HYD500-HYD500-Crenew-2025-Hhigh,1004.525695,3296.302722,0.202168316,55.93146102,3117.660561,HYD500-HYD500
Mass,Nom,Real,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Real-AK-4-HYD500-HYD500-Crenew-2025-Hhigh,1660.925241,4917.391667,0.505275713,109.4697628,3157.035561,HYD500-HYD500
Mass,H1,Real,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Real-AK-4-HYD500-HYD500-Crenew-2025-Hhigh,1001.062077,3287.477533,0.198821157,55.81459843,3117.660561,HYD500-HYD500
Mass,Nom,Ideal,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Ideal-CH-4-HYD500-HYD500-Crenew-2025-Hhigh,3578.176571,9593.733333,1.071244659,270.2279934,3985.223061,HYD500-HYD500
Mass,H1,Ideal,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Ideal-CH-4-HYD500-HYD500-Crenew-2025-Hhigh,1660.511429,4747.1,0.519224929,116.0793715,3117.660561,HYD500-HYD500
Mass,Nom,Real,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Real-CH-4-HYD500-HYD500-Crenew-2025-Hhigh,3041.752909,8368.966667,1.217908754,234.4643972,3985.223061,HYD500-HYD500
Mass,H1,Real,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,4,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Real-CH-4-HYD500-HYD500-Crenew-2025-Hhigh,1605.640693,4625.7,0.580148642,113.0233297,3117.660561,HYD500-HYD500
Mod,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Ideal-AK-5-HYD500-HYD500-Crenew-2025-Hhigh,2279.742958,6627.591667,0.887838615,147.6521965,3734.535561,HYD500-HYD500
Mod,H1,Ideal,AK,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Ideal-AK-5-HYD500-HYD500-Crenew-2025-Hhigh,1754.009935,5496,0.697064442,109.094525,3596.723061,HYD500-HYD500
Mod,Nom,Real,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Real-AK-5-HYD500-HYD500-Crenew-2025-Hhigh,2154.585311,6311.25,0.94129022,141.0409508,3734.535561,HYD500-HYD500
Mod,H1,Real,AK,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Real-AK-5-HYD500-HYD500-Crenew-2025-Hhigh,1724.61329,5418.8,0.728246461,107.6661046,3596.723061,HYD500-HYD500
Mod,Nom,Ideal,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Ideal-CH-5-HYD500-HYD500-Crenew-2025-Hhigh,5344.910831,14234.73333,2.071424742,396.7365994,4503.660561,HYD500-HYD500
Mod,H1,Ideal,CH,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Ideal-CH-5-HYD500-HYD500-Crenew-2025-Hhigh,4587.389269,11769.8575,1.828314454,330.0005217,3734.535561,HYD500-HYD500
Mod,Nom,Real,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Real-CH-5-HYD500-HYD500-Crenew-2025-Hhigh,4484.196992,12233.9,2.221979793,341.0648625,4503.660561,HYD500-HYD500
Mod,H1,Real,CH,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mod-H1-Real-CH-5-HYD500-HYD500-Crenew-2025-Hhigh,4098.30675,10669.5748,1.976169026,299.267153,3734.535561,HYD500-HYD500
Mass,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD500-HYD500-Crenew-2025-Hhigh,1927.342932,5688.908333,0.578289445,125.8846883,3157.035561,HYD500-HYD500
Mass,H1,Ideal,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-5-HYD500-HYD500-Crenew-2025-Hhigh,1144.229946,3767.746967,0.248767002,64.97968568,3117.660561,HYD500-HYD500
Mass,Nom,Real,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Real-AK-5-HYD500-HYD500-Crenew-2025-Hhigh,1808.793152,5390.275,0.623580193,119.0936107,3157.035561,HYD500-HYD500
Mass,H1,Real,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Real-AK-5-HYD500-HYD500-Crenew-2025-Hhigh,1140.806802,3758.914667,0.249671843,64.86782464,3117.660561,HYD500-HYD500
Mass,Nom,Ideal,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Ideal-CH-5-HYD500-HYD500-Crenew-2025-Hhigh,3725.931085,10067.86667,1.194307561,280.1547456,3985.223061,HYD500-HYD500
Mass,H1,Ideal,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Ideal-CH-5-HYD500-HYD500-Crenew-2025-Hhigh,1812.90984,5219.7,0.613272788,126.3280821,3117.660561,HYD500-HYD500
Mass,Nom,Real,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Real-CH-5-HYD500-HYD500-Crenew-2025-Hhigh,3189.138925,8843.1,1.361695035,244.4736141,3985.223061,HYD500-HYD500
Mass,H1,Real,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,5,HYD500,500,Crenew,NA,NA,NA,NA,NA,Mass-H1-Real-CH-5-HYD500-HYD500-Crenew-2025-Hhigh,1758.02907,5098.3,0.68512375700000006,123.2186831,3117.660561,HYD500-HYD500
Mod,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Ideal-AK-3-HYD1000-HYD1000-Crenew-2025-Hhigh,1982.517535,6027.1,0.64298418,121.9852797,4359.762834,HYD1000-HYD1000
Mod,H1,Ideal,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-H1-Ideal-AK-3-HYD1000-HYD1000-Crenew-2025-Hhigh,1562.187693,4898.047467,0.527234516,89.61840024,4221.950334,HYD1000-HYD1000
Mod,Nom,Real,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Real-AK-3-HYD1000-HYD1000-Crenew-2025-Hhigh,1863.130111,5710.6,0.671463251,115.567717,4359.762834,HYD1000-HYD1000
Mod,H1,Real,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-H1-Real-AK-3-HYD1000-HYD1000-Crenew-2025-Hhigh,1533.120307,4820.734811,0.538199524,88.14240056,4221.950334,HYD1000-HYD1000
Mod,Nom,Ideal,CH,2025,Hhigh,HYD1000,14,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Ideal-CH-3-HYD1000-HYD1000-Crenew-2025-Hhigh,5156.696851,13662.6,1.908155934,376.8061238,5128.887834,HYD1000-HYD1000
Mod,H1,Ideal,CH,2025,Hhigh,HYD1000,8.5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-H1-Ideal-CH-3-HYD1000-HYD1000-Crenew-2025-Hhigh,4382.482189,11200.27443,1.651561065,308.1358919,4359.762834,HYD1000-HYD1000
Mod,Nom,Real,CH,2025,Hhigh,HYD1000,14,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Real-CH-3-HYD1000-HYD1000-Crenew-2025-Hhigh,4297.03099,11662.7,2.054496077,320.3112498,5128.887834,HYD1000-HYD1000
Mod,H1,Real,CH,2025,Hhigh,HYD1000,8.5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-H1-Real-CH-3-HYD1000-HYD1000-Crenew-2025-Hhigh,3893.169101,10100.27061,1.813773452,276.8668509,4359.762834,HYD1000-HYD1000
Mass,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD1000-HYD1000-Crenew-2025-Hhigh,1642.538275,5091.8,0.4461461,100.8677817,3782.262834,HYD1000-HYD1000
Mass,H1,Ideal,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-3-HYD1000-HYD1000-Crenew-2025-Hhigh,964.1757511,3181.6666,0.098450025,49.05716425,3742.887834,HYD1000-HYD1000
Mass,Nom,Real,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Real-AK-3-HYD1000-HYD1000-Crenew-2025-Hhigh,1529.209501,4793.4,0.486658711,94.18373917,3782.262834,HYD1000-HYD1000
Mass,H1,Real,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-H1-Real-AK-3-HYD1000-HYD1000-Crenew-2025-Hhigh,960.4619067,3172.984167,0.104401695,48.72943864,3742.887834,HYD1000-HYD1000
Mass,Nom,Ideal,CH,2025,Hhigh,HYD1000,11.2,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Ideal-CH-3-HYD1000-HYD1000-Crenew-2025-Hhigh,3563.849335,9498.213333,0.96960621,265.9029382,4418.979746,HYD1000-HYD1000
Mass,H1,Ideal,CH,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-H1-Ideal-CH-3-HYD1000-HYD1000-Crenew-2025-Hhigh,1662.978224,4659.408491,0.489571896,109.8565795,3742.887834,HYD1000-HYD1000
Mass,Nom,Real,CH,2025,Hhigh,HYD1000,11.2,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Real-CH-3-HYD1000-HYD1000-Crenew-2025-Hhigh,2984.584978,8274.8718,1.146261454,226.2002448,4418.979746,HYD1000-HYD1000
Mass,H1,Real,CH,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-H1-Real-CH-3-HYD1000-HYD1000-Crenew-2025-Hhigh,1598.964603,4538.03243,0.550888667,105.916411,3742.887834,HYD1000-HYD1000
Mod,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Ideal-AK-4-HYD1000-HYD1000-Crenew-2025-Hhigh,2113.92729,6497.4,0.625965777,128.7019597,4359.762834,HYD1000-HYD1000
Mod,H1,Ideal,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-H1-Ideal-AK-4-HYD1000-HYD1000-Crenew-2025-Hhigh,1700.557272,5367.1192,0.503920521,96.85641368,4221.950334,HYD1000-HYD1000
Mod,Nom,Real,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Real-AK-4-HYD1000-HYD1000-Crenew-2025-Hhigh,1994.328157,6180.8,0.666635942,122.3504623,4359.762834,HYD1000-HYD1000
Mod,H1,Real,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-H1-Real-AK-4-HYD1000-HYD1000-Crenew-2025-Hhigh,1671.321365,5289.784589,0.520257473,95.40072683,4221.950334,HYD1000-HYD1000
Mod,Nom,Ideal,CH,2025,Hhigh,HYD1000,14,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Ideal-CH-4-HYD1000-HYD1000-Crenew-2025-Hhigh,5297.111455,14135.33333,1.89195267,385.1416313,5128.887834,HYD1000-HYD1000
Mod,H1,Ideal,CH,2025,Hhigh,HYD1000,8.5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-H1-Ideal-CH-4-HYD1000-HYD1000-Crenew-2025-Hhigh,4535.710505,11671.8733,1.631524046,316.8910578,4359.762834,HYD1000-HYD1000
Mod,Nom,Real,CH,2025,Hhigh,HYD1000,14,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Real-CH-4-HYD1000-HYD1000-Crenew-2025-Hhigh,4436.2836370000005,12134.96667,2.027766639,328.7878586,5128.887834,HYD1000-HYD1000
Mod,H1,Real,CH,2025,Hhigh,HYD1000,8.5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-H1-Real-CH-4-HYD1000-HYD1000-Crenew-2025-Hhigh,4046.290255,10571.75398,1.799240186,285.6652708,4359.762834,HYD1000-HYD1000
Mass,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-Crenew-2025-Hhigh,1774.381316,5560.6,0.451691575,107.7137338,3782.262834,HYD1000-HYD1000
Mass,H1,Ideal,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-4-HYD1000-HYD1000-Crenew-2025-Hhigh,1101.773863,3648.3388,0.08012721,55.86407572,3742.887834,HYD1000-HYD1000
Mass,Nom,Real,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Real-AK-4-HYD1000-HYD1000-Crenew-2025-Hhigh,1660.573406,5261.7,0.484186929,101.0134395,3782.262834,HYD1000-HYD1000
Mass,H1,Real,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-H1-Real-AK-4-HYD1000-HYD1000-Crenew-2025-Hhigh,1098.209529,3639.9357,0.074953409,55.59133502,3742.887834,HYD1000-HYD1000
Mass,Nom,Ideal,CH,2025,Hhigh,HYD1000,11.2,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Ideal-CH-4-HYD1000-HYD1000-Crenew-2025-Hhigh,3700.725786,9970.235333,0.958564923,274.4436724,4418.979746,HYD1000-HYD1000
Mass,H1,Ideal,CH,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-H1-Ideal-CH-4-HYD1000-HYD1000-Crenew-2025-Hhigh,1814.14338,5127.246313,0.497002792,118.2816533,3742.887834,HYD1000-HYD1000
Mass,Nom,Real,CH,2025,Hhigh,HYD1000,11.2,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-Nom-Real-CH-4-HYD1000-HYD1000-Crenew-2025-Hhigh,3121.125601,8746.3952,1.142272897,234.9466609,4418.979746,HYD1000-HYD1000
Mass,H1,Real,CH,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mass-H1-Real-CH-4-HYD1000-HYD1000-Crenew-2025-Hhigh,1747.938867,5005.70548,0.542311229,114.3666717,3742.887834,HYD1000-HYD1000
Mod,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Ideal-AK-5-HYD1000-HYD1000-Crenew-2025-Hhigh,2251.214577,6967.3,0.700631988,137.4600808,4359.762834,HYD1000-HYD1000
Mod,H1,Ideal,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-H1-Ideal-AK-5-HYD1000-HYD1000-Crenew-2025-Hhigh,1839.280875,5835.146578,0.552867459,105.529431,4221.950334,HYD1000-HYD1000
Mod,Nom,Real,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Crenew,NA,NA,NA,NA,NA,Mod-Nom-Real-AK-5-HYD1000-HYD1000-Crenew-2025-Hhigh,2131.580145,6650.6,0.737669505,131.1706898,4359.762834,HYD1000-HYD1000
