house_type,insulation,schedule,Loc_code,Grid_year,Hydro_resource,SH_code,HP_cap,R_cap,P_annual_kWh_SH,Q_annual_kWh_SH,kgCO2_SH,P_avg_peak_kW_SH,Embodied_SH,Occ_code,DW_code,Tank_Volume (L),CS_code,P_annual_kWh_WH,Q_annual_kWh_WH,kgCO2_WH,P_avg_peak_kW_WH,Embodied_WH,scenario,P_annual_kWh_total,Q_annual_kWh_total,P_avg_peak_kW_total,kgCO2_total,Embodied,SH_DW_code
Mass,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD500-HYD500-Cpeak-2025-Hhigh,1644.491409,4686.05,0.043716035,120.1009037,3157.035561,HYD500-HYD500
Mass,H1,Ideal,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-3-HYD500-HYD500-Cpeak-2025-Hhigh,855.9948479,2765.014644,0.013197407,58.56161655,3117.660561,HYD500-HYD500
Mass,Nom,Real,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Real-AK-3-HYD500-HYD500-Cpeak-2025-Hhigh,1525.666879,4386.708333,0.045841383,113.6194473,3157.035561,HYD500-HYD500
Mass,H1,Real,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,3,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Real-AK-3-HYD500-HYD500-Cpeak-2025-Hhigh,852.6025736,2756.204067,0.013192721,58.46147483,3117.660561,HYD500-HYD500
Mass,Nom,Ideal,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,3,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Ideal-CH-3-HYD500-HYD500-Cpeak-2025-Hhigh,3455.018081,9067.566667,0.094499247,272.595597,3985.223061,HYD500-HYD500
Mass,H1,Ideal,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,3,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Ideal-CH-3-HYD500-HYD500-Cpeak-2025-Hhigh,1524.734491,4220,0.044458756,119.8676066,3117.660561,HYD500-HYD500
Mass,Nom,Real,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,3,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Real-CH-3-HYD500-HYD500-Cpeak-2025-Hhigh,2916.625488,7841.166667,0.105650524,237.8980067,3985.223061,HYD500-HYD500
Mass,H1,Real,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,3,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Real-CH-3-HYD500-HYD500-Cpeak-2025-Hhigh,1469.54528,4098.1,0.048010807,117.2470228,3117.660561,HYD500-HYD500
Mod,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Ideal-AK-4-HYD500-HYD500-Cpeak-2025-Hhigh,2136.093083,6104.275,0.072892719,149.7198841,3734.535561,HYD500-HYD500
Mod,H1,Ideal,AK,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Ideal-AK-4-HYD500-HYD500-Cpeak-2025-Hhigh,1618.730668,4973.4,0.058588504,111.2485958,3596.723061,HYD500-HYD500
Mod,Nom,Real,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Real-AK-4-HYD500-HYD500-Cpeak-2025-Hhigh,2010.881426,5787.366667,0.074788801,143.5022199,3734.535561,HYD500-HYD500
Mod,H1,Real,AK,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Real-AK-4-HYD500-HYD500-Cpeak-2025-Hhigh,1589.331648,4895.9,0.059643413,110.0082574,3596.723061,HYD500-HYD500
Mod,Nom,Ideal,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Ideal-CH-4-HYD500-HYD500-Cpeak-2025-Hhigh,5201.565733,13715.33333,0.181035472,396.69487,4503.660561,HYD500-HYD500
Mod,H1,Ideal,CH,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Ideal-CH-4-HYD500-HYD500-Cpeak-2025-Hhigh,4431.430477,11251.70167,0.155954934,329.7455015,3734.535561,HYD500-HYD500
Mod,Nom,Real,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Real-CH-4-HYD500-HYD500-Cpeak-2025-Hhigh,4339.96816,11713.33333,0.190454584,342.0451622,4503.660561,HYD500-HYD500
Mod,H1,Real,CH,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Real-CH-4-HYD500-HYD500-Cpeak-2025-Hhigh,3941.481964,10149.77265,0.165993774,300.0333524,3734.535561,HYD500-HYD500
Mass,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD500-HYD500-Cpeak-2025-Hhigh,1786.03517,5161.2,0.043716035,128.5586254,3157.035561,HYD500-HYD500
Mass,H1,Ideal,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-4-HYD500-HYD500-Cpeak-2025-Hhigh,994.802354,3238.832356,0.013197407,66.68318687,3117.660561,HYD500-HYD500
Mass,Nom,Real,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Real-AK-4-HYD500-HYD500-Cpeak-2025-Hhigh,1667.254702,4862,0.045841383,122.213056,3157.035561,HYD500-HYD500
Mass,H1,Real,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Real-AK-4-HYD500-HYD500-Cpeak-2025-Hhigh,991.3111162,3230.008989,0.013192721,66.63895168,3117.660561,HYD500-HYD500
Mass,Nom,Ideal,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Ideal-CH-4-HYD500-HYD500-Cpeak-2025-Hhigh,3594.235861,9545.2,0.094499247,281.1276647,3985.223061,HYD500-HYD500
Mass,H1,Ideal,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Ideal-CH-4-HYD500-HYD500-Cpeak-2025-Hhigh,1672.448542,4695.2,0.044458756,128.8243077,3117.660561,HYD500-HYD500
Mass,Nom,Real,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Real-CH-4-HYD500-HYD500-Cpeak-2025-Hhigh,3055.519306,8318.566667,0.105650524,246.4594339,3985.223061,HYD500-HYD500
Mass,H1,Real,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,4,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Real-CH-4-HYD500-HYD500-Cpeak-2025-Hhigh,1617.17348,4573.2,0.048010807,126.3361638,3117.660561,HYD500-HYD500
Mod,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Ideal-AK-5-HYD500-HYD500-Cpeak-2025-Hhigh,2283.809788,6581.125,0.072892719,159.3196703,3734.535561,HYD500-HYD500
Mod,H1,Ideal,AK,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Ideal-AK-5-HYD500-HYD500-Cpeak-2025-Hhigh,1758.748447,5449.3,0.058588504,120.3963999,3596.723061,HYD500-HYD500
Mod,Nom,Real,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Real-AK-5-HYD500-HYD500-Cpeak-2025-Hhigh,2158.513421,6264.075,0.074788801,153.0788981,3734.535561,HYD500-HYD500
Mod,H1,Real,AK,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Real-AK-5-HYD500-HYD500-Cpeak-2025-Hhigh,1729.297249,5371.9,0.059643413,119.1244834,3596.723061,HYD500-HYD500
Mod,Nom,Ideal,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Ideal-CH-5-HYD500-HYD500-Cpeak-2025-Hhigh,5346.752625,14192.96667,0.181035472,406.2654472,4503.660561,HYD500-HYD500
Mod,H1,Ideal,CH,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Ideal-CH-5-HYD500-HYD500-Cpeak-2025-Hhigh,4592.630966,11728.38425,0.155954934,340.29273010000003,3734.535561,HYD500-HYD500
Mod,Nom,Real,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Real-CH-5-HYD500-HYD500-Cpeak-2025-Hhigh,4484.713415,12190.96667,0.190454584,351.5182672,4503.660561,HYD500-HYD500
Mod,H1,Real,CH,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Real-CH-5-HYD500-HYD500-Cpeak-2025-Hhigh,4102.514983,10626.32902,0.165993774,310.4640616,3734.535561,HYD500-HYD500
Mass,Nom,Ideal,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD500-HYD500-Cpeak-2025-Hhigh,1933.910434,5638.05,0.043716035,138.1033899,3157.035561,HYD500-HYD500
Mass,H1,Ideal,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-5-HYD500-HYD500-Cpeak-2025-Hhigh,1135.403051,3714.100544,0.013197407,75.78993336,3117.660561,HYD500-HYD500
Mass,Nom,Real,AK,2025,Hhigh,HYD500,8.5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Real-AK-5-HYD500-HYD500-Cpeak-2025-Hhigh,1815.043962,5338.708333,0.045841383,131.7302562,3157.035561,HYD500-HYD500
Mass,H1,Real,AK,2025,Hhigh,HYD500,5,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Real-AK-5-HYD500-HYD500-Cpeak-2025-Hhigh,1131.867725,3705.274433,0.013192721,75.69767104,3117.660561,HYD500-HYD500
Mass,Nom,Ideal,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Ideal-CH-5-HYD500-HYD500-Cpeak-2025-Hhigh,3739.445608,10022.13333,0.094499247,290.7386214,3985.223061,HYD500-HYD500
Mass,H1,Ideal,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Ideal-CH-5-HYD500-HYD500-Cpeak-2025-Hhigh,1825.648709,5171.3,0.044458756,138.8965374,3117.660561,HYD500-HYD500
Mass,Nom,Real,CH,2025,Hhigh,HYD500,14,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Real-CH-5-HYD500-HYD500-Cpeak-2025-Hhigh,3200.796529,8795.5,0.105650524,256.0434576,3985.223061,HYD500-HYD500
Mass,H1,Real,CH,2025,Hhigh,HYD500,6,NA,NA,NA,NA,NA,NA,5,HYD500,500,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Real-CH-5-HYD500-HYD500-Cpeak-2025-Hhigh,1770.41929,5049.4,0.048010807,136.4055012,3117.660561,HYD500-HYD500
Mod,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Ideal-AK-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,1995.839655,5936.7,0.072892719,141.6901242,4359.762834,HYD1000-HYD1000
Mod,H1,Ideal,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Ideal-AK-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,1546.670634,4806.351167,0.058588504,107.3448746,4221.950334,HYD1000-HYD1000
Mod,Nom,Real,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Real-AK-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,1876.070016,5619.5,0.074788801,135.6488335,4359.762834,HYD1000-HYD1000
Mod,H1,Real,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Real-AK-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,1517.251195,4728.675644,0.059643413,105.9838109,4221.950334,HYD1000-HYD1000
Mod,Nom,Ideal,CH,2025,Hhigh,HYD1000,14,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Ideal-CH-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,5180.961858,13582.56667,0.181035472,397.7420579,5128.887834,HYD1000-HYD1000
Mod,H1,Ideal,CH,2025,Hhigh,HYD1000,8.5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Ideal-CH-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,4398.256132,11119.97542,0.155954934,329.918253,4359.762834,HYD1000-HYD1000
Mod,Nom,Real,CH,2025,Hhigh,HYD1000,14,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Real-CH-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,4319.007034,11580.56667,0.190454584,343.3681082,5128.887834,HYD1000-HYD1000
Mod,H1,Real,CH,2025,Hhigh,HYD1000,8.5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Real-CH-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,3907.876338,10018.08535,0.165993774,300.3841918,4359.762834,HYD1000-HYD1000
Mass,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,1660.594584,4989.7,0.043716035,121.158989,3782.262834,HYD1000-HYD1000
Mass,H1,Ideal,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,948.6501337,3069.244422,0.013197407,64.5976686,3742.887834,HYD1000-HYD1000
Mass,Nom,Real,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Real-AK-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,1546.12498,4689.5,0.045841383,114.9516506,3782.262834,HYD1000-HYD1000
Mass,H1,Real,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Real-AK-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,944.9487842,3060.336244,0.013192721,64.48023072,3742.887834,HYD1000-HYD1000
Mass,Nom,Ideal,CH,2025,Hhigh,HYD1000,11.2,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Ideal-CH-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,3631.554547,9409.077267,0.094499247,289.4017807,4418.979746,HYD1000-HYD1000
Mass,H1,Ideal,CH,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Ideal-CH-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,1692.888801,4561.021166,0.044458756,134.0507152,3742.887834,HYD1000-HYD1000
Mass,Nom,Real,CH,2025,Hhigh,HYD1000,11.2,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Real-CH-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,3047.825899,8182.216133,0.105650524,252.0246696,4418.979746,HYD1000-HYD1000
Mass,H1,Real,CH,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,3,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Real-CH-3-HYD1000-HYD1000-Cpeak-2025-Hhigh,1626.94641,4438.790037,0.048010807,130.9049699,3742.887834,HYD1000-HYD1000
Mod,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Ideal-AK-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,2129.073232,6408,0.072892719,149.8740343,4359.762834,HYD1000-HYD1000
Mod,H1,Ideal,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Ideal-AK-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,1684.44353,5277.287444,0.058588504,115.7214369,4221.950334,HYD1000-HYD1000
Mod,Nom,Real,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Real-AK-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,2009.098183,6090.7,0.074788801,143.844345,4359.762834,HYD1000-HYD1000
Mod,H1,Real,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Real-AK-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,1654.92173,5199.5969,0.059643413,114.3738902,4221.950334,HYD1000-HYD1000
Mod,Nom,Ideal,CH,2025,Hhigh,HYD1000,14,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Ideal-CH-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,5320.445212,14058.1,0.181035472,406.7344559,5128.887834,HYD1000-HYD1000
Mod,H1,Ideal,CH,2025,Hhigh,HYD1000,8.5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Ideal-CH-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,4555.006138,11594.53591,0.155954934,339.9152624,4359.762834,HYD1000-HYD1000
Mod,Nom,Real,CH,2025,Hhigh,HYD1000,14,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Real-CH-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,4457.905193,12055.86667,0.190454584,352.3963368,5128.887834,HYD1000-HYD1000
Mod,H1,Real,CH,2025,Hhigh,HYD1000,8.5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Real-CH-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,4064.285498,10492.43426,0.165993774,310.3567516,4359.762834,HYD1000-HYD1000
Mass,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,1794.586158,5461.4,0.043716035,129.4633096,3782.262834,HYD1000-HYD1000
Mass,H1,Ideal,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,1086.654408,3539.2608,0.013197407,72.93857281,3742.887834,HYD1000-HYD1000
Mass,Nom,Real,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Real-AK-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,1679.806141,5161,0.045841383,123.2143,3782.262834,HYD1000-HYD1000
Mass,H1,Real,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Real-AK-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,1082.805403,3530.329478,0.013192721,72.82854939,3742.887834,HYD1000-HYD1000
Mass,Nom,Ideal,CH,2025,Hhigh,HYD1000,11.2,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Ideal-CH-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,3768.668516,9884.431,0.094499247,298.4386385,4418.979746,HYD1000-HYD1000
Mass,H1,Ideal,CH,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Ideal-CH-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,1842.953974,5032.907964,0.044458756,143.6831843,3742.887834,HYD1000-HYD1000
Mass,Nom,Real,CH,2025,Hhigh,HYD1000,11.2,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Real-CH-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,3183.979551,8657.238533,0.105650524,261.0728543,4418.979746,HYD1000-HYD1000
Mass,H1,Real,CH,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,4,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Real-CH-4-HYD1000-HYD1000-Cpeak-2025-Hhigh,1776.333195,4910.57144,0.048010807,140.5506473,3742.887834,HYD1000-HYD1000
Mod,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Ideal-AK-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,2269.366433,6882.3,0.072892719,159.5172269,4359.762834,HYD1000-HYD1000
Mod,H1,Ideal,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Ideal-AK-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,1824.794125,5750.357489,0.058588504,125.2430395,4221.950334,HYD1000-HYD1000
Mod,Nom,Real,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Real-AK-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,2149.408159,6565,0.074788801,153.4559973,4359.762834,HYD1000-HYD1000
Mod,H1,Real,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Real-AK-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,1795.239091,5672.706778,0.059643413,123.8482689,4221.950334,HYD1000-HYD1000
Mod,Nom,Ideal,CH,2025,Hhigh,HYD1000,14,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Ideal-CH-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,5466.102567,14533.86667,0.181035472,416.9399428,5128.887834,HYD1000-HYD1000
Mod,H1,Ideal,CH,2025,Hhigh,HYD1000,8.5,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Ideal-CH-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,4716.60682,12069.84778,0.155954934,351.1069028,4359.762834,HYD1000-HYD1000
Mod,Nom,Real,CH,2025,Hhigh,HYD1000,14,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-Nom-Real-CH-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,4603.434493,12531.63333,0.190454584,362.5823611,5128.887834,HYD1000-HYD1000
Mod,H1,Real,CH,2025,Hhigh,HYD1000,8.5,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mod-H1-Real-CH-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,4225.694404,10967.71429,0.165993774,321.5419729,4359.762834,HYD1000-HYD1000
Mass,Nom,Ideal,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Ideal-AK-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,1935.159148,5935.9,0.043716035,139.0371624,3782.262834,HYD1000-HYD1000
Mass,H1,Ideal,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Ideal-AK-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,1226.518682,4010.951244,0.013197407,82.22823481,3742.887834,HYD1000-HYD1000
Mass,Nom,Real,AK,2025,Hhigh,HYD1000,6,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-Nom-Real-AK-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,1820.255616,5635.5,0.045841383,132.7750613,3782.262834,HYD1000-HYD1000
Mass,H1,Real,AK,2025,Hhigh,HYD1000,5,NA,NA,NA,NA,NA,NA,5,HYD1000,1000,Cpeak,NA,NA,NA,NA,NA,Mass-H1-Real-AK-5-HYD1000-HYD1000-Cpeak-2025-Hhigh,1222.652567,4002.047256,0.013192721,82.10817664,3742.887834,HYD1000-HYD1000
