house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,kgCO2_SH_life,kgCO2_WH_life,P_annual_kWh_life,kgCO2_op_life,Embodied_SH,Embodied_WH,Embodied,kgCO2_total_life
Mod,H1,Real,AK,Hhigh,HYD200-HYD200,5,NA,NA,38457.454442,2398.02717565,NA,NA,3101.313971,5499.34114665
Mod,H1,Real,AK,Hhigh,HYD500-HYD500,3,NA,NA,32028.874746,2080.454855,NA,NA,3596.723061,5677.177916000001
Mod,H1,Real,AK,Hhigh,HYD500-HYD500,4,NA,NA,34965.296256,2229.09739215,NA,NA,3596.723061,5825.82045315
Mod,H1,Real,AK,Hhigh,HYD500-HYD500,5,NA,NA,38044.539478,2404.1056946,NA,NA,3596.723061,6000.8287556
Mod,H1,Real,AK,Hlow,HYD1000-HYD1000,3,NA,NA,33379.52629,3116.8659031,NA,NA,4221.950334,7338.8162371
Mod,H1,Real,AK,Hlow,HYD1000-HYD1000,4,NA,NA,36408.27806,3288.9609809,NA,NA,4221.950334,7510.9113149
Mod,H1,Real,AK,Hlow,HYD1000-HYD1000,5,NA,NA,39495.260001999995,3490.7367214,NA,NA,4221.950334,7712.6870554
Mod,H1,Real,AK,Hlow,HYD200-HYD200,3,NA,NA,32088.603954,3070.1875638,NA,NA,3101.313971,6171.5015348
Mod,H1,Real,AK,Hlow,HYD200-HYD200,4,NA,NA,35216.877872000005,3244.8659858,NA,NA,3101.313971,6346.179956800001
Mod,H1,Real,AK,Hlow,HYD200-HYD200,5,NA,NA,38457.454442,3454.6346439999998,NA,NA,3101.313971,6555.948614999999
Mod,H1,Real,AK,Hlow,HYD500-HYD500,3,NA,NA,32028.874746,3063.8973051,NA,NA,3596.723061,6660.6203661
Mod,H1,Real,AK,Hlow,HYD500-HYD500,4,NA,NA,34965.296256,3234.1421785000002,NA,NA,3596.723061,6830.865239500001
Mod,H1,Real,AK,Hlow,HYD500-HYD500,5,NA,NA,38044.539478,3435.3301052,NA,NA,3596.723061,7032.0531662
Mod,H1,Real,CH,Hhigh,HYD1000-HYD1000,3,NA,NA,85973.279436,5995.1293028,NA,NA,4359.762834,10354.892136800001
Mod,H1,Real,CH,Hhigh,HYD1000-HYD1000,4,NA,NA,89414.280956,6181.7959245,NA,NA,4359.762834,10541.5587585
Mod,H1,Real,CH,Hhigh,HYD1000-HYD1000,5,NA,NA,92965.276888,6394.8779731,NA,NA,4359.762834,10754.6408071
Mod,H1,Real,CH,Hhigh,HYD200-HYD200,3,NA,NA,76681.086856,5461.5915908,NA,NA,3698.655882,9160.2474728
Mod,H1,Real,CH,Hhigh,HYD200-HYD200,4,NA,NA,79647.516718,5615.8103161,NA,NA,3698.655882,9314.466198099999
Mod,H1,Real,CH,Hhigh,HYD200-HYD200,5,NA,NA,82705.49126400001,5787.9744973,NA,NA,3698.655882,9486.6303793
Mod,H1,Real,CH,Hhigh,HYD500-HYD500,3,NA,NA,83271.58226200001,5805.4305927000005,NA,NA,3734.535561,9539.966153700001
Mod,H1,Real,CH,Hhigh,HYD500-HYD500,4,NA,NA,86712.603208,5982.685190900001,NA,NA,3734.535561,9717.2207519
Mod,H1,Real,CH,Hhigh,HYD500-HYD500,5,NA,NA,90255.329626,6183.712204500001,NA,NA,3734.535561,9918.2477655
Mod,H1,Real,CH,Hlow,HYD1000-HYD1000,3,NA,NA,85973.279436,8410.3450024,NA,NA,4359.762834,12770.107836399999
Mod,H1,Real,CH,Hlow,HYD1000-HYD1000,4,NA,NA,89414.280956,8618.4849428,NA,NA,4359.762834,12978.247776799999
Mod,H1,Real,CH,Hlow,HYD1000-HYD1000,5,NA,NA,92965.276888,8854.3729432,NA,NA,4359.762834,13214.135777200001
Mod,H1,Real,CH,Hlow,HYD200-HYD200,3,NA,NA,76681.086856,7758.2362835,NA,NA,3698.655882,11456.892165500001
Mod,H1,Real,CH,Hlow,HYD200-HYD200,4,NA,NA,79647.516718,7938.3529321,NA,NA,3698.655882,11637.0088141
Mod,H1,Real,CH,Hlow,HYD200-HYD200,5,NA,NA,82705.49126400001,8137.1503109000005,NA,NA,3698.655882,11835.8061929
Mod,H1,Real,CH,Hlow,HYD500-HYD500,3,NA,NA,83271.58226200001,8182.8658747,NA,NA,3734.535561,11917.4014357
Mod,H1,Real,CH,Hlow,HYD500-HYD500,4,NA,NA,86712.603208,8384.7162526,NA,NA,3734.535561,12119.2518136
Mod,H1,Real,CH,Hlow,HYD500-HYD500,5,NA,NA,90255.329626,8612.8510452,NA,NA,3734.535561,12347.3866062
Mod,Nom,Ideal,AK,Hhigh,HYD1000-HYD1000,3,NA,NA,43908.47241,2924.0211626,NA,NA,4359.762834,7283.7839966
Mod,Nom,Ideal,AK,Hhigh,HYD1000-HYD1000,4,NA,NA,46839.611104,3078.8635886,NA,NA,4359.762834,7438.6264226
Mod,Nom,Ideal,AK,Hhigh,HYD1000-HYD1000,5,NA,NA,49926.061526000005,3262.4293929,NA,NA,4359.762834,7622.192226900001
Mod,Nom,Ideal,AK,Hhigh,HYD200-HYD200,3,NA,NA,35946.54877,2393.6770156499997,NA,NA,3698.655882,6092.33289765
Mod,Nom,Ideal,AK,Hhigh,HYD200-HYD200,4,NA,NA,38469.195137999995,2517.515777,NA,NA,3698.655882,6216.171659
Mod,Nom,Ideal,AK,Hhigh,HYD200-HYD200,5,NA,NA,41101.218136,2664.9023094,NA,NA,3698.655882,6363.5581913999995
Mod,Nom,Ideal,AK,Hhigh,HYD500-HYD500,3,NA,NA,43885.126604,2918.2618098,NA,NA,3734.535561,6652.7973708
Mod,Nom,Ideal,AK,Hhigh,HYD500-HYD500,4,NA,NA,46994.047826,3074.9869348,NA,NA,3734.535561,6809.5224958
Mod,Nom,Ideal,AK,Hhigh,HYD500-HYD500,5,NA,NA,50243.815336,3260.5026757,NA,NA,3734.535561,6995.0382367
Mod,Nom,Ideal,AK,Hlow,HYD1000-HYD1000,3,NA,NA,43908.47241,4359.0193829,NA,NA,4359.762834,8718.7822169
Mod,Nom,Ideal,AK,Hlow,HYD1000-HYD1000,4,NA,NA,46839.611104,4535.0985725,NA,NA,4359.762834,8894.8614065
Mod,Nom,Ideal,AK,Hlow,HYD1000-HYD1000,5,NA,NA,49926.061526000005,4742.2426903000005,NA,NA,4359.762834,9102.0055243
Mod,Nom,Ideal,AK,Hlow,HYD200-HYD200,3,NA,NA,35946.54877,3648.4273436,NA,NA,3698.655882,7347.083225599999
Mod,Nom,Ideal,AK,Hlow,HYD200-HYD200,4,NA,NA,38469.195137999995,3790.9788917,NA,NA,3698.655882,7489.6347737
Mod,Nom,Ideal,AK,Hlow,HYD200-HYD200,5,NA,NA,41101.218136,3963.8313703000003,NA,NA,3698.655882,7662.4872523
Mod,Nom,Ideal,AK,Hlow,HYD500-HYD500,3,NA,NA,43885.126604,4385.468112,NA,NA,3734.535561,8120.003672999999
Mod,Nom,Ideal,AK,Hlow,HYD500-HYD500,4,NA,NA,46994.047826,4564.0891093,NA,NA,3734.535561,8298.6246703
Mod,Nom,Ideal,AK,Hlow,HYD500-HYD500,5,NA,NA,50243.815336,4777.1528594,NA,NA,3734.535561,8511.6884204
Mod,Nom,Ideal,CH,Hhigh,HYD1000-HYD1000,3,NA,NA,113981.160876,8084.0427465,NA,NA,5128.887834,13212.9305805
Mod,Nom,Ideal,CH,Hhigh,HYD1000-HYD1000,4,NA,NA,117049.79466399999,8253.3818777,NA,NA,5128.887834,13382.269711699999
Mod,Nom,Ideal,CH,Hhigh,HYD1000-HYD1000,5,NA,NA,120254.256474,8449.5791228,NA,NA,5128.887834,13578.466956799999
Mod,Nom,Ideal,CH,Hhigh,HYD200-HYD200,3,NA,NA,109549.319022,7737.4297664000005,NA,NA,4008.251471,11745.6812374
Mod,Nom,Ideal,CH,Hhigh,HYD200-HYD200,4,NA,NA,112605.85083,7892.7763577999995,NA,NA,4008.251471,11901.027828799999
Mod,Nom,Ideal,CH,Hhigh,HYD200-HYD200,5,NA,NA,115776.85955000001,8070.0981525,NA,NA,4008.251471,12078.3496235
Mod,Nom,Ideal,CH,Hhigh,HYD500-HYD500,3,NA,NA,111382.52983,7895.5865662,NA,NA,4503.660561,12399.2471272
Mod,Nom,Ideal,CH,Hhigh,HYD500-HYD500,4,NA,NA,114434.44612600001,8054.3093266000005,NA,NA,4503.660561,12557.9698876
Mod,Nom,Ideal,CH,Hhigh,HYD500-HYD500,5,NA,NA,117628.55775,8238.3440604,NA,NA,4503.660561,12742.0046214
Mod,Nom,Ideal,CH,Hlow,HYD1000-HYD1000,3,NA,NA,113981.160876,11532.6292489,NA,NA,5128.887834,16661.5170829
Mod,Nom,Ideal,CH,Hlow,HYD1000-HYD1000,4,NA,NA,117049.79466399999,11724.005908,NA,NA,5128.887834,16852.893742
Mod,Nom,Ideal,CH,Hlow,HYD1000-HYD1000,5,NA,NA,120254.256474,11943.9607111,NA,NA,5128.887834,17072.8485451
Mod,Nom,Ideal,CH,Hlow,HYD200-HYD200,3,NA,NA,109549.319022,11127.4842458,NA,NA,4008.251471,15135.7357168
Mod,Nom,Ideal,CH,Hlow,HYD200-HYD200,4,NA,NA,112605.85083,11307.040799299999,NA,NA,4008.251471,15315.292270299999
Mod,Nom,Ideal,CH,Hlow,HYD200-HYD200,5,NA,NA,115776.85955000001,11512.9780665,NA,NA,4008.251471,15521.2295375
Mod,Nom,Ideal,CH,Hlow,HYD500-HYD500,3,NA,NA,111382.52983,11308.1630087,NA,NA,4503.660561,15811.823569699998
Mod,Nom,Ideal,CH,Hlow,HYD500-HYD500,4,NA,NA,114434.44612600001,11490.6862174,NA,NA,4503.660561,15994.346778399999
Mod,Nom,Ideal,CH,Hlow,HYD500-HYD500,5,NA,NA,117628.55775,11701.930305,NA,NA,4503.660561,16205.590865999999
Mod,Nom,Real,AK,Hhigh,HYD1000-HYD1000,3,NA,NA,41273.540351999996,2764.3285747,NA,NA,4359.762834,7124.0914087
Mod,Nom,Real,AK,Hhigh,HYD1000-HYD1000,4,NA,NA,44200.160026,2918.1212809,NA,NA,4359.762834,7277.8841149
Mod,Nom,Real,AK,Hhigh,HYD1000-HYD1000,5,NA,NA,47286.979498,3101.6093991,NA,NA,4359.762834,7461.3722331
Mod,Nom,Real,AK,Hhigh,HYD200-HYD200,3,NA,NA,33423.980612,2242.16829895,NA,NA,3698.655882,5940.82418095
Mod,Nom,Real,AK,Hhigh,HYD200-HYD200,4,NA,NA,35950.01619,2365.64971275,NA,NA,3698.655882,6064.30559475
Mod,Nom,Real,AK,Hhigh,HYD200-HYD200,5,NA,NA,38584.520436,2513.9203913,NA,NA,3698.655882,6212.5762733
Mod,Nom,Real,AK,Hhigh,HYD500-HYD500,3,NA,NA,41131.163457999995,2754.4929094,NA,NA,3734.535561,6489.0284704000005
Mod,Nom,Real,AK,Hhigh,HYD500-HYD500,4,NA,NA,44239.391372,2911.508831,NA,NA,3734.535561,6646.044392
Mod,Nom,Real,AK,Hhigh,HYD500-HYD500,5,NA,NA,47487.295262,3097.115272,NA,NA,3734.535561,6831.650833
Mod,Nom,Real,AK,Hlow,HYD1000-HYD1000,3,NA,NA,41273.540351999996,4022.7231988000003,NA,NA,4359.762834,8382.4860328
Mod,Nom,Real,AK,Hlow,HYD1000-HYD1000,4,NA,NA,44200.160026,4196.6553188,NA,NA,4359.762834,8556.4181528
Mod,Nom,Real,AK,Hlow,HYD1000-HYD1000,5,NA,NA,47286.979498,4404.3937346,NA,NA,4359.762834,8764.1565686
Mod,Nom,Real,AK,Hlow,HYD200-HYD200,3,NA,NA,33423.980612,3330.2510369,NA,NA,3698.655882,7028.9069189
Mod,Nom,Real,AK,Hlow,HYD200-HYD200,4,NA,NA,35950.01619,3473.4779681,NA,NA,3698.655882,7172.1338501
Mod,Nom,Real,AK,Hlow,HYD200-HYD200,5,NA,NA,38584.520436,3646.8534084000003,NA,NA,3698.655882,7345.5092904
Mod,Nom,Real,AK,Hlow,HYD500-HYD500,3,NA,NA,41131.163457999995,4038.1013504,NA,NA,3734.535561,7772.6369114
Mod,Nom,Real,AK,Hlow,HYD500-HYD500,4,NA,NA,44239.391372,4216.6349683,NA,NA,3734.535561,7951.1705292999995
Mod,Nom,Real,AK,Hlow,HYD500-HYD500,5,NA,NA,47487.295262,4429.8774433,NA,NA,3734.535561,8164.4130043000005
Mod,Nom,Real,CH,Hhigh,HYD1000-HYD1000,3,NA,NA,95018.154748,6819.2249648,NA,NA,5128.887834,11948.1127988
Mod,Nom,Real,CH,Hhigh,HYD1000-HYD1000,4,NA,NA,98073.91424599999,6988.916531,NA,NA,5128.887834,12117.804365
Mod,Nom,Real,CH,Hhigh,HYD1000-HYD1000,5,NA,NA,101275.558846,7183.2430926,NA,NA,5128.887834,12312.130926599999
Mod,Nom,Real,CH,Hhigh,HYD200-HYD200,3,NA,NA,90587.521024,6465.3743119,NA,NA,4008.251471,10473.6257829
Mod,Nom,Real,CH,Hhigh,HYD200-HYD200,4,NA,NA,93640.42663799999,6618.2160468,NA,NA,4008.251471,10626.4675178
Mod,Nom,Real,CH,Hhigh,HYD200-HYD200,5,NA,NA,96810.964008,6796.1744241,NA,NA,4008.251471,10804.4258951
Mod,Nom,Real,CH,Hhigh,HYD500-HYD500,3,NA,NA,92432.66274,6627.0417996,NA,NA,4503.660561,11130.7023606
Mod,Nom,Real,CH,Hhigh,HYD500-HYD500,4,NA,NA,95479.29952,6785.9929532999995,NA,NA,4503.660561,11289.6535143
Mod,Nom,Real,CH,Hhigh,HYD500-HYD500,5,NA,NA,98663.69513000001,6968.2862936,NA,NA,4503.660561,11471.946854599999
Mod,Nom,Real,CH,Hlow,HYD1000-HYD1000,3,NA,NA,95018.154748,9426.150165500001,NA,NA,5128.887834,14555.0379995
Mod,Nom,Real,CH,Hlow,HYD1000-HYD1000,4,NA,NA,98073.91424599999,9616.8018553,NA,NA,5128.887834,14745.689689300001
Mod,Nom,Real,CH,Hlow,HYD1000-HYD1000,5,NA,NA,101275.558846,9835.4121268,NA,NA,5128.887834,14964.2999608
Mod,Nom,Real,CH,Hlow,HYD200-HYD200,3,NA,NA,90587.521024,9019.1724851,NA,NA,4008.251471,13027.4239561
Mod,Nom,Real,CH,Hlow,HYD200-HYD200,4,NA,NA,93640.42663799999,9196.7011181,NA,NA,4008.251471,13204.9525891
Mod,Nom,Real,CH,Hlow,HYD200-HYD200,5,NA,NA,96810.964008,9402.6183745,NA,NA,4008.251471,13410.8698455
Mod,Nom,Real,CH,Hlow,HYD500-HYD500,3,NA,NA,92432.66274,9201.1115259,NA,NA,4503.660561,13704.7720869
Mod,Nom,Real,CH,Hlow,HYD500-HYD500,4,NA,NA,95479.29952,9384.5706927,NA,NA,4503.660561,13888.2312537
Mod,Nom,Real,CH,Hlow,HYD500-HYD500,5,NA,NA,98663.69513000001,9595.3497768,NA,NA,4503.660561,14099.010337799999
