house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Embodied_HP,Hyd_Embodied_Tank,Hyd_Embodied_FC,Embodied,kgCO2_oper_year,kgCO2_embod_year,P_annual_kWh_year,P_avg_peak_kW_year
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2024,2032,2024,4256.383029,11477.43333,2.943402265,398.0123783,0.190454584,423.7580487,0.099558251,0,0,-54815.86051,1697,Cpeak,14,2236.376471,0,1771.875,4008.251471,423.7580487,200.41257355,4256.383029,0.190454584
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2024,2048,2024,4400.498364,11950.63333,2.955523126,396.8665755,0.190454584,436.1366805,0.099110747,4345.707872,13,-54784.81362,1720,Cpeak,14,2236.376471,0,1771.875,4008.251471,436.1366805,200.41257355,4400.498364,0.190454584
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2024,2064,2024,4201.48467,11236.16667,2.92267677,639.9589145,0.190454584,419.6848883,0.099889663,0,0,-16817.33989,1108,Cpeak,14,2236.376471,495.4090909,1771.875,4503.660561,419.6848883,225.18302805,4201.48467,0.190454584
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2024,2080,2024,4339.96816,11713.33333,2.940860271,637.8771265,0.190454584,432.8195951,0.099728749,0,0,-16916.12629,1099,Cpeak,14,2236.376471,495.4090909,1771.875,4503.660561,432.8195951,225.18302805,4339.96816,0.190454584
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2024,2096,2024,4484.713415,12190.96667,2.953447833,636.371968,0.190454584,445.4521986,0.099326792,252.9221159,6,-18350.08491,1154,Cpeak,14,2236.376471,495.4090909,1771.875,4503.660561,445.4521986,225.18302805,4484.713415,0.190454584
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,2024,2256,2024,4319.007034,11580.56667,2.922909005,988.0716541,0.190454584,658.6756444,0.152506268,0,0,-4470.772054,591,Cpeak,14,2236.376471,1120.636364,1771.875,5128.887834,658.6756444,256.4443917,4319.007034,0.190454584
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,2024,2272,2024,4457.905193,12055.86667,2.939810989,984.0700794,0.190454584,672.9864423,0.150964727,0,0,-4579.741922,590,Cpeak,14,2236.376471,1120.636364,1771.875,5128.887834,672.9864423,256.4443917,4457.905193,0.190454584
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,2024,2288,2024,4603.434493,12531.63333,2.951100015,981.2344954,0.190454584,689.7617218,0.149836328,0,0,-5121.126531,633,Cpeak,14,2236.376471,1120.636364,1771.875,5128.887834,689.7617218,256.4443917,4603.434493,0.190454584
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,2024,2160,2024,4117.614592,10998.86667,2.924757585,398.9594723,0.190454584,632.9932746,0.15372815,0,0,-55628.62442,1701,Cpeak,14,2236.376471,0,1771.875,4008.251471,632.9932746,200.41257355,4117.614592,0.190454584
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,2024,2176,2024,4256.383029,11477.43333,2.943402265,398.0123783,0.190454584,646.9349134,0.151991705,0,0,-54815.86051,1697,Cpeak,14,2236.376471,0,1771.875,4008.251471,646.9349134,200.41257355,4256.383029,0.190454584
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,2024,2192,2024,4400.498364,11950.63333,2.955523126,396.8665755,0.190454584,663.358059,0.150746121,4345.707872,13,-54784.81362,1720,Cpeak,14,2236.376471,0,1771.875,4008.251471,663.358059,200.41257355,4400.498364,0.190454584
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,2024,2208,2024,4201.48467,11236.16667,2.92267677,639.9589145,0.190454584,643.9462878,0.153266366,0,0,-16817.33989,1108,Cpeak,14,2236.376471,495.4090909,1771.875,4503.660561,643.9462878,225.18302805,4201.48467,0.190454584
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,2024,2224,2024,4339.96816,11713.33333,2.940860271,637.8771265,0.190454584,658.0629761,0.151628526,0,0,-16916.12629,1099,Cpeak,14,2236.376471,495.4090909,1771.875,4503.660561,658.0629761,225.18302805,4339.96816,0.190454584
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,2024,2240,2024,4484.713415,12190.96667,2.953447833,636.371968,0.190454584,674.6269943,0.150428117,252.9221159,6,-18350.08491,1154,Cpeak,14,2236.376471,495.4090909,1771.875,4503.660561,674.6269943,225.18302805,4484.713415,0.190454584
NA,NA,NA,AK,Hhigh,NA,HP,1,NA,4,135,2024,1529,2024,234.287379,996.5650833,4.25360123,276.0258952,0,18.70719361,0.07984721,1433.413026,14,NA,NA,Cpeak,NA,NA,NA,NA,494.1176471,18.70719361,24.705882355,234.287379,0
NA,NA,NA,AK,Hhigh,NA,HP,2,NA,4,135,2024,1531,2024,346.1950848,1473.209011,4.255430176,273.2994388,0,27.91234135,0.080626047,1482.302272,28,NA,NA,Cpeak,NA,NA,NA,NA,494.1176471,27.91234135,24.705882355,346.1950848,0
NA,NA,NA,AK,Hhigh,NA,HP,3,NA,4,180,2024,1532,2024,473.6165252,2013.971456,4.252325138,338.7107804,0,38.65867571,0.081624423,571.8111349,22,NA,NA,Cpeak,NA,NA,NA,NA,617.6470588,38.65867571,30.882352939999997,473.6165252,0
NA,NA,NA,AK,Hhigh,NA,HP,4,NA,4,300,2024,1533,2024,635.1362391,2708.551651,4.264520718,553.2112581,0,53.08003783,0.08357268,0,0,NA,NA,Cpeak,NA,NA,NA,NA,802.9411765,53.08003783,40.147058825,635.1362391,0
NA,NA,NA,AK,Hhigh,NA,HP,5,NA,4,300,2024,1534,2024,747.7523748,3186.699787,4.261704669,551.9321629,0,62.67220994,0.083814124,0,0,NA,NA,Cpeak,NA,NA,NA,NA,802.9411765,62.67220994,40.147058825,747.7523748,0
NA,NA,NA,AK,Hhigh,NA,HPo,1,NA,4,162,2024,1535,2024,243.1998416,1034.454832,4.253517703,313.2399665,0,19.45274733,0.079986678,852.324265,10,NA,NA,Cpeak,NA,NA,NA,NA,555.8823529,19.45274733,27.794117645,243.1998416,0
NA,NA,NA,AK,Hhigh,NA,HPo,2,NA,4,162,2024,1536,2024,355.2176648,1511.391712,4.254832633,310.1273175,0,28.60908467,0.080539589,317.1418814,8,NA,NA,Cpeak,NA,NA,NA,NA,555.8823529,28.60908467,27.794117645,355.2176648,0
NA,NA,NA,AK,Hhigh,NA,HPo,3,NA,4,216,2024,1537,2024,488.2651244,2076.118905,4.252031941,400.2985411,0,39.85179426,0.08161917,90.47384192,7,NA,NA,Cpeak,NA,NA,NA,NA,648.5294118,39.85179426,32.42647059,488.2651244,0
NA,NA,NA,AK,Hhigh,NA,HPo,4,NA,4,360,2024,1538,2024,661.2119623,2819.575096,4.264253002,664.2347029,0,55.17389925,0.083443589,0,0,NA,NA,Cpeak,NA,NA,NA,NA,864.7058824,55.17389925,43.23529412,661.2119623,0
NA,NA,NA,AK,Hhigh,NA,HPo,5,NA,4,360,2024,1550,2024,773.8442663,3297.475833,4.261162066,662.7082091,0,64.83569477,0.083783905,0,0,NA,NA,Cpeak,NA,NA,NA,NA,864.7058824,64.83569477,43.23529412,773.8442663,0
NA,NA,NA,AK,Hlow,NA,HP,1,NA,4,135,2024,1539,2024,234.287379,996.5650833,4.25360123,276.0258952,0,25.17200184,0.107440708,1433.413026,14,NA,NA,Cpeak,NA,NA,NA,NA,494.1176471,25.17200184,24.705882355,234.287379,0
NA,NA,NA,AK,Hlow,NA,HP,2,NA,4,135,2024,1540,2024,346.1950848,1473.209011,4.255430176,273.2994388,0,37.39353228,0.108012892,1482.302272,28,NA,NA,Cpeak,NA,NA,NA,NA,494.1176471,37.39353228,24.705882355,346.1950848,0
NA,NA,NA,AK,Hlow,NA,HP,3,NA,4,180,2024,1541,2024,473.6165252,2013.971456,4.252325138,338.7107804,0,52.08707658,0.109977321,571.8111349,22,NA,NA,Cpeak,NA,NA,NA,NA,617.6470588,52.08707658,30.882352939999997,473.6165252,0
NA,NA,NA,AK,Hlow,NA,HP,4,NA,4,300,2024,1542,2024,635.1362391,2708.551651,4.264520718,553.2112581,0,68.33660579,0.107593618,0,0,NA,NA,Cpeak,NA,NA,NA,NA,802.9411765,68.33660579,40.147058825,635.1362391,0
NA,NA,NA,AK,Hlow,NA,HP,5,NA,4,300,2024,1544,2024,747.7523748,3186.699787,4.261704669,551.9321629,0,80.63951151,0.107842535,0,0,NA,NA,Cpeak,NA,NA,NA,NA,802.9411765,80.63951151,40.147058825,747.7523748,0
NA,NA,NA,AK,Hlow,NA,HPo,1,NA,4,162,2024,1543,2024,243.1998416,1034.454832,4.253517703,313.2399665,0,26.14210957,0.107492297,852.324265,10,NA,NA,Cpeak,NA,NA,NA,NA,555.8823529,26.14210957,27.794117645,243.1998416,0
NA,NA,NA,AK,Hlow,NA,HPo,2,NA,4,162,2024,1545,2024,355.2176648,1511.391712,4.254832633,310.1273175,0,38.35575016,0.107978161,317.1418814,8,NA,NA,Cpeak,NA,NA,NA,NA,555.8823529,38.35575016,27.794117645,355.2176648,0
NA,NA,NA,AK,Hlow,NA,HPo,3,NA,4,216,2024,1546,2024,488.2651244,2076.118905,4.252031941,400.2985411,0,53.75396708,0.11009176,90.47384192,7,NA,NA,Cpeak,NA,NA,NA,NA,648.5294118,53.75396708,32.42647059,488.2651244,0
NA,NA,NA,AK,Hlow,NA,HPo,4,NA,4,360,2024,1547,2024,661.2119623,2819.575096,4.264253002,664.2347029,0,71.33298006,0.107882168,0,0,NA,NA,Cpeak,NA,NA,NA,NA,864.7058824,71.33298006,43.23529412,661.2119623,0
NA,NA,NA,AK,Hlow,NA,HPo,5,NA,4,360,2024,1548,2024,773.8442663,3297.475833,4.261162066,662.7082091,0,83.67633542,0.108130717,0,0,NA,NA,Cpeak,NA,NA,NA,NA,864.7058824,83.67633542,43.23529412,773.8442663,0
NA,NA,NA,CH,Hhigh,NA,HP,1,NA,4,135,2024,1650,2024,254.7770376,1024.723634,4.022040776,304.5335565,0,20.77839833,0.081555224,1733.651539,14,NA,NA,Cpeak,NA,NA,NA,NA,494.1176471,20.77839833,24.705882355,254.7770376,0
NA,NA,NA,CH,Hhigh,NA,HP,2,NA,4,135,2024,1651,2024,372.9441095,1501.632333,4.026427271,301.7675563,0,30.59303439,0.082031151,1520.826684,28,NA,NA,Cpeak,NA,NA,NA,NA,494.1176471,30.59303439,24.705882355,372.9441095,0
NA,NA,NA,CH,Hhigh,NA,HP,3,NA,4,180,2024,1652,2024,510.0543316,2049.629599,4.018453471,374.3616638,0,42.36171488,0.083053338,565.5673315,21,NA,NA,Cpeak,NA,NA,NA,NA,617.6470588,42.36171488,30.882352939999997,510.0543316,0
NA,NA,NA,CH,Hhigh,NA,HP,4,NA,4,300,2024,1653,2024,687.0344041,2767.476773,4.028148745,612.1363804,0,58.34373937,0.084921132,0,0,NA,NA,Cpeak,NA,NA,NA,NA,802.9411765,58.34373937,40.147058825,687.0344041,0
NA,NA,NA,CH,Hhigh,NA,HP,5,NA,4,300,2024,1654,2024,805.0316891,3245.621211,4.031668883,610.8535869,0,68.59234701,0.08520453,0,0,NA,NA,Cpeak,NA,NA,NA,NA,802.9411765,68.59234701,40.147058825,805.0316891,0
NA,NA,NA,CH,Hhigh,NA,HPo,1,NA,4,162,2024,1655,2024,265.3112195,1066.530692,4.01992307,345.6355844,0,21.66618826,0.081663295,1127.318874,11,NA,NA,Cpeak,NA,NA,NA,NA,555.8823529,21.66618826,27.794117645,265.3112195,0
NA,NA,NA,CH,Hhigh,NA,HPo,2,NA,4,162,2024,1656,2024,383.6944387,1543.857807,4.0236648,342.5684304,0,31.49398819,0.082080909,295.6572318,9,NA,NA,Cpeak,NA,NA,NA,NA,555.8823529,31.49398819,27.794117645,383.6944387,0
NA,NA,NA,CH,Hhigh,NA,HPo,3,NA,4,216,2024,1657,2024,527.4171542,2118.392491,4.016540747,442.5853949,0,43.872791,0.083184232,101.8843367,8,NA,NA,Cpeak,NA,NA,NA,NA,648.5294118,43.872791,32.42647059,527.4171542,0
NA,NA,NA,CH,Hhigh,NA,HPo,4,NA,4,360,2024,1658,2024,718.0810026,2890.443384,4.02523305,735.1029915,0,60.94953274,0.084878353,0,0,NA,NA,Cpeak,NA,NA,NA,NA,864.7058824,60.94953274,43.23529412,718.0810026,0
NA,NA,NA,CH,Hhigh,NA,HPo,5,NA,4,360,2024,1659,2024,836.2434477,3368.336409,4.027937579,733.5687849,0,71.24742093,0.085199377,0,0,NA,NA,Cpeak,NA,NA,NA,NA,864.7058824,71.24742093,43.23529412,836.2434477,0
NA,NA,NA,CH,Hlow,NA,HP,1,NA,4,135,2024,1660,2024,254.7770376,1024.723634,4.022040776,304.5335565,0,27.98801207,0.109852961,1733.651539,14,NA,NA,Cpeak,NA,NA,NA,NA,494.1176471,27.98801207,24.705882355,254.7770376,0
NA,NA,NA,CH,Hlow,NA,HP,2,NA,4,135,2024,1661,2024,372.9441095,1501.632333,4.026427271,301.7675563,0,41.04777684,0.110064151,1520.826684,28,NA,NA,Cpeak,NA,NA,NA,NA,494.1176471,41.04777684,24.705882355,372.9441095,0
NA,NA,NA,CH,Hlow,NA,HP,3,NA,4,180,2024,1662,2024,510.0543316,2049.629599,4.018453471,374.3616638,0,57.16269697,0.11207178,565.5673315,21,NA,NA,Cpeak,NA,NA,NA,NA,617.6470588,57.16269697,30.882352939999997,510.0543316,0
NA,NA,NA,CH,Hlow,NA,HP,4,NA,4,300,2024,1663,2024,687.0344041,2767.476773,4.028148745,612.1363804,0,75.44995894,0.109819768,0,0,NA,NA,Cpeak,NA,NA,NA,NA,802.9411765,75.44995894,40.147058825,687.0344041,0
NA,NA,NA,CH,Hlow,NA,HP,5,NA,4,300,2024,1664,2024,805.0316891,3245.621211,4.031668883,610.8535869,0,88.39945765,0.109808668,0,0,NA,NA,Cpeak,NA,NA,NA,NA,802.9411765,88.39945765,40.147058825,805.0316891,0
NA,NA,NA,CH,Hlow,NA,HPo,1,NA,4,162,2024,1665,2024,265.3112195,1066.530692,4.01992307,345.6355844,0,29.17650262,0.109970859,1127.318874,11,NA,NA,Cpeak,NA,NA,NA,NA,555.8823529,29.17650262,27.794117645,265.3112195,0
NA,NA,NA,CH,Hlow,NA,HPo,2,NA,4,162,2024,1666,2024,383.6944387,1543.857807,4.0236648,342.5684304,0,42.28171053,0.110196308,295.6572318,9,NA,NA,Cpeak,NA,NA,NA,NA,555.8823529,42.28171053,27.794117645,383.6944387,0
NA,NA,NA,CH,Hlow,NA,HPo,3,NA,4,216,2024,1667,2024,527.4171542,2118.392491,4.016540747,442.5853949,0,59.18686182,0.112220206,101.8843367,8,NA,NA,Cpeak,NA,NA,NA,NA,648.5294118,59.18686182,32.42647059,527.4171542,0
NA,NA,NA,CH,Hlow,NA,HPo,4,NA,4,360,2024,1668,2024,718.0810026,2890.443384,4.02523305,735.1029915,0,78.99845152,0.110013287,0,0,NA,NA,Cpeak,NA,NA,NA,NA,864.7058824,78.99845152,43.23529412,718.0810026,0
NA,NA,NA,CH,Hlow,NA,HPo,5,NA,4,360,2024,1669,2024,836.2434477,3368.336409,4.027937579,733.5687849,0,92.03592441,0.110058769,0,0,NA,NA,Cpeak,NA,NA,NA,NA,864.7058824,92.03592441,43.23529412,836.2434477,0
NA,NA,NA,NA,Hhigh,NA,R,1,NA,3,135,2024,1070,2024,1009.75,1009.724097,NA,288.6193761,0,79.99454214,0.079222126,947.0495179,10,NA,NA,Cpeak,NA,NA,NA,NA,308.8235294,79.99454214,15.441176469999998,1009.75,0
NA,NA,NA,NA,Hhigh,NA,R,2,NA,3,135,2024,1071,2024,1486.2,1486.180303,NA,284.8182247,0,118.5056635,0.079737359,233.13317,6,NA,NA,Cpeak,NA,NA,NA,NA,308.8235294,118.5056635,15.441176469999998,1486.2,0
NA,NA,NA,NA,Hhigh,NA,R,3,NA,3,180,2024,1072,2024,2028.45,2028.537235,NA,352.6522468,0,164.2509357,0.080973618,34.89603569,5,NA,NA,Cpeak,NA,NA,NA,NA,395.2941176,164.2509357,19.76470588,2028.45,0
NA,NA,NA,NA,Hhigh,NA,R,4,NA,3,300,2024,1073,2024,2731.15,2731.243267,NA,575.9028746,0,226.2067569,0.082824728,0,0,NA,NA,Cpeak,NA,NA,NA,NA,617.6470588,226.2067569,30.882352939999997,2731.15,0
NA,NA,NA,NA,Hhigh,NA,R,5,NA,3,300,2024,1074,2024,3208.55,3208.778275,NA,574.0106515,0,267.5717534,0.083393356,0,0,NA,NA,Cpeak,NA,NA,NA,NA,617.6470588,267.5717534,30.882352939999997,3208.55,0
NA,NA,NA,NA,Hhigh,NA,Ro,1,NA,3,162,2024,1075,2024,1049.35,1049.345453,NA,327.6531723,0,83.31169675,0.079393622,441.7423976,8,NA,NA,Cpeak,NA,NA,NA,NA,370.5882353,83.31169675,18.529411765,1049.35,0
NA,NA,NA,NA,Hhigh,NA,Ro,2,NA,3,162,2024,1076,2024,1525.05,1525.06506,NA,323.4318995,0,121.6170706,0.079746284,0,0,NA,NA,Cpeak,NA,NA,NA,NA,370.5882353,121.6170706,18.529411765,1525.05,0
NA,NA,NA,NA,Hhigh,NA,Ro,3,NA,3,216,2024,1077,2024,2092.85,2092.91942,NA,416.9938552,0,169.3838986,0.080934562,0,0,NA,NA,Cpeak,NA,NA,NA,NA,494.1176471,169.3838986,24.705882355,2092.85,0
NA,NA,NA,NA,Hhigh,NA,Ro,4,NA,3,360,2024,1078,2024,2847.15,2847.156509,NA,691.8161165,0,235.8721992,0.08284502,0,0,NA,NA,Cpeak,NA,NA,NA,NA,642.3529412,235.8721992,32.11764706,2847.15,0
NA,NA,NA,NA,Hhigh,NA,Ro,5,NA,3,360,2024,1079,2024,3324.05,3324.280372,NA,689.5127484,0,276.5505224,0.08319686,0,0,NA,NA,Cpeak,NA,NA,NA,NA,642.3529412,276.5505224,32.11764706,3324.05,0
NA,NA,NA,NA,Hlow,NA,R,1,NA,3,135,2024,1080,2024,1009.75,1009.724097,NA,288.6193761,0,105.1493093,0.104134003,947.0495179,10,NA,NA,Cpeak,NA,NA,NA,NA,308.8235294,105.1493093,15.441176469999998,1009.75,0
NA,NA,NA,NA,Hlow,NA,R,2,NA,3,135,2024,1081,2024,1486.2,1486.180303,NA,284.8182247,0,156.0428898,0.104994543,233.13317,6,NA,NA,Cpeak,NA,NA,NA,NA,308.8235294,156.0428898,15.441176469999998,1486.2,0
NA,NA,NA,NA,Hlow,NA,R,3,NA,3,180,2024,1082,2024,2028.45,2028.537235,NA,352.6522468,0,217.4105324,0.107180622,34.89603569,5,NA,NA,Cpeak,NA,NA,NA,NA,395.2941176,217.4105324,19.76470588,2028.45,0
NA,NA,NA,NA,Hlow,NA,R,4,NA,3,300,2024,1083,2024,2731.15,2731.243267,NA,575.9028746,0,285.6058721,0.104573484,0,0,NA,NA,Cpeak,NA,NA,NA,NA,617.6470588,285.6058721,30.882352939999997,2731.15,0
NA,NA,NA,NA,Hlow,NA,R,5,NA,3,300,2024,1084,2024,3208.55,3208.778275,NA,574.0106515,0,337.0743937,0.105055054,0,0,NA,NA,Cpeak,NA,NA,NA,NA,617.6470588,337.0743937,30.882352939999997,3208.55,0
NA,NA,NA,NA,Hlow,NA,Ro,1,NA,3,162,2024,1085,2024,1049.35,1049.345453,NA,327.6531723,0,109.2330066,0.104095875,441.7423976,8,NA,NA,Cpeak,NA,NA,NA,NA,370.5882353,109.2330066,18.529411765,1049.35,0
NA,NA,NA,NA,Hlow,NA,Ro,2,NA,3,162,2024,1086,2024,1525.05,1525.06506,NA,323.4318995,0,160.0965067,0.104977874,0,0,NA,NA,Cpeak,NA,NA,NA,NA,370.5882353,160.0965067,18.529411765,1525.05,0
NA,NA,NA,NA,Hlow,NA,Ro,3,NA,3,216,2024,1087,2024,2092.85,2092.91942,NA,416.9938552,0,224.0332123,0.107046951,0,0,NA,NA,Cpeak,NA,NA,NA,NA,494.1176471,224.0332123,24.705882355,2092.85,0
NA,NA,NA,NA,Hlow,NA,Ro,4,NA,3,360,2024,1088,2024,2847.15,2847.156509,NA,691.8161165,0,297.7228577,0.104568729,0,0,NA,NA,Cpeak,NA,NA,NA,NA,642.3529412,297.7228577,32.11764706,2847.15,0
NA,NA,NA,NA,Hlow,NA,Ro,5,NA,3,360,2024,1089,2024,3324.05,3324.280372,NA,689.5127484,0,348.9188843,0.104968001,0,0,NA,NA,Cpeak,NA,NA,NA,NA,642.3529412,348.9188843,32.11764706,3324.05,0
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2025,2403,2025,948.6501337,3069.244422,3.310611956,861.4761897,0.013197407,64.5976686,0.068094302,0,0,0,0,Cpeak,5,1585.376471,1120.636364,1036.875,3742.887834,64.5976686,187.1443917,948.6501337,0.013197407
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2025,2419,2025,1086.654408,3539.2608,3.322946774,852.1939799,0.013197407,72.93857281,0.067122143,0,0,0,0,Cpeak,5,1585.376471,1120.636364,1036.875,3742.887834,72.93857281,187.1443917,1086.654408,0.013197407
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2025,2435,2025,1226.518682,4010.951244,3.328697087,845.62848,0.013197407,82.22823481,0.067041975,0,0,0,0,Cpeak,5,1585.376471,1120.636364,1036.875,3742.887834,82.22823481,187.1443917,1226.518682,0.013197407
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2025,2307,2025,838.1220162,2560.058333,3.135156919,346.4230526,0.013197407,57.31418159,0.068384054,11.41574452,1,-1842.359214,334,Cpeak,9,1585.376471,0,1036.875,2622.251471,57.31418159,131.11257355,838.1220162,0.013197407
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2025,2323,2025,980.1715675,3038.608333,3.169792716,345.5698189,0.013197407,65.4759961,0.066800546,79.31229948,6,-1844.463768,287,Cpeak,9,1585.376471,0,1036.875,2622.251471,65.4759961,131.11257355,980.1715675,0.013197407
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2025,2339,2025,1127.596531,3515.458333,3.178421184,344.7750902,0.013197407,74.83988086,0.066371152,1604.215644,16,-2224.696692,316,Cpeak,9,1585.376471,0,1036.875,2622.251471,74.83988086,131.11257355,1127.596531,0.013197407
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,5,500,2025,2355,2025,855.9948479,2765.014644,3.313627064,554.1665909,0.013197407,58.56161655,0.068413515,0,0,-80.91344065,102,Cpeak,5,1585.376471,495.4090909,1036.875,3117.660561,58.56161655,155.88302805,855.9948479,0.013197407
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,5,500,2025,2371,2025,994.802354,3238.832356,3.327869523,548.6501756,0.013197407,66.68318687,0.067031593,0,0,-264.6854489,164,Cpeak,5,1585.376471,495.4090909,1036.875,3117.660561,66.68318687,155.88302805,994.802354,0.013197407
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2025,2387,2025,1135.403051,3714.100544,3.334483917,545.3829219,0.013197407,75.78993336,0.066751567,57.29049608,5,-271.95755810000003,151,Cpeak,5,1585.376471,495.4090909,1036.875,3117.660561,75.78993336,155.88302805,1135.403051,0.013197407
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,2547,2025,948.6501337,3069.244422,3.310611956,861.4761897,0.013197407,96.40450452,0.101622823,0,0,0,0,Cpeak,5,1585.376471,1120.636364,1036.875,3742.887834,96.40450452,187.1443917,948.6501337,0.013197407
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,2563,2025,1086.654408,3539.2608,3.322946774,852.1939799,0.013197407,106.2561115,0.097782801,0,0,0,0,Cpeak,5,1585.376471,1120.636364,1036.875,3742.887834,106.2561115,187.1443917,1086.654408,0.013197407
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,2579,2025,1226.518682,4010.951244,3.328697087,845.62848,0.013197407,117.2861519,0.095625247,0,0,0,0,Cpeak,5,1585.376471,1120.636364,1036.875,3742.887834,117.2861519,187.1443917,1226.518682,0.013197407
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2025,2451,2025,838.1220162,2560.058333,3.135156919,346.4230526,0.013197407,87.18286235,0.104021683,11.41574452,1,-1842.359214,334,Cpeak,9,1585.376471,0,1036.875,2622.251471,87.18286235,131.11257355,838.1220162,0.013197407
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2025,2467,2025,980.1715675,3038.608333,3.169792716,345.5698189,0.013197407,97.13990592,0.099105003,79.31229948,6,-1844.463768,287,Cpeak,9,1585.376471,0,1036.875,2622.251471,97.13990592,131.11257355,980.1715675,0.013197407
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2025,2483,2025,1127.596531,3515.458333,3.178421184,344.7750902,0.013197407,108.8730019,0.096553154,1604.215644,16,-2224.696692,316,Cpeak,9,1585.376471,0,1036.875,2622.251471,108.8730019,131.11257355,1127.596531,0.013197407
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,3,NA,5,500,2025,2499,2025,855.9948479,2765.014644,3.313627064,554.1665909,0.013197407,87.73723362,0.102497385,0,0,-80.91344065,102,Cpeak,5,1585.376471,495.4090909,1036.875,3117.660561,87.73723362,155.88302805,855.9948479,0.013197407
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,4,NA,5,500,2025,2515,2025,994.802354,3238.832356,3.327869523,548.6501756,0.013197407,97.37322807,0.097881984,0,0,-264.6854489,164,Cpeak,5,1585.376471,495.4090909,1036.875,3117.660561,97.37322807,155.88302805,994.802354,0.013197407
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,5,500,2025,2531,2025,1135.403051,3714.100544,3.334483917,545.3829219,0.013197407,108.2485786,0.095339341,57.29049608,5,-271.95755810000003,151,Cpeak,5,1585.376471,495.4090909,1036.875,3117.660561,108.2485786,155.88302805,1135.403051,0.013197407
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2025,2407,2025,1692.888801,4561.021166,2.822164751,973.624281,0.044458756,134.0507152,0.079184596,0,0,-4.219278958,15,Cpeak,5,1585.376471,1120.636364,1036.875,3742.887834,134.0507152,187.1443917,1692.888801,0.044458756
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2025,2423,2025,1842.953974,5032.907964,2.849555726,966.2032206,0.044458756,143.6831843,0.077963523,0,0,-37.24081689,44,Cpeak,5,1585.376471,1120.636364,1036.875,3742.887834,143.6831843,187.1443917,1842.953974,0.044458756
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2025,2439,2025,1992.905448,5506.456602,2.873694405,961.5275417,0.044458756,154.032909,0.077290626,0,0,-70.48573652,60,Cpeak,5,1585.376471,1120.636364,1036.875,3742.887834,154.032909,187.1443917,1992.905448,0.044458756
