house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Embodied_HP,Hyd_Embodied_Tank,Hyd_Embodied_FC,Embodied,kgCO2_oper_year,kgCO2_embod_year,P_annual_kWh_year,P_avg_peak_kW_year
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.54615470000002,184.9327941,1635.3551892,0.7122049244
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.62169384,184.9327941,1750.2558116,0.7036124984
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.95134514,184.9327941,1871.0846154,0.797634479
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.09330618,186.72677805,1990.7274152,0.7787978750000001
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.69349368,186.72677805,2131.9264976,0.767774143
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.1452753,186.72677805,2280.0243206,0.8857484964000001
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.9579972,256.4443917,5156.953245199999,1.8985761594000001
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.88580143999997,256.4443917,5297.2840152,1.879037805
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.51633096,256.4443917,5442.718912,2.031696773
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.6126031,200.41257355,4982.8258378,1.996556982
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.64303206,200.41257355,5122.5711507999995,1.97990996
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.89836879999996,200.41257355,5268.2908022,2.0911124352
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.62495192,225.18302805,5058.7929542,1.9623949426
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.79163364,225.18302805,5197.4388586,1.9486515972
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.3317816,225.18302805,5344.9425476,2.0694151818
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.5760257,256.4443917,5156.953245199999,1.8985761594000001
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625.64175004,256.4443917,5297.2840152,1.879037805
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.2781168,256.4443917,5442.718912,2.031696773
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.5608011,200.41257355,4982.8258378,1.996556982
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.56079616,200.41257355,5122.5711507999995,1.97990996
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634.85767074,200.41257355,5268.2908022,2.0911124352
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.61379242,225.18302805,5058.7929542,1.9623949426
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.7541381,225.18302805,5197.4388586,1.9486515972
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636.3817184999999,225.18302805,5344.9425476,2.0694151818
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.820276192,217.9881417,1863.5967812,0.64801847
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.274594494,217.9881417,1994.9955301999998,0.639969483
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.78705178,217.9881417,2132.375435,0.7158622565999999
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.796384512,184.9327941,1520.8874104000001,0.7432055120000001
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.26361548999999,184.9327941,1635.8796894,0.727738636
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.86502215,184.9327941,1756.7344322,0.8415701798
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.36211769,186.72677805,1865.6886636,0.8199768778
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.11481446,186.72677805,2006.9187412000001,0.8031623826000001
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.45012362,186.72677805,2154.8810178,0.9339478341999999
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.87812482,217.9881417,1863.5967812,0.64801847
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.24815318,217.9881417,1994.9955301999998,0.639969483
Mod,Nom,Real,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.80346387999998,217.9881417,2132.375435,0.7158622565999999
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.93863452,184.9327941,1520.8874104000001,0.7432055120000001
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.96348582,184.9327941,1635.8796894,0.727738636
Mod,Nom,Real,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.39502354,184.9327941,1756.7344322,0.8415701798
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.81417032,186.72677805,1865.6886636,0.8199768778
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.36880792,186.72677805,2006.9187412000001,0.8031623826000001
Mod,Nom,Real,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.80356732,186.72677805,2154.8810178,0.9339478341999999
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.3886979,256.4443917,4297.0823628,2.0358591218
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.48442094,256.4443917,4436.334629,2.0109682948
Mod,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.05209038,256.4443917,4582.213395000001,2.1808983998
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.4429253,200.41257355,4121.721907,2.1262166627999997
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.49377122000004,200.41257355,4261.1800134,2.105017173
Mod,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.7482403,200.41257355,4407.1127468,2.2347320984000003
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.63429293999997,225.18302805,4198.4717604,2.0920691404
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.9458608,225.18302805,4337.4202466,2.0756228354
Mod,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.56137138,225.18302805,4484.3717594,2.2126133408
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.11102364,256.4443917,4297.0823628,2.0358591218
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.1438474600001,256.4443917,4436.334629,2.0109682948
Mod,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.82669386,256.4443917,4582.213395000001,2.1808983998
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.25029606,200.41257355,4121.721907,2.1262166627999997
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.27455226,200.41257355,4261.1800134,2.105017173
Mod,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.6016551,200.41257355,4407.1127468,2.2347320984000003
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.68773206,225.18302805,4198.4717604,2.0920691404
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.8757805800001,225.18302805,4337.4202466,2.0756228354
Mod,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.5892942600001,225.18302805,4484.3717594,2.2126133408
NA,NA,NA,AK,Hhigh,NA,HP,1,NA,4,135,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5091896144,24.705882355,271.59018428,0.0048797502
NA,NA,NA,AK,Hhigh,NA,HP,2,NA,4,135,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.81133339,24.705882355,298.45765242000004,0.0085211578
NA,NA,NA,AK,Hhigh,NA,HP,3,NA,4,180,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.233232867999998,30.882352939999997,423.02052074,0.0106206924
NA,NA,NA,AK,Hhigh,NA,HP,4,NA,4,300,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.211798762,40.147058825,803.4567808,0.0105615612
NA,NA,NA,AK,Hhigh,NA,HP,5,NA,4,300,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.914481716,40.147058825,839.66504866,0.0151530674
NA,NA,NA,AK,Hhigh,NA,HPo,1,NA,4,162,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.566827618000001,27.794117645,320.07796410000003,0.0048131766
NA,NA,NA,AK,Hhigh,NA,HPo,2,NA,4,162,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.93543568,27.794117645,350.3478335,0.0086562064
NA,NA,NA,AK,Hhigh,NA,HPo,3,NA,4,216,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.120233484,32.42647059,517.09965106,0.0105422952
NA,NA,NA,AK,Hhigh,NA,HPo,4,NA,4,360,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.861806188,43.23529412,990.17320098,0.0106486214
NA,NA,NA,AK,Hhigh,NA,HPo,5,NA,4,360,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.84223047,43.23529412,1031.2454646,0.014975262999999999
NA,NA,NA,AK,Hlow,NA,HP,1,NA,4,135,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.339003289999997,24.705882355,271.59018428,0.0048797502
NA,NA,NA,AK,Hlow,NA,HP,2,NA,4,135,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.271162814,24.705882355,298.45765242000004,0.0085211578
NA,NA,NA,AK,Hlow,NA,HP,3,NA,4,180,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.673486276,30.882352939999997,423.02052074,0.0106206924
NA,NA,NA,AK,Hlow,NA,HP,4,NA,4,300,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.505954302,40.147058825,803.4567808,0.0105615612
NA,NA,NA,AK,Hlow,NA,HP,5,NA,4,300,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.67091328,40.147058825,839.66504866,0.0151530674
NA,NA,NA,AK,Hlow,NA,HPo,1,NA,4,162,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.192496376,27.794117645,320.07796410000003,0.0048131766
NA,NA,NA,AK,Hlow,NA,HPo,2,NA,4,162,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.30007264,27.794117645,350.3478335,0.0086562064
NA,NA,NA,AK,Hlow,NA,HPo,3,NA,4,216,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.02243258,32.42647059,517.09965106,0.0105422952
NA,NA,NA,AK,Hlow,NA,HPo,4,NA,4,360,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.97494786,43.23529412,990.17320098,0.0106486214
NA,NA,NA,AK,Hlow,NA,HPo,5,NA,4,360,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.630528384,43.23529412,1031.2454646,0.014975262999999999
NA,NA,NA,CH,Hhigh,NA,HP,1,NA,4,135,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2859208292,24.705882355,285.8036022,0.005479316200000001
NA,NA,NA,CH,Hhigh,NA,HP,2,NA,4,135,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.704247852,24.705882355,314.78810862,0.0089985538
NA,NA,NA,CH,Hhigh,NA,HP,3,NA,4,180,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.156337859999997,30.882352939999997,439.09708756,0.0115498876
NA,NA,NA,CH,Hhigh,NA,HP,4,NA,4,300,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.455430256,40.147058825,825.15724478,0.0120209808
NA,NA,NA,CH,Hhigh,NA,HP,5,NA,4,300,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.128601921999994,40.147058825,859.43052858,0.016420273200000002
NA,NA,NA,CH,Hhigh,NA,HPo,1,NA,4,162,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.362128084,27.794117645,335.42409858,0.0055755312
NA,NA,NA,CH,Hhigh,NA,HPo,2,NA,4,162,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.904449417999999,27.794117645,367.43268558,0.0089539508
NA,NA,NA,CH,Hhigh,NA,HPo,3,NA,4,216,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.15270962,32.42647059,536.5466701199999,0.0115463744
NA,NA,NA,CH,Hhigh,NA,HPo,4,NA,4,360,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.316132568,43.23529412,1016.5067666,0.011939803799999999
NA,NA,NA,CH,Hhigh,NA,HPo,5,NA,4,360,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.146972218,43.23529412,1053.931706,0.016287793600000003
NA,NA,NA,CH,Hlow,NA,HP,1,NA,4,135,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.36524372,24.705882355,285.8036022,0.005479316200000001
NA,NA,NA,CH,Hlow,NA,HP,2,NA,4,135,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.485128879999998,24.705882355,314.78810862,0.0089985538
NA,NA,NA,CH,Hlow,NA,HP,3,NA,4,180,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.93044268,30.882352939999997,439.09708756,0.0115498876
NA,NA,NA,CH,Hlow,NA,HP,4,NA,4,300,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.233323458,40.147058825,825.15724478,0.0120209808
NA,NA,NA,CH,Hlow,NA,HP,5,NA,4,300,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.32420567,40.147058825,859.43052858,0.016420273200000002
NA,NA,NA,CH,Hlow,NA,HPo,1,NA,4,162,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2512775,27.794117645,335.42409858,0.0055755312
NA,NA,NA,CH,Hlow,NA,HPo,2,NA,4,162,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.601125663999998,27.794117645,367.43268558,0.0089539508
NA,NA,NA,CH,Hlow,NA,HPo,3,NA,4,216,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.506427628000004,32.42647059,536.5466701199999,0.0115463744
NA,NA,NA,CH,Hlow,NA,HPo,4,NA,4,360,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.00980229,43.23529412,1016.5067666,0.011939803799999999
NA,NA,NA,CH,Hlow,NA,HPo,5,NA,4,360,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.439687222,43.23529412,1053.931706,0.016287793600000003
NA,NA,NA,NA,Hhigh,NA,R,1,NA,3,135,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.219055244,15.441176469999998,1040.91,0.1700000002
NA,NA,NA,NA,Hhigh,NA,R,2,NA,3,135,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.186966938,15.441176469999998,1514.8899999999999,0.29133333359999997
NA,NA,NA,NA,Hhigh,NA,R,3,NA,3,180,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.179416444,19.76470588,2062.7000000000003,0.4003333336
NA,NA,NA,NA,Hhigh,NA,R,4,NA,3,300,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.38370788,30.882352939999997,2790.06,0.380666667
NA,NA,NA,NA,Hhigh,NA,R,5,NA,3,300,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.94322554000001,30.882352939999997,3265.02,0.5506666664
NA,NA,NA,NA,Hhigh,NA,Ro,1,NA,3,162,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.838336462,18.529411765,1084.62,0.170666667
NA,NA,NA,NA,Hhigh,NA,Ro,2,NA,3,162,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.76680171000001,18.529411765,1557.68,0.298333333
NA,NA,NA,NA,Hhigh,NA,Ro,3,NA,3,216,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.846758134,24.705882355,2134.5,0.3966666666
NA,NA,NA,NA,Hhigh,NA,Ro,4,NA,3,360,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.65681858,32.11764706,2920.8500000000004,0.371
NA,NA,NA,NA,Hhigh,NA,Ro,5,NA,3,360,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.26646996,32.11764706,3394.92,0.5483333334
