house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Ideal,CH,Hlow,R,NA,NA,8.5,NA,NA,4302.454183445392,40291.66486860519,911.6991905000001,38.89839479,4.400098522,46.09699423,0,5303.548861487392
Mass,H1,Ideal,CH,Hlow,Rb,NA,NA,3.5,NA,NA,1656.3576270248134,14038.187304758125,338.5301291,14.96867304,1.545996429,17.71927605,0,2029.1217016438136
Mass,H1,Ideal,CH,Hlow,Rl,NA,NA,5,NA,NA,2646.09655642058,26253.477563847075,573.1690614,23.92972175,2.854102092,28.37771819,0,3274.4271598525797
Mass,H1,Real,AK,Hhigh,HP,NA,NA,NA,6.5,NA,215.66565180393238,2799.5242136790635,1215.547618,27.44847036,76.31200903,241.3279934,1264.174085,3040.4758275939325
Mass,H1,Real,AK,Hhigh,HPl,NA,NA,NA,4.5,NA,190.9515849559233,2525.132156077758,793.8182066,16.69170212,44.5649502,147.322111,615.6446734,1808.9932282759232
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,1135.5908234688536,19402.300207433036,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,7669.978508468852
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,1278.3782922121943,22298.711426755555,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,7812.765977212193
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,1445.0926195413026,25234.974504637903,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,7979.480304541301
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,997.1947066776586,16916.942367876603,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,6918.045844177659
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,1136.9161194183473,19886.79254878942,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,7057.767256918347
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,1306.6059989726448,22988.113776428952,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,7227.457136472645
