house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,Operation_SH_life,Operation_WH_life,P_annual_kWh_life,Operation_life,P_avg_peak_kW_year,Manufacture_SH,Manufacture_WH,Manufacture,Distribution_SH,Distribution_WH,Distribution,Installation_SH,Installation_WH,Installation,EOL_SH,EOL_WH,EOL,Other_SH,Other_WH,Other,Embodied_life,Total_life
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,4,355.3330456,2904.212138,64134.9622,3259.545184,0.698567257,1007.310087,578.1176471,1585.427734,26.36689194,7.693414729,34.06030667,23.90014342,6.176470588,30.076614,98.01552941,49.41176471,147.4272941,542.2941176,0,542.2941176,2339.286066,5598.83125
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,5,355.3330456,3435.624459,74150.9122,3790.957504,0.838567257,1007.310087,578.1176471,1585.427734,26.36689194,7.693414729,34.06030667,23.90014342,6.176470588,30.076614,98.01552941,49.41176471,147.4272941,542.2941176,0,542.2941176,2339.286066,6130.24357
Mass,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,3,NA,NA,19472.84656,1154.475091,0.329344791,NA,NA,4212.999545,NA,NA,123.1934515,NA,NA,83.29767914,NA,NA,881.6249198,NA,NA,1922.834118,7223.949713,8378.424804
Mass,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,4,NA,NA,22373.14852,1293.61984,0.351349079,NA,NA,4212.999545,NA,NA,123.1934515,NA,NA,83.29767914,NA,NA,881.6249198,NA,NA,1922.834118,7223.949713,8517.569553
Mass,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,5,NA,NA,25309.11382,1453.963105,0.39891997,NA,NA,4212.999545,NA,NA,123.1934515,NA,NA,83.29767914,NA,NA,881.6249198,NA,NA,1922.834118,7223.949713,8677.912819
Mass,H1,Ideal,AK,Hhigh,HYD200-HYD200,3,NA,NA,16985.38137,1013.906123,0.295180738,NA,NA,3014.089556,NA,NA,115.2389485,NA,NA,123.4132941,NA,NA,441.9585882,NA,NA,2060.920235,5755.620622,6769.526745
Mass,H1,Ideal,AK,Hhigh,HYD200-HYD200,4,NA,NA,19954.37495,1147.782855,0.280927035,NA,NA,3014.089556,NA,NA,115.2389485,NA,NA,123.4132941,NA,NA,441.9585882,NA,NA,2060.920235,5755.620622,6903.403477
Mass,H1,Ideal,AK,Hhigh,HYD200-HYD200,5,NA,NA,23055.00511,1310.927921,0.389912816,NA,NA,3014.089556,NA,NA,115.2389485,NA,NA,123.4132941,NA,NA,441.9585882,NA,NA,2060.920235,5755.620622,7066.548543
Mass,H1,Ideal,AK,Hhigh,HYD500-HYD500,3,NA,NA,17526.59855,1042.182548,0.30342222,NA,NA,3366.317727,NA,NA,116.1277782,NA,NA,82.34313369,NA,NA,596.2158289,NA,NA,1922.834118,6083.838586,7126.021134
Mass,H1,Ideal,AK,Hhigh,HYD500-HYD500,4,NA,NA,20442.40934,1176.532718,0.315921189,NA,NA,3366.317727,NA,NA,116.1277782,NA,NA,82.34313369,NA,NA,596.2158289,NA,NA,1922.834118,6083.838586,7260.371303
Mass,H1,Ideal,AK,Hhigh,HYD500-HYD500,5,NA,NA,23395.03439,1332.442034,0.366784007,NA,NA,3366.317727,NA,NA,116.1277782,NA,NA,82.34313369,NA,NA,596.2158289,NA,NA,1922.834118,6083.838586,7416.28062
Mass,H1,Ideal,AK,Hhigh,R-HP,1,897.6127269,253.0720521,16484.08278,1150.684779,0.386994684,610.8580626,593.0885628,1203.946625,29.93734608,19.54861298,49.48595906,1.229073644,11.48823529,12.71730893,34.37968235,66.38408824,100.7637706,0,276.7058824,276.7058824,1643.619546,2794.304325
Mass,H1,Ideal,AK,Hhigh,R-HP,2,897.6127269,367.169219,18832.13876,1264.781946,0.425243541,610.8580626,593.0885628,1203.946625,29.93734608,19.54861298,49.48595906,1.229073644,11.48823529,12.71730893,34.37968235,66.38408824,100.7637706,0,276.7058824,276.7058824,1643.619546,2908.401492
Mass,H1,Ideal,AK,Hhigh,R-HP,3,897.6127269,513.9718226,21561.03752,1411.58455,0.450093472,610.8580626,703.5346516,1314.392714,29.93734608,26.44293308,56.38027916,1.229073644,16.67647059,17.90554423,34.37968235,82.37682353,116.7565059,0,276.7058824,276.7058824,1782.140926,3193.725475
