house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,CS_code,year,Grid_year,SH_code,HP_cap,R_cap,P_annual_kWh_SH,Q_annual_kWh_SH,Operation_SH,P_avg_peak_kW_SH,Manufacture_SH,Distribution_SH,Installation_SH,EOL_SH,Other_SH,DW_code,Tank_Volume (L),P_annual_kWh_WH,Q_annual_kWh_WH,Operation_WH,P_avg_peak_kW_WH,Manufacture_WH,Distribution_WH,Installation_WH,EOL_WH,Other_WH,scenario,P_annual_kWh_total,Q_annual_kWh_total,P_avg_peak_kW_total,Operation,Manufacture,Distribution,Installation,EOL,Other,Operation_SH_total_year,Operation_WH_total_year,Operation_total_year,P_annual_kWh_total_year,P_avg_peak_kW_total_year
Mass,H1,Ideal,AK,Hhigh,HP-HP,1,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,HP,135,246.0223328758283,1045.1411360470563,13.112588757651778,0.05550475977350389,24.63829840952381,0.9214200838095239,0.6643614585714286,3.531913960952381,13.588235295238094,Mass-H1-Ideal-AK-1-HP-HP-C0-2025-Hhigh,381.97732482476687,1584.0751260695492,0.14800270943757113,23.891404474866903,82.52151831428571,2.2284901009523814,4.29826665047619,15.023723170476192,73.78700124761906,10.778815717215124,13.112588757651778,23.891404474866903,381.97732482476687,0.14800270943757113
Mass,H1,Ideal,AK,Hhigh,HP-HP,2,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,HP,135,357.83452212095375,1521.4076238337868,19.801297982971995,0.09149870125553336,24.63829840952381,0.9214200838095239,0.6643614585714286,3.531913960952381,13.588235295238094,Mass-H1-Ideal-AK-2-HP-HP-C0-2025-Hhigh,493.78951406989233,2060.3416138562798,0.1839966509196006,30.58011370018712,82.52151831428571,2.2284901009523814,4.29826665047619,15.023723170476192,73.78700124761906,10.778815717215124,19.801297982971995,30.58011370018712,493.78951406989233,0.1839966509196006
Mass,H1,Ideal,AK,Hhigh,HP-HP,3,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,HP,180,487.7820823802187,2072.346479155806,27.368488686785177,0.114113811941449,28.447229585714283,1.1621038704761903,0.8565640104761905,3.862356354761905,13.588235295238094,Mass-H1-Ideal-AK-3-HP-HP-C0-2025-Hhigh,623.7370743291573,2611.2804691782985,0.20661176160551625,38.1473044040003,86.33044949047618,2.4691738876190477,4.490469202380952,15.354165564285715,73.78700124761906,10.778815717215124,27.368488686785177,38.1473044040003,623.7370743291573,0.20661176160551625
Mass,H1,Ideal,AK,Hhigh,HP-HP,4,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,HP,300,658.1091448908267,2802.744823491569,37.17423380980944,0.142803319374323,38.6043793952381,1.8039273023809523,1.3691041495238094,4.743536071428571,13.588235295238094,Mass-H1-Ideal-AK-4-HP-HP-C0-2025-Hhigh,794.0641368397652,3341.6788135140623,0.23530126903839024,47.95304952702456,96.4875993,3.1109973195238094,5.003009341428571,16.23534528095238,73.78700124761906,10.778815717215124,37.17423380980944,47.95304952702456,794.0641368397652,0.23530126903839024
Mass,H1,Ideal,AK,Hhigh,HP-HP,5,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,HP,300,770.6443053146912,3280.56704057369,44.20878513780015,0.18026492310148232,38.6043793952381,1.8039273023809523,1.3691041495238094,4.743536071428571,13.588235295238094,Mass-H1-Ideal-AK-5-HP-HP-C0-2025-Hhigh,906.5992972636298,3819.5010305961832,0.27276287276554956,54.98760085501527,96.4875993,3.1109973195238094,5.003009341428571,16.23534528095238,73.78700124761906,10.778815717215124,44.20878513780015,54.98760085501527,906.5992972636298,0.27276287276554956
Mass,H1,Ideal,AK,Hhigh,HP-HPo,1,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,HPo,162,256.4695082823454,1089.1765010282277,13.7200618575736,0.05456729195886472,26.923657114285714,1.0658303561904763,0.77968299,3.7301793976190476,13.588235295238094,Mass-H1-Ideal-AK-1-HP-HPo-C0-2025-Hhigh,392.4245002312839,1628.1104910507206,0.14706524162293197,24.498877574788725,84.80687701904762,2.3729003733333336,4.413588181904762,15.221988607142858,73.78700124761906,10.778815717215124,13.7200618575736,24.498877574788725,392.4245002312839,0.14706524162293197
Mass,H1,Ideal,AK,Hhigh,HP-HPo,2,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,HPo,162,368.08616746885303,1564.8170593602945,20.397124677772855,0.09348043966075872,26.923657114285714,1.0658303561904763,0.77968299,3.7301793976190476,13.588235295238094,Mass-H1-Ideal-AK-2-HP-HPo-C0-2025-Hhigh,504.0411594177916,2103.7510493827876,0.18597838932482597,31.17594039498798,84.80687701904762,2.3729003733333336,4.413588181904762,15.221988607142858,73.78700124761906,10.778815717215124,20.397124677772855,31.17594039498798,504.0411594177916,0.18597838932482597
Mass,H1,Ideal,AK,Hhigh,HP-HPo,3,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,HPo,216,504.89281957598774,2144.518205237764,28.33780350646029,0.12216988641600993,31.49437452857143,1.3546509,1.0103260523809523,4.126710269999999,13.588235295238094,Mass-H1-Ideal-AK-3-HP-HPo-C0-2025-Hhigh,640.8478115249263,2683.452195260257,0.21466783608007717,39.116619223675414,89.37759443333334,2.6617209171428575,4.644231244285714,15.618519479523808,73.78700124761906,10.778815717215124,28.33780350646029,39.116619223675414,640.8478115249263,0.21466783608007717
Mass,H1,Ideal,AK,Hhigh,HP-HPo,4,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,HPo,360,689.0074520446115,2932.8425077657357,38.95718629948063,0.16191882909891075,43.6829543,2.124839018095238,1.625374219047619,5.1841259285714285,13.588235295238094,Mass-H1-Ideal-AK-4-HP-HPo-C0-2025-Hhigh,824.96244399355,3471.776497788229,0.25441677876297797,49.73600201669576,101.56617420476191,3.431909035238095,5.259279410952381,16.675935138095237,73.78700124761906,10.778815717215124,38.95718629948063,49.73600201669576,824.96244399355,0.25441677876297797
Mass,H1,Ideal,AK,Hhigh,HP-HPo,5,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,HPo,360,801.3942873763864,3410.2406622039807,45.99623966932178,0.18285072096875415,43.6829543,2.124839018095238,1.625374219047619,5.1841259285714285,13.588235295238094,Mass-H1-Ideal-AK-5-HP-HPo-C0-2025-Hhigh,937.3492793253249,3949.174652226474,0.2753486706328214,56.775055386536906,101.56617420476191,3.431909035238095,5.259279410952381,16.675935138095237,73.78700124761906,10.778815717215124,45.99623966932178,56.775055386536906,937.3492793253249,0.2753486706328214
Mass,H1,Ideal,AK,Hhigh,HP-R,1,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,R,135,1009.8,1009.7747841269364,53.357476102604,0.22241379310344828,9.092904257142857,0.18017364704761904,0.19178090747619048,1.0684129219047618,0,Mass-H1-Ideal-AK-1-HP-R-C0-2025-Hhigh,1145.7549919489386,1548.7087741494292,0.31491174276751555,64.13629181981912,66.97612416190476,1.4872436641904763,3.8256860993809525,12.56022213142857,60.19876595238096,10.778815717215124,53.357476102604,64.13629181981912,1145.7549919489386,0.31491174276751555
Mass,H1,Ideal,AK,Hhigh,HP-R,2,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,R,135,1486.3000000000002,1486.279096390136,81.25474931345026,0.34827586206896555,9.092904257142857,0.18017364704761904,0.19178090747619048,1.0684129219047618,0,Mass-H1-Ideal-AK-2-HP-R-C0-2025-Hhigh,1622.2549919489388,2025.2130864126289,0.44077381173303276,92.03356503066539,66.97612416190476,1.4872436641904763,3.8256860993809525,12.56022213142857,60.19876595238096,10.778815717215124,81.25474931345026,92.03356503066539,1622.2549919489388,0.44077381173303276
Mass,H1,Ideal,AK,Hhigh,HP-R,3,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,R,180,2028.5,2028.608019547896,112.94787751462556,0.453448275862069,11.184113766666666,0.21620837647619048,0.23588717376190477,1.3141292738095238,0,Mass-H1-Ideal-AK-3-HP-R-C0-2025-Hhigh,2164.4549919489386,2567.542009570389,0.5459462255261363,123.72669323184068,69.06733367142857,1.5232783936190477,3.8697923656666666,12.805938483333334,60.19876595238096,10.778815717215124,112.94787751462556,123.72669323184068,2164.4549919489386,0.5459462255261363
Mass,H1,Ideal,AK,Hhigh,HP-R,4,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,R,300,2731.2,2731.3125786529554,152.9564705186812,0.5482758620689655,19.42370752857143,0.31230098823809527,0.4096706783809524,2.282278525238095,0,Mass-H1-Ideal-AK-4-HP-R-C0-2025-Hhigh,2867.1549919489385,3270.2465686754485,0.6407738117330327,163.7352862358963,77.30692743333334,1.6193710053809527,4.043575870285714,13.774087734761904,60.19876595238096,10.778815717215124,152.9564705186812,163.7352862358963,2867.1549919489385,0.6407738117330327
Mass,H1,Ideal,AK,Hhigh,HP-R,5,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,R,300,3208.65,3208.894841460051,182.8115347781382,0.7155172413793104,19.42370752857143,0.31230098823809527,0.4096706783809524,2.282278525238095,0,Mass-H1-Ideal-AK-5-HP-R-C0-2025-Hhigh,3344.6049919489387,3747.828831482544,0.8080151910433776,193.59035049535333,77.30692743333334,1.6193710053809527,4.043575870285714,13.774087734761904,60.19876595238096,10.778815717215124,182.8115347781382,193.59035049535333,3344.6049919489387,0.8080151910433776
Mass,H1,Ideal,AK,Hhigh,HP-Ro,1,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,Ro,162,1049.3,1049.389071515771,55.57994553258806,0.21379310344827587,10.295370804761905,0.1960457441904762,0.21714245514285715,1.2097023009523808,0,Mass-H1-Ideal-AK-1-HP-Ro-C0-2025-Hhigh,1185.2549919489386,1588.323061538264,0.3062910531123431,66.3587612498032,68.17859070952382,1.5031157613333335,3.851047647047619,12.701511510476191,60.19876595238096,10.778815717215124,55.57994553258806,66.3587612498032,1185.2549919489386,0.3062910531123431
Mass,H1,Ideal,AK,Hhigh,HP-Ro,2,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,Ro,162,1525.1,1525.1150595859226,83.51764557933016,0.35862068965517246,10.295370804761905,0.1960457441904762,0.21714245514285715,1.2097023009523808,0,Mass-H1-Ideal-AK-2-HP-Ro-C0-2025-Hhigh,1661.0549919489386,2064.0490496084158,0.4511186393192397,94.29646129654529,68.17859070952382,1.5031157613333335,3.851047647047619,12.701511510476191,60.19876595238096,10.778815717215124,83.51764557933016,94.29646129654529,1661.0549919489386,0.4511186393192397
Mass,H1,Ideal,AK,Hhigh,HP-Ro,3,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,Ro,216,2092.9,2092.9852925285027,116.5125536221266,0.4758620689655173,13.198383466666666,0.24623731766666668,0.27837068185714287,1.5508052266666668,0,Mass-H1-Ideal-AK-3-HP-Ro-C0-2025-Hhigh,2228.8549919489387,2631.9192825509954,0.5683600186295845,127.29136933934173,71.08160337142857,1.5533073348095239,3.9122758737619048,13.042614436190476,60.19876595238096,10.778815717215124,116.5125536221266,127.29136933934173,2228.8549919489387,0.5683600186295845
Mass,H1,Ideal,AK,Hhigh,HP-Ro,4,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,Ro,360,2847.2,2847.2279246596777,159.83283813927028,0.5931034482758621,25.597491480952378,0.3663530823333333,0.5398836285714286,3.0076958795238093,0,Mass-H1-Ideal-AK-4-HP-Ro-C0-2025-Hhigh,2983.1549919489385,3386.1619146821704,0.6856013979399294,170.61165385648542,83.48071138571429,1.6734230994761905,4.17378882047619,14.49950508904762,60.19876595238096,10.778815717215124,159.83283813927028,170.61165385648542,2983.1549919489385,0.6856013979399294
Mass,H1,Ideal,AK,Hhigh,HP-Ro,5,C0,2025,2025,HP,6.5,NA,135.95499194893856,538.9339900224929,10.778815717215124,0.09249794966406724,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,Ro,360,3324.15,3324.3940525519356,189.63882688111735,0.7206896551724138,25.597491480952378,0.3663530823333333,0.5398836285714286,3.0076958795238093,0,Mass-H1-Ideal-AK-5-HP-Ro-C0-2025-Hhigh,3460.1049919489387,3863.3280425744288,0.813187604836481,200.41764259833246,83.48071138571429,1.6734230994761905,4.17378882047619,14.49950508904762,60.19876595238096,10.778815717215124,189.63882688111735,200.41764259833246,3460.1049919489387,0.813187604836481
