house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Ideal,CH,Hlow,Rl,NA,NA,5,NA,NA,2497.7133543590294,26253.477563847075,573.1690614,23.92972175,2.854102092,28.37771819,0,3126.0439577910297
Mass,H1,Real,AK,Hhigh,HP,NA,NA,NA,6.5,NA,201.8215050325803,2799.5242136790635,1215.547618,27.44847036,76.31200903,241.3279934,1264.174085,3026.63168082258
Mass,H1,Real,AK,Hhigh,HPl,NA,NA,NA,4.5,NA,178.29186850938015,2525.132156077758,793.8182066,16.69170212,44.5649502,147.322111,615.6446734,1796.3335118293803
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,1059.7920439685406,19402.300207433036,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,7594.17972896854
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,1189.544433930231,22298.711426755555,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,7723.93211893023
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,1345.5873003154154,25234.974504637903,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,7879.974985315415
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,928.3684980853315,16916.942367876603,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,6849.219635585332
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,1053.827926664318,19886.79254878942,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,6974.679064164318
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,1211.443020518257,22988.113776428952,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,7132.294158018258
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,5,500,956.16912942432,17463.79149147242,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7030.5163329243205
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,5,500,1081.6704717326547,20376.931250719426,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7156.017675232655
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,1233.00177878892,23328.527821193657,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7307.3489822889205
Mass,H1,Real,AK,Hhigh,R,NA,NA,7,NA,NA,801.1183184551647,11135.835785899315,833.7807930000001,34.39267655,4.221680447,40.8013688,0,1714.314837252165
Mass,H1,Real,AK,Hhigh,Rb,NA,NA,2,NA,NA,133.2833103685386,1648.7852530191615,260.6117315,10.46295479,1.367578355,12.423650609999997,0,418.1492256235386
Mass,H1,Real,AK,Hhigh,Rl,NA,NA,5,NA,NA,667.8350080866262,9487.05053288015,573.1690614,23.92972175,2.854102092,28.37771819,0,1296.165611518626
Mass,H1,Real,AK,Hlow,HP,NA,NA,NA,6.5,NA,295.7071526231615,2799.5242136790635,1215.547618,27.44847036,76.31200903,241.3279934,1264.174085,3120.5173284131615
Mass,H1,Real,AK,Hlow,HPl,NA,NA,NA,4.5,NA,261.4728185048789,2525.132156077758,793.8182066,16.69170212,44.5649502,147.322111,615.6446734,1879.5144618248787
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,1399.5921107752933,19402.300207433036,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,7933.979795775293
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,1549.2173316658111,22298.711426755555,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,8083.60501666581
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,1724.6371239615783,25234.974504637903,3694.529233,120.3758619,110.2336872,694.3871549,1914.8617479999998,8259.024808961578
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,1251.9583748679152,16916.942367876603,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,7172.809512367916
Mass,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,1402.0963994181093,19886.79254878942,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,7322.947536918109
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,1588.21198077872,22988.113776428952,3213.348484,111.70017279999999,108.6154548,484.7662779,2002.420748,7509.06311827872
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,1267.846251903088,17463.79149147242,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7342.193455403089
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,1414.4413133868145,20376.931250719426,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7488.788516886814
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,1586.9457848242994,23328.527821193657,3380.197414,113.0762903,110.2336872,555.978064,1914.8617479999998,7661.2929883243
Mass,H1,Real,AK,Hlow,R,NA,NA,7,NA,NA,1173.480921632624,11135.835785899315,833.7807930000001,34.39267655,4.221680447,40.8013688,0,2086.677440429624
Mass,H1,Real,AK,Hlow,Rb,NA,NA,2,NA,NA,194.768496572729,1648.7852530191615,260.6117315,10.46295479,1.367578355,12.423650609999997,0,479.63441182772897
Mass,H1,Real,AK,Hlow,Rl,NA,NA,5,NA,NA,978.7124250598949,9487.05053288015,573.1690614,23.92972175,2.854102092,28.37771819,0,1607.0430284918948
Mass,H1,Real,CH,Hhigh,HP,NA,NA,NA,8,NA,845.0727725750324,11342.42930802875,1248.729155,28.28269202,81.11150315,246.4902634,1275.71918,3725.4055661450325
Mass,H1,Real,CH,Hhigh,HPl,NA,NA,NA,5,NA,564.8177271350369,7965.460262396259,826.9997436999998,17.52592378,49.36444432999999,152.484381,627.1897679,2238.3819878450367
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2065.664684635539,32680.60253817034,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,8978.06994333554
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2216.6153443156095,35817.73422561584,3861.745522,124.0935889,112.32240350000001,717.9529673000001,2096.290777,9129.020603015611
