house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,Operation_SH_life,Operation_WH_life,P_annual_kWh_life,Operation_life,P_avg_peak_kW_year,Manufacture_SH,Manufacture_WH,Manufacture,Distribution_SH,Distribution_WH,Distribution,Installation_SH,Installation_WH,Installation,EOL_SH,EOL_WH,EOL,Other_SH,Other_WH,Other,Embodied_life,Total_life
Mass,H1,Ideal,AK,Hhigh,HP-R,1,228.33483872618598,1018.5171134274982,24060.85483092771,1246.8519521536841,0.3139912034403918,1215.547618,190.9509894,1406.4986074,27.44847036,3.783646588,31.232116948,76.31200903,4.027399057,80.33940808700001,241.3279934,22.43667136,263.76466475999996,1264.174085,0,1264.174085,3046.0088821950003,4292.860834348685
Mass,H1,Ideal,AK,Hhigh,HP-R,2,228.33483872618598,1499.7348165995377,34067.35483092772,1728.0696553257237,0.4509370162482736,1215.547618,190.9509894,1406.4986074,27.44847036,3.783646588,31.232116948,76.31200903,4.027399057,80.33940808700001,241.3279934,22.43667136,263.76466475999996,1264.174085,0,1264.174085,3046.0088821950003,4774.078537520724
Mass,H1,Ideal,AK,Hhigh,HP-R,3,228.33483872618598,2108.6729555593283,45453.554830927715,2337.0077942855146,0.5726118930955643,1215.547618,234.8663891,1450.4140071,27.44847036,4.540375906,31.988846266000003,76.31200903,4.953630649,81.265639679,241.3279934,27.59671475,268.92470815,1264.174085,0,1264.174085,3096.7672861950005,5433.775080480515
Mass,H1,Ideal,AK,Hhigh,HP-R,4,228.33483872618598,2789.613443313228,60210.254830927704,3017.948282039414,0.6548779029477808,1215.547618,407.89785810000006,1623.4454761000002,27.44847036,6.558320753,34.006791113000006,76.31200903,8.603084246,84.915093276,241.3279934,47.92784903,289.25584243,1264.174085,0,1264.174085,3295.797287919,6313.745569958414
Mass,H1,Ideal,AK,Hhigh,HP-R,5,228.33483872618598,3322.5766909924323,70236.70483092772,3550.9115297186186,0.7893606615684706,1215.547618,407.89785810000006,1623.4454761000002,27.44847036,6.558320753,34.006791113000006,76.31200903,8.603084246,84.915093276,241.3279934,47.92784903,289.25584243,1264.174085,0,1264.174085,3295.797287919,6846.708817637618
Mass,H1,Ideal,AK,Hhigh,HP-Ro,1,228.33483872618598,1062.673900062438,24890.35483092771,1291.0087387886238,0.3068483462975346,1215.547618,216.2027869,1431.7504049000001,27.44847036,4.116960628,31.565430988000003,76.31200903,4.559991558,80.87200058799999,241.3279934,25.40374832,266.73174172,1264.174085,0,1264.174085,3075.0936631960003,4366.1024019846245
Mass,H1,Ideal,AK,Hhigh,HP-Ro,2,228.33483872618598,1541.0325939471513,34882.15483092771,1769.3674326733374,0.45857248422856917,1215.547618,216.2027869,1431.7504049000001,27.44847036,4.116960628,31.565430988000003,76.31200903,4.559991558,80.87200058799999,241.3279934,25.40374832,266.73174172,1264.174085,0,1264.174085,3075.0936631960003,4844.461095869337
Mass,H1,Ideal,AK,Hhigh,HP-Ro,3,228.33483872618598,2176.0580159881883,46805.954830927716,2404.3928547143746,0.5933015482679779,1215.547618,277.1660528,1492.7136708,27.44847036,5.170983671,32.619454031000004,76.31200903,5.845784319,82.157793349,241.3279934,32.56690976,273.89490316,1264.174085,0,1264.174085,3145.5599063400005,5549.9527610543755
Mass,H1,Ideal,AK,Hhigh,HP-Ro,4,228.33483872618598,2912.275098378098,62646.254830927704,3140.609937104284,0.6846808586128056,1215.547618,537.5473211,1753.0949391,27.44847036,7.693414729,35.141885089,76.31200903,11.3375562,87.64956523,241.3279934,63.16161347,304.48960687000005,1264.174085,0,1264.174085,3444.550081289,6585.160018393284
Mass,H1,Ideal,AK,Hhigh,HP-Ro,5,228.33483872618598,3447.05723859471,72662.20483092772,3675.392077320896,0.8137448980216725,1215.547618,537.5473211,1753.0949391,27.44847036,7.693414729,35.141885089,76.31200903,11.3375562,87.64956523,241.3279934,63.16161347,304.48960687000005,1264.174085,0,1264.174085,3444.550081289,7119.942158609896
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HP,1,357.7093340688081,253.787356914145,9510.231186395089,611.4966909829532,0.17333581556807262,1032.8235931,479.5114065,1512.3349996000002,27.15465691,19.34982176,46.50447867,45.932528555,13.95159063,59.884119185,159.74576161000002,74.17019318,233.91595479,615.6446734,285.3529412,900.9976146,2753.637166845,3365.1338578279533
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HP,2,357.7093340688081,368.6190287308528,11858.287160542723,726.3283627996609,0.21094861121636582,1032.8235931,479.5114065,1512.3349996000002,27.15465691,19.34982176,46.50447867,45.932528555,13.95159063,59.884119185,159.74576161000002,74.17019318,233.91595479,615.6446734,285.3529412,900.9976146,2753.637166845,3479.965529644661
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HP,3,357.7093340688081,516.3040904266644,14587.185925987287,874.0134244954725,0.2386104243514957,1032.8235931,543.696683,1576.5202761,27.15465691,24.404181279999996,51.558838189999996,45.932528555,17.98784422,63.920372775,159.74576161000002,81.10948345,240.85524506,615.6446734,285.3529412,900.9976146,2833.852346725,3707.8657712204727
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HP,4,357.7093340688081,685.5672071188856,18164.054238710054,1043.2765411876937,0.25860040938740453,1032.8235931,715.28243,1748.1060231,27.15465691,37.88247335,65.03713026,45.932528555,28.75118714,74.68371569499999,159.74576161000002,99.6142575,259.36001911,615.6446734,285.3529412,900.9976146,3048.1845027649997,4091.461043952693
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HP,5,357.7093340688081,811.7272154347415,20527.29260761121,1169.4365495035497,0.2933212185022486,1032.8235931,715.28243,1748.1060231,27.15465691,37.88247335,65.03713026,45.932528555,28.75118714,74.68371569499999,159.74576161000002,99.6142575,259.36001911,615.6446734,285.3529412,900.9976146,3048.1845027649997,4217.62105226855
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,1,357.7093340688081,265.6304247781992,9729.621869931947,623.3397588470074,0.17180650405957926,1032.8235931,517.9205701,1550.7441632,27.15465691,22.38243748,49.53709439,45.932528555,16.37334279,62.30587134499999,159.74576161000002,78.33376735,238.07952896,615.6446734,285.3529412,900.9976146,2801.664272495,3425.0040313420077
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,2,357.7093340688081,379.28847913768715,12073.571712848607,736.9978132064953,0.21403040886839717,1032.8235931,517.9205701,1550.7441632,27.15465691,22.38243748,49.53709439,45.932528555,16.37334279,62.30587134499999,159.74576161000002,78.33376735,238.07952896,615.6446734,285.3529412,900.9976146,2801.664272495,3538.6620857014955
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,3,357.7093340688081,535.1699581732817,14946.511407098438,892.8792922420898,0.24607943070878263,1032.8235931,595.2489089,1628.0725020000002,27.15465691,28.4476689,55.602325809999996,45.932528555,21.2168471,67.149375655,159.74576161000002,86.66091566999998,246.40667728,615.6446734,285.3529412,900.9976146,2898.2284953450003,3791.10778758709
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,4,357.7093340688081,720.3852835965581,18812.918688939535,1078.0946176653663,0.27351253633849076,1032.8235931,800.9478006000002,1833.7713937,27.15465691,44.62161938,71.77627629,45.932528555,34.1328586,80.065387155,159.74576161000002,108.86664449999999,268.61240611,615.6446734,285.3529412,900.9976146,3155.223077855,4233.317695520366
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-HPo,5,357.7093340688081,845.9449618177229,21173.04223090681,1203.6542958865311,0.3008979521236458,1032.8235931,800.9478006000002,1833.7713937,27.15465691,44.62161938,71.77627629,45.932528555,34.1328586,80.065387155,159.74576161000002,108.86664449999999,268.61240611,615.6446734,285.3529412,900.9976146,3155.223077855,4358.877373741531
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,1,357.7093340688081,1018.5171134274982,25549.56219600269,1376.2264474963065,0.3474247269217661,1032.8235931,190.9509894,1223.7745825,27.15465691,3.783646588,30.938303497999996,45.932528555,4.027399057,49.95992761199999,159.74576161000002,22.43667136,182.18243297,615.6446734,0,615.6446734,2102.49991998,3478.726367476306
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,2,357.7093340688081,1499.7348165995377,35556.0621960027,1857.4441506683459,0.4843705397296479,1032.8235931,190.9509894,1223.7745825,27.15465691,3.783646588,30.938303497999996,45.932528555,4.027399057,49.95992761199999,159.74576161000002,22.43667136,182.18243297,615.6446734,0,615.6446734,2102.49991998,3959.9440706483456
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,3,357.7093340688081,2108.6729555593283,46942.262196002695,2466.3822896281367,0.6060454165769387,1032.8235931,234.8663891,1267.6899822,27.15465691,4.540375906,31.695032815999998,45.932528555,4.953630649,50.886159203999995,159.74576161000002,27.59671475,187.34247635999998,615.6446734,0,615.6446734,2153.25832398,4619.640613608137
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,4,357.7093340688081,2789.613443313228,61698.96219600269,3147.322777382036,0.6883114264291552,1032.8235931,407.89785810000006,1440.7214512,27.15465691,6.558320753,33.712977663000004,45.932528555,8.603084246,54.535612801,159.74576161000002,47.92784903,207.67361064000002,615.6446734,0,615.6446734,2352.2883257040003,5499.611103086036
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-R,5,357.7093340688081,3322.5766909924323,71725.4121960027,3680.2860250612403,0.8227941850498449,1032.8235931,407.89785810000006,1440.7214512,27.15465691,6.558320753,33.712977663000004,45.932528555,8.603084246,54.535612801,159.74576161000002,47.92784903,207.67361064000002,615.6446734,0,615.6446734,2352.2883257040003,6032.5743507652405
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,1,357.7093340688081,1062.673900062438,26379.06219600269,1420.3832341312461,0.340281869778909,1032.8235931,216.2027869,1249.02638,27.15465691,4.116960628,31.271617537999997,45.932528555,4.559991558,50.492520113,159.74576161000002,25.40374832,185.14950993,615.6446734,0,615.6446734,2131.584700981,3551.967935112246
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,2,357.7093340688081,1541.0325939471513,36370.862196002694,1898.7419280159595,0.49200600770994346,1032.8235931,216.2027869,1249.02638,27.15465691,4.116960628,31.271617537999997,45.932528555,4.559991558,50.492520113,159.74576161000002,25.40374832,185.14950993,615.6446734,0,615.6446734,2131.584700981,4030.3266289969597
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,3,357.7093340688081,2176.0580159881883,48294.6621960027,2533.7673500569967,0.6267350717493523,1032.8235931,277.1660528,1309.9896459000001,27.15465691,5.170983671,32.325640580999995,45.932528555,5.845784319,51.778312873999994,159.74576161000002,32.56690976,192.31267137000003,615.6446734,0,615.6446734,2202.050944125,4735.818294181997
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,4,357.7093340688081,2912.275098378098,64134.96219600269,3269.984432446906,0.71811438209418,1032.8235931,537.5473211,1570.3709142000002,27.15465691,7.693414729,34.848071639,45.932528555,11.3375562,57.270084755,159.74576161000002,63.16161347,222.90737508,615.6446734,0,615.6446734,2501.041119074,5771.025551520906
Mass,H1,Ideal,AK,Hhigh,HPl_Rb-Ro,5,357.7093340688081,3447.05723859471,74150.9121960027,3804.7665726635178,0.8471784215030469,1032.8235931,537.5473211,1570.3709142000002,27.15465691,7.693414729,34.848071639,45.932528555,11.3375562,57.270084755,159.74576161000002,63.16161347,222.90737508,615.6446734,0,615.6446734,2501.041119074,6305.807691737518
Mass,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,3,NA,NA,19472.846563073326,1160.446641318504,0.33451315074988125,NA,NA,3529.373143,NA,NA,120.3758619,NA,NA,110.2336872,NA,NA,694.3871549,NA,NA,1914.8617479999998,6369.231594999999,7529.678236318503
Mass,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,4,NA,NA,22373.148518637863,1299.2965848776114,0.3580178060941853,NA,NA,3529.373143,NA,NA,120.3758619,NA,NA,110.2336872,NA,NA,694.3871549,NA,NA,1914.8617479999998,6369.231594999999,7668.5281798776105
Mass,H1,Ideal,AK,Hhigh,HYD1000-HYD1000,5,NA,NA,25309.113823383097,1460.4700374222261,0.40487649210836424,NA,NA,3529.373143,NA,NA,120.3758619,NA,NA,110.2336872,NA,NA,694.3871549,NA,NA,1914.8617479999998,6369.231594999999,7829.701632422226
Mass,H1,Ideal,AK,Hhigh,HYD200-HYD200,3,NA,NA,16985.381365412137,1019.8628182822268,0.3006730043952689,NA,NA,3028.14694,NA,NA,111.70017279999999,NA,NA,108.6154548,NA,NA,484.7662779,NA,NA,2002.420748,5735.6495935,6755.512411782227
Mass,H1,Ideal,AK,Hhigh,HYD200-HYD200,4,NA,NA,19954.37495369954,1152.9112015817059,0.28616921460613043,NA,NA,3028.14694,NA,NA,111.70017279999999,NA,NA,108.6154548,NA,NA,484.7662779,NA,NA,2002.420748,5735.6495935,6888.560795081707
Mass,H1,Ideal,AK,Hhigh,HYD200-HYD200,5,NA,NA,23055.005108828525,1316.92392676822,0.39611076694791236,NA,NA,3028.14694,NA,NA,111.70017279999999,NA,NA,108.6154548,NA,NA,484.7662779,NA,NA,2002.420748,5735.6495935,7052.573520268221
Mass,H1,Ideal,AK,Hhigh,HYD500-HYD500,3,NA,NA,17526.5985520008,1048.0371812258468,0.30831051143910665,NA,NA,3205.782234,NA,NA,113.0762903,NA,NA,110.2336872,NA,NA,555.978064,NA,NA,1914.8617479999998,5899.9320235,6947.969204725847
Mass,H1,Ideal,AK,Hhigh,HYD500-HYD500,4,NA,NA,20442.409335086402,1181.8279749648925,0.3221098631777882,NA,NA,3205.782234,NA,NA,113.0762903,NA,NA,110.2336872,NA,NA,555.978064,NA,NA,1914.8617479999998,5899.9320235,7081.759998464892
Mass,H1,Ideal,AK,Hhigh,HYD500-HYD500,5,NA,NA,23395.034389350934,1338.55886764113,0.3723739911591363,NA,NA,3205.782234,NA,NA,113.0762903,NA,NA,110.2336872,NA,NA,555.978064,NA,NA,1914.8617479999998,5899.9320235,7238.490891141129
Mass,H1,Ideal,AK,Hhigh,R-HP,1,903.466306215457,253.787356914145,16484.082780864745,1157.253663129602,0.3891265994592727,762.7565478000001,479.5114065,1242.2679543000002,34.39267655,19.34982176,53.742498309999995,4.221680447,13.95159063,18.173271077000003,40.8013688,74.17019318,114.97156197999999,0,285.3529412,285.3529412,1714.508226867,2871.761889996602
Mass,H1,Ideal,AK,Hhigh,R-HP,2,903.466306215457,368.6190287308528,18832.13875501238,1272.0853349463098,0.42673939510756587,762.7565478000001,479.5114065,1242.2679543000002,34.39267655,19.34982176,53.742498309999995,4.221680447,13.95159063,18.173271077000003,40.8013688,74.17019318,114.97156197999999,0,285.3529412,285.3529412,1714.508226867,2986.59356181331
Mass,H1,Ideal,AK,Hhigh,R-HP,3,903.466306215457,516.3040904266644,21561.037520456946,1419.7703966421213,0.45440120824269575,762.7565478000001,543.696683,1306.4532308,34.39267655,24.404181279999996,58.79685782999999,4.221680447,17.98784422,22.209524666999997,40.8013688,81.10948345,121.91085225,0,285.3529412,285.3529412,1794.7234067470001,3214.4938033891212
Mass,H1,Ideal,AK,Hhigh,R-HP,4,903.466306215457,685.5672071188856,25137.905833179713,1589.0335133343426,0.4743911932786045,762.7565478000001,715.28243,1478.0389777999999,34.39267655,37.88247335,72.2751499,4.221680447,28.75118714,32.972867586999996,40.8013688,99.6142575,140.41562629999999,0,285.3529412,285.3529412,2009.055562787,3598.0890761213427
Mass,H1,Ideal,AK,Hhigh,R-HP,5,903.466306215457,811.7272154347415,27501.144202080864,1715.1935216501986,0.5091120023934487,762.7565478000001,715.28243,1478.0389777999999,34.39267655,37.88247335,72.2751499,4.221680447,28.75118714,32.972867586999996,40.8013688,99.6142575,140.41562629999999,0,285.3529412,285.3529412,2009.055562787,3724.2490844371987
Mass,H1,Ideal,AK,Hhigh,R-HPo,1,903.466306215457,265.6304247781992,16703.473464401606,1169.0967309936564,0.3875972879507793,762.7565478000001,517.9205701,1280.6771179,34.39267655,22.38243748,56.77511403,4.221680447,16.37334279,20.595023237,40.8013688,78.33376735,119.13513615,0,285.3529412,285.3529412,1762.5353325170001,2931.6320635106567
Mass,H1,Ideal,AK,Hhigh,R-HPo,2,903.466306215457,379.28847913768715,19047.423307318266,1282.7547853531444,0.42982119275959724,762.7565478000001,517.9205701,1280.6771179,34.39267655,22.38243748,56.77511403,4.221680447,16.37334279,20.595023237,40.8013688,78.33376735,119.13513615,0,285.3529412,285.3529412,1762.5353325170001,3045.2901178701445
Mass,H1,Ideal,AK,Hhigh,R-HPo,3,903.466306215457,535.1699581732817,21920.363001568094,1438.6362643887387,0.4618702145999827,762.7565478000001,595.2489089,1358.0054567000002,34.39267655,28.4476689,62.840345449999994,4.221680447,21.2168471,25.438527546999996,40.8013688,86.66091566999998,127.46228446999999,0,285.3529412,285.3529412,1859.0995553670002,3297.7358197557387
Mass,H1,Ideal,AK,Hhigh,R-HPo,4,903.466306215457,720.3852835965581,25786.77028340919,1623.8515898120152,0.4893033202296908,762.7565478000001,800.9478006000002,1563.7043484,34.39267655,44.62161938,79.01429592999999,4.221680447,34.1328586,38.354539046999996,40.8013688,108.86664449999999,149.66801329999998,0,285.3529412,285.3529412,2116.094137877,3739.9457276890153
Mass,H1,Ideal,AK,Hhigh,R-HPo,5,903.466306215457,845.9449618177229,28146.893825376468,1749.41126803318,0.5166887360148458,762.7565478000001,800.9478006000002,1563.7043484,34.39267655,44.62161938,79.01429592999999,4.221680447,34.1328586,38.354539046999996,40.8013688,108.86664449999999,149.66801329999998,0,285.3529412,285.3529412,2116.094137877,3865.50540591018
Mass,H1,Ideal,AK,Hhigh,R-R,1,903.466306215457,1018.5171134274982,32523.41379047235,1921.9834196429554,0.5632155108129662,762.7565478000001,190.9509894,953.7075372,34.39267655,3.783646588,38.176323137999994,4.221680447,4.027399057,8.249079504000001,40.8013688,22.43667136,63.23804015999999,0,0,0,1063.3709800020001,2985.3543996449553
Mass,H1,Ideal,AK,Hhigh,R-R,2,903.466306215457,1499.7348165995377,42529.913790472354,2403.201122814995,0.7001613236208479,762.7565478000001,190.9509894,953.7075372,34.39267655,3.783646588,38.176323137999994,4.221680447,4.027399057,8.249079504000001,40.8013688,22.43667136,63.23804015999999,0,0,0,1063.3709800020001,3466.572102816995
Mass,H1,Ideal,AK,Hhigh,R-R,3,903.466306215457,2108.6729555593283,53916.11379047236,3012.1392617747856,0.8218362004681387,762.7565478000001,234.8663891,997.6229369000001,34.39267655,4.540375906,38.933052456,4.221680447,4.953630649,9.175311096,40.8013688,27.59671475,68.39808355,0,0,0,1114.129384002,4126.268645776786
Mass,H1,Ideal,AK,Hhigh,R-R,4,903.466306215457,2789.613443313228,68672.81379047236,3693.079749528685,0.9041022103203553,762.7565478000001,407.89785810000006,1170.6544059,34.39267655,6.558320753,40.950997303,4.221680447,8.603084246,12.824764693,40.8013688,47.92784903,88.72921783,0,0,0,1313.1593857259998,5006.239135254685
Mass,H1,Ideal,AK,Hhigh,R-R,5,903.466306215457,3322.5766909924323,78699.26379047235,4226.042997207889,1.038584968941045,762.7565478000001,407.89785810000006,1170.6544059,34.39267655,6.558320753,40.950997303,4.221680447,8.603084246,12.824764693,40.8013688,47.92784903,88.72921783,0,0,0,1313.1593857259998,5539.202382933889
Mass,H1,Ideal,AK,Hhigh,R-Ro,1,903.466306215457,1062.673900062438,33352.913790472354,1966.140206277895,0.556072653670109,762.7565478000001,216.2027869,978.9593347,34.39267655,4.116960628,38.509637178,4.221680447,4.559991558,8.781672005,40.8013688,25.40374832,66.20511712,0,0,0,1092.4557610030001,3058.595967280895
Mass,H1,Ideal,AK,Hhigh,R-Ro,2,903.466306215457,1541.0325939471513,43344.71379047234,2444.4989001626086,0.7077967916011435,762.7565478000001,216.2027869,978.9593347,34.39267655,4.116960628,38.509637178,4.221680447,4.559991558,8.781672005,40.8013688,25.40374832,66.20511712,0,0,0,1092.4557610030001,3536.9546611656087
Mass,H1,Ideal,AK,Hhigh,R-Ro,3,903.466306215457,2176.0580159881883,55268.51379047235,3079.5243222036456,0.8425258556405523,762.7565478000001,277.1660528,1039.9226006000001,34.39267655,5.170983671,39.563660221,4.221680447,5.845784319,10.067464766,40.8013688,32.56690976,73.36827856000001,0,0,0,1162.922004147,4242.446326350646
Mass,H1,Ideal,AK,Hhigh,R-Ro,4,903.466306215457,2912.275098378098,71108.81379047236,3815.741404593555,0.93390516598538,762.7565478000001,537.5473211,1300.3038689,34.39267655,7.693414729,42.086091278999994,4.221680447,11.3375562,15.559236647,40.8013688,63.16161347,103.96298226999998,0,0,0,1461.9121790959998,5277.653583689555
Mass,H1,Ideal,AK,Hhigh,R-Ro,5,903.466306215457,3447.05723859471,81124.76379047235,4350.523544810167,1.062969205394247,762.7565478000001,537.5473211,1300.3038689,34.39267655,7.693414729,42.086091278999994,4.221680447,11.3375562,15.559236647,40.8013688,63.16161347,103.96298226999998,0,0,0,1461.9121790959998,5812.4357239061665
Mass,H1,Ideal,AK,Hlow,HP-HP,1,338.47870934906086,335.91562551352587,8021.523821320105,674.3943348625868,0.13990229208669822,1215.547618,479.5114065,1695.0590245000003,27.44847036,19.34982176,46.79829212000001,76.31200903,13.95159063,90.26359966,241.3279934,74.17019318,315.49818658000004,1264.174085,285.3529412,1549.5270262000004,3697.146129060001,4371.540463922588
Mass,H1,Ideal,AK,Hlow,HP-HP,2,338.47870934906086,483.6475862301775,10369.579795467738,822.1262955792384,0.17751508773499144,1215.547618,479.5114065,1695.0590245000003,27.44847036,19.34982176,46.79829212000001,76.31200903,13.95159063,90.26359966,241.3279934,74.17019318,315.49818658000004,1264.174085,285.3529412,1549.5270262000004,3697.146129060001,4519.272424639239
Mass,H1,Ideal,AK,Hlow,HP-HP,3,338.47870934906086,683.1822078829563,13098.478560912303,1021.6609172320171,0.20517690087012133,1215.547618,543.696683,1759.2443010000002,27.44847036,24.404181279999996,51.85265164,76.31200903,17.98784422,94.29985325,241.3279934,81.10948345,322.43747685,1264.174085,285.3529412,1549.5270262000004,3777.3613089400005,4799.022226172017
Mass,H1,Ideal,AK,Hlow,HP-HP,4,338.47870934906086,886.1793923024986,16675.34687363507,1224.6581016515595,0.22516688590603012,1215.547618,715.28243,1930.830048,27.44847036,37.88247335,65.33094371,76.31200903,28.75118714,105.06319617,241.3279934,99.6142575,340.9422509,1264.174085,285.3529412,1549.5270262000004,3991.6934649800005,5216.35156663156
Mass,H1,Ideal,AK,Hlow,HP-HP,5,338.47870934906086,1041.1690852255938,19038.585242536225,1379.6477945746547,0.2598876950208742,1215.547618,715.28243,1930.830048,27.44847036,37.88247335,65.33094371,76.31200903,28.75118714,105.06319617,241.3279934,99.6142575,340.9422509,1264.174085,285.3529412,1549.5270262000004,3991.6934649800005,5371.341259554655
Mass,H1,Ideal,AK,Hlow,HP-HPo,1,338.47870934906086,350.4063273147636,8240.914504856963,688.8850366638245,0.13837298057820488,1215.547618,517.9205701,1733.4681881000001,27.44847036,22.38243748,49.83090784000001,76.31200903,16.37334279,92.68535182000001,241.3279934,78.33376735,319.66176075000004,1264.174085,285.3529412,1549.5270262000004,3745.1732347100005,4434.058271373825
Mass,H1,Ideal,AK,Hlow,HP-HPo,2,338.47870934906086,497.3712973943908,10584.864347773624,835.8500067434517,0.18059688538702276,1215.547618,517.9205701,1733.4681881000001,27.44847036,22.38243748,49.83090784000001,76.31200903,16.37334279,92.68535182000001,241.3279934,78.33376735,319.66176075000004,1264.174085,285.3529412,1549.5270262000004,3745.1732347100005,4581.023241453452
