house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2430.8858637,35573.634558,3604.435508,0,63.87267914,915.7499198,1649.834118,8664.778088640001
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2597.1706811,38722.714338,3604.435508,0,63.87267914,915.7499198,1649.834118,8831.06290604
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2779.924784,41874.639996,3604.435508,0,63.87267914,915.7499198,1649.834118,9013.817008940001
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2101.23404865,30306.455675999998,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,7616.73210825
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2242.09978165,33138.241416000004,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,7757.597841249999
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2406.3102338,36085.797699,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,7921.8082933999995
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2168.32110935,32030.525037,3023.355738,0,76.04931016,645.2310642,1684.355647,7597.312868710001
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2322.9367112,35132.100276,3023.355738,0,76.04931016,645.2310642,1684.355647,7751.928470560001
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2502.1325902999997,38348.225433,3023.355738,0,76.04931016,645.2310642,1684.355647,7931.124349660001
Mass,H1,Ideal,CH,Hhigh,R,NA,NA,8.5,NA,NA,3342.8737939,40291.664868,575.1108666,0,1.4140552899999999,39.55399412,0,3958.9527099099996
Mass,H1,Ideal,CH,Hhigh,Rb,NA,NA,3.5,NA,NA,1244.89221048,14038.1873058,249.938462,0,0.614536822,17.18984118,0,1512.635050482
Mass,H1,Ideal,CH,Hhigh,Rl,NA,NA,5,NA,NA,2097.98158315,26253.477558000002,325.1724046,0,0.799518468,22.36415294,0,2446.317659158
Mass,H1,Ideal,CH,Hlow,HP,NA,NA,NA,8,NA,1403.77717592,12271.1994804,1065.317647,0,57.68823529,186.0058824,1219.976471,3932.7654116100002
Mass,H1,Ideal,CH,Hlow,HPl,NA,NA,NA,5,NA,860.24166144,7962.0397731,643.5882353,0,25.94117647,92.00000000000001,583.0588235,2204.82989671
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,3215.4126223,35573.634558,3604.435508,0,63.87267914,915.7499198,1649.834118,9449.30484724
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,3404.8985495,38722.714338,3604.435508,0,63.87267914,915.7499198,1649.834118,9638.790774440002
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,3605.1785547,41874.639996,3604.435508,0,63.87267914,915.7499198,1649.834118,9839.070779640002
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2826.5521073,30306.455675999998,2959.8771179999994,0,143.3818235,520.7542941,1891.4848239999997,8342.050166899999
