house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,...1,Grid_year,P_annual (kWh),Q_annual (kWh),sCOP_annual,Q_standing_losses_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Manufacture_HP,Hyd_Manufacture_Tank,Hyd_Manufacture_FC,Manufacture,Distribution,Installation,EOL,Other,kgCO2_oper_year,kgCO2_manuf_year,kgCO2_dist_year,kgCO2_inst_year,kgCO2_eol_year,kgCO2_other_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2025,4131,2025,964.1757511,3181.6666,3.375349589,969.8331058,0.098450025,49.05716425,0.050879898,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,49.05716425,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,964.1757511,0.098450025
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2025,4147,2025,1101.773863,3648.3388,3.377414424,957.7041191,0.08012721,55.86407572,0.050703758,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,55.86407572,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1101.773863,0.08012721
Mass,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2025,4163,2025,1239.984383,4114.597733,3.376975111,947.6401146,0.159039282,64.62440473,0.052117112,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,64.62440473,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1239.984383,0.159039282
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2025,4035,2025,839.4141056,2575.641667,3.149257715,362.2052903,0.247235306,54.64341316,0.065097087,6.392428998,1,-272.3170535,62,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,54.64341316,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,839.4141056,0.247235306
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2025,4051,2025,981.9479118,3053.908333,3.179860866,361.1487983,0.25656495,63.04214128,0.064201105,129.9232444,5,-169.6681595,50,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,63.04214128,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,981.9479118,0.25656495
Mass,H1,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2025,4067,2025,1130.845491,3533.025,3.184947986,360.4023969,0.370043983,72.86867002,0.064437335,15.10179332,2,-121.1517185,48,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,72.86867002,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,1130.845491,0.370043983
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,5,500,2025,4083,2025,865.504126,2825.811389,3.348328948,613.5800662,0.210912782,48.33314689,0.055843924,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,48.33314689,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,865.504126,0.210912782
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,5,500,2025,4099,2025,1004.525695,3296.302722,3.353416995,605.2862202,0.202168316,55.93146102,0.055679473,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,55.93146102,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1004.525695,0.202168316
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2025,4115,2025,1144.229946,3767.746967,3.356051456,599.6645413,0.248767002,64.97968568,0.05678901,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,64.97968568,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1144.229946,0.248767002
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,4275,2025,964.1757511,3181.6666,3.375349589,969.8331058,0.098450025,77.31034322,0.080182833,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,77.31034322,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,964.1757511,0.098450025
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,4291,2025,1101.773863,3648.3388,3.377414424,957.7041191,0.08012721,85.18777218,0.077318745,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,85.18777218,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1101.773863,0.08012721
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,4307,2025,1239.984383,4114.597733,3.376975111,947.6401146,0.159039282,95.97446607,0.077399738,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,95.97446607,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1239.984383,0.159039282
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2025,4179,2025,839.4141056,2575.641667,3.149257715,362.2052903,0.247235306,84.29525032,0.100421532,6.392428998,1,-272.3170535,62,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,84.29525032,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,839.4141056,0.247235306
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2025,4195,2025,981.9479118,3053.908333,3.179860866,361.1487983,0.25656495,94.63118791,0.096370884,129.9232444,5,-169.6681595,50,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,94.63118791,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,981.9479118,0.25656495
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2025,4211,2025,1130.845491,3533.025,3.184947986,360.4023969,0.370043983,106.5800519,0.094248111,15.10179332,2,-121.1517185,48,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,106.5800519,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,1130.845491,0.370043983
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,3,NA,5,500,2025,4227,2025,865.504126,2825.811389,3.348328948,613.5800662,0.210912782,76.39607503,0.088267719,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,76.39607503,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,865.504126,0.210912782
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,4,NA,5,500,2025,4243,2025,1004.525695,3296.302722,3.353416995,605.2862202,0.202168316,85.42266419,0.085037809,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,85.42266419,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1004.525695,0.202168316
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,5,500,2025,4259,2025,1144.229946,3767.746967,3.356051456,599.6645413,0.248767002,96.23946034,0.084108496,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,96.23946034,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1144.229946,0.248767002
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2025,4135,2025,1662.978224,4659.408491,2.93740633,1067.658185,0.489571896,109.8565795,0.066060143,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,109.8565795,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1662.978224,0.489571896
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2025,4151,2025,1814.14338,5127.246313,2.951107476,1056.650278,0.497002792,118.2816533,0.065199727,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,118.2816533,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1814.14338,0.497002792
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2025,4167,2025,1960.881908,5595.644974,2.969873369,1048.948639,0.54111347,127.9618678,0.065257304,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,127.9618678,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1960.881908,0.54111347
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2025,4039,2025,1442.263584,3998.846933,2.928447837,405.7621242,0.611351737,114.026056,0.079060483,0,0,-221.0207388,58,Crenew,12,1923.002118,0,1036.875,2959.877118,0,143.3818235,520.7542941,1891.484824,114.026056,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1442.263584,0.611351737
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2025,4055,2025,1577.995399,4477.366933,2.982427184,404.7039251,0.603240907,122.5301484,0.077649243,78.66299415,5,-88.87233087,45,Crenew,12,1923.002118,0,1036.875,2959.877118,0,143.3818235,520.7542941,1891.484824,122.5301484,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1577.995399,0.603240907
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2025,4071,2025,1719.450147,4956.0332,3.01699688,403.6221681,0.724691079,132.060768,0.076804069,0,0,-191.1187861,73,Crenew,12,1923.002118,0,1036.875,2959.877118,0,143.3818235,520.7542941,1891.484824,132.060768,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1719.450147,0.724691079
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2025,4087,2025,1513.559311,4275.2,2.975473607,682.9802608,0.513034045,107.2124943,0.070834683,0,0,0,0,Crenew,6,1480.571647,505.9090909,1036.875,3023.355738,0,76.04931016,645.2310642,1684.355647,107.2124943,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1513.559311,0.513034045
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2025,4103,2025,1660.511429,4747.1,2.99735049,676.1466936,0.519224929,116.0793715,0.069905795,0,0,0,0,Crenew,6,1480.571647,505.9090909,1036.875,3023.355738,0,76.04931016,645.2310642,1684.355647,116.0793715,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1660.511429,0.519224929
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2025,4119,2025,1812.90984,5219.7,3.006455937,671.8696974,0.613272788,126.3280821,0.069682496,0,0,0,0,Crenew,6,1480.571647,505.9090909,1036.875,3023.355738,0,76.04931016,645.2310642,1684.355647,126.3280821,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1812.90984,0.613272788
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,4279,2025,1662.978224,4659.408491,2.93740633,1067.658185,0.489571896,176.0849626,0.105885309,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,176.0849626,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1662.978224,0.489571896
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,4295,2025,1814.14338,5127.246313,2.951107476,1056.650278,0.497002792,186.2975236,0.102691731,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,186.2975236,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1814.14338,0.497002792
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,4311,2025,1960.881908,5595.644974,2.969873369,1048.948639,0.54111347,198.3380672,0.10114738,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,198.3380672,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1960.881908,0.54111347
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2025,4183,2025,1442.263584,3998.846933,2.928447837,405.7621242,0.611351737,177.3998074,0.123000961,0,0,-221.0207388,58,Crenew,12,1923.002118,0,1036.875,2959.877118,0,143.3818235,520.7542941,1891.484824,177.3998074,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1442.263584,0.611351737
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2025,4199,2025,1577.995399,4477.366933,2.982427184,404.7039251,0.603240907,188.0340693,0.119160087,78.66299415,5,-88.87233087,45,Crenew,12,1923.002118,0,1036.875,2959.877118,0,143.3818235,520.7542941,1891.484824,188.0340693,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1577.995399,0.603240907
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2025,4215,2025,1719.450147,4956.0332,3.01699688,403.6221681,0.724691079,199.707002,0.116145852,0,0,-191.1187861,73,Crenew,12,1923.002118,0,1036.875,2959.877118,0,143.3818235,520.7542941,1891.484824,199.707002,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1719.450147,0.724691079
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,6,500,2025,4231,2025,1513.559311,4275.2,2.975473607,682.9802608,0.513034045,168.6694117,0.111438918,0,0,0,0,Crenew,6,1480.571647,505.9090909,1036.875,3023.355738,0,76.04931016,645.2310642,1684.355647,168.6694117,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1513.559311,0.513034045
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,6,500,2025,4247,2025,1660.511429,4747.1,2.99735049,676.1466936,0.519224929,179.2166105,0.107928562,0,0,0,0,Crenew,6,1480.571647,505.9090909,1036.875,3023.355738,0,76.04931016,645.2310642,1684.355647,179.2166105,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1660.511429,0.519224929
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,6,500,2025,4263,2025,1812.90984,5219.7,3.006455937,671.8696974,0.613272788,191.4558561,0.105606937,0,0,0,0,Crenew,6,1480.571647,505.9090909,1036.875,3023.355738,0,76.04931016,645.2310642,1684.355647,191.4558561,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1812.90984,0.613272788
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2025,4133,2025,960.4619067,3172.984167,3.378207607,969.8067632,0.104401695,48.72943864,0.05073542,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,48.72943864,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,960.4619067,0.104401695
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2025,4149,2025,1098.209529,3639.9357,3.379703866,957.7550569,0.074953409,55.59133502,0.050619971,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,55.59133502,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1098.209529,0.074953409
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2025,4165,2025,1236.322473,4105.8854,3.379019853,947.5520162,0.15734531,64.31015549,0.052017299,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,64.31015549,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1236.322473,0.15734531
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2025,4037,2025,835.928909,2566.858333,3.150610376,362.1583224,0.258066918,54.49302839,0.065188592,9.667033373,1,-278.4149973,64,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,54.49302839,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,835.928909,0.258066918
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2025,4053,2025,978.4411489,3045.408333,3.181480133,361.3051382,0.253178672,62.885622239999996,0.064271236,129.9232444,5,-176.1128299,50,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,62.885622239999996,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,978.4411489,0.253178672
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2025,4069,2025,1127.325647,3524.1,3.186017272,360.1550934,0.37176543,72.67677194,0.064468304,15.10179332,2,-112.1705002,41,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,72.67677194,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,1127.325647,0.37176543
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,5,500,2025,4085,2025,862.1816233,2816.985856,3.349684478,613.4106434,0.210955907,48.17567943,0.055876486,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,48.17567943,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,862.1816233,0.210955907
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,5,500,2025,4101,2025,1001.062077,3287.477533,3.355079155,605.1175017,0.198821157,55.81459843,0.055755382,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,55.81459843,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1001.062077,0.198821157
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2025,4117,2025,1140.806802,3758.914667,3.357385808,599.5028949,0.249671843,64.86782464,0.056861359,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,64.86782464,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1140.806802,0.249671843
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,4277,2025,960.4619067,3172.984167,3.378207607,969.8067632,0.104401695,76.63011365,0.079784646,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,76.63011365,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,960.4619067,0.104401695
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,4293,2025,1098.209529,3639.9357,3.379703866,957.7550569,0.074953409,84.51856555,0.076960328,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,84.51856555,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1098.209529,0.074953409
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,4309,2025,1236.322473,4105.8854,3.379019853,947.5520162,0.15734531,95.31726558,0.077097414,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,95.31726558,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1236.322473,0.15734531
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2025,4181,2025,835.928909,2566.858333,3.150610376,362.1583224,0.258066918,83.71453871,0.100145524,9.667033373,1,-278.4149973,64,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,83.71453871,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,835.928909,0.258066918
Mass,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2025,4197,2025,978.4411489,3045.408333,3.181480133,361.3051382,0.253178672,94.04308578,0.096115219,129.9232444,5,-176.1128299,50,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,94.04308578,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,978.4411489,0.253178672
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2025,4213,2025,1127.325647,3524.1,3.186017272,360.1550934,0.37176543,106.0730564,0.094092649,15.10179332,2,-112.1705002,41,Crenew,9,1701.786882,0,1036.875,2738.661882,0,103.9882941,476.0835882,1787.920235,106.0730564,130.41247057142857,0,4.9518235285714285,22.670647057142858,85.13905880952382,1127.325647,0.37176543
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,2025,4229,2025,862.1816233,2816.985856,3.349684478,613.4106434,0.210955907,75.86725593,0.087994517,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,75.86725593,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,862.1816233,0.210955907
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,2025,4245,2025,1001.062077,3287.477533,3.355079155,605.1175017,0.198821157,84.85274806,0.084762724,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,84.85274806,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1001.062077,0.198821157
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,2025,4261,2025,1140.806802,3758.914667,3.357385808,599.5028949,0.249671843,95.66387407,0.083856332,0,0,0,0,Crenew,5,1406.833235,505.9090909,1036.875,2949.617326,0,62.91813369,630.3408289,1649.834118,95.66387407,140.45796790476192,0,2.9961016042857143,30.01622994761905,78.56352942857143,1140.806802,0.249671843
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2025,4137,2025,1598.964603,4538.03243,2.971770794,1066.97675,0.550888667,105.916411,0.066240623,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,105.916411,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1598.964603,0.550888667
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2025,4153,2025,1747.938867,5005.70548,2.986660634,1055.826752,0.542311229,114.3666717,0.065429446,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,114.3666717,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1747.938867,0.542311229
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2025,4169,2025,1896.360745,5474.167838,3.000460232,1048.174,0.591342296,124.149122,0.065467039,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,124.149122,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1896.360745,0.591342296
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2025,4041,2025,1378.035281,3877.253733,2.968534183,404.8506765,0.676021415,110.5519658,0.080224336,0,0,-238.4637315,70,Crenew,12,1923.002118,0,1036.875,2959.877118,0,143.3818235,520.7542941,1891.484824,110.5519658,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1378.035281,0.676021415
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2025,4057,2025,1513.386804,4355.773733,3.021760711,403.9305712,0.661715439,118.9627574,0.078606974,78.66299415,5,-120.547188,49,Crenew,12,1923.002118,0,1036.875,2959.877118,0,143.3818235,520.7542941,1891.484824,118.9627574,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1513.386804,0.661715439
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2025,4073,2025,1655.295916,4834.608067,3.05335074,403.0196994,0.792272108,128.480292,0.077617718,0,0,-150.4282756,60,Crenew,12,1923.002118,0,1036.875,2959.877118,0,143.3818235,520.7542941,1891.484824,128.480292,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1655.295916,0.792272108
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2025,4089,2025,1458.576478,4153.7,2.995474467,682.3034298,0.57172327,104.1384594,0.071397325,0,0,0,0,Crenew,6,1480.571647,505.9090909,1036.875,3023.355738,0,76.04931016,645.2310642,1684.355647,104.1384594,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1458.576478,0.57172327
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2025,4105,2025,1605.640693,4625.7,3.015995059,675.4474099,0.580148642,113.0233297,0.070391421,0,0,0,0,Crenew,6,1480.571647,505.9090909,1036.875,3023.355738,0,76.04931016,645.2310642,1684.355647,113.0233297,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1605.640693,0.580148642
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2025,4121,2025,1758.02907,5098.3,3.023703572,671.1599166,0.68512375700000006,123.2186831,0.070089104,0,0,0,0,Crenew,6,1480.571647,505.9090909,1036.875,3023.355738,0,76.04931016,645.2310642,1684.355647,123.2186831,143.96932085714286,0,3.6213957219047623,30.72528877142857,80.20741176190477,1758.02907,0.68512375700000006
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,4281,2025,1598.964603,4538.03243,2.971770794,1066.97675,0.550888667,166.6780676,0.104241249,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,166.6780676,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1598.964603,0.550888667
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,4297,2025,1747.938867,5005.70548,2.986660634,1055.826752,0.542311229,176.6457895,0.101059478,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,176.6457895,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1747.938867,0.542311229
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,4313,2025,1896.360745,5474.167838,3.000460232,1048.174,0.591342296,188.9182298,0.099621462,0,0,0,0,Crenew,5,1406.833235,1160.727273,1036.875,3604.435508,0,63.87267914,915.7499198,1649.834118,188.9182298,171.6397860952381,0,3.0415561495238097,43.60713903809524,78.56352942857143,1896.360745,0.591342296
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2025,4185,2025,1378.035281,3877.253733,2.968534183,404.8506765,0.676021415,168.4630607,0.122248728,0,0,-238.4637315,70,Crenew,12,1923.002118,0,1036.875,2959.877118,0,143.3818235,520.7542941,1891.484824,168.4630607,140.9465294285714,0,6.827705880952381,24.79782352857143,90.0707059047619,1378.035281,0.676021415
