house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),year,Grid_year,P_annual (kWh),Q_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,sCOP_annual,Q_standing_losses_annual (kWh),unmet_demand_DW (L.K),unmet_demand_DW (min),unmet_demand_SH (L.K),unmet_demand_SH (min),CS_code,Hyd_Cap_kW_Adj,Hyd_Manufacture_HP,Hyd_Manufacture_Tank,Hyd_Manufacture_FC,Hyd_Manufacture_MJ_HP,Hyd_Manufacture_MJ_Tank,Hyd_Manufacture_MJ_FC,Manufacture,Distribution,Installation,EOL,Other,EOL_S,Other_S,Manufacture_MJ,Distribution_MJ,Installation_MJ,EOL_MJ,Other_MJ,kgCO2_oper_year,kgCO2_manuf_year,kgCO2_dist_year,kgCO2_inst_year,kgCO2_eol_year,kgCO2_other_year,kgCO2_EOL_S_year,kgCO2_Other_S_year,MJ_manuf_year,MJ_dist_year,MJ_inst_year,MJ_eol_year,MJ_other_year,P_annual_kWh_year,P_avg_peak_kW_year
Mass,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,5,500,2025,2025,1114.0492566357589,3714.36462221792,0.3767482480684339,74.09525161596719,0.06650985239173568,3.334111665254978,545.5916776985082,0,0,0,0,C0,5,1711.29,336,1158.492234,48340.6478,10613.59091,40153.64105,3205.782234,113.0762903,110.2336872,555.978064,1914.861748,447.8032488,1564.740503,99107.87975,2421.694991,188.764714,15159.92053,57321.96113,74.09525161596719,152.65629685714285,5.384585252380952,5.2492232,26.475145904761906,91.18389276190476,21.32396422857143,74.51145252380952,4719.422845238095,115.3188090952381,8.988795904761904,721.9009776190476,2729.617196666667,1114.0492566357589,0.3767482480684339
Mass,H1,Ideal,AK,Hhigh,R,NA,NA,7,NA,NA,2025,2025,538.9339900224929,538.9339900224929,0.34130156260373357,47.208588656868415,0.08759623540333412,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,NA,NA,NA,762.7565478,34.39267655,4.221680447,40.8013688,0,40.8013688,0,19975.70971,728.390251,14.55723013,86.55247727,0,47.208588656868415,36.321740371428575,1.6377465023809523,0.20103240223809524,1.9429223238095237,0,1.9429223238095237,0,951.2242719047618,34.68525004761905,0.6932014347619048,4.121546536666666,0,538.9339900224929,0.34130156260373357
Mass,H1,Ideal,AK,Hhigh,Rb,NA,NA,2,NA,NA,2025,2025,86.39709664817063,86.39709664817063,0.03908123782149499,8.317682239165588,0.09627270547107795,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,NA,NA,NA,239.0053865,10.46295479,1.367578355,12.42365061,0,12.42365061,0,6248.774369,221.5911942,4.575650373,27.59470672,0,8.317682239165588,11.38120888095238,0.49823594238095237,0.06512277880952382,0.5916024099999999,0,0.5916024099999999,0,297.56068423809523,10.551961628571428,0.21788811300000002,1.3140336533333334,0,86.39709664817063,0.03908123782149499
Mass,H1,Ideal,AK,Hhigh,Rl,NA,NA,5,NA,NA,2025,2025,452.53689337432246,452.53689337432246,0.3022203247822385,38.89090641770284,0.0859397476473452,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,NA,NA,NA,523.7511613,23.92972175,2.854102092,28.37771819,0,28.37771819,0,13726.93534,506.7990568,9.981579754,58.95777055,0,38.89090641770284,24.940531490476193,1.1395105595238095,0.13590962342857144,1.3513199138095238,0,1.3513199138095238,0,653.6635876190476,24.13328841904762,0.4753133216190476,2.807512883333333,0,452.53689337432246,0.3022203247822385
Mass,H1,Ideal,AK,Hlow,HP,NA,NA,NA,6.5,NA,2025,2025,135.95499194893856,538.9339900224929,0.08390374927498952,20.672636171335803,0.15205499904777275,3.964061799399787,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,NA,NA,NA,1215.547618,27.44847036,76.31200903,241.3279934,1264.174085,85.71820781,480.3524114,32134.63109,581.3213807,1385.819188,6795.395899,7331.117876,20.672636171335803,57.88321990476191,1.3070700171428573,3.633905191904762,11.49180920952381,60.19876595238096,4.081819419523809,22.873924352380953,1530.220528095238,27.681970509523808,65.9913899047619,323.5902809047619,349.10085123809523,135.95499194893856,0.08390374927498952
Mass,H1,Ideal,AK,Hlow,HPl,NA,NA,NA,4.5,NA,2025,2025,120.44872220910057,452.53689337432246,0.07839931589785566,17.826947702285263,0.14800445679562668,3.7570916907587657,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,NA,NA,NA,793.8182066,16.69170212,44.5649502,147.322111,615.6446734,65.82997252,283.9406467,17752.10168,353.5076162,775.5838942,2636.160605,3421.411994,17.826947702285263,37.800866980952385,0.7948429580952381,2.1221404857142856,7.015338619047619,29.31641301904762,3.134760596190476,13.520983176190477,845.3381752380952,16.83369600952381,36.93256639047619,125.53145738095239,162.92438066666668,120.44872220910057,0.07839931589785566
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,2025,2025,927.2784077653964,3069.426833331161,0.338912518763427,93.25334822632593,0.10056672024861732,3.3101459147830528,861.6763056383284,0,0,0,0,C0,5,1711.29,659.5909091,1158.492234,48340.6478,20573.31818,40153.64105,3529.373143,120.3758619,110.2336872,694.3871549,1914.861748,586.2123397,1564.740503,109067.607,2602.280317,194.4919868,25296.23871,57321.96113,93.25334822632593,168.06538776190476,5.7321839,5.2492232,33.0660549952381,91.18389276190476,27.914873319047622,74.51145252380952,5193.695571428571,123.91811033333335,9.26152318095238,1204.5827957142858,2729.617196666667,927.2784077653964,0.338912518763427
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,2025,2025,1065.3880246970411,3539.51066666424,0.3616755757373908,103.13747857525776,0.09680743183178396,3.3222737487318317,852.3934212838758,0,0,0,0,C0,5,1711.29,659.5909091,1158.492234,48340.6478,20573.31818,40153.64105,3529.373143,120.3758619,110.2336872,694.3871549,1914.861748,586.2123397,1564.740503,109067.607,2602.280317,194.4919868,25296.23871,57321.96113,103.13747857525776,168.06538776190476,5.7321839,5.2492232,33.0660549952381,91.18389276190476,27.914873319047622,74.51145252380952,5193.695571428571,123.91811033333335,9.26152318095238,1204.5827957142858,2729.617196666667,1065.3880246970411,0.3616755757373908
Mass,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,2025,2025,1205.195896351576,4011.1351555516258,0.40999234738800217,114.18051974529786,0.09474021616813529,3.3282018032871807,845.8121611033579,0,0,0,0,C0,5,1711.29,659.5909091,1158.492234,48340.6478,20573.31818,40153.64105,3529.373143,120.3758619,110.2336872,694.3871549,1914.861748,586.2123397,1564.740503,109067.607,2602.280317,194.4919868,25296.23871,57321.96113,114.18051974529786,168.06538776190476,5.7321839,5.2492232,33.0660549952381,91.18389276190476,27.914873319047622,74.51145252380952,5193.695571428571,123.91811033333335,9.26152318095238,1204.5827957142858,2729.617196666667,1205.195896351576,0.40999234738800217
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,2025,2025,808.8276840672446,2532.575,0.30197950109374255,83.68893174915796,0.10346942049303076,3.1311675526049942,320.22305682422194,627.4657308303191,129,-534.5544531223122,89,C0,9,1869.654706,0,1158.492234,49760.0022,0,40153.64105,3028.14694,111.7001728,108.6154548,484.7662779,2002.420748,334.7054195,1549.553277,89913.64324,2365.658189,177.6010271,4660.875072,57409.52013,83.68893174915796,144.19747333333333,5.3190558476190475,5.172164514285714,23.08410847142857,95.35336895238095,15.93835330952381,73.78825128571428,4281.602059047619,112.65038995238096,8.457191766666668,221.946432,2733.7866728571425,808.8276840672446,0.30197950109374255
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,2025,2025,950.2083311285494,3008.858333333333,0.288924232563189,93.64452911627755,0.09855157658432362,3.1665248922410028,318.01778936877133,1234.5362306686873,182,-458.6164410294224,97,C0,9,1869.654706,0,1158.492234,49760.0022,0,40153.64105,3028.14694,111.7001728,108.6154548,484.7662779,2002.420748,334.7054195,1549.553277,89913.64324,2365.658189,177.6010271,4660.875072,57409.52013,93.64452911627755,144.19747333333333,5.3190558476190475,5.172164514285714,23.08410847142857,95.35336895238095,15.93835330952381,73.78825128571428,4281.602059047619,112.65038995238096,8.457191766666668,221.946432,2733.7866728571425,950.2083311285494,0.288924232563189
Mass,H1,Ideal,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,2025,2025,1097.8573861346918,3486.4166666666665,0.4016681443820665,105.44908377780894,0.09604989237178736,3.1756553362013196,316.83333573398926,1877.035863945541,264,-597.7100087609194,121,C0,9,1869.654706,0,1158.492234,49760.0022,0,40153.64105,3028.14694,111.7001728,108.6154548,484.7662779,2002.420748,334.7054195,1549.553277,89913.64324,2365.658189,177.6010271,4660.875072,57409.52013,105.44908377780894,144.19747333333333,5.3190558476190475,5.172164514285714,23.08410847142857,95.35336895238095,15.93835330952381,73.78825128571428,4281.602059047619,112.65038995238096,8.457191766666668,221.946432,2733.7866728571425,1097.8573861346918,0.4016681443820665
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,3,NA,5,500,2025,2025,834.5999310476572,2765.215655553599,0.3112015716077235,84.56390618856844,0.10132268532830696,3.3132229619076017,554.3755519846553,0,0,0,0,C0,5,1711.29,336,1158.492234,48340.6478,10613.59091,40153.64105,3205.782234,113.0762903,110.2336872,555.978064,1914.861748,447.8032488,1564.740503,99107.87975,2421.694991,188.764714,15159.92053,57321.96113,84.56390618856844,152.65629685714285,5.384585252380952,5.2492232,26.475145904761906,91.18389276190476,21.32396422857143,74.51145252380952,4719.422845238095,115.3188090952381,8.988795904761904,721.9009776190476,2729.617196666667,834.5999310476572,0.3112015716077235
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,4,NA,5,500,2025,2025,973.448063575543,3239.093111108693,0.3250260344506533,94.224846159312,0.09679493923200948,3.327443170631289,548.8548898114417,0,0,0,0,C0,5,1711.29,336,1158.492234,48340.6478,10613.59091,40153.64105,3205.782234,113.0762903,110.2336872,555.978064,1914.861748,447.8032488,1564.740503,99107.87975,2421.694991,188.764714,15159.92053,57321.96113,94.224846159312,152.65629685714285,5.384585252380952,5.2492232,26.475145904761906,91.18389276190476,21.32396422857143,74.51145252380952,4719.422845238095,115.3188090952381,8.988795904761904,721.9009776190476,2729.617196666667,973.448063575543,0.3250260344506533
Mass,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,5,500,2025,2025,1114.0492566357589,3714.36462221792,0.3767482480684339,105.13201565632588,0.09436927050587232,3.334111665254978,545.5916776985082,0,0,0,0,C0,5,1711.29,336,1158.492234,48340.6478,10613.59091,40153.64105,3205.782234,113.0762903,110.2336872,555.978064,1914.861748,447.8032488,1564.740503,99107.87975,2421.694991,188.764714,15159.92053,57321.96113,105.13201565632588,152.65629685714285,5.384585252380952,5.2492232,26.475145904761906,91.18389276190476,21.32396422857143,74.51145252380952,4719.422845238095,115.3188090952381,8.988795904761904,721.9009776190476,2729.617196666667,1114.0492566357589,0.3767482480684339
Mass,H1,Ideal,AK,Hlow,R,NA,NA,7,NA,NA,2025,2025,538.9339900224929,538.9339900224929,0.34130156260373357,81.59406306689449,0.1513989924136889,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,NA,NA,NA,762.7565478,34.39267655,4.221680447,40.8013688,0,40.8013688,0,19975.70971,728.390251,14.55723013,86.55247727,0,81.59406306689449,36.321740371428575,1.6377465023809523,0.20103240223809524,1.9429223238095237,0,1.9429223238095237,0,951.2242719047618,34.68525004761905,0.6932014347619048,4.121546536666666,0,538.9339900224929,0.34130156260373357
Mass,H1,Ideal,AK,Hlow,Rb,NA,NA,2,NA,NA,2025,2025,86.39709664817063,86.39709664817063,0.03908123782149499,14.996396269801298,0.17357523402516828,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,NA,NA,NA,239.0053865,10.46295479,1.367578355,12.42365061,0,12.42365061,0,6248.774369,221.5911942,4.575650373,27.59470672,0,14.996396269801298,11.38120888095238,0.49823594238095237,0.06512277880952382,0.5916024099999999,0,0.5916024099999999,0,297.56068423809523,10.551961628571428,0.21788811300000002,1.3140336533333334,0,86.39709664817063,0.03908123782149499
Mass,H1,Ideal,AK,Hlow,Rl,NA,NA,5,NA,NA,2025,2025,452.53689337432246,452.53689337432246,0.3022203247822385,66.59766679709318,0.14716516547526204,NA,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,NA,NA,NA,523.7511613,23.92972175,2.854102092,28.37771819,0,28.37771819,0,13726.93534,506.7990568,9.981579754,58.95777055,0,66.59766679709318,24.940531490476193,1.1395105595238095,0.13590962342857144,1.3513199138095238,0,1.3513199138095238,0,653.6635876190476,24.13328841904762,0.4753133216190476,2.807512883333333,0,452.53689337432246,0.3022203247822385
Mass,H1,Ideal,CH,Hhigh,HP,NA,NA,NA,8,NA,2025,2025,584.3428323936963,1918.6507080288188,0.3472598730016212,53.821259232008664,0.09210562061921045,3.2834332889295084,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,NA,NA,NA,1248.729155,28.28269202,81.11150315,246.4902634,1275.71918,84.80252784,473.4802876,33081.0646,598.9890642,1446.560704,7130.219531,7510.587813,53.821259232008664,59.46329309523809,1.346794858095238,3.862452530952381,11.737631590476191,60.74853238095238,4.038215611428571,22.546680361904762,1575.2887904761903,28.52328877142857,68.88384304761905,339.5342633809524,357.6470387142857,584.3428323936963,0.3472598730016212
Mass,H1,Ideal,CH,Hhigh,HPl,NA,NA,NA,5,NA,2025,2025,379.1447510833203,1250.165598278432,0.2635512492630252,34.25681582703608,0.09035286847346556,3.297330622951701,NA,NA,NA,NA,NA,C0,NA,NA,NA,NA,NA,NA,NA,826.9997437,17.52592378,49.36444433,152.484381,627.1897679,64.91429254,277.0685229,18698.53519,371.1752997,836.32541,2970.984237,3600.88193,34.25681582703608,39.38094017619047,0.834567799047619,2.350687825238095,7.261161,29.866179423809523,3.091156787619048,13.193739185714286,890.4064376190476,17.67501427142857,39.82501952380952,141.47543985714287,171.4705680952381,379.1447510833203,0.2635512492630252
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2025,2025,1617.2365700087062,4561.500325556299,0.7036971695080602,127.71374237799692,0.07897035272786924,2.8205522989946625,974.1031087309328,0,0,0,0,C0,5,1711.29,659.5909091,1306.452283,48340.6478,20573.31818,45172.85303,3677.333192,124.0935889,112.3224035,717.9529673,2096.290777,609.77815210000006,1746.169532,114086.819,2681.016733,217.3684033,25655.3368,65734.59143,127.71374237799692,175.11110438095238,5.909218519047619,5.348685880952381,34.18823653809524,99.82337033333334,29.037054861904764,83.1509300952381,5432.705666666667,127.66746347619048,10.350876347619048,1221.682704761905,3130.2186395238095,1617.2365700087062,0.7036971695080602
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2025,2025,1767.192749724284,5033.442435278716,0.716999817597755,137.35169636656383,0.0777230986195441,2.84827019353946,966.6977832369798,0,0,0,0,C0,5,1711.29,659.5909091,1306.452283,48340.6478,20573.31818,45172.85303,3677.333192,124.0935889,112.3224035,717.9529673,2096.290777,609.77815210000006,1746.169532,114086.819,2681.016733,217.3684033,25655.3368,65734.59143,137.35169636656383,175.11110438095238,5.909218519047619,5.348685880952381,34.18823653809524,99.82337033333334,29.037054861904764,83.1509300952381,5432.705666666667,127.66746347619048,10.350876347619048,1221.682704761905,3130.2186395238095,1767.192749724284,0.716999817597755
Mass,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2025,2025,1917.284448064167,5506.922866666166,0.7994097543803764,147.7228535527499,0.0770479590036324,2.872251361672685,961.993412950604,0,0,0,0,C0,5,1711.29,659.5909091,1306.452283,48340.6478,20573.31818,45172.85303,3677.333192,124.0935889,112.3224035,717.9529673,2096.290777,609.77815210000006,1746.169532,114086.819,2681.016733,217.3684033,25655.3368,65734.59143,147.7228535527499,175.11110438095238,5.909218519047619,5.348685880952381,34.18823653809524,99.82337033333334,29.037054861904764,83.1509300952381,5432.705666666667,127.66746347619048,10.350876347619048,1221.682704761905,3130.2186395238095,1917.284448064167,0.7994097543803764
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,2025,2025,1360.5167985966402,3957.1882666666666,0.6096397114308435,109.54271568462735,0.08051551865998244,2.908591992945966,364.78329361299205,218.40922026309576,65,-447.7885426567067,101,C0,12,1988.428235,0,1306.452283,50824.518,0,45172.85303,3294.880518,120.0505326,118.0814058,553.0027961,2249.519027,382.4415344,1746.364183,95997.37103,2542.507485,207.8546784,5019.973165,65887.81968,109.54271568462735,156.89907228571428,5.716692028571428,5.622924085714286,26.333466480952378,107.11995366666666,18.21150163809524,83.16019919047619,4571.303382380952,121.071785,9.89784182857143,239.0463411904762,3137.515222857143,1360.5167985966402,0.6096397114308435
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2025,2025,1494.5774338692925,4434.5396,0.6012025732799771,117.75343073616772,0.07878710601920261,2.9670858795984074,363.1925187873685,625.351350672807,106,-375.0605195768318,110,C0,12,1988.428235,0,1306.452283,50824.518,0,45172.85303,3294.880518,120.0505326,118.0814058,553.0027961,2249.519027,382.4415344,1746.364183,95997.37103,2542.507485,207.8546784,5019.973165,65887.81968,117.75343073616772,156.89907228571428,5.716692028571428,5.622924085714286,26.333466480952378,107.11995366666666,18.21150163809524,83.16019919047619,4571.303382380952,121.071785,9.89784182857143,239.0463411904762,3137.515222857143,1494.5774338692925,0.6012025732799771
Mass,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2025,2025,1634.9273540150357,4913.038799999999,0.7238781487400786,126.9653552681988,0.0776581020290588,3.0050502170231694,362.2269961546847,673.9339137267946,129,-783.1027702615744,194,C0,12,1988.428235,0,1306.452283,50824.518,0,45172.85303,3294.880518,120.0505326,118.0814058,553.0027961,2249.519027,382.4415344,1746.364183,95997.37103,2542.507485,207.8546784,5019.973165,65887.81968,126.9653552681988,156.89907228571428,5.716692028571428,5.622924085714286,26.333466480952378,107.11995366666666,18.21150163809524,83.16019919047619,4571.303382380952,121.071785,9.89784182857143,239.0463411904762,3137.515222857143,1634.9273540150357,0.7238781487400786
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,6,500,2025,2025,1448.517068848386,4220.4,0.6198823315152835,113.31734638766484,0.07822990065126088,2.91360046130167,629.9121467584868,0,0,0,0,C0,6,1750.881176,336,1306.452283,48695.4864,10613.59091,45172.85303,3393.333459,118.3382283,114.7814817,594.4341117,2118.180527,473.266949,1736.189128,104481.93030000001,2533.135701,214.1002088,15519.01862,65756.48118,113.31734638766484,161.58730757142857,5.635153728571429,5.4657848428571425,28.306386271428572,100.86573938095238,22.536521380952383,82.67567276190476,4975.330014285714,120.62550957142858,10.195248038095238,739.0008866666667,3131.2610085714286,1448.517068848386,0.6198823315152835
Mass,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,6,500,2025,2025,1596.211127699795,4695.6,0.6417364779609799,122.3394259737322,0.0766436368289377,2.941716116693504,625.7135285713999,0,0,0,0,C0,6,1750.881176,336,1306.452283,48695.4864,10613.59091,45172.85303,3393.333459,118.3382283,114.7814817,594.4341117,2118.180527,473.266949,1736.189128,104481.93030000001,2533.135701,214.1002088,15519.01862,65756.48118,122.3394259737322,161.58730757142857,5.635153728571429,5.4657848428571425,28.306386271428572,100.86573938095238,22.536521380952383,82.67567276190476,4975.330014285714,120.62550957142858,10.195248038095238,739.0008866666667,3131.2610085714286,1596.211127699795,0.6417364779609799
