house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_manuf_life,kgCO2_dist_life,kgCO2_inst_life,kgCO2_eol_life,kgCO2_other_life,kgCO2_total_life
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2875.0686129,38187.388436,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,9529.502153960002
Mass,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,3073.7777206,41327.354226,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,9728.21126166
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2777.1010367999997,30294.502712999998,2959.8771179999994,80.19940656,143.3818235,520.7542941,1891.4848239999997,8372.798502959999
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2949.1509452,33142.59944,2959.8771179999994,80.19940656,143.3818235,520.7542941,1891.4848239999997,8544.848411359999
Mass,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,3140.0115044,36117.475901,2959.8771179999994,80.19940656,143.3818235,520.7542941,1891.4848239999997,8735.70897056
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,6,500,2616.345797,31803.337804,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,8267.65535019
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,6,500,2788.5398895,34896.064339,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,8439.84944269
Mass,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,6,500,2989.4410125,38104.182779,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,8640.75056569
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,812.97607737,20173.297587600002,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,7467.409618430001
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,918.6043501600001,23059.913846,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,7573.03789122
Mass,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,1058.56314947,25959.081076,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,7712.99669053
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,977.13395169,17558.0170186,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,6160.67882254
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,1121.6702642999999,20552.5772577,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,6305.21513515
Mass,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,1300.86624721,23677.757733,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,6484.411118059999
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,5,500,835.58912106,18115.9814304,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,6349.514476480001
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,5,500,957.62821763,21028.201402,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,6471.55357305
Mass,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,5,500,1116.17495905,23961.043021,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,6630.10031447
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,1156.8211708,20175.7872124,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,7811.2547118600005
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,1279.64261995,23063.42963,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,7934.076161010001
Mass,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,1448.77131331,25964.034548,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,8103.204854370001
Mass,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,1319.05041888,17558.7266027,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,6502.595289729999
Mass,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,1488.2258711,20554.1366242,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,6671.77074195
Mass,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,1688.4575485,23678.01141,2738.661882,76.89087155,103.9882941,476.0835882,1787.920235,6872.002419349999
Mass,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,5,500,1167.41512104,18117.2564714,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,6681.34047646
Mass,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,5,500,1311.02336863,21031.13925,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,6824.948724049999
Mass,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,5,500,1491.48419596,23963.5709,3090.890053,79.94222183,62.91813369,630.3408289,1649.834118,7005.409551379999
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,5,1000,1823.51741051,33651.396500999996,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,8477.950951570001
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,5,1000,1953.70178681,36771.81753,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,8608.13532787
Mass,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2121.69124675,39930.602494,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,8776.124787810002
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,1954.7564468,28948.116431,2959.8771179999994,80.19940656,143.3818235,520.7542941,1891.4848239999997,7550.45391296
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,2099.5206435,31793.215918,2959.8771179999994,80.19940656,143.3818235,520.7542941,1891.4848239999997,7695.21810966
Mass,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,2271.3585097,34767.930028,2959.8771179999994,80.19940656,143.3818235,520.7542941,1891.4848239999997,7867.055975859999
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,6,500,1811.68338486,30641.476352,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,7462.992938050001
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,6,500,1957.1872867700001,33732.779673,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,7608.496839960001
Mass,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,6,500,2138.9338269,36941.892806,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,7790.243380090001
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,5,1000,2545.274578,33674.872854,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,9199.708119060002
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,5,1000,2702.3626479,36800.762383,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,9356.796188960001
Mass,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,5,1000,2903.3885431999997,39956.905178,3937.571872,87.40495211999999,63.87267914,915.7499198,1649.834118,9557.82208426
Mass,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,2616.2453044,28952.104311,2959.8771179999994,80.19940656,143.3818235,520.7542941,1891.4848239999997,8211.94277056
Mass,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,2788.1156507,31796.689618,2959.8771179999994,80.19940656,143.3818235,520.7542941,1891.4848239999997,8383.81311686
Mass,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,2980.1611482,34772.903851,2959.8771179999994,80.19940656,143.3818235,520.7542941,1891.4848239999997,8575.858614359999
Mass,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,6,500,2477.1378247,30650.498704,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,8128.44737789
Mass,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,6,500,2649.3068093,33744.335433,3164.628465,81.04506683,76.04931016,645.2310642,1684.355647,8300.61636249
