house_type,insulation,schedule,Loc_code,Hydro_resource,SH_DW_code,Occ_code,Operation_SH_life,Operation_WH_life,P_annual_kWh_life,Operation_life,P_avg_peak_kW_year,Manufacture_SH,Manufacture_WH,Manufacture,Distribution_SH,Distribution_WH,Distribution,Installation_SH,Installation_WH,Installation,EOL_SH,EOL_WH,EOL,Other_SH,Other_WH,Other,Embodied_life,Total_life
Mass,H1,Real,CH,Hhigh,HP-HP,1,907.4064191289722,285.16006687805327,16955.529686210146,1192.5664860070253,0.4218948041105587,1248.729155,479.5114065,1728.2405615000002,28.28269202,19.34982176,47.63251378,81.11150315,13.95159063,95.06309378,246.4902634,74.17019318,320.66045658,1275.71918,285.3529412,1561.0721212,3752.6687468400005,4945.235232847026
Mass,H1,Real,CH,Hhigh,HP-HP,2,907.4064191289722,410.705668707324,19436.446742849243,1318.1120878362963,0.45601653503123396,1248.729155,479.5114065,1728.2405615000002,28.28269202,19.34982176,47.63251378,81.11150315,13.95159063,95.06309378,246.4902634,74.17019318,320.66045658,1275.71918,285.3529412,1561.0721212,3752.6687468400005,5070.780834676297
Mass,H1,Real,CH,Hhigh,HP-HP,3,907.4064191289722,572.652188228487,22370.789294533293,1480.0586073574593,0.48862314968619436,1248.729155,543.696683,1792.425838,28.28269202,24.404181279999996,52.686873299999995,81.11150315,17.98784422,99.09934736999999,246.4902634,81.10948345,327.59974685000003,1275.71918,285.3529412,1561.0721212,3832.88392672,5312.94253407746
Mass,H1,Real,CH,Hhigh,HP-HP,4,907.4064191289722,767.4551165755622,26285.12014594811,1674.8615357045344,0.5111135752000818,1248.729155,715.28243,1964.011585,28.28269202,37.88247335,66.16516537,81.11150315,28.75118714,109.86269029,246.4902634,99.6142575,346.1045209,1275.71918,285.3529412,1561.0721212,4047.21608276,5722.077618464535
Mass,H1,Real,CH,Hhigh,HP-HP,5,907.4064191289722,905.9477748802306,28761.658910899558,1813.3541940092027,0.5510867926374277,1248.729155,715.28243,1964.011585,28.28269202,37.88247335,66.16516537,81.11150315,28.75118714,109.86269029,246.4902634,99.6142575,346.1045209,1275.71918,285.3529412,1561.0721212,4047.21608276,5860.570276769203
Mass,H1,Real,CH,Hhigh,HP-HPo,1,907.4064191289722,299.0705576661079,17211.315768601173,1206.4769767950802,0.4223585578923314,1248.729155,517.9205701,1766.6497251,28.28269202,22.38243748,50.6651295,81.11150315,16.37334279,97.48484594000001,246.4902634,78.33376735,324.82403075,1275.71918,285.3529412,1561.0721212,3800.69585249,5007.17282928508
Mass,H1,Real,CH,Hhigh,HP-HPo,2,907.4064191289722,424.49292635370784,19687.213594939,1331.89934548268,0.46145627991181953,1248.729155,517.9205701,1766.6497251,28.28269202,22.38243748,50.6651295,81.11150315,16.37334279,97.48484594000001,246.4902634,78.33376735,324.82403075,1275.71918,285.3529412,1561.0721212,3800.69585249,5132.59519797268
Mass,H1,Real,CH,Hhigh,HP-HPo,3,907.4064191289722,595.8291826842859,22790.923683771707,1503.2356018132582,0.4949010873708053,1248.729155,595.2489089,1843.9780638999998,28.28269202,28.4476689,56.730360919999995,81.11150315,21.2168471,102.32835025,246.4902634,86.66091566999998,333.15117907,1275.71918,285.3529412,1561.0721212,3897.26007534,5400.495677153258
Mass,H1,Real,CH,Hhigh,HP-HPo,4,907.4064191289722,809.9247211358808,27040.85864510759,1717.3311402648528,0.5209708483063016,1248.729155,800.9478006000002,2049.6769556000004,28.28269202,44.62161938,72.9043114,81.11150315,34.1328586,115.24436175,246.4902634,108.86664449999999,355.3569079,1275.71918,285.3529412,1561.0721212,4154.2546578500005,5871.585798114853
Mass,H1,Real,CH,Hhigh,HP-HPo,5,907.4064191289722,947.611861038259,29514.31869588127,1855.0182801672313,0.5559016139412418,1248.729155,800.9478006000002,2049.6769556000004,28.28269202,44.62161938,72.9043114,81.11150315,34.1328586,115.24436175,246.4902634,108.86664449999999,355.3569079,1275.71918,285.3529412,1561.0721212,4154.2546578500005,6009.272938017231
Mass,H1,Real,CH,Hhigh,HP-R,1,907.4064191289722,1030.1819572463235,32548.229308028745,1937.5883763752956,0.5877968242901424,1248.729155,190.9509894,1439.6801444,28.28269202,3.783646588,32.066338607999995,81.11150315,4.027399057,85.138902207,246.4902634,22.43667136,268.92693476000005,1275.71918,0,1275.71918,3101.531499975,5039.119876350295
Mass,H1,Real,CH,Hhigh,HP-R,2,907.4064191289722,1524.447493760852,42554.729308028756,2431.853912889824,0.7247426370980242,1248.729155,190.9509894,1439.6801444,28.28269202,3.783646588,32.066338607999995,81.11150315,4.027399057,85.138902207,246.4902634,22.43667136,268.92693476000005,1275.71918,0,1275.71918,3101.531499975,5533.385412864824
Mass,H1,Real,CH,Hhigh,HP-R,3,907.4064191289722,2134.7957259742725,53940.92930802875,3042.2021451032447,0.8464175139453148,1248.729155,234.8663891,1483.5955440999999,28.28269202,4.540375906,32.823067926,81.11150315,4.953630649,86.065133799,246.4902634,27.59671475,274.08697815,1275.71918,0,1275.71918,3152.289903975,6194.492049078244
Mass,H1,Real,CH,Hhigh,HP-R,4,907.4064191289722,2835.3154676605827,68697.62930802874,3742.721886789555,0.9286835237975315,1248.729155,407.89785810000006,1656.6270131,28.28269202,6.558320753,34.841012773,81.11150315,8.603084246,89.714587396,246.4902634,47.92784903,294.41811243,1275.71918,0,1275.71918,3351.319905699,7094.041792488555
Mass,H1,Real,CH,Hhigh,HP-R,5,907.4064191289722,3390.9851177021746,78724.07930802875,4298.391536831147,1.0631662824182213,1248.729155,407.89785810000006,1656.6270131,28.28269202,6.558320753,34.841012773,81.11150315,8.603084246,89.714587396,246.4902634,47.92784903,294.41811243,1275.71918,0,1275.71918,3351.319905699,7649.711442530148
Mass,H1,Real,CH,Hhigh,HP-Ro,1,907.4064191289722,1074.5801378927295,33377.72930802875,1981.9865570217016,0.5806539671472852,1248.729155,216.2027869,1464.9319419,28.28269202,4.116960628,32.399652648,81.11150315,4.559991558,85.67149470800001,246.4902634,25.40374832,271.89401172000004,1275.71918,0,1275.71918,3130.616280976,5112.6028379977015
Mass,H1,Real,CH,Hhigh,HP-Ro,2,907.4064191289722,1565.5859365008175,43369.52930802875,2472.99235562979,0.7323781050783198,1248.729155,216.2027869,1464.9319419,28.28269202,4.116960628,32.399652648,81.11150315,4.559991558,85.67149470800001,246.4902634,25.40374832,271.89401172000004,1275.71918,0,1275.71918,3130.616280976,5603.60863660579
Mass,H1,Real,CH,Hhigh,HP-Ro,3,907.4064191289722,2204.6578368206306,55293.329308028755,3112.0642559496027,0.8671071691177286,1248.729155,277.1660528,1525.8952077999998,28.28269202,5.170983671,33.453675690999994,81.11150315,5.845784319,86.95728746900001,246.4902634,32.56690976,279.05717316,1275.71918,0,1275.71918,3201.08252412,6313.146780069603
Mass,H1,Real,CH,Hhigh,HP-Ro,4,907.4064191289722,2963.0774215373053,71133.62930802874,3870.4838406662775,0.9584864794625563,1248.729155,537.5473211,1786.2764760999999,28.28269202,7.693414729,35.976106748999996,81.11150315,11.3375562,92.44905935,246.4902634,63.16161347,309.65187686999997,1275.71918,0,1275.71918,3500.0726990689996,7370.556539735277
Mass,H1,Real,CH,Hhigh,HP-Ro,5,907.4064191289722,3518.238433251874,81149.57930802875,4425.644852380846,1.0875505188714232,1248.729155,537.5473211,1786.2764760999999,28.28269202,7.693414729,35.976106748999996,81.11150315,11.3375562,92.44905935,246.4902634,63.16161347,309.65187686999997,1275.71918,0,1275.71918,3500.0726990689996,7925.717551449845
Mass,H1,Real,CH,Hhigh,HPl_Rb-HP,1,1600.1199328366722,285.16006687805327,25072.96705202218,1885.2799997147256,0.6660681829025795,1134.6157125,479.5114065,1614.1271189999998,32.494596820000005,19.34982176,51.84441858,50.910440759,13.95159063,64.862031389,170.20365705000003,74.17019318,244.37385023000004,627.1897679,285.3529412,912.5427091,2887.7501282989997,4773.0301280137255
Mass,H1,Real,CH,Hhigh,HPl_Rb-HP,2,1600.1199328366722,410.705668707324,27553.884108661277,2010.8256015439963,0.7001899138232547,1134.6157125,479.5114065,1614.1271189999998,32.494596820000005,19.34982176,51.84441858,50.910440759,13.95159063,64.862031389,170.20365705000003,74.17019318,244.37385023000004,627.1897679,285.3529412,912.5427091,2887.7501282989997,4898.575729842996
Mass,H1,Real,CH,Hhigh,HPl_Rb-HP,3,1600.1199328366722,572.652188228487,30488.226660345328,2172.7721210651594,0.7327965284782152,1134.6157125,543.696683,1678.3123954999999,32.494596820000005,24.404181279999996,56.8987781,50.910440759,17.98784422,68.898284979,170.20365705000003,81.10948345,251.31314050000003,627.1897679,285.3529412,912.5427091,2967.965308179,5140.73742924416
Mass,H1,Real,CH,Hhigh,HPl_Rb-HP,4,1600.1199328366722,767.4551165755622,34402.55751176015,2367.5750494122344,0.7552869539921028,1134.6157125,715.28243,1849.8981425,32.494596820000005,37.88247335,70.37707017000001,50.910440759,28.75118714,79.661627899,170.20365705000003,99.6142575,269.81791455,627.1897679,285.3529412,912.5427091,3182.297464219,5549.872513631235
Mass,H1,Real,CH,Hhigh,HPl_Rb-HP,5,1600.1199328366722,905.9477748802306,36879.09627671159,2506.067707716903,0.7952601714294485,1134.6157125,715.28243,1849.8981425,32.494596820000005,37.88247335,70.37707017000001,50.910440759,28.75118714,79.661627899,170.20365705000003,99.6142575,269.81791455,627.1897679,285.3529412,912.5427091,3182.297464219,5688.365171935903
Mass,H1,Real,CH,Hhigh,HPl_Rb-HPo,1,1600.1199328366722,299.0705576661079,25328.753134413208,1899.1904905027802,0.6665319366843522,1134.6157125,517.9205701,1652.5362826,32.494596820000005,22.38243748,54.877034300000005,50.910440759,16.37334279,67.28378354899999,170.20365705000003,78.33376735,248.53742440000005,627.1897679,285.3529412,912.5427091,2935.777233949,4834.967724451781
Mass,H1,Real,CH,Hhigh,HPl_Rb-HPo,2,1600.1199328366722,424.49292635370784,27804.65096075103,2024.6128591903803,0.7056296587038403,1134.6157125,517.9205701,1652.5362826,32.494596820000005,22.38243748,54.877034300000005,50.910440759,16.37334279,67.28378354899999,170.20365705000003,78.33376735,248.53742440000005,627.1897679,285.3529412,912.5427091,2935.777233949,4960.39009313938
Mass,H1,Real,CH,Hhigh,HPl_Rb-HPo,3,1600.1199328366722,595.8291826842859,30908.361049583742,2195.949115520958,0.7390744661628261,1134.6157125,595.2489089,1729.8646213999998,32.494596820000005,28.4476689,60.942265719999995,50.910440759,21.2168471,72.12728785899999,170.20365705000003,86.66091566999998,256.86457272,627.1897679,285.3529412,912.5427091,3032.341456799,5228.290572319958
Mass,H1,Real,CH,Hhigh,HPl_Rb-HPo,4,1600.1199328366722,809.9247211358808,35158.29601091963,2410.044653972553,0.7651442270983223,1134.6157125,800.9478006000002,1935.5635131,32.494596820000005,44.62161938,77.1162162,50.910440759,34.1328586,85.04329935899999,170.20365705000003,108.86664449999999,279.07030155,627.1897679,285.3529412,912.5427091,3289.3360393089997,5699.380693281553
Mass,H1,Real,CH,Hhigh,HPl_Rb-HPo,5,1600.1199328366722,947.611861038259,37631.756061693304,2547.731793874931,0.8000749927332625,1134.6157125,800.9478006000002,1935.5635131,32.494596820000005,44.62161938,77.1162162,50.910440759,34.1328586,85.04329935899999,170.20365705000003,108.86664449999999,279.07030155,627.1897679,285.3529412,912.5427091,3289.3360393089997,5837.067833183931
Mass,H1,Real,CH,Hhigh,HPl_Rb-R,1,1600.1199328366722,1030.1819572463235,40665.66667384078,2630.3018900829957,0.8319702030821633,1134.6157125,190.9509894,1325.5667018999998,32.494596820000005,3.783646588,36.278243408,50.910440759,4.027399057,54.93783981599999,170.20365705000003,22.43667136,192.64032841,627.1897679,0,627.1897679,2236.6128814339995,4866.914771516995
