hourly_timestamp,Cogen_Gas,Cogen_Wood,Geo_Geo,Hydro_Hydro,Thrml_Coal,Thrml_Diesel,Thrml_Gas,Wind_Wind,Solar_Solar,kWh
2024-01-01T01:00:00Z,201014,61812,1768972,3222496,203918,0,283402,1206070,0,6947684
2024-01-01T02:00:00Z,101574,30107,889004,1524294,69544,0,141692,551719,0,3307934
2024-01-01T03:00:00Z,104276,31507,892291,1524731,51262,0,141703,448634,0,3194404
2024-01-01T04:00:00Z,103848,29199,895059,1480838,51600,0,141717,435128,0,3137389
2024-01-01T05:00:00Z,102757,26446,897254,1539323,51894,0,141649,412590,0,3171913
2024-01-01T06:00:00Z,100763,24010,899476,1606608,52056,0,141700,492929,14,3317556
2024-01-01T07:00:00Z,99134,23955,898353,1733639,87722,0,141638,505213,1522,3491176
2024-01-01T08:00:00Z,97950,24013,895992,2042772,102697,0,141681,381798,7488,3694391
2024-01-01T09:00:00Z,99625,31265,891216,2179072,160120,0,141444,354567,10948,3868257
2024-01-01T10:00:00Z,100512,30050,889385,2267371,153991,0,141362,366361,10625,3959657
2024-01-01T11:00:00Z,99791,27543,889024,2340090,143985,0,140461,363614,10424,4014932
2024-01-01T12:00:00Z,99231,27691,887548,2288893,124220,0,140685,383044,10753,3962065
2024-01-01T13:00:00Z,100283,28152,885386,2227717,100486,0,140701,378264,10692,3871681
2024-01-01T14:00:00Z,102376,26561,882088,2189011,100105,0,140733,362492,10766,3814132
2024-01-01T15:00:00Z,102282,25913,880007,2220227,100384,0,140727,373504,10852,3853896
2024-01-01T16:00:00Z,103176,24132,878040,2223684,100549,0,140714,434237,8692,3913224
2024-01-01T17:00:00Z,104135,23121,874518,2333382,99972,0,160167,391194,8481,3994970
2024-01-01T18:00:00Z,105776,24490,876600,2483829,98644,0,185082,355625,8260,4138306
2024-01-01T19:00:00Z,112788,21920,879775,2484384,121438,0,185495,323924,5698,4135422
2024-01-01T20:00:00Z,113154,21266,886349,2429524,99712,0,186461,297096,2345,4035907
2024-01-01T21:00:00Z,112596,21820,893435,2478407,147336,0,142246,237519,55,4033414
2024-01-01T22:00:00Z,113554,28836,900010,2434586,173751,0,140706,193254,0,3984697
2024-01-01T23:00:00Z,113435,28684,902317,2244629,111896,0,140696,204219,0,3745876
2024-01-02T00:00:00Z,110325,30556,904759,1955205,100357,0,140679,247716,0,3489597
2024-01-02T01:00:00Z,102002,32181,906746,1733068,103623,0,140686,269706,0,3288012
2024-01-02T02:00:00Z,101742,31567,909777,1590181,100037,0,140696,296252,0,3170252
2024-01-02T03:00:00Z,100141,29373,910536,1552193,100138,0,140705,269230,0,3102316
2024-01-02T04:00:00Z,102666,29400,911730,1523396,100206,0,140636,266575,0,3074609
2024-01-02T05:00:00Z,103436,30775,912481,1593073,100246,0,140672,259450,0,3140133
2024-01-02T06:00:00Z,104357,30446,912273,1734554,100935,0,140689,268561,14,3291829
2024-01-02T07:00:00Z,104118,31288,910141,1943853,114245,0,140629,246408,1499,3492181
2024-01-02T08:00:00Z,102044,30815,903559,2179400,121656,0,140634,251231,5369,3734708
2024-01-02T09:00:00Z,89094,30526,897909,2371535,141615,0,140346,291779,10865,3973669
2024-01-02T10:00:00Z,85212,30112,894339,2411166,150244,0,140336,347022,10714,4069145
2024-01-02T11:00:00Z,84142,30554,888497,2391838,172783,0,140344,336462,7808,4052428
2024-01-02T12:00:00Z,84611,28838,884275,2330433,175003,0,140541,370034,9432,4023167
2024-01-02T13:00:00Z,86258,30365,880039,2233531,157084,0,140707,437895,9093,3974972
2024-01-02T14:00:00Z,85566,28865,877509,2181260,158003,0,140686,459882,6056,3937827
2024-01-02T15:00:00Z,84844,31906,874230,2131438,175026,0,140686,537458,8269,3983857
2024-01-02T16:00:00Z,87170,30592,868764,2175932,157161,0,140612,604770,10275,4075276
2024-01-02T17:00:00Z,75578,30470,867817,2321462,190764,0,140672,569717,10715,4207195
2024-01-02T18:00:00Z,70274,29733,870135,2455843,225130,0,140896,535453,10959,4338423
2024-01-02T19:00:00Z,77442,29875,874547,2476908,228057,0,142695,463932,7561,4301017
2024-01-02T20:00:00Z,88608,30132,880777,2449730,227913,0,142681,355479,1935,4177255
2024-01-02T21:00:00Z,82719,27149,888549,2516417,227505,0,142660,276310,20,4161329
2024-01-02T22:00:00Z,80047,29285,895801,2438384,228022,0,142656,251215,0,4065410
2024-01-02T23:00:00Z,78905,29499,901274,2197328,194663,0,142692,250553,0,3794914
2024-01-03T00:00:00Z,78154,30169,904247,1953024,197197,0,142676,218473,0,3523940
2024-01-03T01:00:00Z,77513,31581,904979,1773992,191766,0,142670,180973,0,3303474
2024-01-03T02:00:00Z,78493,31201,908083,1698099,204253,0,142694,118919,0,3181742
2024-01-03T03:00:00Z,78429,29001,911342,1678145,204796,0,142690,79347,0,3123750
2024-01-03T04:00:00Z,78756,31247,911540,1696735,197183,0,142690,60352,0,3118503
2024-01-03T05:00:00Z,81682,30508,911724,1817621,201641,0,142614,53192,0,3238982
2024-01-03T06:00:00Z,82276,31004,910319,2072108,198957,0,142692,62765,0,3500121
2024-01-03T07:00:00Z,82373,30446,908282,2430403,161986,0,142685,72285,816,3829276
2024-01-03T08:00:00Z,85415,30591,903168,2777893,189955,0,151274,41673,2376,4182345
2024-01-03T09:00:00Z,68248,31175,897931,3009205,199300,0,161230,23757,5167,4396013
2024-01-03T10:00:00Z,60437,30518,893020,3050121,185780,0,161245,61010,6378,4448509
2024-01-03T11:00:00Z,59350,30847,889639,3072247,181619,0,161162,49167,5366,4449397
2024-01-03T12:00:00Z,60425,31924,888085,3046743,187257,0,161324,29089,9402,4414249
2024-01-03T13:00:00Z,62155,31490,875948,2979352,202161,0,161542,39997,9817,4362462
2024-01-03T14:00:00Z,59671,30734,863102,2976314,191783,0,161563,39802,8848,4331817
2024-01-03T15:00:00Z,62084,30021,877126,3006921,170130,0,161598,50899,7060,4365839
2024-01-03T16:00:00Z,60664,30288,871230,3037569,180177,0,182819,62220,7375,4432342
2024-01-03T17:00:00Z,62799,30089,868918,3111501,179338,0,209225,88997,4689,4555556
2024-01-03T18:00:00Z,63014,30236,871282,3159652,195737,0,209643,109425,2912,4641901
2024-01-03T19:00:00Z,68970,31081,872977,3063002,195092,0,229760,98387,1876,4561145
2024-01-03T20:00:00Z,79612,31502,875982,2892636,194660,0,253131,80368,398,4408289
2024-01-03T21:00:00Z,79959,30689,877539,2881059,195400,0,254476,75196,10,4394328
2024-01-03T22:00:00Z,79661,30947,881197,2745711,204497,0,254473,118286,0,4314772
2024-01-03T23:00:00Z,80513,31718,885425,2442952,175964,0,254188,147476,0,4018236
2024-01-04T00:00:00Z,80410,32857,893278,2157144,186490,0,233848,142975,0,3727002
2024-01-04T01:00:00Z,79548,33102,894514,1906572,174730,0,210048,182905,0,3481419
2024-01-04T02:00:00Z,81742,33751,896212,1712208,174947,0,210089,233277,0,3342226
2024-01-04T03:00:00Z,85784,33027,898302,1658024,153459,0,163692,283478,0,3275766
2024-01-04T04:00:00Z,86829,33545,901223,1588111,142057,0,161579,338450,0,3251794
2024-01-04T05:00:00Z,86356,32440,902814,1631723,160487,0,161585,385861,0,3361266
2024-01-04T06:00:00Z,85272,32147,902709,1866060,155006,0,161507,428749,3,3631453
2024-01-04T07:00:00Z,86059,32905,900904,2203608,119302,0,161545,474949,528,3979800
2024-01-04T08:00:00Z,85589,30771,894410,2508200,182958,0,180579,428091,2497,4313095
2024-01-04T09:00:00Z,86453,30449,881685,2700596,197348,0,206543,439429,3719,4546222
2024-01-04T10:00:00Z,97496,27027,853032,2768976,198403,0,205809,448422,7687,4606852
2024-01-04T11:00:00Z,100663,26537,863226,2750569,165916,0,205098,472398,9447,4593854
2024-01-04T12:00:00Z,101529,26481,867289,2714391,178709,0,204580,468036,8944,4569959
2024-01-04T13:00:00Z,102965,24530,856997,2614856,202487,0,204352,528683,6298,4541168
2024-01-04T14:00:00Z,101332,24367,858011,2620518,203251,0,183505,535918,7264,4534166
2024-01-04T15:00:00Z,101566,24897,857828,2688381,205212,0,161540,536099,7859,4583382
2024-01-04T16:00:00Z,102745,24595,863990,2700863,205123,0,161552,591438,4264,4654570
2024-01-04T17:00:00Z,100070,26450,868156,2757207,193133,0,161593,633596,4929,4745134
2024-01-04T18:00:00Z,98781,26232,870990,2811186,187873,0,161593,659622,3397,4819674
2024-01-04T19:00:00Z,101089,26485,876201,2686385,179136,0,161550,683413,1188,4715447
2024-01-04T20:00:00Z,101130,24756,879965,2528741,181730,0,161588,673463,777,4552150
2024-01-04T21:00:00Z,101795,28127,885612,2486342,200652,0,161597,647745,17,4511887
2024-01-04T22:00:00Z,102611,29813,891103,2369420,193226,0,161581,620123,0,4367877
2024-01-04T23:00:00Z,103350,29632,899834,2071095,142458,0,161589,677120,0,4085078
2024-01-05T00:00:00Z,103669,29317,904642,1747338,162855,0,151824,717446,0,3817091
2024-01-05T01:00:00Z,103502,29279,905621,1540492,150239,0,141676,695557,0,3566366
2024-01-05T02:00:00Z,98922,28650,906574,1427681,151071,0,141678,665556,0,3420132
2024-01-05T03:00:00Z,89882,29377,905873,1445690,126792,0,141625,598466,0,3337705
2024-01-05T04:00:00Z,89256,29367,907706,1429946,123540,0,141684,586083,0,3307582
2024-01-05T05:00:00Z,93947,29242,906642,1569952,148213,0,141686,541500,0,3431182
2024-01-05T06:00:00Z,92947,28843,905020,1807474,159451,0,141669,581263,1,3716668
2024-01-05T07:00:00Z,102380,27925,903330,2166173,134437,0,141667,591872,451,4068235
2024-01-05T08:00:00Z,104000,29171,898390,2430867,205774,0,160814,579578,4334,4412928
2024-01-05T09:00:00Z,101603,28868,894240,2656195,173160,0,186381,596449,10239,4647135
2024-01-05T10:00:00Z,99744,27727,890689,2790308,198884,0,185903,539552,5969,4738776
2024-01-05T11:00:00Z,101085,27793,887993,2896657,206030,0,185554,436871,9776,4751759
2024-01-05T12:00:00Z,106401,28661,885092,2984342,205345,0,202982,323181,9862,4745866
2024-01-05T13:00:00Z,114576,28464,882416,3019333,217036,0,242100,182999,10207,4697131
2024-01-05T14:00:00Z,113041,29106,879304,2965716,218117,0,287436,145752,9889,4648361
2024-01-05T15:00:00Z,111429,29337,877711,3044070,213483,0,312759,91726,8421,4688936
2024-01-05T16:00:00Z,112125,29160,878326,3097285,207630,0,344710,66880,6410,4742526
2024-01-05T17:00:00Z,110879,29226,879665,3030072,219086,0,432067,60844,8572,4770411
2024-01-05T18:00:00Z,111778,29214,884757,3020836,218843,0,475479,56493,10695,4808095
2024-01-05T19:00:00Z,112270,29737,887026,2929713,221110,0,477528,46644,7915,4711943
2024-01-05T20:00:00Z,113486,29514,892290,2799355,220667,0,422700,56609,2146,4536767
2024-01-05T21:00:00Z,113727,29367,892271,2743295,220698,0,413802,63301,37,4476498
2024-01-05T22:00:00Z,112490,28355,898536,2639397,220357,0,391266,65919,0,4356320
2024-01-05T23:00:00Z,111995,29247,901427,2462165,213169,0,308233,67649,0,4093885
2024-01-06T00:00:00Z,110312,29796,902888,2253069,205709,0,272512,51527,0,3825813
2024-01-06T01:00:00Z,107391,29096,905424,2032491,204803,0,260958,31650,0,3571813
2024-01-06T02:00:00Z,106191,28995,905327,1935310,204814,0,226819,12886,0,3420342
2024-01-06T03:00:00Z,101896,28480,905688,1871924,191383,0,209519,22439,0,3331329
2024-01-06T04:00:00Z,88043,28954,907544,1843410,180735,0,208694,28044,0,3285424
2024-01-06T05:00:00Z,87200,28406,907843,1909767,198831,0,194579,34578,0,3361204
2024-01-06T06:00:00Z,86557,27753,905730,2060338,204863,0,195761,66360,2,3547364
2024-01-06T07:00:00Z,89986,27783,905166,2173893,205065,0,246361,107438,376,3756068
2024-01-06T08:00:00Z,93913,27482,898395,2413924,205298,0,222813,160236,3955,4026016
2024-01-06T09:00:00Z,106642,27180,894255,2660608,205855,0,243063,154600,8189,4300392
2024-01-06T10:00:00Z,106220,26659,889790,2709812,208236,0,329634,121031,8254,4399636
2024-01-06T11:00:00Z,105375,26256,887642,2682495,221418,0,327971,135382,8380,4394919
2024-01-06T12:00:00Z,105958,26145,885218,2563836,220574,0,310427,260136,10373,4382667
2024-01-06T13:00:00Z,105043,25908,877705,2420082,207599,0,247915,422725,9952,4316929
2024-01-06T14:00:00Z,105515,18839,875210,2343673,182254,0,251363,438899,10426,4226179
2024-01-06T15:00:00Z,104569,17725,870115,2389285,179887,0,251961,416575,10239,4240356
2024-01-06T16:00:00Z,105135,20832,863939,2407251,205563,0,250967,414225,10545,4278457
2024-01-06T17:00:00Z,105352,20668,864270,2461473,208698,0,265983,435674,10688,4372806
2024-01-06T18:00:00Z,105284,23231,867499,2568989,210304,0,281529,424601,7482,4488919
2024-01-06T19:00:00Z,105565,25759,861158,2561759,208632,0,293140,410512,3022,4469547
2024-01-06T20:00:00Z,111685,26489,869515,2484928,195626,0,262367,401048,2317,4353975
2024-01-06T21:00:00Z,113718,26219,879776,2490567,183566,0,277948,370475,16,4342285
2024-01-06T22:00:00Z,111079,25471,886082,2409345,201332,0,270726,317786,0,4221821
2024-01-06T23:00:00Z,105829,25801,889236,2296044,179362,0,261228,249054,0,4006554
2024-01-07T00:00:00Z,106184,26554,892153,2066395,190113,0,251413,197932,0,3730744
2024-01-07T01:00:00Z,106848,26890,895479,1869172,205921,0,188977,183991,0,3477278
2024-01-07T02:00:00Z,106136,25846,898459,1800417,200658,0,159559,147987,0,3339062
2024-01-07T03:00:00Z,106632,25766,902217,1769300,181632,0,159598,112448,0,3257593
2024-01-07T04:00:00Z,108502,25618,903714,1766615,166006,0,159591,92014,0,3222060
2024-01-07T05:00:00Z,109025,25290,903300,1851293,179293,0,159576,69743,0,3297520
2024-01-07T06:00:00Z,109045,25945,901180,2016871,198955,0,159594,49170,6,3460766
2024-01-07T07:00:00Z,109672,26413,900788,2227983,205077,0,159590,38392,1556,3669471
2024-01-07T08:00:00Z,108925,26840,898609,2479634,205224,0,178053,28348,7050,3932683
2024-01-07T09:00:00Z,107369,26643,891283,2661571,204829,0,250173,29996,10838,4182702
2024-01-07T10:00:00Z,111021,26887,885354,2826254,205372,0,251554,18289,8342,4333073
2024-01-07T11:00:00Z,113204,27995,878155,2821315,205271,0,250124,14384,7928,4318376
2024-01-07T12:00:00Z,113327,27597,873894,2770151,206382,0,283862,16979,8952,4301144
2024-01-07T13:00:00Z,114391,27867,870070,2698359,207527,0,306528,17529,10377,4252648
2024-01-07T14:00:00Z,115283,28602,863192,2691090,210150,0,281054,20031,8039,4217441
2024-01-07T15:00:00Z,114055,28235,858175,2729976,208334,0,280632,20999,8542,4248948
2024-01-07T16:00:00Z,113657,28033,853909,2810757,208168,0,300093,43069,8594,4366280
2024-01-07T17:00:00Z,114525,27244,855462,2872705,208578,0,375961,52637,6251,4513363
2024-01-07T18:00:00Z,115248,28226,852284,2974024,208508,0,431753,37413,8481,4655937
2024-01-07T19:00:00Z,114998,29803,854391,2994634,207982,0,380730,36776,3563,4622877
2024-01-07T20:00:00Z,115061,28306,856735,2820539,207908,0,384138,72374,910,4485971
2024-01-07T21:00:00Z,115556,25245,865795,2824956,207802,0,347969,96545,9,4483877
2024-01-07T22:00:00Z,115860,22580,871631,2691125,210161,0,369475,83270,0,4364102
2024-01-07T23:00:00Z,103501,17417,877236,2340561,208510,0,362038,136326,0,4045589
2024-01-08T00:00:00Z,101241,14894,880514,2113377,205138,0,276978,166293,0,3758435
2024-01-08T01:00:00Z,100100,15356,883168,1825358,211289,0,335747,151730,0,3522748
2024-01-08T02:00:00Z,96117,13087,883390,1750000,209321,0,331141,120659,0,3403715
2024-01-08T03:00:00Z,92301,12969,885662,1736100,192070,0,319077,82427,0,3320606
2024-01-08T04:00:00Z,93615,11649,885858,1815318,183172,0,240061,64942,0,3294615
2024-01-08T05:00:00Z,93677,11169,886560,1955411,206839,0,231123,51853,0,3436632
2024-01-08T06:00:00Z,94744,10885,884854,2208810,261645,0,290068,56163,0,3807169
2024-01-08T07:00:00Z,96835,12694,866449,2611919,318842,0,335387,47568,312,4290006
2024-01-08T08:00:00Z,94520,11638,867597,2968981,353129,0,346113,40087,757,4682822
2024-01-08T09:00:00Z,103942,11299,865210,3107487,352080,0,409043,32212,2234,4883507
2024-01-08T10:00:00Z,103483,10225,841546,3149254,352847,0,399854,56791,6605,4920605
2024-01-08T11:00:00Z,103230,10165,834821,3136434,352878,0,398960,105524,9719,4951731
2024-01-08T12:00:00Z,104813,9870,829517,3057605,353206,0,398755,166957,10970,4931693
2024-01-08T13:00:00Z,105381,9814,824658,2955722,352641,0,398303,279528,10522,4936569
2024-01-08T14:00:00Z,94933,10193,841436,2880873,353766,0,390646,342144,10977,4924968
2024-01-08T15:00:00Z,93041,11288,854203,2876130,354821,0,391241,387468,11002,4979194
2024-01-08T16:00:00Z,92697,10983,858495,2940441,354686,0,397772,403141,10926,5069141
2024-01-08T17:00:00Z,94461,12304,855374,2943500,354160,0,409921,451566,10919,5132205
2024-01-08T18:00:00Z,103898,12664,854731,3083377,354089,0,303373,471292,10956,5194380
2024-01-08T19:00:00Z,103180,12214,857890,3014118,352190,0,315439,426840,7558,5089429
2024-01-08T20:00:00Z,103616,13860,862503,2870828,322748,0,305052,396888,1751,4877246
2024-01-08T21:00:00Z,105580,16005,871637,2833663,319330,0,337485,318419,9,4802128
2024-01-08T22:00:00Z,105577,16549,877461,2675564,318792,0,379640,296314,0,4669897
2024-01-08T23:00:00Z,103318,14765,880059,2268328,318700,0,378937,349500,0,4313607
2024-01-09T00:00:00Z,104346,15089,882924,1850742,316163,0,378108,453051,0,4000423
2024-01-09T01:00:00Z,102103,16639,886506,1612742,280612,0,345728,533283,0,3777613
2024-01-09T02:00:00Z,93989,18676,890125,1482159,277784,0,305230,554717,0,3622680
2024-01-09T03:00:00Z,86964,19135,892825,1417656,277435,0,312059,555927,0,3562001
2024-01-09T04:00:00Z,86740,15377,894769,1451773,276863,0,258912,544457,0,3528891
2024-01-09T05:00:00Z,87011,15947,895499,1519803,277148,0,257724,622161,0,3675293
2024-01-09T06:00:00Z,85973,16768,894731,1768976,339621,0,276291,662307,1,4044668
2024-01-09T07:00:00Z,86509,16655,892720,2155931,354869,0,324113,664046,563,4495406
2024-01-09T08:00:00Z,87030,15074,888568,2521632,356627,0,325844,655603,3050,4853428
2024-01-09T09:00:00Z,84109,15520,883273,2697834,356305,0,335661,633277,8286,5014265
2024-01-09T10:00:00Z,85387,15301,875617,2745595,358510,0,333186,638959,7889,5060444
2024-01-09T11:00:00Z,74085,16783,872628,2768312,358086,0,335124,616481,6763,5048262
2024-01-09T12:00:00Z,82137,16348,870054,2774376,352222,0,345663,612192,8949,5061941
2024-01-09T13:00:00Z,88646,15188,866749,2713979,350870,0,355683,614816,9295,5015226
2024-01-09T14:00:00Z,92288,16344,860583,2798320,351351,0,355558,559385,10708,5044537
2024-01-09T15:00:00Z,93020,17028,857431,2947373,351660,0,355580,449877,10561,5082530
2024-01-09T16:00:00Z,93051,17512,857055,3109660,352221,0,372951,340353,11002,5153805
2024-01-09T17:00:00Z,93465,15093,857189,3239252,351331,0,437853,235890,7806,5237879
2024-01-09T18:00:00Z,97643,16412,856543,3320592,350895,0,440170,230943,3968,5317166
2024-01-09T19:00:00Z,102485,18750,858833,3282184,350605,0,440152,179154,1980,5234143
2024-01-09T20:00:00Z,103188,15815,864829,3111724,339435,0,434867,156643,598,5027099
2024-01-09T21:00:00Z,103187,16715,871039,3098768,318487,0,429514,110381,0,4948091
2024-01-09T22:00:00Z,103188,16038,876313,2924803,330480,0,447433,81358,0,4779613
2024-01-09T23:00:00Z,103619,15883,878581,2598620,280369,0,435163,91160,0,4403395
2024-01-10T00:00:00Z,101534,16575,882479,2290994,227346,0,436201,125427,0,4080556
2024-01-10T01:00:00Z,96153,16233,883865,2048872,215487,0,433656,139446,0,3833712
2024-01-10T02:00:00Z,96264,14900,885765,1912813,223972,0,395053,173809,0,3702576
2024-01-10T03:00:00Z,94913,16695,887972,1802293,211690,0,375251,203607,0,3592421
2024-01-10T04:00:00Z,95687,15857,889706,1792848,211150,0,304959,258013,0,3568220
2024-01-10T05:00:00Z,97367,15879,888638,1887064,221027,0,302910,300305,0,3713190
2024-01-10T06:00:00Z,98212,15788,886591,2159781,234261,0,361452,320333,1,4076419
2024-01-10T07:00:00Z,98075,16416,884752,2573572,313381,0,353668,324438,1402,4565704
2024-01-10T08:00:00Z,99775,16550,882281,2836518,347911,0,407334,325250,7018,4922637
2024-01-10T09:00:00Z,107064,18652,869567,3062044,364885,0,408743,298839,10230,5140024
2024-01-10T10:00:00Z,104374,19995,851421,3140802,363014,0,397923,271804,10975,5160308
2024-01-10T11:00:00Z,102474,19137,831562,3152201,356336,0,416697,260253,10244,5148904
2024-01-10T12:00:00Z,103643,18428,834655,3119383,369833,0,412917,296456,9847,5165162
2024-01-10T13:00:00Z,102802,18018,855006,3022443,367587,0,436490,338974,8580,5149900
2024-01-10T14:00:00Z,103965,18439,855156,3033440,355619,0,436690,331955,10537,5145801
2024-01-10T15:00:00Z,103564,17751,848729,3074333,363610,0,456739,333368,10377,5208471
2024-01-10T16:00:00Z,103153,18039,844952,3096899,382486,0,482785,332394,9298,5270006
2024-01-10T17:00:00Z,103539,18970,846045,3134744,396672,0,482449,316847,11002,5310268
2024-01-10T18:00:00Z,102875,18677,848092,3233153,402191,0,417545,299125,10985,5332643
2024-01-10T19:00:00Z,100845,18097,850760,3147789,403397,0,421025,275063,7679,5224655
2024-01-10T20:00:00Z,101346,18640,857423,3029475,374039,0,426849,220620,2015,5030407
2024-01-10T21:00:00Z,103125,18522,865204,3001408,358422,0,421615,179440,18,4947754
2024-01-10T22:00:00Z,101942,18714,873254,2833438,375209,0,438322,161437,0,4802316
2024-01-10T23:00:00Z,98631,19198,877971,2514693,376171,0,417096,160954,0,4464714
2024-01-11T00:00:00Z,95663,19573,879830,2194498,359606,0,440767,153695,0,4143632
2024-01-11T01:00:00Z,95091,19324,884216,1959512,353904,0,438908,134504,0,3885459
2024-01-11T02:00:00Z,94059,15260,884165,1822051,325261,0,411479,177486,0,3729761
2024-01-11T03:00:00Z,94770,14161,884228,1732896,297586,0,397706,216667,0,3638014
2024-01-11T04:00:00Z,93991,13777,886627,1758090,289556,0,358450,202931,0,3603422
2024-01-11T05:00:00Z,75991,13405,887449,1848835,294999,0,350775,264518,0,3735972
2024-01-11T06:00:00Z,74439,13504,885935,2084455,305562,0,393402,323063,0,4080360
2024-01-11T07:00:00Z,78620,13708,884745,2490254,299567,0,423384,366880,314,4557472
2024-01-11T08:00:00Z,81099,13752,882625,2743437,360519,0,439364,445685,1827,4968308
2024-01-11T09:00:00Z,81322,13992,878613,2897502,363072,0,442297,457124,7913,5141835
2024-01-11T10:00:00Z,78009,9803,875095,2974646,345489,0,441914,444690,7976,5177622
2024-01-11T11:00:00Z,78783,12294,875429,2932913,339963,0,437542,495317,9639,5181880
2024-01-11T12:00:00Z,80256,14593,868802,2898344,368408,0,400680,557158,10495,5198736
2024-01-11T13:00:00Z,79367,15010,858565,2819505,377019,0,394601,647630,10821,5202518
2024-01-11T14:00:00Z,79797,16559,859665,2817180,358012,0,396152,684951,10754,5223070
2024-01-11T15:00:00Z,78684,14405,856774,2893282,336988,0,395336,709868,10767,5296104
2024-01-11T16:00:00Z,79059,17916,853685,2972496,336131,0,382909,735882,10715,5388793
2024-01-11T17:00:00Z,77336,18076,855913,2939708,335628,0,415613,744073,10971,5397318
2024-01-11T18:00:00Z,78883,16191,857387,2954667,336009,0,421073,746863,7328,5418401
2024-01-11T19:00:00Z,82977,17953,860266,2870248,326213,0,430046,714539,2565,5304807
2024-01-11T20:00:00Z,87088,18488,865815,2775139,290303,0,408234,655710,1144,5101921
2024-01-11T21:00:00Z,87179,19396,876547,2651104,283596,0,400522,672942,33,4991319
2024-01-11T22:00:00Z,86567,19022,883510,2448468,308030,0,418715,677043,0,4841355
2024-01-11T23:00:00Z,85712,18676,887425,2115109,271227,0,420000,708217,0,4506366
2024-01-12T00:00:00Z,84655,18570,892172,1766372,278888,0,415692,714291,0,4170640
2024-01-12T01:00:00Z,82812,18884,893119,1531845,295405,0,358413,730408,0,3910886
2024-01-12T02:00:00Z,82806,19074,897044,1413923,268889,0,334587,729610,0,3745933
2024-01-12T03:00:00Z,79327,19811,898992,1387620,245549,0,306404,731841,0,3669544
2024-01-12T04:00:00Z,80541,20175,898860,1435966,242826,0,260658,699821,0,3638847
2024-01-12T05:00:00Z,79415,22426,899226,1542173,271033,0,277761,674278,0,3766312
2024-01-12T06:00:00Z,79446,22704,900648,1858364,309494,0,323798,628933,0,4123387
2024-01-12T07:00:00Z,80028,22916,906030,2271897,335559,0,379417,600132,537,4596516
2024-01-12T08:00:00Z,80056,21126,894679,2734737,365362,0,396103,496177,4135,4992375
2024-01-12T09:00:00Z,82555,19843,883334,2885890,365401,0,425995,467478,6974,5137470
2024-01-12T10:00:00Z,83617,19524,872063,3015844,372525,0,440033,355342,9131,5168079
2024-01-12T11:00:00Z,85221,19422,828990,3065248,391270,0,440117,302757,8603,5141628
2024-01-12T12:00:00Z,84170,20190,819278,3124690,392568,0,439114,266028,9622,5155660
2024-01-12T13:00:00Z,84414,19549,814525,3183185,386881,0,437663,224184,8338,5158739
2024-01-12T14:00:00Z,88778,18946,808798,3159183,386806,0,432487,221926,10480,5127404
2024-01-12T15:00:00Z,89075,18730,806011,3232257,375892,0,431504,215533,6010,5175012
2024-01-12T16:00:00Z,87392,18885,803030,3333079,366946,0,437187,187165,6249,5239933
2024-01-12T17:00:00Z,88696,19802,799045,3373770,369089,0,438873,162468,5146,5256889
2024-01-12T18:00:00Z,93773,20231,805571,3367683,371202,0,439495,142037,5062,5245054
2024-01-12T19:00:00Z,93995,19499,811546,3266921,375774,0,440197,133789,4703,5146424
2024-01-12T20:00:00Z,94317,20196,817910,3087557,372410,0,440690,96595,1929,4931604
2024-01-12T21:00:00Z,98096,17343,803371,3019583,369049,0,447699,82364,19,4837524
2024-01-12T22:00:00Z,97481,18088,804494,2923568,329989,0,452842,87122,0,4713584
2024-01-12T23:00:00Z,91503,19925,815193,2715696,254522,0,452988,73165,0,4422992
2024-01-13T00:00:00Z,97998,20690,817296,2470844,180101,0,453256,82574,0,4122759
2024-01-13T01:00:00Z,104066,20306,816932,2203800,174620,0,433873,107293,0,3860890
2024-01-13T02:00:00Z,104885,21956,819376,2029219,178079,0,411034,126676,0,3691225
2024-01-13T03:00:00Z,105422,25387,819063,1914769,169244,0,409240,146254,0,3589379
2024-01-13T04:00:00Z,106117,26658,820836,1884596,154246,0,410717,139920,0,3543090
2024-01-13T05:00:00Z,104393,26749,825259,1945168,158608,0,383304,175227,0,3618708
2024-01-13T06:00:00Z,101606,26803,813459,2100899,184694,0,342000,208272,0,3777733
2024-01-13T07:00:00Z,104243,26764,815768,2248766,190256,0,357337,259125,652,4002911
2024-01-13T08:00:00Z,104460,26686,815583,2472235,226852,0,341803,286508,6056,4280183
2024-01-13T09:00:00Z,104901,27172,811685,2649694,229275,0,359069,345366,10336,4537498
2024-01-13T10:00:00Z,111811,26129,806788,2670796,229288,0,374246,424256,9473,4652787
2024-01-13T11:00:00Z,111665,28648,800116,2649987,229365,0,373358,451436,6767,4651342
2024-01-13T12:00:00Z,108265,28094,787842,2672169,229316,0,330287,479380,6941,4642294
2024-01-13T13:00:00Z,109639,29761,793899,2601184,229315,0,337095,497648,10402,4608943
2024-01-13T14:00:00Z,109770,25790,799120,2536338,203899,0,367706,549981,10961,4603565
2024-01-13T15:00:00Z,108849,26093,791830,2581270,196074,0,368574,580571,10004,4663265
2024-01-13T16:00:00Z,110778,25878,790548,2656400,199880,0,392558,565541,8771,4750354
2024-01-13T17:00:00Z,111484,27114,792641,2706469,204947,0,399936,627478,7627,4877696
