storage_GWh,inflow_MW
3648.43,1941.725
3647.1421666666665,1934.5508333333332
3645.854333333333,1927.3766666666666
3644.5665,1920.2024999999999
3643.2786666666666,1913.0283333333334
3641.9908333333333,1905.8541666666667
3640.703,1898.68
3639.9015,1897.7591666666667
3639.1,1896.8383333333334
3638.2985,1895.9175
3637.497,1894.9966666666667
3636.6955,1894.0758333333333
3635.894,1893.155
3635.092333333333,1896.1483333333333
3634.2906666666663,1899.1416666666667
3633.4889999999996,1902.135
3632.6873333333333,1905.1283333333333
3631.8856666666666,1908.1216666666667
3631.084,1911.115
3630.3306666666667,1918.0666666666666
3629.577333333333,1925.0183333333334
3628.8239999999996,1931.97
3628.0706666666665,1938.9216666666666
3627.3173333333334,1945.8733333333334
3626.564,1952.825
3625.8106666666663,1958.4475
3625.057333333333,1964.07
3624.304,1969.6925
3623.5506666666665,1975.315
3622.797333333333,1980.9375
3622.044,1986.56
3619.8685,1985.6833333333334
3617.6929999999998,1984.8066666666666
3615.5175,1983.9299999999998
3613.342,1983.0533333333333
3611.1665,1982.1766666666667
3608.991,1981.3
3606.8155,1975.4791666666665
3604.64,1969.6583333333333
3602.4645,1963.8375
3600.289,1958.0166666666667
3598.1135,1952.1958333333332
3595.938,1946.375
3594.493,1939.0391666666667
3593.0480000000002,1931.7033333333334
3591.603,1924.3674999999998
3590.158,1917.0316666666665
3588.713,1909.6958333333332
3587.268,1902.36
3585.823,1894.9633333333331
3584.378,1887.5666666666666
3582.933,1880.17
3581.488,1872.7733333333333
3580.043,1865.3766666666666
3578.598,1857.98
3577.5396666666666,1851.1691666666666
3576.481333333333,1844.3583333333333
3575.423,1837.5475000000001
3574.364666666667,1830.7366666666667
3573.3063333333334,1823.9258333333332
3572.248,1817.115
3571.1895,1810.1208333333334
3570.131,1803.1266666666668
3569.0725,1796.1325000000002
3568.014,1789.1383333333333
3566.9555,1782.1441666666667
3565.897,1775.15
3565.1648333333333,1769.6875
3564.4326666666666,1764.2250000000001
3563.7005,1758.7625
3562.9683333333332,1753.3
3562.2361666666666,1747.8375
3561.504,1742.375
3560.7718333333332,1739.4925
3560.0396666666666,1736.61
3559.3075,1733.7275
3558.575333333333,1730.845
3557.8431666666665,1727.9624999999999
3557.111,1725.08
3555.5093333333334,1720.7833333333333
3553.9076666666665,1716.4866666666667
3552.306,1712.19
3550.7043333333336,1707.8933333333332
3549.1026666666667,1703.5966666666666
3547.501,1699.3
3545.899166666667,1692.6041666666665
3544.2973333333334,1685.9083333333333
3542.6955,1679.2125
3541.0936666666666,1672.5166666666667
3539.4918333333335,1665.8208333333332
3537.89,1659.125
3537.0235,1652.95
3536.1569999999997,1646.775
3535.2905,1640.6
3534.424,1634.425
3533.5575,1628.25
3532.691,1622.075
3531.824333333333,1617.6041666666667
3530.9576666666667,1613.1333333333334
3530.091,1608.6625
3529.224333333333,1604.1916666666666
3528.357666666667,1599.7208333333333
3527.491,1595.25
3526.328666666667,1596.0483333333334
3525.166333333333,1596.8466666666666
3524.004,1597.645
3522.8416666666667,1598.4433333333334
3521.679333333333,1599.2416666666666
3520.517,1600.04
3519.3545,1604.2125
3518.192,1608.385
3517.0294999999996,1612.5575
3515.8669999999997,1616.73
3514.7045,1620.9025000000001
3513.542,1625.075
3512.7968333333333,1622.97
3512.0516666666667,1620.865
3511.3064999999997,1618.76
3510.561333333333,1616.655
3509.8161666666665,1614.55
3509.071,1612.445
3508.3256666666666,1605.5416666666665
3507.5803333333333,1598.6383333333333
3506.835,1591.7350000000001
3506.0896666666667,1584.8316666666667
3505.3443333333335,1577.9283333333333
3504.599,1571.025
3503.5263333333332,1567.9116666666669
3502.453666666667,1564.7983333333334
3501.3810000000003,1561.685
3500.3083333333334,1558.5716666666667
3499.2356666666665,1555.4583333333335
3498.163,1552.345
3497.090166666667,1551.9758333333334
3496.0173333333332,1551.6066666666668
3494.9445,1551.2375000000002
3493.871666666667,1550.8683333333333
3492.7988333333333,1550.4991666666667
3491.726,1550.13
3490.6878333333334,1548.9833333333333
3489.6496666666667,1547.8366666666668
3488.6115,1546.69
3487.5733333333333,1545.5433333333333
3486.5351666666666,1544.3966666666668
3485.497,1543.25
3484.458833333333,1541.9658333333334
3483.4206666666664,1540.6816666666666
3482.3824999999997,1539.3975
3481.3443333333335,1538.1133333333335
3480.3061666666667,1536.8291666666667
3479.268,1535.545
3477.8831666666665,1537.74
3476.4983333333334,1539.935
3475.1135,1542.13
3473.7286666666664,1544.325
3472.3438333333334,1546.52
3470.959,1548.715
3469.5741666666663,1556.0091666666667
3468.1893333333333,1563.3033333333333
3466.8045,1570.5974999999999
3465.4196666666667,1577.8916666666667
3464.034833333333,1585.1858333333334
3462.65,1592.48
3461.5228333333334,1600.8808333333334
3460.395666666667,1609.2816666666668
3459.2685,1617.6825
3458.1413333333335,1626.0833333333333
3457.014166666667,1634.4841666666666
3455.887,1642.885
3454.7598333333335,1646.7
3453.632666666667,1650.515
3452.5055,1654.33
3451.378333333333,1658.145
3450.2511666666664,1661.96
3449.124,1665.775
3447.3835,1663.3916666666667
3445.643,1661.0083333333334
3443.9025,1658.625
3442.162,1656.2416666666666
3440.4215,1653.8583333333333
3438.681,1651.475
3436.9405,1646.6666666666665
3435.2,1641.8583333333333
3433.4595,1637.05
3431.719,1632.2416666666666
3429.9784999999997,1627.4333333333334
3428.238,1622.625
3427.034333333333,1617.4708333333333
3425.8306666666667,1612.3166666666666
3424.627,1607.1625
3423.423333333333,1602.0083333333334
3422.219666666667,1596.8541666666667
3421.016,1591.7
3419.8121666666666,1587.1583333333333
3418.6083333333336,1582.6166666666668
3417.4045,1578.075
3416.2006666666666,1573.5333333333333
3414.9968333333336,1568.9916666666668
3413.793,1564.45
3412.135166666667,1565.0333333333333
3410.4773333333333,1565.6166666666668
3408.8195,1566.2
3407.161666666667,1566.7833333333333
3405.503833333333,1567.3666666666668
3403.846,1567.95
3402.188166666667,1577.46
3400.530333333333,1586.97
3398.8725,1596.48
3397.2146666666667,1605.99
3395.556833333333,1615.5
3393.899,1625.01
3393.296,1642.0391666666667
3392.6929999999998,1659.0683333333334
3392.09,1676.0974999999999
3391.487,1693.1266666666666
3390.884,1710.1558333333332
3390.281,1727.185
3389.677833333333,1743.915
3389.0746666666664,1760.645
3388.4714999999997,1777.375
3387.8683333333333,1794.105
3387.2651666666666,1810.835
3386.662,1827.565
3385.9561666666664,1842.4116666666666
3385.2503333333334,1857.2583333333334
3384.5445,1872.105
3383.8386666666665,1886.9516666666666
3383.1328333333336,1901.7983333333334
3382.427,1916.645
3381.7211666666667,1933.2133333333334
3381.0153333333333,1949.7816666666668
3380.3095000000003,1966.35
3379.603666666667,1982.9183333333333
3378.8978333333334,1999.4866666666667
3378.192,2016.055
3377.3195,2029.5308333333332
3376.447,2043.0066666666667
3375.5744999999997,2056.4825
3374.7019999999998,2069.958333333333
3373.8295,2083.4341666666664
3372.957,2096.91
3372.0845,2101.208333333333
3371.212,2105.5066666666667
3370.3395,2109.805
3369.467,2114.103333333333
3368.5945,2118.4016666666666
3367.722,2122.7
3366.7043333333336,2117.6433333333334
3365.686666666667,2112.5866666666666
3364.669,2107.5299999999997
3363.6513333333332,2102.4733333333334
3362.6336666666666,2097.416666666667
3361.616,2092.36
3360.5983333333334,2083.37
3359.5806666666667,2074.38
3358.563,2065.3900000000003
3357.5453333333335,2056.4
3356.527666666667,2047.41
3355.51,2038.42
3354.4188333333336,2029.22
3353.327666666667,2020.02
3352.2365,2010.8200000000002
3351.1453333333334,2001.6200000000001
3350.054166666667,1992.42
3348.963,1983.22
3347.871666666667,1973.9533333333334
3346.7803333333336,1964.6866666666667
3345.6890000000003,1955.42
3344.5976666666666,1946.1533333333332
3343.5063333333333,1936.8866666666665
3342.415,1927.62
3341.5375,1920.2116666666666
3340.66,1912.8033333333333
3339.7825000000003,1905.395
3338.905,1897.9866666666667
3338.0275,1890.5783333333334
3337.15,1883.17
3336.2723333333333,1878.0441666666668
3335.3946666666666,1872.9183333333333
3334.517,1867.7925
3333.6393333333335,1862.6666666666667
3332.7616666666668,1857.5408333333332
3331.884,1852.415
3331.0716666666667,1846.3616666666667
3330.2593333333334,1840.3083333333334
3329.447,1834.255
3328.634666666667,1828.2016666666666
3327.8223333333335,1822.1483333333333
3327.01,1816.095
3326.197666666667,1809.1925
3325.3853333333336,1802.29
3324.5730000000003,1795.3875
3323.7606666666666,1788.4850000000001
3322.9483333333333,1781.5825
3322.136,1774.68
3320.632833333333,1767.4566666666667
3319.1296666666667,1760.2333333333333
3317.6265000000003,1753.01
3316.1233333333334,1745.7866666666666
3314.6201666666666,1738.5633333333333
3313.117,1731.34
3311.6138333333333,1723.7558333333332
3310.110666666667,1716.1716666666666
3308.6075,1708.5875
3307.104333333333,1701.0033333333333
3305.601166666667,1693.4191666666666
3304.098,1685.835
3303.6428333333333,1679.6116666666667
3303.1876666666667,1673.3883333333333
3302.7325,1667.165
3302.2773333333334,1660.9416666666666
3301.822166666667,1654.7183333333332
3301.367,1648.495
3300.9118333333336,1643.3791666666666
3300.456666666667,1638.2633333333333
3300.0015000000003,1633.1475
3299.546333333333,1628.0316666666665
3299.0911666666666,1622.9158333333332
3298.636,1617.8
3297.487,1614.9691666666668
3296.338,1612.1383333333333
3295.1890000000003,1609.3075
3294.04,1606.4766666666667
3292.891,1603.6458333333335
3291.742,1600.815
3290.5930000000003,1601.7525
3289.444,1602.69
3288.295,1603.6275
3287.146,1604.565
3285.997,1605.5025
3284.848,1606.44
3283.7426666666665,1608.3658333333333
3282.637333333333,1610.2916666666667
3281.532,1612.2175
3280.4266666666667,1614.1433333333332
3279.3213333333333,1616.0691666666667
3278.216,1617.995
3277.1105,1618.5683333333332
3276.005,1619.1416666666667
3274.8995,1619.715
3273.794,1620.2883333333332
3272.6885,1620.8616666666667
3271.583,1621.435
3270.2158333333336,1622.62
3268.8486666666668,1623.805
3267.4815,1624.99
3266.1143333333334,1626.175
3264.747166666667,1627.3600000000001
3263.38,1628.545
3262.012833333333,1630.915
3260.645666666667,1633.285
3259.2785000000003,1635.6550000000002
3257.9113333333335,1638.025
3256.5441666666666,1640.395
3255.177,1642.765
3253.9375,1644.8325
3252.698,1646.9
3251.4584999999997,1648.9675000000002
3250.219,1651.035
3248.9795,1653.1025
3247.74,1655.17
3246.5004999999996,1659.1258333333335
3245.261,1663.0816666666667
3244.0215,1667.0375
3242.7819999999997,1670.9933333333333
3241.5425,1674.9491666666668
3240.303,1678.905
3238.779,1686.2358333333334
3237.255,1693.5666666666666
3235.7309999999998,1700.8975
3234.207,1708.2283333333335
3232.683,1715.5591666666667
3231.159,1722.89
3229.635,1728.115
3228.111,1733.3400000000001
3226.587,1738.565
3225.063,1743.79
3223.5389999999998,1749.015
3222.015,1754.24
3221.0966666666664,1754.2875
3220.1783333333333,1754.335
3219.26,1754.3825000000002
3218.3416666666667,1754.43
3217.423333333333,1754.4775
3216.505,1754.525
3215.5866666666666,1753.1016666666667
3214.6683333333335,1751.6783333333333
3213.75,1750.255
3212.8316666666665,1748.8316666666667
3211.9133333333334,1747.4083333333333
3210.995,1745.985
3209.7039999999997,1743.6425
3208.413,1741.3
3207.122,1738.9575
3205.8309999999997,1736.615
3204.54,1734.2725
3203.249,1731.93
3201.9579999999996,1727.3716666666667
3200.667,1722.8133333333333
3199.376,1718.255
3198.085,1713.6966666666667
3196.794,1709.1383333333333
3195.503,1704.58
3193.8413333333333,1697.7108333333333
3192.179666666667,1690.8416666666667
3190.518,1683.9724999999999
3188.856333333333,1677.1033333333332
3187.1946666666668,1670.2341666666666
3185.533,1663.365
3183.871166666667,1655.8258333333333
3182.2093333333332,1648.2866666666666
3180.5474999999997,1640.7475
3178.8856666666666,1633.2083333333335
3177.2238333333335,1625.6691666666668
3175.562,1618.13
3173.9179999999997,1613.9425
3172.274,1609.755
3170.63,1605.5675
3168.986,1601.38
3167.3419999999996,1597.1925
3165.698,1593.005
3164.054,1592.1891666666668
3162.41,1591.3733333333334
3160.7659999999996,1590.5575
3159.122,1589.7416666666666
3157.478,1588.9258333333332
3155.834,1588.11
3155.117333333333,1588.4275
3154.4006666666664,1588.745
3153.684,1589.0625
3152.9673333333335,1589.38
3152.250666666667,1589.6975
3151.534,1590.015
3150.8171666666667,1592.75
3150.1003333333333,1595.4850000000001
3149.3835,1598.22
3148.666666666667,1600.955
3147.9498333333336,1603.69
3147.233,1606.425
3145.658166666667,1611.9566666666667
3144.0833333333335,1617.4883333333332
3142.5085,1623.02
3140.933666666667,1628.5516666666667
3139.3588333333337,1634.0833333333333
3137.784,1639.615
3136.209,1643.0741666666668
3134.634,1646.5333333333333
3133.059,1649.9924999999998
3131.484,1653.4516666666666
3129.9089999999997,1656.9108333333334
3128.334,1660.37
3127.2363333333333,1657.1916666666666
3126.1386666666667,1654.0133333333333
3125.041,1650.835
3123.943333333333,1647.6566666666665
3122.8456666666666,1644.4783333333332
3121.748,1641.3
3120.6503333333335,1634.8875
3119.5526666666665,1628.475
3118.455,1622.0625
3117.3573333333334,1615.65
3116.2596666666664,1609.2375
3115.162,1602.825
3113.5015,1596.7575000000002
3111.841,1590.69
3110.1805,1584.6225
3108.52,1578.555
3106.8595,1572.4875000000002
3105.199,1566.42
3103.5385,1561.1566666666668
3101.878,1555.8933333333334
3100.2174999999997,1550.63
3098.557,1545.3666666666666
3096.8965,1540.1033333333332
3095.236,1534.84
3093.8658333333333,1530.2024999999999
3092.4956666666667,1525.565
3091.1255,1520.9275
3089.755333333333,1516.29
3088.3851666666665,1511.6525000000001
3087.015,1507.015
3085.6446666666666,1502.2208333333333
3084.2743333333333,1497.4266666666667
3082.904,1492.6325000000002
3081.5336666666667,1487.8383333333334
3080.1633333333334,1483.0441666666666
3078.793,1478.25
3077.4066666666668,1474.27
3076.0203333333334,1470.29
3074.634,1466.31
3073.2476666666666,1462.33
3071.8613333333333,1458.35
3070.475,1454.37
3069.0885,1451.7608333333333
3067.7019999999998,1449.1516666666666
3066.3154999999997,1446.5425
3064.929,1443.9333333333332
3063.5425,1441.3241666666665
3062.156,1438.715
3061.026,1436.105
3059.896,1433.495
3058.766,1430.885
3057.636,1428.275
3056.5060000000003,1425.665
3055.376,1423.055
3054.246,1419.8866666666668
3053.116,1416.7183333333335
3051.986,1413.5500000000002
3050.856,1410.3816666666667
3049.726,1407.2133333333334
3048.596,1404.045
3047.382,1403.1566666666668
3046.168,1402.2683333333334
3044.9539999999997,1401.38
3043.74,1400.4916666666666
3042.526,1399.6033333333332
3041.312,1398.715
3040.098,1401.8691666666666
3038.884,1405.0233333333333
3037.67,1408.1775
3036.4559999999997,1411.3316666666667
3035.2419999999997,1414.4858333333334
3034.028,1417.64
3032.715833333333,1433.3366666666668
3031.4036666666666,1449.0333333333333
3030.0915,1464.73
3028.7793333333334,1480.4266666666667
3027.467166666667,1496.1233333333332
3026.155,1511.82
3024.842666666667,1542.6208333333334
3023.5303333333336,1573.4216666666666
3022.218,1604.2224999999999
3020.9056666666665,1635.0233333333333
3019.5933333333332,1665.8241666666668
3018.281,1696.625
3017.3803333333335,1736.7891666666667
3016.4796666666666,1776.9533333333334
3015.5789999999997,1817.1174999999998
3014.6783333333333,1857.2816666666665
3013.777666666667,1897.4458333333332
3012.877,1937.61
3011.976333333333,1984.4766666666665
3011.0756666666666,2031.3433333333332
3010.175,2078.21
3009.2743333333333,2125.076666666667
3008.3736666666664,2171.943333333333
3007.473,2218.81
3008.5789999999997,2261.6425
3009.685,2304.475
3010.791,2347.3075
3011.897,2390.14
3013.0029999999997,2432.9725
3014.109,2475.805
3015.215,2629.838333333333
3016.321,2783.8716666666664
3017.4269999999997,2937.9049999999997
3018.533,3091.9383333333335
3019.639,3245.971666666667
3020.745,3400.005
3028.7766666666666,3825.1941666666667
3036.8083333333334,4250.383333333333
3044.84,4675.5725
3052.8716666666664,5100.761666666667
3060.903333333333,5525.950833333334
3068.935,5951.14
3076.9666666666667,6450.1325
3084.9983333333334,6949.125
3093.0299999999997,7448.1175
3101.0616666666665,7947.11
3109.0933333333332,8446.102499999999
3117.125,8945.095
3125.9771666666666,9327.280833333332
3134.829333333333,9709.466666666665
3143.6814999999997,10091.6525
3152.5336666666667,10473.838333333333
3161.3858333333333,10856.024166666666
3170.238,11238.21
3179.0899999999997,11438.134999999998
3187.942,11638.06
3196.794,11837.985
3205.6459999999997,12037.91
3214.498,12237.835
3223.35,12437.76
3231.6866666666665,12282.653333333334
3240.023333333333,12127.546666666667
3248.3599999999997,11972.44
3256.6966666666667,11817.333333333334
3265.0333333333333,11662.226666666667
3273.37,11507.12
3281.7066666666665,11253.999166666668
3290.043333333333,11000.878333333334
3298.38,10747.7575
3306.7166666666667,10494.636666666667
3315.0533333333333,10241.515833333335
3323.39,9988.395
3330.3956666666663,9899.079166666666
3337.4013333333332,9809.763333333334
3344.407,9720.4475
3351.4126666666666,9631.131666666666
3358.418333333333,9541.815833333334
3365.424,9452.5
3372.4295,9464.8325
3379.435,9477.165
3386.4404999999997,9489.497500000001
3393.446,9501.83
3400.4515,9514.1625
3407.457,9526.495
3416.1736666666666,9661.390833333335
3424.8903333333333,9796.286666666667
3433.607,9931.1825
3442.3236666666667,10066.078333333335
3451.0403333333334,10200.974166666667
3459.757,10335.87
3468.4736666666668,10450.730833333335
3477.1903333333335,10565.591666666667
3485.907,10680.4525
3494.6236666666664,10795.313333333334
3503.340333333333,10910.174166666668
3512.057,11025.035
3518.6436666666664,11003.625833333334
3525.2303333333334,10982.216666666667
3531.817,10960.807499999999
3538.4036666666666,10939.398333333333
3544.9903333333336,10917.989166666666
3551.577,10896.58
3558.163666666667,10803.323333333334
3564.7503333333334,10710.066666666668
3571.3370000000004,10616.810000000001
3577.923666666667,10523.553333333333
3584.5103333333336,10430.296666666667
3591.097,10337.04
3594.4063333333334,10160.952500000001
3597.715666666667,9984.865
3601.025,9808.7775
3604.3343333333332,9632.69
3607.643666666667,9456.602499999999
3610.953,9280.515
3614.2621666666664,9071.9375
3617.5713333333333,8863.36
3620.8805,8654.7825
3624.1896666666667,8446.205
3627.498833333333,8237.6275
3630.808,8029.05
3633.2541666666666,7860.0325
3635.700333333333,7691.015
3638.1465,7521.9974999999995
3640.592666666667,7352.98
3643.0388333333335,7183.9625
3645.485,7014.945
3647.931,6881.279166666666
3650.377,6747.613333333333
3652.8230000000003,6613.9475
3655.2690000000002,6480.281666666667
3657.715,6346.615833333333
3660.161,6212.95
3662.1255,6113.473333333333
3664.09,6013.996666666667
3666.0545,5914.52
3668.019,5815.043333333333
3669.9835,5715.566666666667
3671.948,5616.09
3673.912333333333,5550.139166666667
3675.8766666666666,5484.1883333333335
3677.841,5418.2375
3679.8053333333332,5352.286666666667
3681.7696666666666,5286.3358333333335
3683.734,5220.385
3685.6313333333333,5190.158333333334
3687.5286666666666,5159.931666666666
3689.426,5129.705
3691.3233333333333,5099.4783333333335
3693.2206666666666,5069.251666666666
3695.118,5039.025
3697.0151666666666,5020.545
3698.912333333333,5002.065
3700.8095000000003,4983.585
3702.706666666667,4965.1050000000005
3704.6038333333336,4946.625
3706.501,4928.145
3707.1758333333337,4902.251666666667
3707.8506666666667,4876.358333333334
3708.5255,4850.465
3709.2003333333337,4824.571666666667
3709.8751666666667,4798.678333333333
3710.55,4772.785
3711.2248333333337,4731.05
3711.8996666666667,4689.315
3712.5745,4647.58
3713.2493333333337,4605.845
3713.9241666666667,4564.11
3714.599,4522.375
3714.769166666667,4450.111666666667
3714.9393333333333,4377.848333333333
3715.1095,4305.585
3715.279666666667,4233.321666666667
3715.449833333333,4161.058333333333
3715.62,4088.795
3715.79,4016.0933333333332
3715.96,3943.391666666667
3716.13,3870.69
3716.2999999999997,3797.9883333333332
3716.47,3725.286666666667
3716.64,3652.585
3716.2171666666663,3601.1
3715.7943333333333,3549.6150000000002
3715.3715,3498.13
3714.9486666666667,3446.645
3714.525833333333,3395.1600000000003
3714.103,3343.675
3713.6801666666665,3306.5741666666668
3713.2573333333335,3269.4733333333334
3712.8345,3232.3725000000004
3712.4116666666664,3195.271666666667
3711.9888333333333,3158.1708333333336
3711.566,3121.07
3711.417833333333,3091.3283333333334
3711.2696666666666,3061.5866666666666
3711.1215,3031.8450000000003
3710.9733333333334,3002.1033333333335
3710.8251666666665,2972.3616666666667
3710.677,2942.62
3710.5286666666666,2925.4116666666664
3710.3803333333335,2908.2033333333334
3710.232,2890.995
3710.0836666666664,2873.7866666666664
3709.9353333333333,2856.5783333333334
3709.787,2839.37
3710.5964999999997,2854.4341666666664
3711.406,2869.4983333333334
3712.2155,2884.5625
3713.0249999999996,2899.6266666666666
3713.8345,2914.6908333333336
3714.644,2929.755
3715.453333333333,2973.2075
3716.2626666666665,3016.66
3717.072,3060.1125
3717.8813333333333,3103.565
3718.6906666666664,3147.0175
3719.5,3190.47
3720.3298333333332,3240.7833333333333
3721.1596666666665,3291.0966666666664
3721.9894999999997,3341.41
3722.8193333333334,3391.7233333333334
3723.6491666666666,3442.0366666666664
3724.479,3492.35
3725.308833333333,3528.6916666666666
3726.1386666666667,3565.0333333333333
3726.9685,3601.375
3727.798333333333,3637.7166666666667
3728.628166666667,3674.0583333333334
3729.458,3710.4
3729.4383333333335,3720.6091666666666
3729.418666666667,3730.8183333333336
3729.3990000000003,3741.0275
3729.3793333333333,3751.2366666666667
3729.3596666666667,3761.4458333333337
3729.34,3771.655
3729.3203333333336,3761.2275
