kWh
4144.865412
2965.492904
2160.574746
3043.085867
10454.9091
10744.33969
4322.977429
5777.429053
9642.34897
8675.360501
12701.38665
28776.93745
36029.34839
23821.32393
5586.145904
14965.68568
8609.447299
2383.434634
1986.719808
1873.195267
2369.48556
1384.52614
2615.291286
2980.890143
3143.516495
5886.235664
24447.29491
30643.45556
36343.07832
37958.08858
47462.21659
52868.52342
52419.28896
65708.80872
36746.58881
27268.88717
33098.4557
42596.31691
46156.00805
48770.51667
55408.06301
54056.96064
64568.89268
83434.71727
108011.0304
78379.75823
118169.7383
71586.25808
108721.1245
143403.8512
160379.3073
165755.3792
154005.4421
85545.25709
130657.1354
57535.6612
37598.97426
87921.97282
78678.57004
15195.69193
15014.1476
20980.73368
18248.31566
20816.90469
65154.94465
141611.1328
98533.00943
79832.3796
47557.87495
37509.2156
22262.57129
10656.32596
7200.073542
4478.984207
6545.456758
4697.649129
2977.669316
2931.423179
3478.577561
3311.990786
9757.785045
33545.36846
27932.73514
27852.29407
20250.7694
37486.77719
41195.85546
26141.31787
26483.76307
26443.48206
25415.69813
15159.40679
4223.343693
3143.011451
5872.654648
3062.007847
2398.577594
5241.821144
8337.834509
16673.16612
16768.57117
19324.24729
26524.04228
11120.80958
2972.006307
2156.502227
2479.256211
3077.85199
19231.131
19417.27921
53253.77576
148280.2246
152916.7612
124330.2108
161557.5694
162795.4384
166235.1395
155304.8715
162655.5724
172165.6641
173637.315
170935.9547
161592.3328
137406.1229
67874.09522
30543.20279
34126.65296
49761.10767
51329.31922
22851.23636
12453.88775
17303.65231
8872.736727
4216.21638
5906.596578
12056.79245
3138.430563
2230.398652
3024.822707
5165.600538
9757.785045
9004.018058
21649.25524
22426.01999
12094.07749
17101.82432
23154.49866
50528.83802
70362.41216
57309.74974
109669.2649
76462.00785
45551.40108
27832.18269
26040.57426
21144.51962
17398.49835
22017.31752
24083.87985
11358.62672
19347.51318
7093.17361
11183.43919
17481.41941
22099.07954
4711.709836
2190.29247
1287.435812
2340.109049
2218.417584
2489.02886
3007.821505
8733.899174
7828.579012
19614.69185
33210.1652
63008.05927
66424.49559
62066.64796
111332.2189
127298.8615
108579.0363
53414.35048
38002.98683
36701.74633
27289.00966
79618.56159
97696.07057
131150.6264
166163.9932
168133.03
145973.0311
97370.93158
133791.6166
79447.556
51649.74047
55021.80965
28073.48991
44287.64875
34484.53386
35827.71643
71248.41693
83994.01923
88311.64098
96211.26099
98346.91534
97231.64401
107679.9496
119973.2444
77825.17535
70362.41216
74083.21463
74931.79016
48515.07436
28676.47823
98207.38509
93077.9566
124614.0172
160828.9783
174974.5251
175105.4167
174488.8355
175128.6142
163092.9807
164375.7173
134702.9726
164657.9607
141698.4405
114193.9762
134039.9898
137829.1976
107821.8182
47111.56511
100630.8169
160846.2941
168218.7648
169911.6834
163075.4659
174940.124
175342.71
175476.8052
175468.8407
172801.3911
167198.0256
165507.0563
172878.889
101659.2506
102174.1665
64503.8007
48323.54489
53703.46341
40092.95602
53093.23217
58019.96261
81888.49479
70741.98157
39328.38167
52515.53294
54764.40701
64731.64446
31848.13348
41570.45718
62780.72066
36141.38359
38946.31042
20379.81288
18670.66134
4739.814255
4330.08351
5324.775563
13207.11054
18060.05801
21280.97501
38025.43671
38137.69355
16947.22819
22871.45695
29198.74492
24871.09724
75653.94543
73744.0893
104849.8592
91833.93765
143316.2421
107538.1157
128892.9722
164340.4646
174493.5722
175334.4329
172820.7568
165684.3991
155541.6895
121316.9491
74422.51435
75696.45062
59054.0752
40925.64706
20379.81288
20008.3741
14467.74765
50977.0117
59054.0752
88484.89742
42415.22682
15930.91614
29098.33232
73235.72765
96535.72615
44348.09213
85545.25709
113954.9666
145513.6679
86624.58216
165436.1623
171141.8636
167496.7428
165276.7416
160120.355
171226.2001
138956.1635
169606.1179
174102.6089
172912.8238
159810.1227
147817.4119
117090.5022
152564.4644
170917.2531
137281.0165
63528.01838
124898.0056
150138.3411
173698.1742
155956.5345
165950.7017
175436.5439
154684.0412
150983.9145
143622.9464
168543.2466
163724.5383
130451.6471
98346.91534
100957.8436
73659.33523
40227.94068
23619.30675
45678.64944
39238.46961
37419.46492
24628.94847
9930.580217
5865.862015
3335.305834
3441.415581
7105.773443
9966.524995
4023.243922
2838.901256
2617.679019
2148.342676
1948.365641
2481.702599
3227.738559
3159.740416
8792.38999
4774.912938
7263.540081
3024.822707
3358.281349
8013.503106
10694.05404
10074.24717
5448.835922
2942.350409
2826.916783
1698.139255
2352.916399
5033.543351
7256.076571
3641.390916
3525.370616
3032.056396
2952.333638
3101.745851
3475.957618
5193.33694
8087.341898
22972.55328
45360.56588
91260.6877
61872.00522
93988.75881
48004.42867
19915.88009
15726.51067
18857.82207
38317.33039
61904.44258
86365.38894
103909.5777
132180.4516
119973.2444
99184.82492
52804.33213
65904.37602
59765.76718
69940.92675
27248.76423
13930.93692
12094.07749
4344.291421
2520.551672
1787.559279
2115.510965
2087.914695
2522.961416
5359.280939
21444.68202
33813.61176
10265.77423
10719.1995
9801.024218
23821.32393
17256.19765
16863.89183
18787.67635
17765.22976
5702.414396
2729.949813
2833.384455
2174.11487
2538.572312
3123.234671
2677.894012
2071.605848
3052.628305
10167.47028
6622.581754
3031.4005
2742.515837
3057.651079
2859.818814
3291.311599
3096.042687
2913.52514
7539.164291
14771.62706
16014.97235
28113.70157
10203.29168
15906.88822
11957.30765
6506.81016
5047.468173
2316.920421
2226.409799
2560.037349
2855.302577
3152.472394
3713.71945
2725.365336
1111.414563
843.4627614
883.0708824
1489.886395
3114.01522
9171.413888
19637.89182
27248.76423
26926.73671
36993.258
101986.8706
67187.18083
41630.78052
93077.9566
40250.43987
45106.18863
83477.72424
44015.68652
30523.15091
43471.9241
14771.62706
17930.4351
28857.29682
59539.25436
87965.25823
89265.09112
72558.52149
52932.71968
38631.7716
14808.03876
4648.39208
7761.891939
10231.93533
6221.688615
3097.761917
2498.767091
1138.804671
1556.0284
2373.296306
3113.465802
4977.787457
11919.97909
17765.22976
25496.35221
15328.63591
18048.28071
36499.97988
22992.7712
32562.42212
39058.66937
10429.70826
14163.0548
9772.201092
10188.96536
20146.95689
4379.78643
2966.309494
2949.016892
2893.576818
5681.92614
5317.870483
16601.55697
22385.16185
26866.34388
54860.92366
75398.97195
71206.19894
72897.03764
107869.1155
76291.80774
135034.8207
168524.1334
165117.4465
144676.0365
130780.458
56277.78857
37576.53384
19846.45422
7130.954415
3064.480088
3030.743814
6827.137414
3137.917632
2724.217966
2845.306121
2480.479674
2016.704854
1627.143386
2449.731763
2487.80916
2167.351526
1742.029384
2298.765622
2219.750963
2825.990069
9584.559147
5490.088342
32495.4312
81073.86634
117861.1704
158725.7404
128074.773
128892.9722
117501.3915
107963.7215
127094.8971
67492.41784
81631.13752
105650.3103
127298.8615
