Northland,Auckland,Waikato,Bay of Plenty,Gisborne,Hawke's Bay,Taranaki,Manawatu-Wanganui,Wellington,Tasman,Nelson,Marlborough,West Coast,Canterbury,Otago,Southland,kWh
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1487.411493187697,10226.689776116422,7720.668014401586,4267.751454494777,315.0010474447789,3976.1426798996176,1543.6789778469404,1924.1025513037405,5460.630409049841,512.1220161075556,753.4909991090675,908.3869203743856,90.00831049328498,5704.077663384919,2686.7796082943455,442.79002663134656,48019.7319481403
2410.861221636526,20309.242314025883,19797.82437339529,8281.219313364096,688.6880235273369,8693.056311067652,4457.830209802824,5956.93626562675,10740.08746710976,1644.7584799874135,2419.95202588312,2917.4240579448874,333.80072785005484,16120.18612731846,8212.651234039351,936.5880750071098,113921.10622758651
4610.838558676095,35398.87570237693,24253.917270277452,12936.846040779174,984.4984707912755,12426.963083973009,6244.962101233885,8043.334943978453,15852.161842767371,2660.957149846082,3915.0967901423905,4719.927272349935,480.436400352915,17494.70419221214,9727.826702698387,1641.5879352218692,161392.9344576774
6972.998227774307,47230.88313324191,29499.255997349872,16355.27795275015,1169.4096690010365,14761.029313775305,8039.6987965963735,11049.441919070385,16268.782407544828,3152.9004236019205,4638.898574070037,5592.521734979144,539.6223640711642,31334.24447531327,12223.558390101263,2217.600272512075,211046.12365175303
6851.982447806169,54458.234669173515,31463.469622601217,15852.594770850643,1358.8696539932366,17152.51321064294,8812.751940516922,12738.599595364483,19014.01585517119,4837.445899491038,7117.389663595421,8580.518792211973,602.2841467478967,30916.910362095194,14751.411195278144,2472.4083628453996,236981.4001883854
11804.164442950827,53989.903154701606,35464.7433756016,15689.077840446405,1266.0821500401444,15981.290582585107,9279.89703056605,12605.5829991755,16213.8256162402,5085.902407784099,7482.94657538726,9021.22361511868,733.0726318640866,32762.179158769166,13981.802326545861,2431.666808515165,243793.3607162918
11793.23543534492,62329.09079812783,37847.95568346656,14506.817712490414,1178.8483228955747,14880.169979799446,9037.541091745501,12360.228805886052,14836.406311636012,5000.271131123279,7356.956295382201,8869.333383402274,520.4446634546586,31404.01467124849,15133.400803336472,2592.440481663063,249647.15557100275
10051.893853325268,45563.44419632067,31933.46313687674,13462.260412474649,849.6920241315786,10725.350754626083,8177.724718083013,10344.925339113748,19589.13636144514,4985.157043469394,7334.718764776689,8842.524460711285,481.73734588788835,30355.974144481246,13103.851248761406,2351.732262225948,218153.58606671073
11543.451506834266,38891.08016723578,19584.83367909403,12850.145596813905,942.6435651662433,11898.643962596007,7488.676147016588,8712.110148449146,13416.709727033945,2466.0845343036044,3628.3784746516144,4374.267977240163,350.5058460213597,25165.23525239135,12698.421131442166,1580.7965434654243,175591.98425975558
4045.6751890920646,20424.119485940802,10945.866112237713,7769.697973043292,627.6341293373438,7922.395399200484,4834.8578360997335,5831.274466229919,9937.9289432808,1014.454965072061,1492.5792313970076,1799.4102823081473,203.17198952330358,19166.59503531872,5291.164834031102,1408.016298301461,102714.84217041395
1015.9455221391885,11186.285702572932,4473.3986147117475,4459.003785942374,332.5111575953176,4197.166377643054,2669.1432382416924,3194.3263570978143,5704.989917986442,765.00482029503,1125.5603708439169,1356.942976326594,192.2856604379306,10574.007826652512,1380.6320133124264,592.6438872452521,53219.848229044226
282.48224464831696,1724.0802378238325,316.9400329053265,395.31246718201373,66.48356675521399,839.1976770607502,943.2645895870414,326.0483983910837,1218.0772843087616,226.54981367276477,333.325340608699,401.8473744162811,68.5999842751865,4120.025537412899,237.63505777892698,122.14591916218967,11622.015525989287
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2930.4778302401332,14084.470678230733,11076.64531730755,3628.032833301702,295.86083426824206,3734.5427895787875,1504.5074856960325,3265.3649431541876,4363.554041351911,780.8181646214088,1148.826725815925,1384.9922198694494,50.263717689342485,3334.8219756077747,874.0749713729218,226.11563496618987,52683.370163072286
8310.214437632187,28718.74959074659,13514.335373983691,8714.44422241791,683.0460854802528,8621.840196555231,4476.525967579073,6744.054788289975,11100.121365015062,2349.206809474903,3456.414936891352,4166.953717789909,311.58590727773077,14772.186389617662,6815.7903940937385,981.7646287479231,123737.23481159317
10982.645133459462,43694.495512323905,24755.288530078502,14157.538825783062,979.703074486985,12366.432555369402,6988.781008954795,8965.481324132592,16024.404678113624,2527.91238103472,3719.346495046985,4483.936387343553,463.6739856295933,23063.33477566169,9439.877433059717,1851.2930472533683,184464.14514773196
13242.678917132776,54251.22273606091,29958.514721598174,13150.325871186076,1196.5866028176617,15104.073780876748,7786.2867588078,10812.17094565979,21599.12602330513,4249.802713284177,6252.783500282866,7538.174648808981,600.4577822390253,28546.178388951812,11701.214758979724,1573.0895270323022,227562.68767702396
14355.021990239606,65145.05842896112,36000.42214655291,14430.143862490366,1258.1581142368648,15881.26838516687,8795.226737483576,13135.830608200375,20664.718963213756,4863.358073065367,7155.514541928142,8626.4810410766,672.0286500970799,32433.268439747422,13221.248346136446,2043.6737304800097,258681.42205907652
13617.051281096006,60976.98425485754,30292.262915255298,18488.527199191496,1292.866255945743,16319.376527054457,8879.891825117758,12124.55094191365,19483.433057402188,5063.577381759317,7450.099508408176,8981.624142727183,719.4690488565225,31679.305547234973,13401.706279702636,1896.8819734472877,250667.6081399702
14666.845003746555,58126.9083820141,37978.29002588195,15945.949314620942,1315.8811836631335,16609.885517783965,8461.628845095707,10820.279963172137,17493.231430448817,6153.480571281241,9053.686578237563,10914.862259223446,619.7801256753444,32065.179227899367,13314.277686631523,2164.694232599431,255704.86034797522
12735.79766501121,53192.80494551522,29152.08810840649,13717.694512152822,1135.34016318634,14330.982438529118,8213.780817129911,10991.935331653516,17717.44812286399,4713.765946566678,6935.417929579661,8361.138941287123,624.1247739985891,28087.99868366797,13865.371803054371,1723.4000692155219,225499.0902518185
11056.116432999675,33551.25810215433,27316.613146020474,13653.834259131743,956.630175911017,12075.191819755708,6351.884351325881,7606.1808831057215,16311.30320157937,2465.483858737351,3627.4946937979876,4373.202516645596,495.35014695261873,25282.55093233379,9032.151445115252,1622.625925553012,175777.87189111952
7439.679419243876,24563.143368756202,17389.405521777775,6484.510448053631,652.6006216714636,8237.538274255472,4811.456868954013,5090.133304158143,9288.622562712548,2676.87304250304,3938.514025649964,4748.158413095555,339.37738712145926,17757.513198381283,6402.307954208256,1589.9147472280786,121409.74915777076
3156.412472049666,12701.219579898623,5718.364427843334,2579.9171981745967,349.142541111087,4407.098231391642,2485.4662374920563,2667.9521885532313,4902.519605142167,992.6542784403094,1460.5036309838977,1760.740867659696,202.53087033119886,8189.440095003306,3984.118681583998,720.6529808113243,56278.73388647013
573.0553854893351,3.3935209642908704,1297.5271342188196,134.12325247387838,69.54467756726983,877.8369560296596,892.2339417004578,815.1328181549475,1573.6066676805603,555.7207390253787,817.6383004512744,985.7210485663275,131.0316563734371,4299.473614441257,1380.5491044719463,376.12892373711117,14782.717741345952
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.1732831634107337,0.1732831634107337
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2772.3475131505566,15318.949113600105,6154.4819148285405,3266.8875931076127,284.9986492463465,3597.433412283473,1563.9334261776607,3650.134153609376,4095.1059943906575,640.072649680471,941.7462345708569,1135.3419786135569,116.93529302370032,4890.916029992373,1413.0621944992229,321.8532797422596,50164.19943051677
8590.337958910864,36588.80653618503,18148.158196847573,8590.6053888291,657.3454939360092,8297.431056437534,4903.698379372407,6230.068518182066,10991.406725297215,790.82032197349,1163.543014706897,1402.7337514349442,317.9150837477965,18863.118604832966,5561.023078690273,1143.3652036240323,132240.3773130082
11266.957699830575,40466.711964004884,25790.393944296196,10013.955412132,926.766666319333,11698.23569207838,6895.160495014815,8182.798887140162,16404.045270920742,262.97016543454714,386.91102209427214,466.4487196724262,403.2995161417759,26356.884394384128,10043.368636868214,1520.7696145001444,171085.67810083262
13775.373042362748,52103.07850927552,29168.669010115726,11388.286728239324,1174.4522816889958,14824.680364111293,7784.659432633654,10014.934000989535,19755.942556814512,1181.0951913748793,1737.7589086212363,2094.991798471507,532.3027180566762,26146.651892094585,14696.667911376617,2174.8055760135044,208554.34992224036
15918.96020855138,41850.4875994445,36237.036341978805,14278.20463621755,1371.0712974883259,17306.530080933662,9488.571253827771,11094.868452327899,18342.131856594824,3097.039131367688,4556.7092137745885,5493.436623180061,622.2368361150803,38294.79982811373,12645.647925154506,2384.257159639178,232981.98844470954
15056.218018796186,69109.37622534033,33448.03754842059,19376.766290091273,1271.6144129436982,16051.122307989457,9372.265810129555,12935.24475825977,18470.043362982473,4554.869391072744,6701.63160407834,8079.292919902801,633.0176518027404,33253.114100914594,13443.192290853713,2432.3455981712814,264188.15229174955
15472.585849126288,48299.61512416447,36065.8054482043,15241.808630426067,1213.0011018339935,15311.2679811419,9038.332444309855,11584.297011624807,18509.130127770997,4003.842106002647,5890.898836290779,7101.89698146699,659.7351015102278,31223.815866179062,11959.45324994104,2862.1255068286273,234437.61136682206
14741.694638317516,53282.29653585752,28818.513830684038,12357.933764034547,1089.5678627114896,13753.215478858461,8245.064465563275,10598.374050579076,16309.849230125039,3906.0343812890924,5746.993208536,6928.408525499668,614.0694801501962,28526.29252315441,12640.384899596436,2345.193919956443,219903.8867949132
11104.532301404728,47124.01939538678,22170.38296731526,10449.386027306404,820.5529720135223,10357.539187908247,6767.1360806236735,9458.36464846081,13237.20985969189,2216.94687991499,3261.8193847929565,3932.354957488556,537.9356766256909,23316.645881597105,12697.155872172478,2468.2561230427214,179920.23821574583
8402.100238090932,25661.760073297184,15099.787043562694,9481.655798993592,563.0254867222903,7106.864201841115,4479.9664239769845,6614.961406769357,10602.239426039669,2447.5583493477457,3601.120686130494,4341.4067770397705,347.9178862567129,17441.358862341105,8859.526403667773,1716.2555337131269,126767.50459779052
5150.459563958566,19074.456848164253,4894.2259180411775,2900.3464355226847,210.33007568000227,2654.9193964962333,2439.6437603430877,2586.7671103768266,5145.3787483122815,966.55077846568,1422.0972519228649,1714.4392496719108,190.08005009324256,10048.139767227676,3885.974551135038,1110.9295712010528,64394.73907661258
727.3891017952897,3.397494289288252,316.9426912265528,580.2503232133316,0.0,0.0,809.9060265500066,779.7558365774332,1362.0227041529536,173.22236756805424,254.86405720053878,307.2567241125159,97.68606003525544,4543.550508314908,1427.8887955255805,169.86065876911093,11553.99334933082
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
3004.8014174707187,13259.241485153727,9546.84565303758,4892.4308136295085,344.06726979075194,4343.034943118316,1523.4077609333947,3532.911115305569,3796.2363440736353,835.1015428114384,1228.6944830709276,1481.278474298322,63.37069100845381,4461.985488610424,1957.683360685914,284.3116137629292,54555.40245676161
7149.947675484492,28981.80785997904,17914.845895134207,8164.529919218228,692.8376081933355,8745.434996244016,5799.089506003572,6525.216999734323,9494.65523416338,2217.0302924952475,3261.9421106794825,3932.5029122620613,285.9924834874026,16524.65484450553,5394.764992850266,882.0614672926697,125967.31479772725
10542.698200990579,41034.9007058371,21719.432486553575,12947.497659914947,925.4611470773881,11681.756601550156,6341.3072238693,8194.27680843315,16896.82824434667,3141.0129191766755,4621.40835239519,5571.436030408463,414.9049109937093,21786.46259937733,9130.780576387162,1108.1697978491966,176058.33426516058
12648.617513479678,59846.31889349312,32061.809965123866,18368.20905181385,1106.6115190467162,13968.351301185894,7777.31315957042,10972.799718086846,20089.32829449423,4280.702564438931,6298.246805875314,7592.9838929884,520.625807938291,28104.168772162982,12119.43443386008,1989.313924704509,237744.83561826308
16005.516078125194,66612.49694698525,29886.35558349385,16861.430554102775,994.7845105890462,12556.799991433556,8691.852589820952,12384.995608032172,23058.18101804801,4152.872477527556,6110.168932099969,7366.242656860353,605.5068721925184,36875.014834146816,11840.967280562261,2923.3863190119177,256926.57225303224
15661.053717965216,50389.2462401975,38702.940222650745,14626.925338817959,824.6971715463949,10409.849898524419,8797.918018355615,12193.936985362348,21248.899291347367,5272.829322583321,7757.974290194313,9352.789060713367,622.2399453793124,34491.826440317025,7729.618690022307,2780.488460062855,240863.23309404007
14543.831340186638,67664.05614924718,38786.61222460178,15518.735244358397,1055.2896222411844,13320.533822618137,8985.125425368858,12270.023620840537,20454.73229246442,5048.289373605319,7427.606086575039,8954.50672498517,703.3242828309462,29483.891408986317,9357.923114951482,2709.4522670930587,256283.9330009545
12586.135446165552,45644.350075699724,27238.67375054596,10825.168933952975,1170.1586014860732,14770.482813826406,7345.849073123028,10637.710804238088,20758.763471261544,3981.0422487581336,5857.35314468922,7061.455267469344,548.2622457362294,27798.982412249643,12588.170183580201,1230.6142470569057,210043.17271983903
14020.350189461164,42936.08828276176,27607.94647671287,10242.907130305066,819.7774909279701,10347.750574610829,6603.531968978106,8457.238612521034,14323.069876895683,3646.71260844421,5365.450108325702,6468.431216945303,512.7124781203835,23677.040718152526,11810.674357053354,1478.3076636303592,188317.98975384628
9714.498099973582,31495.33792512704,16351.372049729873,8212.829338359888,239.6529426361495,3025.051190492233,4435.531679438347,5963.1458111835345,8767.396185119882,2495.0699256647517,3671.0250135805154,4425.681409129937,299.90334708923734,18008.61795598823,7207.25779215113,1006.7734191323019,125319.14408479662
3568.4129511171072,15832.233284300508,8480.414775991841,5764.421743894022,108.08155272398598,1364.2737958545936,2389.1494984390706,2986.5886739520574,5810.443486066541,1350.130706604996,1986.4628019311208,2394.8220074534515,183.16688706850508,9283.554102787204,4027.4338392374775,447.8605824150911,65977.45068983757
441.547267838138,0.0,639.6405786845277,977.8420014404313,24.14062040367165,304.7181966057471,714.7422248481273,552.206291777165,711.5957475582786,512.2258462717859,753.6437656211931,908.5710912558562,114.52200259466554,4087.010391767866,778.8566324955517,42.7219809599594,11563.984640122964
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
2921.7497541500816,12060.009115521454,10910.622898484575,3936.283291613794,332.0256764347513,4191.038327027117,2633.1690926051324,3733.0158322741677,516.0360095366208,1183.2287345969655,1740.8980152471743,2098.7762144818307,46.31405646586291,3127.3187982852764,2427.3297270719504,245.37919445053709,52103.19473824729
7819.641107193116,32332.39730144325,19627.668335576833,9594.549609223004,557.401406208786,7035.873496424951,4570.7823470498715,8668.298463553632,6703.410938237526,2486.078509974177,3657.7958404947926,4409.732701298458,249.31826566442084,14477.692296932943,5935.210253340484,1144.9131098237312,129270.76398243995
9738.485952495732,43198.224347830874,29574.734578529256,11949.843999559987,413.84301116344875,5223.788532809962,6329.437028186451,9604.85541462758,5836.2150816002,4061.8452581595056,5976.239539669107,7204.781261194401,438.03528202269814,18486.586235862535,9056.604907905657,2090.5889327401296,169184.10936435754
12189.698761455238,56114.04615289255,30191.404864030243,17244.01801280934,326.7830364460964,4124.862405444209,9484.454032391362,9690.835514003033,4670.377191836288,4020.517420565384,5915.433417963003,7131.475162379909,452.70480759131186,25959.63154489001,10259.132391113746,1826.3165344773715,199601.6912502891
13956.243568592654,52367.00527478776,40745.04240149924,16115.874002798151,814.0325286659339,10275.23402322222,8651.312489515507,10690.671717866873,11233.765531016308,5362.893580706845,7890.486866695725,9512.542384139026,492.7755083833052,25274.690870081988,5851.021025460403,2499.4474076557376,221733.03918108772
15954.503265360783,63956.14875549584,32574.884800937518,15681.413943003517,1242.337017725736,15681.564487065587,9167.159263673242,10431.927538168526,19201.272846491032,4659.865555150206,6856.113665159523,8265.532017495938,610.2140476660194,31238.641671079997,3745.9871908894015,2778.431811627057,242045.99787698995
12919.3655635871,52420.27481550687,37744.36397866795,15054.137483712391,1213.663125893246,15319.624468012235,8524.343088216448,10488.204527284168,18337.51797990711,5429.455116378779,7988.419617950745,9630.607272003015,653.6038058093795,32579.555400149235,4542.062938989151,2648.9676040437816,235494.16678611154
13208.07365063958,50894.35927178627,29591.76710367237,13045.57153351162,1244.4040862491522,15707.656334838486,7948.129556272224,9925.180116122816,20578.69998105575,4237.450975369827,6234.610246548228,7516.265500574021,531.0649716495224,25510.529245056612,4554.769528697506,2361.359776521847,213089.8918785659
13896.106543342585,40943.70087154903,20222.240297552104,10888.464823010361,1047.9095509083616,13227.37788918498,6544.448253675114,8655.865647006145,12307.006212042495,3162.4030716981556,4652.879929260811,5609.377251766236,313.8164726069294,26226.20006627837,3596.809844385616,1903.852291305987,173198.4590155733
6605.410881441799,34356.69087057604,19695.069819586606,7573.758213528876,715.0186408608619,9025.418035630764,4419.300737386794,8081.842087766305,4458.838754086153,3169.4061745742542,4663.18367488589,5621.799148998923,92.35285498625926,14948.255586063513,1935.5615090292904,1454.0651593070193,126815.97214870933
3475.2182609633537,11375.879543639441,8603.843287965614,3765.2195448334573,252.41127224561214,3186.0949054129096,2575.930208371907,2257.8525745341144,1403.2738150045543,1455.58398761256,2141.6174243971677,2581.871925568508,22.86503046212665,8174.236007935744,1087.7053780157082,878.2951332689876,53237.89830023177
872.4035868343685,2129.095357228707,2119.0068672320804,713.6751406603823,0.0,0.0,649.4247714990776,641.7349330377749,182.95496131492493,485.34143313030216,714.0884200564692,860.8843125360441,0.0,3554.0406119853888,141.71334862187615,272.16674019343714,13336.530484330831
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
