kWh
0.0
0.0
0.0
0.0
0.0
585.4609907981218
9791.35592469526
24176.16134968317
25094.964914872828
25094.964914872828
25094.964914872828
25094.964914872828
15948.757490231026
19993.526643370893
17439.270052977416
13840.614694808304
9950.017957200314
4477.963320974837
4504.06845090218
304.0145999325792
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
448.3663422899205
8885.006719526955
17382.506818142112
20117.944357341552
19083.83798085104
16771.881918385916
18888.87962476017
15920.15612091039
19750.865858951962
16707.022180494696
20525.58376035384
18994.972256372075
16031.701374681885
8795.703530880197
641.309480854316
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
479.99788187547074
12496.86715768112
24989.093165784438
25094.964914872828
22193.552226432388
19838.989267789104
18603.754491190673
16043.774966933443
16751.236667669848
13327.861244480468
15916.984899356383
10773.302217440774
10487.164989305562
4193.093137911702
282.5870115812839
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6654.0492742419765
14461.321195415134
17602.49459150855
21416.44566643375
23267.417610070184
24513.422733428437
24283.486606581537
22430.68323746755
19608.732082699025
14589.726995255844
8108.832717038343
7890.315290577347
4718.71333870198
355.4786231604237
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3269.5986283913585
8234.03860783256
10232.466105631887
11525.967957963481
7672.752378731375
6765.032640770593
8727.585532181594
10184.651581293925
10089.182953868756
6677.672094057155
4286.613367786467
4416.845769041273
1321.597294731274
108.27811429009179
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
794.6254089189498
2954.214150847454
3089.9360609872006
5288.487385319502
6146.413214568371
7067.103310770506
6925.665274054592
5612.698918370756
7820.681296291297
4804.871436662614
3254.5443933189504
1647.4294609221258
3531.866970295627
140.33548951515138
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2348.3790470464946
5120.010537476931
6957.751141552403
7572.977290429733
6890.065844209047
7044.328370921033
4323.157133328944
4627.03505771909
5786.452292057418
4652.942145975893
2506.36652102087
2594.0521888389526
630.4305445216845
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
395.6212745026396
2048.4081977918718
5588.172276678411
8085.2852955092385
13212.815595705062
21598.430451813754
23016.527854884007
24115.851145159948
23993.15487406594
23172.70216321855
20532.39143610406
17640.750543846894
9239.460818433428
901.1003908803426
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7664.357100079007
18303.44275848727
16447.130234293385
15095.066886752298
16831.004076350262
16966.86771086551
17246.814337957527
13593.669113881084
8995.787569862347
7196.562061175658
6524.227440695766
6209.588120741946
