kWh_rangitaiki
12934.281588485776
17872.096534505345
18963.41812230148
20252.55164048575
17937.913630760282
17835.10071464697
21713.781337751243
20410.382439800294
8810.234429830178
4603.289786926538
9.667199069408955
0
0
0
0
0
0
0
0
0
136.10214150983427
2755.6526259250445
8809.302772303281
18153.86783836572
19845.6577289809
16772.600403247405
16451.328823811193
15575.861265391795
15283.55121187233
17868.99100941569
17872.176677088304
16963.219536814984
12041.73364207328
2841.154744119247
73.00989307549477
0
0
0
0
0
0
0
0
0
172.75735539062944
6749.197606055058
13681.81153103427
19908.90024475829
14452.25223448612
16378.659536713274
19500.1229825539
19742.12352962096
11836.358255418403
9915.831415215856
6614.8485835474485
10578.931146617222
3734.393920309765
1337.068800616522
0
0
0
0
0
0
0
0
0
0
11.320139842934838
1477.929407989537
3248.7799566935996
6749.197606055058
17139.212648992576
21101.932788152048
19348.25278784692
18837.494088827418
19110.16920952197
19314.192190089416
19708.60389429843
20140.9130224241
9732.415096291705
3220.4695892633927
171.68544834355507
0
0
0
0
0
0
0
0
0
99.94781877253176
2602.570274650808
6504.031426961125
13429.061860027858
14839.931961726594
21820.47115131519
20915.110409452147
20558.34568358804
20790.0779622135
18392.46232565703
19667.490749240547
9884.555772216172
5774.373280412451
1256.665754263075
71.29684536474977
0
0
0
0
0
0
0
0
0
3.5162558273186972
2414.5457572065216
5259.477220547703
19029.115004681986
19550.111918674473
21148.73605660001
19535.24546953561
19620.87781942712
21462.59444711253
20873.52642671938
19910.553185531815
11858.01678846303
9659.345096278988
3815.277822160964
0
0
0
0
0
0
0
0
0
0
243.4030422688387
6447.631084203848
9537.578459295915
19781.72398342549
14500.688408061862
22386.428054347576
21290.929034414712
18144.49115615954
19929.48687075583
15265.238631666238
20773.328162375103
9779.428739019928
9414.40932711106
3822.921421010663
145.30852072722993
0
0
0
0
0
0
0
0
0
275.049344714707
3128.7764565356206
8546.685545770062
12959.155842671624
6098.540010658051
12938.569216674074
11581.2143247461
10923.353914705667
10234.147736905465
7050.5036645116525
5360.356696847131
12605.316321085516
7833.446610905079
2752.9979028645334
87.78618180852918
0
0
0
0
0
0
0
0
0
176.694359778482
5478.6671849401055
10435.125299320467
4078.446028952025
5806.730848282079
8309.03273382852
8545.002551527927
9823.60733787598
7325.793436975236
6679.1329529033
5208.095807048223
5425.091868232127
9885.116770296883
3127.9650128831627
187.53364412366383
0
0
0
0
0
0
0
0
0
109.77530300785835
5795.420726262014
10794.20414226751
5086.6998295113335
5891.371433709474
8214.724949331716
7544.923294430419
5928.377271390714
5506.526750341169
2182.442819134878
2333.0407503373904
3892.9560206938113
10908.387287338104
1981.1446863880344
191.42055939716715
0
0
0
0
0
0
0
0
0
257.67843985838044
3858.5748526044727
9049.239647859147
9268.59991524034
11606.739737418486
9369.779926225863
9828.065269053068
9906.985677621777
12060.527077777126
7731.505245381446
4805.3693098572285
10788.80453574066
1171.063457840174
890.3840966726091
98.84585825684783
0
0
0
0
0
0
0
0
0
341.24711823870115
2857.143189419534
5784.74172708275
10587.055600964672
12033.789508537484
10496.86514166738
5801.221045703659
4098.341425171555
4022.6868268584185
4356.801255213783
5893.324909169096
4314.736416983268
1391.9163808289718
204.52387171093596
0
0
0
0
0
0
0
0
0
0
167.93878259022975
1375.0163136475282
6426.773976988812
11455.210148689075
16161.60336859215
19516.962942798127
17170.878987084187
10880.467614999823
17700.691585202145
17247.415153809867
9291.811210829792
4613.137306807604
1474.9440967743203
496.47328360708633
0
0
0
0
0
0
0
0
0
0
0
5054.051744778481
9832.052362555269
14733.753057129014
19551.344110887465
20569.235057047572
21286.98201220399
9157.732669539668
11366.48229153078
15093.22259516798
14859.045967762277
12068.531318250138
10148.024513693328
5475.441445976012
234.9179462980725
0
0
0
0
0
0
0
0
0
194.23556762359607
2411.9411232603597
6890.418855051387
11640.559907427112
14809.537887139457
18618.324160080756
20348.98320343097
20280.541437584125
19779.01917125063
20157.44243015936
18123.11312215527
13655.935494561438
11286.750439309615
4673.164101443768
194.23556762359607
0
0
0
0
0
0
0
0
0
234.9179462980725
6230.394595271068
11614.814102651588
16623.33484248658
17597.37777794534
21423.174314119653
22256.06612534217
21598.70660644523
22091.30299260169
22036.8661431269
20567.602151919786
18731.8260931962
12155.46598511473
3885.1821901468047
237.64279411867275
0
0
0
0
0
0
0
0
0
237.64279411867275
6589.723883789855
10205.897476412474
19214.71520899176
20169.7242809978
20637.676822894413
20598.21661861006
17907.31919971575
20520.73877653461
20057.815181718663
6876.223600044805
5069.008354323172
1811.082125349396
524.1825816651021
195.5979915338962
0
0
0
0
0
0
0
0
0
0
5037.462230106003
1307.115510235659
10965.819465850976
19605.360211801715
17605.42208970983
19650.76098504789
19644.970683429117
20107.78408219349
20256.969500371357
17819.553053552958
18577.110836794174
12545.690239364149
5065.972953993607
200.3564573970768
0
0
0
0
0
0
0
0
0
238.9250754460141
6513.33798440722
13737.94139257406
19430.70948788868
21088.89960059837
20918.27604147902
20866.89462797954
19089.73285086747
19552.375946643057
19285.280753287017
18379.769744080928
15888.798016200291
13192.981846276884
5136.36819530007
200.3564573970768
0
0
0
0
0
0
0
0
0
240.66817662536863
6574.486775204808
13825.87784172564
14818.94462281425
19684.97185014845
20642.81596602665
21176.57558635533
20626.206415708428
21183.778400998755
20052.786234638
14970.884942281322
15395.19984775685
11404.349661978827
4630.918942401595
200.3564573970768
0
0
0
0
0
0
0
0
0
240.16728548187592
6094.993701362123
15254.84013152733
16848.3351441435
14767.473048908942
20366.56448256756
21164.48407415142
20873.63662277095
20787.102668821153
20048.26819652369
14831.20643800695
15238.741490175476
12572.147309563432
4628.544718381439
200.3564573970768
0
0
0
0
0
0
0
0
0
27.138282154434048
840.7457843524834
2039.0777560443996
8912.406205279816
13132.404071382878
12035.49253842536
14897.203855073549
13376.608539481304
15455.887818702426
17310.4773487756
13864.646816231972
12188.624978813948
7824.4005168536
2039.0777560443996
201.368257506932
0
0
0
0
0
0
0
0
0
27.138282154434048
879.504741035948
5579.065805741781
13225.619913186869
17530.679113277856
16639.29323431826
19309.14320736301
19314.40256436968
19016.161959711266
16393.24548681178
13563.77152415878
14439.028708297912
13392.076057992355
2594.976764915459
27.138282154434048
0
0
0
0
0
0
0
0
0
27.138282154434048
1076.9059406864178
2610.404212135034
7840.308819570929
14188.002102825116
12394.781755652668
17185.7955253374
16114.34929811505
15641.96887850996
19401.257088651313
13789.332823896411
15790.79365506451
8813.50024008575
964.085219526124
27.138282154434048
0
0
0
0
0
0
0
0
0
27.138282154434048
1679.077273393332
4108.910228299251
14677.292607434516
14752.155797740934
14677.292607434516
14195.655719497683
14810.870257581148
10440.745297950458
16226.67914595472
17436.681881290016
13116.936552871824
6727.208484855729
1418.0428628735506
27.138282154434048
0
0
0
0
0
0
0
0
0
203.1313943320263
4193.410564206467
12985.973554494223
19768.82102756912
19104.65940694355
19993.009885573578
18414.351268627663
21875.6292840366
18497.92996483085
15661.443526168958
12482.137171077797
3615.6226123647775
1444.499933072835
1726.181076527385
27.138282154434048
0
0
0
0
0
0
0
0
0
195.1171360361432
4080.449593525995
14174.107382504628
19320.904131412215
19782.916104347005
20740.599935059297
22938.07950632182
21788.61447458905
22965.33800235069
19067.10258900447
15002.63142295589
14133.885823682163
13389.20094282871
3535.1895125427213
27.138282154434048
0
0
0
0
0
0
0
0
0
27.138282154434048
4150.564335792103
12385.67555466397
15863.573138213998
15606.886462819732
17855.21650296964
22123.87093475158
21058.02467051348
21939.51294047766
19144.089557759293
16518.037506301553
16257.694325559787
14614.891588778197
2695.074851031038
0
0
0
0
0
0
0
0
0
0
0
2636.6108367625716
8229.911968802415
16311.940836400046
19489.013216991232
19127.83063124152
21464.147209657353
20779.990014583556
21104.65763597265
18111.50246544911
16275.015141301765
16602.217271876933
14349.128765863845
2724.106501707875
0
0
0
0
0
0
0
0
0
0
0
4825.535187294245
13052.091185435258
16165.66058685444
15845.551074871131
17345.71003180887
22495.642359274723
22846.54665875997
22766.90496694463
21315.542825205943
18736.4443095392
17699.63971380081
9827.06348676608
2304.790489844403
0
0
0
0
0
0
0
0
0
0
0
2851.773636361292
11986.415224185946
18678.28082995683
18739.539816805987
21775.060360246134
23029.401979603408
23090.069914903244
22945.71308734865
21664.70402351183
18294.227554595243
19185.47318403466
9002.0356664964
2388.6697207336892
0
0
0
0
0
0
0
0
0
0
0
2297.2069979319235
9135.372888894157
8680.223124625214
17541.44827286295
21865.25081954343
22861.793785167883
22958.105134238656
21701.58964731863
20555.360372372827
17527.363213907935
14429.782257789038
3837.156747308725
435.0740472377522
0
0
0
0
0
0
0
0
0
0
0
2750.7338748959464
8064.768158792874
19269.91341300466
13929.782700531763
18674.18354040306
21233.907586639507
20705.317162911662
20162.761894103252
21607.94303913124
18627.230004612054
15919.702999753788
7024.928162724916
566.0470634382212
0
0
0
0
0
0
0
0
0
0
0
2317.272697140241
5815.276051190064
16317.981583590568
16352.663286366002
18212.772636840466
21073.331903858616
21478.34246466394
21577.498875429752
18440.52783978659
18488.964013362332
13459.686344541002
9877.753670487542
1208.8306500595231
0
0
0
0
0
0
0
0
0
0
0
2885.3433607981724
9362.226487781994
17448.312573641917
15759.187423910122
18163.094253228857
21765.102644313505
20131.96710660132
22741.880445415733
22445.182585479273
19524.576488179213
14636.66031787439
5433.326518631146
1215.2821279877087
0
0
0
0
0
0
0
0
0
0
0
1949.478348296427
6194.480700282642
13456.791193731611
16872.758596300206
18989.133873608393
21685.8817010587
22276.903196911466
22036.70585796098
20501.67485961328
14625.550552311724
11664.292129805795
4696.435503970438
1248.7116029044112
0
0
0
0
0
0
0
0
0
0
0
3362.822852244016
15078.276003446155
16299.2282191782
20466.04146366521
21277.895846861033
18746.542274992014
22119.483128334585
22657.941107589228
22181.613665773417
14192.409944887851
14011.4179390982
2102.570717393533
264.3202564210936
0
0
0
0
0
0
0
0
0
0
0
334.69546208181674
3466.0565169178594
10153.313924168611
9767.106816890006
10693.384772905303
22290.126723099675
22162.549748852085
19158.455115754663
15959.694148650246
4004.624692224072
10745.086756736617
10376.78149892644
3488.035620294319
0
0
0
0
0
0
0
0
0
0
0
4224.05508436535
15030.581148762782
14554.734562444724
22278.5861911536
16886.442942340425
16334.841579480531
19511.883906603107
19505.61274948658
15457.420545601512
10296.969504122317
13463.543206345896
10799.06278635939
1805.1014850960937
0
0
0
0
0
0
0
0
0
0
0
334.52515909302923
1361.18170026426
2656.736642908108
3694.202414955911
5441.3808482185095
6897.982311318127
6168.8250559129465
4933.146640562215
7016.653441034416
13148.352445391683
10022.190640625096
8005.142077071503
278.24503021019035
0
0
0
0
0
0
0
0
0
0
0
93.97719634209886
2118.2686458305943
5001.5984242319255
6940.588111983616
10627.69790834767
6940.588111983616
5450.136425406761
5325.304334625513
10217.86877474195
10252.249942831288
5475.5015529132315
1741.9591475474044
313.2873746089391
0
0
0
0
0
0
0
0
0
0
0
276.12125176178137
2477.9585759726965
5172.893177483556
14329.213333998574
16388.5871991773
19294.256722578404
22258.670759288332
21432.961727063503
16783.399616301107
21170.42464311324
18112.77472895358
10428.95432043264
2778.0624956849074
0
0
0
0
0
0
0
0
0
0
0
3052.4606819130745
10979.563918828417
16848.14480550897
18659.116734806797
20652.072434358393
21570.16582908902
20763.140036516463
21864.669785816983
19095.09238610284
20797.79168582329
14814.366477762727
6929.849005867133
2809.217924810153
0
0
0
0
0
0
0
0
0
0
0
3405.1481538691487
10398.7606023029
15135.097094763967
14391.574281363412
18016.19289866532
21599.117337182895
17237.237045774094
21654.525915476057
18747.403807758823
22159.38411682521
14243.550930638454
5480.099733610495
2272.77352795235
0
0
0
0
0
0
0
0
0
0
0
444.7212106614215
10006.71310429117
13959.245117592003
20436.11822675295
22200.817832214925
22131.865157401724
20582.86931397344
21226.915146276348
21740.408710939315
20467.82463613604
12063.822941501308
8762.469450386714
1363.2954608897992
0
0
0
0
0
0
0
0
0
0
0
2471.2165811812847
9786.841927943618
10148.60554741978
21218.249729493924
20424.54764133827
22395.904914782463
20859.81202721055
21695.979666511514
21669.3322576777
14782.089052476058
11960.509134244505
9453.348604606184
511.7805169522231
0
0
0
0
0
0
0
0
0
0
0
1394.641228649572
7318.800996612077
2599.935587236037
8220.354965784574
9536.256106677096
10493.859794806423
11658.141186563706
7921.703630388491
9134.841944282052
9564.897062262004
13279.105069489016
3826.8984966899952
589.7592501711654
0
0
0
0
0
0
0
0
0
0
0
127.06606528122607
3705.0517171239626
3218.946880187175
4460.465686271031
4204.590454529224
12159.332864742497
8865.312419968635
7128.0816848158
4055.845820557635
4903.083154129783
1475.4950770321625
42.595782842618526
0
0
0
0
0
0
0
0
0
0
0
0
1254.2414411285704
4512.838864234627
11118.070337827015
13689.39502294675
20680.783514703395
18968.326855507712
11543.597399869795
18282.246238442902
21105.21863405336
20993.970711083635
11353.619406965889
10144.45816875166
672.1959145671925
0
0
0
0
0
0
0
0
0
0
0
1756.174438199727
10024.755203279778
12570.1637806352
19314.823312930213
21492.59782660774
20718.590778214224
18705.569379454315
19672.319339863818
20788.364914502756
21011.602079334574
13627.484877611052
10610.276914376997
599.8772512697177
0
0
0
0
0
0
0
0
0
0
0
1393.529250311018
11148.524519351373
10318.427680709545
17566.322527048793
19605.420318738936
19205.809364460463
19398.61238341367
19548.07830063189
18933.28451110896
10435.445869652303
5826.295656346903
2008.303004188209
0
0
0
0
0
0
0
0
0
0
0
0
1422.20025936454
10890.565580452636
18137.969553471263
20079.28337612876
19668.222050310047
21137.97691483778
20141.343788807502
18171.27881451353
19168.012118772505
14613.619325273728
1557.1804047129506
1975.1039391975128
28.130046618549574
0
0
0
0
0
0
0
0
0
0
0
2785.866379700524
10088.438503263438
16521.143031391202
20277.63626895187
19445.34552710154
22660.22517120355
22672.737431968
20324.349376993992
21619.583749306006
19986.508318531043
10686.222029553355
3514.01183499585
61.058630391759145
0
0
0
0
0
0
0
0
0
0
0
4350.369812931338
5953.191418639342
17354.966500140617
19863.22899029462
20142.96667611242
22893.9209431115
22362.144851711055
19208.764622207073
22788.974230726915
18941.749571433986
12186.060416159264
3985.019812867768
4183.232456170696
0
0
0
0
0
0
0
0
0
0
0
5586.809582820178
4704.239387986055
10979.323491079542
19517.493887410223
19100.66229561848
19946.807686497817
19181.42598359524
19098.989319199212
18756.730400850654
21149.387215086543
9909.48011551637
6225.586040293538
352.8577749448618
0
0
0
0
0
0
0
0
0
0
0
736.7908364320101
4115.562062684833
14900.008845477108
20019.346741898426
19741.46235331155
20523.343410480775
20053.006626741135
21360.89350933777
22175.172205668103
15016.065323424364
18857.219182058157
4402.903276060851
285.58809437379324
0
0
0
0
0
0
0
0
0
0
0
479.1324322193694
3493.284959478123
11868.585591590723
14968.450611323948
20192.63504190115
20192.63504190115
21473.4036779891
22248.7130433557
21017.943361211193
7018.065954059065
7018.065954059065
3580.229644165584
758.7398863398598
0
0
0
0
0
0
0
0
0
0
0
595.9402468818652
6367.638768588065
3790.7341561298226
10327.674131218417
21750.19612388316
21399.46212738671
16221.910662268669
3284.7739942649846
3176.371132990296
10161.869144899469
14943.746660126888
4635.567212213206
17.87179599981925
0
0
0
0
0
0
0
0
0
0
0
0
1260.081831861695
7817.468183427663
5617.534245562019
13900.170016128475
9782.594371046802
14344.370300000664
3522.727340892623
4574.167975843872
3204.19062709988
4965.965028283856
756.8565356403274
0
0
0
0
0
0
0
0
0
0
0
0
1179.0476626674476
2210.562847930558
13422.890881140029
17868.16954794036
19467.494933466787
20590.58303758323
22773.937478599262
17348.374772692252
16227.200072743954
3916.738332186844
10487.388281232496
2284.8650401562636
1169.069911089073
0
0
0
0
0
0
0
0
0
0
0
3536.441740401453
3320.9283170022873
8666.378493419075
20445.25448121026
18117.03230367327
19916.573897076592
21215.795362890807
19748.534936257667
19748.534936257667
17905.505973776308
7358.972466320191
3074.9907655473753
0
0
0
0
0
0
0
0
0
0
0
0
3310.8303515494745
3409.85653061798
11652.921900848512
16835.822883379053
19358.98187614053
20077.88088092698
19461.965095242627
21792.511407685422
19250.72928220889
12778.634674556855
7727.097403318711
3217.2037790078207
0
0
0
0
0
0
0
0
0
0
0
0
1526.2654033365816
3165.301438719108
11935.51466618422
20137.987818146103
19837.723613267975
20017.222963450015
23259.972190775963
21520.327160311495
18343.11453020013
12228.0851830983
8676.205977654403
3024.1402966599976
712.9684536474978
0
0
0
0
0
0
0
0
0
0
0
1736.2690241573275
3088.36455907863
7325.192367603045
17945.647390015813
18196.243229105203
18024.307335189904
13358.876993001662
17627.331068326206
17884.949401247366
12507.7226906874
6131.218148859515
3884.8415841692295
1274.247033399669
0
0
0
0
0
0
0
0
0
0
0
1413.9956624341296
3716.21157180098
11241.700289863882
17711.911546816384
18826.083788578653
23139.898565857897
19048.52954540376
21992.74765120806
18862.08784397291
14164.159684394865
8761.768202785825
7381.6327816518
0
0
0
0
0
0
0
0
0
0
0
0
1205.5948932725605
5517.826854538364
12560.095868650997
15473.789668170855
18929.87845133321
18653.79727086291
17104.70124920593
14539.16686570497
16423.018456380985
10646.24089847977
9084.011511040411
5781.475916827177
0
0
0
0
0
0
0
0
0
0
0
0
921.439347569156
7378.7777021338925
14002.64232626421
14256.003084465685
14232.541343304483
11621.165402351076
8161.590416830011
3992.172538396844
5889.257673083935
7070.208722096655
850.1725556730158
2092.8634470326447
0
0
0
0
0
0
0
0
0
0
0
0
0
8643.708160264598
11596.782021485851
10526.487843893538
14487.905666079929
22101.521171928936
20273.08817736895
13676.692423547776
14321.579752971746
9356.265883174432
7057.115427605756
3400.5800266404954
0
0
0
0
0
0
0
0
0
0
0
0
1182.7642749521633
5120.810516383186
7476.802098915412
16243.12841110702
14750.462785675929
15464.643395890678
14887.837190690234
12388.660865879188
12735.457857987789
13816.521195165196
13451.121105987277
4138.823447388634
0
0
0
0
0
0
0
0
0
0
0
0
1347.266944298033
4680.8177181163355
11108.032479311423
9399.402628452022
16451.148502999535
21001.514131704636
15391.443164180657
6935.078309405196
14445.4801862261
15120.871786288772
12258.288919050909
3838.15852959571
0
0
0
0
0
0
0
0
0
0
0
0
1471.1473419066458
5674.034766547995
6707.703783728124
3460.0458231959474
1927.9400291262411
13424.313411987549
14522.84783224998
19168.46292080165
12529.110742514538
6235.323364123035
5048.942655114855
3072.766808870268
0
0
0
0
0
0
0
0
0
0
0
0
2970.705229472197
5482.984866597012
8885.879010320443
17408.99261887774
7785.601488878657
17492.411029915012
16510.223604463063
11291.589047755751
9738.235451379089
6481.882020595879
3435.5722819248945
2937.816716990467
0
0
0
0
0
0
0
0
0
0
0
0
192.8430902446864
7110.99127899983
17606.754460151526
20075.506656906826
18550.844105229426
22311.154133303495
18049.552248821932
14009.374303232751
16013.640124804408
17005.685087960293
4881.564870605337
3401.671969333309
0
0
0
0
0
0
0
0
0
0
0
0
2659.7319719461943
3211.543709086353
13609.001994416174
16639.012735277905
17947.69102588126
18869.200498210503
21291.12939087211
18754.075677790144
17885.069615121804
15509.713580982152
9164.30436134229
3570.281946055819
0
0
0
0
0
0
0
0
0
0
0
0
334
6494
16220
20539
20316
19773
19491
19541
19787
18997
12201
2865
0
0
0
0
0
0
0
0
0
0
0
0
346
7136
16034
20258
19568
19028
18874
19485
19863
19263
11994
2628
0
0
0
0
0
0
0
0
0
0
0
0
0
2903
6767
7783
8120
16582
15226
13985
6854
4579
2046
351
0
0
0
0
0
0
0
0
0
0
0
0
0
1179
4479
4035
5595
7779
7647
14765
12942
13618
11112
2116
0
0
0
0
0
0
0
0
0
0
0
0
136
3259
11340
12576
10923
9584
12396
16871
10316
10758
4236
1402
0
0
0
0
0
0
0
0
0
0
0
0
0
765
2267
4537
9624
9241
7461
11192
6462
3790
1627
248
0
0
0
0
0
0
0
0
0
0
0
0
51
2539
14331
19621
20356
19829
19782
19863
13810
8802
2979
665
0
0
0
0
0
0
0
0
0
0
0
0
122
1561
8254
13946
16130
14508
17956
12467
19407
11736
8172
1148
0
0
0
0
0
0
0
0
0
0
0
218
5859
16157
20863
20411
19766
19828
20338
20898
19741
11093
1491
0
0
0
0
0
0
0
0
0
0
0
0
44
2128
14082
17144
9070
9229
13299
12585
11169
5442
2972
570
0
0
0
0
0
0
0
0
0
0
0
0
177
3540
7633
8985
16474
10584
14249
8198
7812
7747
2034
370
0
0
0
0
0
0
0
0
0
0
0
0
24
1342
3922
0
5674
6669
2762
2179
3903
2688
955
181
0
0
0
0
0
0
0
0
0
0
0
0
0
202
980
2915
0
586
4718
4145
2796
1621
91
99
0
0
0
0
0
0
0
0
0
0
0
0
86
4460
14523
17884
15334
14574
10878
6210
13676
9635
5096
899
0
0
0
0
0
0
0
0
0
0
0
0
91
1659
4795
17762
19441
17770
13043
12319
19075
17219
3808
341
0
0
0
0
0
0
0
0
0
0
0
0
76
4685
14312
19857
15125
9904
12232
10470
11571
13871
8709
276
0
0
0
0
0
0
0
0
0
0
0
0
77
4619
14433
16559
13351
16304
19802
19102
19213
18060
8352
791
0
0
0
0
0
0
0
0
0
0
0
0
56
4480
13967
14449
12481
11065
12278
13070
17036
13920
6302
639
0
0
0
0
0
0
0
0
0
0
0
0
35
4641
10878
0
0
0
0
2197
15336
8587
5682
296
0
0
0
0
0
0
0
0
0
0
0
0
0
3341
14031
19563
18293
18037
15368
17243
7904
6076
1990
313
0
0
0
0
0
0
0
0
0
0
0
0
0
944
2910
5153
3601
3141
3327
2244
2775
912
407
0
0
0
0
0
0
0
0
0
0
0
0
0
18
4214
13959
16866
6409
10739
18314
11239
6017
4871
2090
113
0
0
0
0
0
0
0
0
0
0
0
0
21
3805
13220
18795
18385
15943
16721
16208
16757
16301
6942
409
0
0
0
0
0
0
0
0
0
0
0
0
5
3087
13375
19205
18602
17790
17699
17956
18565
16363
6064
344
0
0
0
0
0
0
0
0
0
0
0
0
7
3591
12181
0
5204
5083
5709
6087
6259
5227
4247
308
0
0
0
0
0
0
0
0
0
0
0
0
1
1312
3911
6768
14561
11866
8253
6321
3579
3593
1869
92
0
0
0
0
0
0
0
0
0
0
0
0
0
1283
6213
6450
7616
9048
10440
6710
4822
13497
6181
214
0
0
0
0
0
0
0
0
0
0
0
0
8
3338
13085
19666
18980
18004
17611
18044
18645
15960
6163
218
0
0
0
0
0
0
0
0
0
0
0
0
2
3049
12365
18771
18213
17199
14015
13929
18789
15132
5277
161
0
0
0
0
0
0
0
0
0
0
0
0
0
400
4930
10875
12480
13406
11535
11115
9619
2879
1419
27
0
0
0
0
0
0
0
0
0
0
0
0
0
1057
5073
11296
15705
17106
17015
17318
14971
5830
4688
143
0
0
0
0
0
0
0
0
0
0
0
0
0
2628
11556
16612
15878
14005
17155
15687
11134
8640
4708
44
0
0
0
0
0
0
0
0
0
0
0
0
0
2527
11941
18718
18615
17680
17569
17065
7112
4851
1340
116
0
0
0
0
0
0
0
0
0
0
0
0
0
2486
11821
18908
18322
17781
17533
17753
18289
14928
2617
18
0
0
0
0
0
0
0
0
0
0
0
0
0
2506
11911
19014
18553
17585
17375
16591
18195
14396
4822
78
0
0
0
0
0
0
0
0
0
0
0
0
0
2315
11626
18992
18384
17196
17027
17740
18418
14365
4513
61
0
0
0
0
0
0
0
0
0
0
0
0
0
1778
3452
5885
7610
7534
9122
11519
7231
6863
1008
0
0
0
0
0
0
0
0
0
0
0
0
0
0
703
2284
3487
10019
10412
8173
7225
5055
4047
2459
48
0
0
0
0
0
0
0
0
0
0
0
0
0
1995
10920
18293
17843
16707
16557
15192
15298
11975
4128
18
0
0
0
0
0
0
