geo_kWh
875230.125
874106.7083333334
872784.2083333334
871590.3333333334
870134.25
868357.7083333334
866531.75
864581.7083333334
863005
862561.75
862756.375
862817.125
862847.625
862983.375
863192.5416666666
863447.5416666666
863661.9583333334
863841.5833333334
863958.7083333334
864059.3333333334
864262.5833333334
864554.0416666666
864887.7083333334
865273
865644.3333333334
866483.6666666666
867423.5
868236.2083333334
869309.25
870778.2916666666
872437.875
874172.5416666666
875665.5
876002.875
875899.75
875943.8333333334
876045.5833333334
876072.9583333334
876171.0833333334
876170.25
876156.2083333334
876113.5416666666
876045.25
875987.5
875842.0416666666
875640.0833333334
875449.0833333334
875200.9166666666
874894.25
874535.0416666666
874200.1666666666
874050.2916666666
872962.4583333334
871687.125
869899.25
869085.375
868732.375
868465.5416666666
868038.5
867510.375
867108.5
866747.875
866475.125
866182.625
865980.4583333334
865910.75
865854.7083333334
865797.4583333334
865808.5
865673.5
865530.875
865428.9583333334
865404.7916666666
865394.625
865417.625
865361.75
866348.875
867659.0833333334
869512.0416666666
870246.4166666666
870230.75
870512.625
870857.5416666666
871250.4583333334
871647.5416666666
872071.2083333334
872397.5416666666
872803.4166666666
873283.7083333334
873664.25
874147.2083333334
874607.6666666666
875002.25
875638.125
876183.1666666666
876672.5
877171.125
877983.5
878780.8333333334
879037.25
879158.5833333334
878151.3333333334
876007.75
873951
872157.5833333334
869977.8333333334
867873.4583333334
865677.0416666666
863314.9166666666
861274.75
859263.7083333334
857046.7083333334
853541.625
850423.0833333334
847362.4166666666
844200.9583333334
841039.75
837708.9583333334
834418.4583333334
831243.9166666666
828136.1666666666
824182.8333333334
820560.3333333334
817512
814578.5
812648.2083333334
811517.9583333334
810242.6666666666
809819.0416666666
809257.875
808685.4166666666
808271.9166666666
808038
807850.0416666666
807729.4166666666
807954.3333333334
809364.75
810516.7083333334
811605.875
812807.9166666666
814062.2083333334
815408.9166666666
816867.0416666666
818314.75
819759.5
821869.75
823569.0833333334
825047.1666666666
826439.625
827799.1666666666
829287.5
830952.7083333334
831752.5416666666
831305.0416666666
830664.5833333334
830830.625
831548.25
831882.8333333334
832083.9166666666
832026.5833333334
831876.625
831484.0416666666
831031.6666666666
830443.1666666666
829780.5
829097.9166666666
828304.125
827443.2083333334
826526.3333333334
825546.2083333334
824601.2916666666
823717.0833333334
822881.7916666666
822195.75
821485.375
820792.75
820211.5416666666
821329.4583333334
822923.5833333334
823779.5833333334
823900.5416666666
824303.7083333334
824649.4583333334
824720.875
824727.25
824563.25
824388.625
824223.25
824117.7083333334
823865.875
823626.375
823388.0833333334
823146.5
822934.375
822922.3333333334
822959.5
822927.8333333334
823100.375
823307.4583333334
823555.4583333334
823828.125
823947.4166666666
823880.9583333334
823758.6666666666
823836.2083333334
823700.4583333334
823710.75
824025.9166666666
824431.4166666666
825043.5833333334
825618.7916666666
826214.125
826766.125
827495.2083333334
828228.75
828872.1666666666
829531.25
830213.5
830713.5416666666
831343.3333333334
831977.875
832112.375
832415.7083333334
832617.2083333334
831842.5
831938.7916666666
831931.0833333334
831700.75
831661.2916666666
831978.2083333334
832273.0416666666
832548.8333333334
832805.25
833103.4583333334
833383.875
833793.0833333334
834248.4583333334
834624.2083333334
834994.125
835385
835763.75
836109.4583333334
836461.7083333334
836748.9583333334
837201.875
837365.5
837731.875
838142.0833333334
839043
839478.9583333334
839926.125
840392.5416666666
840527.1666666666
840330.2083333334
840110.1666666666
840024.75
840005.125
840030.0416666666
840101.5416666666
840015.7083333334
839980.5833333334
839947.9583333334
839852.7916666666
839730.5833333334
839546.0833333334
839278.7916666666
838896.375
838305.7083333334
837674
837582.375
837301.4583333334
836673.7083333334
836573.25
835951.5416666666
835542.6666666666
835261
835384.5833333334
835550.4166666666
835659.5416666666
835512.0416666666
835277.625
833180.375
829431.2083333334
825779.1666666666
821866.25
819123.25
818685.5416666666
818379.2916666666
818104.7083333334
817907.4583333334
817958.5416666666
818304.875
818682.375
819018.75
819364.625
820135.375
820862.0416666666
821630.3333333334
822065.9166666666
822505.4583333334
822561.3333333334
822445.2083333334
822393.0833333334
822517.5
822656.625
824641.7083333334
828370.2916666666
832085.1666666666
835979.5
838786.1666666666
839268.8333333334
839768
840361.1666666666
841018.125
841541.7916666666
841923.9166666666
842232.0416666666
842577.4166666666
842726.7083333334
842625.375
842349.7083333334
842097.2916666666
841966.75
841816.8333333334
841625
841410.7916666666
841233.9583333334
841154.625
841173.375
841099.9583333334
840992.0416666666
840816.4166666666
840653.4166666666
840533.7916666666
840467.5833333334
840304.7083333334
839946.125
839525.4583333334
839052.9166666666
838534.6666666666
838008.75
837172.375
836350.5
835689.5
835122.0833333334
834564.875
833904.875
833653.2083333334
833627.9166666666
833659.0416666666
833566.5833333334
833281.75
832946.3333333334
832668.3333333334
832243.5
832034.7916666666
831882.2083333334
831508.7083333334
831062.125
830744.7916666666
830724.75
830801.375
830857.9583333334
830802.75
830753.5833333334
831060.375
831574.9166666666
832298.6666666666
833051.25
833780.25
834652.9583333334
835433.2916666666
836264.0833333334
836962.875
837098.0833333334
837164.5833333334
837188.3333333334
837317.2083333334
837610.7916666666
837748.2916666666
837806.75
837977
838323.3333333334
838654.75
838837.25
839181.6666666666
839775.7916666666
840670.0833333334
841654.5833333334
841280.375
840820.25
841111.1666666666
841874.3333333334
842645.1666666666
843460.9166666666
843993.375
844411.5833333334
844994.9583333334
846149.25
847293.9166666666
848276.625
849063.2916666666
849719.9166666666
850405.5833333334
851091.4583333334
851903.0416666666
852537.3333333334
853137.9583333334
853669.9583333334
853929.7083333334
853928.7083333334
853701.625
853330.8333333334
854177.625
855031.7083333334
854967.1666666666
854521.0833333334
854056.9583333334
853589.8333333334
853282.875
852859.75
852350.9166666666
851991.5
851898.8333333334
851930.9166666666
852114.875
852401.7083333334
852661.6666666666
852972.9583333334
853024.9166666666
853204.7916666666
853344.3333333334
853520.25
853633.2083333334
853757.2916666666
853948.875
854161
854374.5833333334
854500
854479
854372.5833333334
854182.625
853817.6666666666
853286.8333333334
852794.7916666666
852427.875
851976.9583333334
851243.25
850598.9583333334
850017.625
849473.625
848965.25
848428.2916666666
848011.875
847573.6666666666
847151.0416666666
846707.0833333334
846352.25
846086.0833333334
845844.4166666666
845700.875
845586.7083333334
845652.8333333334
845973.9166666666
846330.2083333334
846838.4166666666
847540.8333333334
848310.75
849021.5
849637.8333333334
850187.0833333334
850650.25
850833.0833333334
850775.875
850578.25
850320.1666666666
849947.75
849651.0833333334
849355.5416666666
849117.4166666666
848975.5833333334
848884.5833333334
848810.0416666666
848645.7083333334
848458.875
848430.375
848289.875
848165.5416666666
848193.9583333334
848377.5416666666
848464.75
848680.5
848996.25
849211.2916666666
849315.625
849213.4583333334
848940.9166666666
848554.4583333334
848394.6666666666
848260.0833333334
848283.1666666666
848352.5416666666
848527.5416666666
848737.6666666666
848876.25
848856.7916666666
848858.125
849028.4166666666
849157.875
849246.2083333334
849422.5416666666
849440.7916666666
849332.2916666666
848910.375
848402.0833333334
847704.5
846920.625
846584.5416666666
846576.875
846881.875
847527.5
848403.3333333334
849128.6666666666
849825.4166666666
850341
850721.125
850914.625
850946.4583333334
850850.7083333334
850772.25
849643.9583333334
848178.2916666666
846645.0416666666
845004.7083333334
843157.125
841368.875
839530.6666666666
837798.375
836058.25
834342.7083333334
832750.625
830915.625
829077.6666666666
827572.75
826142.5833333334
824737.4166666666
823350.7916666666
822086.9166666666
820920.0416666666
819765.1666666666
818695.2083333334
817645.9583333334
816658.0416666666
814869.75
814016.5416666666
813383.0416666666
812806.5
812212.4583333334
811622.25
810975.125
810295.1666666666
809729.625
809280.5
809082.8333333334
808860.7916666666
808525.2083333334
808444
808424.4166666666
808547.0416666666
808661
808861.2083333334
809132.2083333334
809492
809958.1666666666
810476.375
810987.75
811354.2916666666
812598.125
813955.4583333334
815360.1666666666
816621.5833333334
817391.7083333334
818646.2083333334
819863.5
819985.625
820287.25
821150.5
821923.8333333334
822701.75
823598.3333333334
824311.5
825057.0416666666
825837.9166666666
826740.6666666666
827664.25
828401.7916666666
829010.375
829567.4166666666
830046.2916666666
830613.375
831306.0416666666
831961.2916666666
832546.5416666666
832969
832606.125
832736.1666666666
832586.9583333334
832511.3333333334
833912.5833333334
835100.9583333334
836020.875
836915.5833333334
837607
838613.6666666666
840026.4166666666
840978.3333333334
841613
841898.2083333334
841987.0833333334
842204.125
842725.625
843531.5
844400.375
845149.3333333334
845947.6666666666
846839.9166666666
848016.5
849544.6666666666
851918.9166666666
854308.2916666666
856819.5833333334
859516.5
861848.875
864245.4166666666
866528.8333333334
868656.75
870856.4583333334
872608.75
873699.0833333334
875008.1666666666
876315.3333333334
877658.5
878976.125
880210.5416666666
881239.5833333334
881980.375
882816.4583333334
883897.5833333334
885058.9166666666
886208.5833333334
887072.4166666666
887662.1666666666
888234.4583333334
888833.875
889126.5
889166.2083333334
889118.9166666666
888775.0416666666
888128.5416666666
887304.5833333334
886487.875
885770.3333333334
885241.4583333334
884703.4166666666
884369.3333333334
884319.0416666666
884352.2916666666
884404.7916666666
884509
884544.375
884409.5
884171.8333333334
883808.375
883269.0833333334
882618.75
881951.625
881310
880581.4583333334
879849.4583333334
878918.25
877834.0416666666
876836.75
875667.125
874554.9166666666
873431.4583333334
872343.2916666666
871188.3333333334
870163.4166666666
869200.9583333334
868189.9166666666
867368.3333333334
866623.8333333334
865988.375
865466.6666666666
865001.1666666666
864476.4583333334
863943.2083333334
863447.9166666666
863168.9583333334
863068
863232.8333333334
863530.0833333334
863720.7083333334
863852.0416666666
863818.25
863550.25
863346.5416666666
863195.5833333334
863051.8333333334
862771.0416666666
862046.5416666666
861531.7083333334
861326.8333333334
861296.7083333334
861271.375
861193.375
861043.125
860837.25
860609.0833333334
860294.4583333334
859950.4166666666
859503.375
856794.6666666666
853832.625
850609.7083333334
846612.0833333334
842514.6666666666
839584.125
837136.5416666666
834822.6666666666
832657.2916666666
830560.125
828397.8333333334
826356.6666666666
824859.7083333334
823162.7916666666
821326.9166666666
819401.7916666666
817308.8333333334
815177.5
813005.9583333334
810800.2083333334
808526.4166666666
806300.7916666666
804141.2083333334
802147
802380.75
802835.8333333334
803274.4166666666
804184.5833333334
805285.4166666666
805386.25
805247.5
804994.8333333334
804599.7083333334
804237.3333333334
803999.5
803909.5
803741.2916666666
803589.375
803187.625
802759.9166666666
802364.25
801995.7083333334
801600.6666666666
801247.625
800871.875
800484.0416666666
800116.5
799667.5
799192.5416666666
798856.7083333334
798710.9166666666
798591.0416666666
798514.5416666666
798538.875
798751.9583333334
799429.375
800312.9583333334
801099.1666666666
803141.3333333334
805602.5
808038.0416666666
810360.0416666666
812562.5
814669.6666666666
816706.7916666666
818717.625
820643.9583333334
822519.0833333334
824425.5416666666
826291.4583333334
828183.1666666666
830177.1666666666
832246.7083333334
834251.2083333334
836328.4583333334
838654.375
841105.25
843658.2083333334
846155.25
848163.7083333334
850009.5416666666
851815.75
852249.7916666666
852182.7916666666
852184.7916666666
852219.1666666666
852538.3333333334
852904.7916666666
853337.25
853828.125
854466.2916666666
855223.9583333334
855951.8333333334
856730.7083333334
857581.9166666666
858426.2916666666
859212.0416666666
859944.4583333334
860475.7916666666
861062.625
861594.0833333334
862077.8333333334
862565.875
863364.2916666666
864438.25
865737.7916666666
867198.7083333334
868498.0416666666
869762.625
870879.5
871764.7916666666
872631.625
873550.5416666666
874419.9166666666
875312.0833333334
876168.1666666666
877121.5833333334
877651.625
877206.0833333334
876515.9166666666
875765.375
874953.0416666666
874004.6666666666
872940.0416666666
871633.5416666666
870377.2916666666
869098.7083333334
866738
865026.9166666666
863295.2083333334
861291.7083333334
859255.9583333334
857056.25
855023.375
853004.8333333334
851072.5833333334
849282.875
847474.7916666666
845584.5416666666
843633.2083333334
841699.8333333334
840202.2083333334
839498.7916666666
838813.4166666666
838228.4583333334
837644.7083333334
837174.125
836313.375
835855.125
835172.8333333334
834252.7083333334
834664.125
834380
834046.4166666666
833929.2916666666
833808.5
833829.9166666666
833848.5416666666
833958.3333333334
834045.125
834040.875
834074.2083333334
834029.6666666666
833979.6666666666
833914.5416666666
833854.2083333334
833855.125
833960.375
833945.9583333334
833837.625
833649.7916666666
833707.9166666666
833495.0416666666
833411.7083333334
832569.1666666666
832321.8333333334
831988.1666666666
831505.625
831095.3333333334
830813.8333333334
830520.1666666666
830157.8333333334
829658.25
829016.0416666666
828307.4166666666
827483.0833333334
826688.875
826016.4583333334
825427.5833333334
824838.125
824250.2083333334
823751.7916666666
823286.2083333334
822826.4583333334
822497.2083333334
822362.5416666666
822181.2083333334
821801.1666666666
822609.5833333334
820361.125
817235.8333333334
815592
815585.3333333334
815487.1666666666
815478.125
815538.875
815604.3333333334
815889.5
816059.9583333334
816269.5833333334
816534.0833333334
816630.0833333334
816623.2083333334
816701.875
816864.2083333334
817093.8333333334
817384.1666666666
817677.6666666666
817985.625
818023.75
818495.8333333334
819073.375
819220.4583333334
821841.5416666666
825420.2916666666
827544.75
827868.25
828284.3333333334
828527.9166666666
828691.625
828843.5833333334
828853.2083333334
829053.5
829321.4583333334
829541.0416666666
829835.5
830251.5416666666
830542.4166666666
830697.5833333334
830860.3333333334
831028.4583333334
831228.0416666666
831318.25
831685.0416666666
832438.7083333334
833426.9166666666
834525.4166666666
835570.75
836540.2083333334
837525.375
838500.2083333334
839511.4583333334
840655.25
841872.875
843356.0416666666
844962.1666666666
846446
847947.4166666666
849528.5416666666
851100.9583333334
852446.7083333334
853847.5833333334
855336.1666666666
856700.1666666666
858037.875
859388.9583333334
860605.75
861697.4583333334
862116.4583333334
862344.4583333334
862742.9583333334
862864.7083333334
862986.1666666666
863137.6666666666
863405.875
863600.3333333334
863795.125
863890.625
863874.9166666666
863677.9166666666
863484.2083333334
863264.875
863007.2916666666
862721.6666666666
862497
862243.5416666666
861832.375
861412.0416666666
860961.4583333334
860593.8333333334
860137.3333333334
859666.7083333334
859236.875
858199.7083333334
857982.25
857628.8333333334
857228
855941.4583333334
854735.875
853616
852480.125
851420.5
850176.0416666666
849004.5416666666
847821.875
847501.6666666666
847027.9166666666
846473.2916666666
846033.5
845630.4583333334
845513.75
844923.75
842635.8333333334
840410.0416666666
838649.6666666666
836653
834659.0833333334
833384.375
831565.4583333334
829609
827648.2083333334
827043.7916666666
826544.25
826019.4166666666
824854.625
823746.25
822753.1666666666
821758.125
820749.75
818886.3333333334
817105.5416666666
815516.4583333334
813855.9166666666
812314.2083333334
810566.5
809274.3333333334
809771.7083333334
810267.25
810533.7083333334
811129.875
811473.9166666666
811118.5
810974.4583333334
811038.8333333334
811081.75
810577.3333333334
809891.25
809333.4583333334
809703.8333333334
809984.8333333334
810170.2916666666
810256.8333333334
810320.9166666666
810382.4166666666
810417.6666666666
810306.375
810127.7083333334
809737.875
809431.375
809209.1666666666
808950.9583333334
808733.5833333334
808687.2083333334
808589.9166666666
808820.9166666666
809628.8333333334
809880.9166666666
810185.4583333334
810579.6666666666
811450.2916666666
812635.75
813760.7916666666
814511.7083333334
815085.3333333334
815654.2916666666
816231.3333333334
816778.5416666666
817351.3333333334
817956.4583333334
818578.5416666666
819297.4166666666
820153.8333333334
821027.5416666666
821958.3333333334
822850.625
823869.625
824853.9166666666
825917.4583333334
826852.125
827974.5416666666
829216
830640.75
832105.0833333334
833216.4583333334
834085.8333333334
835181.7916666666
837512.125
839924.6666666666
842325.25
844693.7083333334
847131.2083333334
849367.75
850701.625
852140.8333333334
853566.8333333334
854858.1666666666
856110.9166666666
857244.375
858378.75
859290.0416666666
860126.75
860859.0416666666
861478
862409.7916666666
863634.4583333334
864571.625
865400.875
866178.2083333334
866749.1666666666
867013.0833333334
866233.7083333334
865616.375
865081.7916666666
864528.9166666666
863976.0416666666
863436.9583333334
863746.1666666666
863885.75
863859.5
863791.2083333334
863746.5833333334
863573
863370.625
863255.2083333334
863331.3333333334
863585.3333333334
864054.5416666666
864184.4166666666
863967.5833333334
863958.375
864020.2083333334
864273.5833333334
864626.5833333334
865156.1666666666
865510.9166666666
865603.75
865740.875
865920.4583333334
866123.5416666666
866554.9166666666
866999.5416666666
867577.25
868310.2916666666
869173.6666666666
870022.8333333334
870968.8333333334
871793.6666666666
872402.9166666666
872965.4166666666
873565.9583333334
873977.5
874432.2916666666
874225.4583333334
873920.4583333334
873633.6666666666
873797.2083333334
874095.375
874100
874024.5833333334
873926.6666666666
873608.2916666666
873219.4166666666
872801.1666666666
872211.6666666666
871692.125
871084.5416666666
870468.5833333334
869799.3333333334
869022.0416666666
868266.5833333334
867654.7083333334
867302.4166666666
866963.5833333334
865617.25
864376.4166666666
862956.9583333334
862820.4166666666
862697.8333333334
862740.4583333334
862631.2083333334
862566.375
862684.1666666666
862946.0416666666
863357.8333333334
863971.0833333334
864769.9166666666
865694.1666666666
866652
867617.4166666666
868673.25
869818.7916666666
871022.4583333334
872242
873469.25
873740.5833333334
873813.0833333334
873498.5416666666
873944.7916666666
874270.9583333334
874606.6666666666
874157.0833333334
873167.1666666666
871840.1666666666
870566.2916666666
869271.75
868643.4166666666
867960.75
867416.5
866971
866591.375
866142.375
865813.6666666666
865529.625
865172.0416666666
864873.2916666666
864681.5
864358.6666666666
863909.9166666666
864276.2083333334
863650.5
862364.875
861083.4583333334
861473
862103.5
862841.2083333334
864263.375
865779.125
867033.4583333334
868430.4166666666
869203.7083333334
870158.0833333334
871037.0416666666
871658.375
872090.0416666666
872529.625
872909.4166666666
873243.125
873641.0833333334
873781
873696.75
874004.9583333334
874486.2916666666
875008.625
876464.9583333334
878408.4166666666
879729.4166666666
879355.75
878745.1666666666
878278.7916666666
877633.6666666666
877000.0833333334
876041.4166666666
874781.375
873432.2916666666
871889.5
870393
869169.0833333334
868105.625
866980.9166666666
865824.5
864773.625
863697.4583333334
862631.4166666666
861647.7083333334
860466.7083333334
859352.625
858341.8333333334
857402.7916666666
856824.7916666666
856961.7083333334
857140.9583333334
857357.2083333334
857568.9166666666
857909.0416666666
858208.4583333334
858536.0416666666
858938.7083333334
859283.5
859660.9583333334
859813.2916666666
859841.4166666666
859722.5416666666
859520.4583333334
859150.5833333334
858619.2916666666
858007.375
857409.2916666666
856643.4166666666
855781.2916666666
854854.125
853746.4583333334
852498.7916666666
851400.6666666666
850483.1666666666
849781.625
849637.5833333334
849667.2083333334
849943.5
850385.0416666666
850666.75
850711.6666666666
850712.0416666666
850635.625
850694.25
850620.7916666666
850639.3333333334
850676.9166666666
850903.3333333334
851156.0833333334
851382.7083333334
851615.625
851871.0833333334
852012.25
852016.0416666666
851969.3333333334
852164.875
852210.9583333334
852182.2916666666
851974.9166666666
851286.1666666666
850067.1666666666
848994.0833333334
848024.125
847296.3333333334
846957.7916666666
846772.9166666666
846797.3333333334
846625
846541
846644.8333333334
846918.4583333334
847121.2916666666
847453.4583333334
847843.7916666666
848179.5416666666
848566.25
849289.0416666666
850112.6666666666
851214.9166666666
852224.8333333334
853393.0833333334
854531.4166666666
855787.4583333334
857008.4166666666
858675.5
860231.1666666666
861389
862675.375
864141.125
865539.875
866773.5
868068.75
869293.8333333334
870243.5833333334
871195.25
872201.7916666666
872951.25
873681
874507.1666666666
875358.6666666666
876077.625
876708.75
877217.0833333334
877828.3333333334
878516.75
878048.7916666666
876549.9166666666
875914.5833333334
876422.2916666666
876485.5416666666
876679.75
876889.1666666666
876714.875
876789.0416666666
876962.75
877431.7083333334
878016.9166666666
878733.0833333334
879340.4166666666
879959.5833333334
880716.375
881535.5833333334
882398.9583333334
883402.5416666666
884302.0416666666
885211.25
886217.1666666666
887082.1666666666
887788.0416666666
889665.5416666666
892488.3333333334
894358.1666666666
895055.0416666666
895861.25
896681.2916666666
897434.4583333334
898260.5833333334
898740.8333333334
899049.8333333334
899017.1666666666
898749.9166666666
898437.2083333334
897990.5833333334
897439.5416666666
896835.125
896214.7916666666
895561
894714.4583333334
893895.5
893147.0416666666
892288.4166666666
891433.875
890488.5833333334
889504.2916666666
888606
887666
886609.1666666666
885579.3333333334
884593
883569.5416666666
882503.5
881601.4166666666
881021.7916666666
880587.25
880443.5416666666
880289.0833333334
880206.75
880174.1666666666
880193.2083333334
880243.4583333334
880337.2916666666
880579.5416666666
880882.7083333334
881358.7916666666
882065.6666666666
882894.5833333334
883639.5833333334
884345.375
885016.7916666666
885737.125
886349.3333333334
886774.0416666666
887009.5416666666
886912.9166666666
886926.7083333334
886989.1666666666
887146.875
887468.125
887629.9166666666
887749.1666666666
887882.0416666666
888093.1666666666
888367.2916666666
888655.6666666666
888929.9583333334
889307.5416666666
889795.2916666666
890193.7916666666
890480.0416666666
890698.2916666666
890963.6666666666
891183.8333333334
891437.9583333334
891641.8333333334
891906.3333333334
892120.1666666666
892462.7083333334
893015.4166666666
893361.6666666666
893524.375
893477.7916666666
893398.0416666666
893372.5416666666
893349.7916666666
893374.9583333334
893419.5833333334
893287.75
893083.7916666666
892813.4166666666
892264.4166666666
891561.7916666666
890765.8333333334
889913.4166666666
889119.5
888484.75
887787.0416666666
887067.9166666666
886355.8333333334
885659.4166666666
885169.875
884741
884444.7916666666
884238.375
884195.4583333334
884102.3333333334
883787.3333333334
883351.5833333334
882840.875
882345.75
881879.9583333334
881476.25
881157.1666666666
880855.2083333334
880722.9583333334
880294.4583333334
879853.4583333334
879467.75
879108.375
878744.9166666666
878496.75
878176.9166666666
877948.2916666666
877700.125
877372.4166666666
876943.5416666666
876513.25
876352.0833333334
876103.4166666666
875941.4583333334
875927.2083333334
875967.75
876139.3333333334
876332.4583333334
876365.375
876522.25
876586.7083333334
876679.125
876770.1666666666
877132.625
877492.7083333334
877743.9583333334
877867.375
878117.0833333334
878174.4166666666
878167.25
878199.875
877115.1666666666
876961.7916666666
876994.2916666666
876977.4583333334
876716.0416666666
876597.2916666666
876523.5833333334
876350.2083333334
876195.5416666666
875945.875
875566.375
875190.8333333334
874765.5833333334
874355.0833333334
873966.1666666666
873541.0833333334
873146
872723.4166666666
872240.125
871817.9583333334
871381.0416666666
870708.8333333334
870721.3333333334
870805.875
871651.0416666666
872290.375
873016.0416666666
873728.2083333334
874346.4583333334
874818.7083333334
875022.3333333334
875381.875
875671.3333333334
875968.2916666666
876349.8333333334
876603.125
876745.2083333334
876895.875
877071.7916666666
877233.125
877461.8333333334
877729.125
878306.4583333334
879019.9166666666
879902.3333333334
881302.7083333334
882228.25
883130.4166666666
884479.5
885398.625
886324.625
887442.75
888640.5833333334
889803.9166666666
890948.4583333334
891825.9583333334
892613.7083333334
893391.875
894052.0416666666
894840.25
895723.8333333334
896657.4166666666
897561.2083333334
898543.875
899548.7083333334
900545.7083333334
901331.25
902073.4583333334
902565.9583333334
902958.2083333334
903346.6666666666
903825.625
904211.9583333334
904495.9583333334
904627.2083333334
904495.625
904374.5416666666
904242.7916666666
904234.4166666666
904259.3333333334
904548.9166666666
904867.375
905270.5416666666
905719.875
906222.9166666666
906743.4166666666
907179.7083333334
907560.1666666666
907902.1666666666
908310.2083333334
908782.9583333334
909226.875
909548.7916666666
909828.0833333334
909842.9166666666
909594.75
909372.625
909046.2083333334
908738.25
908539.8333333334
908242.9166666666
908001.8333333334
907769.6666666666
907606.125
907379.0833333334
907173.875
907067.5416666666
906981.5416666666
906698.0833333334
906375.375
906081.1666666666
905710.0416666666
905295.9166666666
904708.9166666666
903790
902811.375
901506.0416666666
899109
897128.4583333334
895107.5833333334
892636.4166666666
890908.625
889175.125
887448.6666666666
885775.875
883988.7916666666
882184.375
880357.875
878588
877010.9583333334
875436.8333333334
873783.0833333334
872287.3333333334
870819
869464.2916666666
868166.4583333334
866916.625
865741.7916666666
863631.4583333334
861537.375
859756.9166666666
859178.0833333334
858370.7916666666
857799.7916666666
857987.75
857535.4166666666
857266.0416666666
857348.375
857687.25
858156.5833333334
858723.2916666666
859418.9166666666
859996.75
860334.2916666666
860629.9583333334
860998.75
861321.625
861589.75
861739.3333333334
861940.8333333334
862093.8333333334
862117.2083333334
863336.0416666666
864503.75
865736.625
865766.7083333334
865110.7083333334
866017.4166666666
866993.7083333334
868053.7083333334
868854.3333333334
869318.375
869557.8333333334
869980.0833333334
871290.375
872573.5833333334
873977.7083333334
875457.9166666666
876953.375
878376.875
879807.2083333334
881252.3333333334
882773.375
884329.0416666666
885892.0416666666
887531
889225.6666666666
890955.2916666666
892729.8333333334
895454.625
898908.8333333334
900781.4583333334
902176.3333333334
903293.875
904442.1666666666
905567.25
906653.0416666666
907422.125
907280.9166666666
907151.1666666666
906929.375
906654.2916666666
906377.8333333334
906116.125
905841.4583333334
905599.9166666666
905321.0416666666
905024.75
904730
904511.9166666666
904255.0416666666
904090.5
903963
904020.4166666666
903853.7083333334
903522.25
903231.6666666666
903002.3333333334
902813.5833333334
902677.7083333334
902697.875
902758.7083333334
902810.4583333334
902816.4583333334
902900.2083333334
903045.5416666666
903081.5416666666
903093.75
903147.9166666666
903149.7083333334
903181.9583333334
903161.3333333334
903228.6666666666
903383.75
903559.875
903652.9166666666
903814.125
904001.75
904414.1666666666
904989.0833333334
905669.375
906302.2916666666
906939.625
907398.5
907606.0416666666
907842.5
907836.25
907712.4583333334
907435.625
907002.2083333334
906519.0833333334
906076.8333333334
905544.8333333334
905036.8333333334
904508.75
903977
903321.1666666666
902556.375
901875.625
901284.7083333334
900635.2916666666
900078.1666666666
899483.0416666666
898847.2083333334
898231.875
897560.9166666666
896808.9583333334
