house_type,insulation,schedule,Loc_code,Grid_year,Hydro_resource,SH_code,HP_cap,R_cap,P_annual_kWh_SH,Q_annual_kWh_SH,kgCO2_SH,P_avg_peak_kW_SH,Embodied_SH,Occ_code,DW_code,Tank_Volume (L),CS_code,P_annual_kWh_WH,Q_annual_kWh_WH,kgCO2_WH,P_avg_peak_kW_WH,Embodied_WH,scenario,P_annual_kWh_total,Q_annual_kWh_total,P_avg_peak_kW_total,kgCO2_total,Embodied,SH_DW_code
Mod,Nom,Real,AK,2024,Hlow,HP,11,NA,764.5449404,3074.818888,116.0514898,0.459097019,1267.663289,5,HPo,360,C0,773.8495193,3297.56996,83.64623848,0.181698996,823.5294118,Mod-Nom-Real-AK-5-HP-HPo-C0-2024-Hlow,1538.3944597,6372.388848,0.640796015,199.69772827999998,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2025,Hhigh,HP,11,NA,764.5449404,3074.818888,54.11237566,0.459097019,1267.663289,1,HP,135,C0,234.3015847,996.6101491,13.39896224,0.053704028,470.5882353,Mod-Nom-Real-AK-1-HP-HP-C0-2025-Hhigh,998.8465251,4071.4290370999997,0.512801047,67.5113379,1738.2515243,HP-HP
Mod,Nom,Real,AK,2025,Hhigh,HP,11,NA,764.5449404,3074.818888,54.11237566,0.459097019,1267.663289,1,HPo,162,C0,243.1903742,1034.464362,13.95187364,0.05320211,529.4117647,Mod-Nom-Real-AK-1-HP-HPo-C0-2025-Hhigh,1007.7353146,4109.2832499999995,0.512299129,68.0642493,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2025,Hhigh,HP,11,NA,764.5449404,3074.818888,54.11237566,0.459097019,1267.663289,2,HP,135,C0,346.2037848,1473.307538,20.198766,0.096266879,470.5882353,Mod-Nom-Real-AK-2-HP-HP-C0-2025-Hhigh,1110.7487252,4548.126426,0.555363898,74.31114166,1738.2515243,HP-HP
Mod,Nom,Real,AK,2025,Hhigh,HP,11,NA,764.5449404,3074.818888,54.11237566,0.459097019,1267.663289,2,HPo,162,C0,355.2147967,1511.447369,20.7705137,0.095305414,529.4117647,Mod-Nom-Real-AK-2-HP-HPo-C0-2025-Hhigh,1119.7597371,4586.266256999999,0.554402433,74.88288936,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2025,Hhigh,HP,11,NA,764.5449404,3074.818888,54.11237566,0.459097019,1267.663289,3,HP,180,C0,473.6227091,2014.038439,28.32817447,0.123087459,588.2352941,Mod-Nom-Real-AK-3-HP-HP-C0-2025-Hhigh,1238.1676495,5088.857327,0.582184478,82.44055012999999,1855.8985831,HP-HP
Mod,Nom,Real,AK,2025,Hhigh,HP,11,NA,764.5449404,3074.818888,54.11237566,0.459097019,1267.663289,3,HPo,216,C0,488.2653678,2076.177865,29.23583014,0.126466521,617.6470588,Mod-Nom-Real-AK-3-HP-HPo-C0-2025-Hhigh,1252.8103082,5150.996752999999,0.58556354,83.3482058,1885.3103478,HP-HPo
Mod,Nom,Real,AK,2025,Hhigh,HP,11,NA,764.5449404,3074.818888,54.11237566,0.459097019,1267.663289,4,HP,300,C0,635.1496666,2708.608941,37.93236382,0.135525193,764.7058824,Mod-Nom-Real-AK-4-HP-HP-C0-2025-Hhigh,1399.694607,5783.427829,0.594622212,92.04473948,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2025,Hhigh,HP,11,NA,764.5449404,3074.818888,54.11237566,0.459097019,1267.663289,4,HPo,360,C0,661.2466487,2819.645139,39.52037219,0.148237232,823.5294118,Mod-Nom-Real-AK-4-HP-HPo-C0-2025-Hhigh,1425.7915891,5894.464027,0.6073342509999999,93.63274785,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2025,Hhigh,HP,11,NA,764.5449404,3074.818888,54.11237566,0.459097019,1267.663289,5,HP,300,C0,747.760984,3186.809617,45.18871941,0.173343892,764.7058824,Mod-Nom-Real-AK-5-HP-HP-C0-2025-Hhigh,1512.3059244,6261.628505,0.632440911,99.30109507,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2025,Hhigh,HP,11,NA,764.5449404,3074.818888,54.11237566,0.459097019,1267.663289,5,HPo,360,C0,773.8495193,3297.56996,46.84411846,0.181698996,823.5294118,Mod-Nom-Real-AK-5-HP-HPo-C0-2025-Hhigh,1538.3944597,6372.388848,0.640796015,100.95649412,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2025,Hlow,HP,11,NA,764.5449404,3074.818888,97.36768873,0.459097019,1267.663289,1,HP,135,C0,234.3015847,996.6101491,18.80136425,0.053704028,470.5882353,Mod-Nom-Real-AK-1-HP-HP-C0-2025-Hlow,998.8465251,4071.4290370999997,0.512801047,116.16905298,1738.2515243,HP-HP
Mod,Nom,Real,AK,2025,Hlow,HP,11,NA,764.5449404,3074.818888,97.36768873,0.459097019,1267.663289,1,HPo,162,C0,243.1903742,1034.464362,19.54604162,0.05320211,529.4117647,Mod-Nom-Real-AK-1-HP-HPo-C0-2025-Hlow,1007.7353146,4109.2832499999995,0.512299129,116.91373035,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2025,Hlow,HP,11,NA,764.5449404,3074.818888,97.36768873,0.459097019,1267.663289,2,HP,135,C0,346.2037848,1473.307538,28.28040179,0.096266879,470.5882353,Mod-Nom-Real-AK-2-HP-HP-C0-2025-Hlow,1110.7487252,4548.126426,0.555363898,125.64809052,1738.2515243,HP-HP
Mod,Nom,Real,AK,2025,Hlow,HP,11,NA,764.5449404,3074.818888,97.36768873,0.459097019,1267.663289,2,HPo,162,C0,355.2147967,1511.447369,29.04882242,0.095305414,529.4117647,Mod-Nom-Real-AK-2-HP-HPo-C0-2025-Hlow,1119.7597371,4586.266256999999,0.554402433,126.41651114999999,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2025,Hlow,HP,11,NA,764.5449404,3074.818888,97.36768873,0.459097019,1267.663289,3,HP,180,C0,473.6227091,2014.038439,39.5420214,0.123087459,588.2352941,Mod-Nom-Real-AK-3-HP-HP-C0-2025-Hlow,1238.1676495,5088.857327,0.582184478,136.90971013,1855.8985831,HP-HP
Mod,Nom,Real,AK,2025,Hlow,HP,11,NA,764.5449404,3074.818888,97.36768873,0.459097019,1267.663289,3,HPo,216,C0,488.2653678,2076.177865,40.81290612,0.126466521,617.6470588,Mod-Nom-Real-AK-3-HP-HPo-C0-2025-Hlow,1252.8103082,5150.996752999999,0.58556354,138.18059485,1885.3103478,HP-HPo
Mod,Nom,Real,AK,2025,Hlow,HP,11,NA,764.5449404,3074.818888,97.36768873,0.459097019,1267.663289,4,HP,300,C0,635.1496666,2708.608941,51.52714762,0.135525193,764.7058824,Mod-Nom-Real-AK-4-HP-HP-C0-2025-Hlow,1399.694607,5783.427829,0.594622212,148.89483635,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2025,Hlow,HP,11,NA,764.5449404,3074.818888,97.36768873,0.459097019,1267.663289,4,HPo,360,C0,661.2466487,2819.645139,53.85843185,0.148237232,823.5294118,Mod-Nom-Real-AK-4-HP-HPo-C0-2025-Hlow,1425.7915891,5894.464027,0.6073342509999999,151.22612057999999,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2025,Hlow,HP,11,NA,764.5449404,3074.818888,97.36768873,0.459097019,1267.663289,5,HP,300,C0,747.760984,3186.809617,60.20690661,0.173343892,764.7058824,Mod-Nom-Real-AK-5-HP-HP-C0-2025-Hlow,1512.3059244,6261.628505,0.632440911,157.57459534,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2025,Hlow,HP,11,NA,764.5449404,3074.818888,97.36768873,0.459097019,1267.663289,5,HPo,360,C0,773.8495193,3297.56996,62.52751644,0.181698996,823.5294118,Mod-Nom-Real-AK-5-HP-HPo-C0-2025-Hlow,1538.3944597,6372.388848,0.640796015,159.89520517,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2030,Hhigh,HP,11,NA,764.5449404,3074.818888,53.16937883,0.459097019,1267.663289,1,HP,135,C0,234.3015847,996.6101491,10.39422059,0.053704028,470.5882353,Mod-Nom-Real-AK-1-HP-HP-C0-2030-Hhigh,998.8465251,4071.4290370999997,0.512801047,63.56359942,1738.2515243,HP-HP
Mod,Nom,Real,AK,2030,Hhigh,HP,11,NA,764.5449404,3074.818888,53.16937883,0.459097019,1267.663289,1,HPo,162,C0,243.1903742,1034.464362,10.81927906,0.05320211,529.4117647,Mod-Nom-Real-AK-1-HP-HPo-C0-2030-Hhigh,1007.7353146,4109.2832499999995,0.512299129,63.98865789,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2030,Hhigh,HP,11,NA,764.5449404,3074.818888,53.16937883,0.459097019,1267.663289,2,HP,135,C0,346.2037848,1473.307538,15.79225589,0.096266879,470.5882353,Mod-Nom-Real-AK-2-HP-HP-C0-2030-Hhigh,1110.7487252,4548.126426,0.555363898,68.96163472,1738.2515243,HP-HP
Mod,Nom,Real,AK,2030,Hhigh,HP,11,NA,764.5449404,3074.818888,53.16937883,0.459097019,1267.663289,2,HPo,162,C0,355.2147967,1511.447369,16.21091143,0.095305414,529.4117647,Mod-Nom-Real-AK-2-HP-HPo-C0-2030-Hhigh,1119.7597371,4586.266256999999,0.554402433,69.38029026,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2030,Hhigh,HP,11,NA,764.5449404,3074.818888,53.16937883,0.459097019,1267.663289,3,HP,180,C0,473.6227091,2014.038439,22.17140393,0.123087459,588.2352941,Mod-Nom-Real-AK-3-HP-HP-C0-2030-Hhigh,1238.1676495,5088.857327,0.582184478,75.34078276,1855.8985831,HP-HP
Mod,Nom,Real,AK,2030,Hhigh,HP,11,NA,764.5449404,3074.818888,53.16937883,0.459097019,1267.663289,3,HPo,216,C0,488.2653678,2076.177865,22.90153926,0.126466521,617.6470588,Mod-Nom-Real-AK-3-HP-HPo-C0-2030-Hhigh,1252.8103082,5150.996752999999,0.58556354,76.07091808999999,1885.3103478,HP-HPo
Mod,Nom,Real,AK,2030,Hhigh,HP,11,NA,764.5449404,3074.818888,53.16937883,0.459097019,1267.663289,4,HP,300,C0,635.1496666,2708.608941,29.43375931,0.135525193,764.7058824,Mod-Nom-Real-AK-4-HP-HP-C0-2030-Hhigh,1399.694607,5783.427829,0.594622212,82.60313814,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2030,Hhigh,HP,11,NA,764.5449404,3074.818888,53.16937883,0.459097019,1267.663289,4,HPo,360,C0,661.2466487,2819.645139,30.66180804,0.148237232,823.5294118,Mod-Nom-Real-AK-4-HP-HPo-C0-2030-Hhigh,1425.7915891,5894.464027,0.6073342509999999,83.83118687,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2030,Hhigh,HP,11,NA,764.5449404,3074.818888,53.16937883,0.459097019,1267.663289,5,HP,300,C0,747.760984,3186.809617,35.22487619,0.173343892,764.7058824,Mod-Nom-Real-AK-5-HP-HP-C0-2030-Hhigh,1512.3059244,6261.628505,0.632440911,88.39425502,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2030,Hhigh,HP,11,NA,764.5449404,3074.818888,53.16937883,0.459097019,1267.663289,5,HPo,360,C0,773.8495193,3297.56996,36.53566941,0.181698996,823.5294118,Mod-Nom-Real-AK-5-HP-HPo-C0-2030-Hhigh,1538.3944597,6372.388848,0.640796015,89.70504824,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2030,Hlow,HP,11,NA,764.5449404,3074.818888,92.03685796,0.459097019,1267.663289,1,HP,135,C0,234.3015847,996.6101491,14.44250795,0.053704028,470.5882353,Mod-Nom-Real-AK-1-HP-HP-C0-2030-Hlow,998.8465251,4071.4290370999997,0.512801047,106.47936591000001,1738.2515243,HP-HP
Mod,Nom,Real,AK,2030,Hlow,HP,11,NA,764.5449404,3074.818888,92.03685796,0.459097019,1267.663289,1,HPo,162,C0,243.1903742,1034.464362,14.9991484,0.05320211,529.4117647,Mod-Nom-Real-AK-1-HP-HPo-C0-2030-Hlow,1007.7353146,4109.2832499999995,0.512299129,107.03600636,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2030,Hlow,HP,11,NA,764.5449404,3074.818888,92.03685796,0.459097019,1267.663289,2,HP,135,C0,346.2037848,1473.307538,21.71126791,0.096266879,470.5882353,Mod-Nom-Real-AK-2-HP-HP-C0-2030-Hlow,1110.7487252,4548.126426,0.555363898,113.74812587000001,1738.2515243,HP-HP
Mod,Nom,Real,AK,2030,Hlow,HP,11,NA,764.5449404,3074.818888,92.03685796,0.459097019,1267.663289,2,HPo,162,C0,355.2147967,1511.447369,22.30173579,0.095305414,529.4117647,Mod-Nom-Real-AK-2-HP-HPo-C0-2030-Hlow,1119.7597371,4586.266256999999,0.554402433,114.33859375,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2030,Hlow,HP,11,NA,764.5449404,3074.818888,92.03685796,0.459097019,1267.663289,3,HP,180,C0,473.6227091,2014.038439,30.45030961,0.123087459,588.2352941,Mod-Nom-Real-AK-3-HP-HP-C0-2030-Hlow,1238.1676495,5088.857327,0.582184478,122.48716757000001,1855.8985831,HP-HP
Mod,Nom,Real,AK,2030,Hlow,HP,11,NA,764.5449404,3074.818888,92.03685796,0.459097019,1267.663289,3,HPo,216,C0,488.2653678,2076.177865,31.42249863,0.126466521,617.6470588,Mod-Nom-Real-AK-3-HP-HPo-C0-2030-Hlow,1252.8103082,5150.996752999999,0.58556354,123.45935659,1885.3103478,HP-HPo
Mod,Nom,Real,AK,2030,Hlow,HP,11,NA,764.5449404,3074.818888,92.03685796,0.459097019,1267.663289,4,HP,300,C0,635.1496666,2708.608941,39.65680395,0.135525193,764.7058824,Mod-Nom-Real-AK-4-HP-HP-C0-2030-Hlow,1399.694607,5783.427829,0.594622212,131.69366191,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2030,Hlow,HP,11,NA,764.5449404,3074.818888,92.03685796,0.459097019,1267.663289,4,HPo,360,C0,661.2466487,2819.645139,41.49642764,0.148237232,823.5294118,Mod-Nom-Real-AK-4-HP-HPo-C0-2030-Hlow,1425.7915891,5894.464027,0.6073342509999999,133.5332856,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2030,Hlow,HP,11,NA,764.5449404,3074.818888,92.03685796,0.459097019,1267.663289,5,HP,300,C0,747.760984,3186.809617,46.32556423,0.173343892,764.7058824,Mod-Nom-Real-AK-5-HP-HP-C0-2030-Hlow,1512.3059244,6261.628505,0.632440911,138.36242219000002,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2030,Hlow,HP,11,NA,764.5449404,3074.818888,92.03685796,0.459097019,1267.663289,5,HPo,360,C0,773.8495193,3297.56996,48.10095133,0.181698996,823.5294118,Mod-Nom-Real-AK-5-HP-HPo-C0-2030-Hlow,1538.3944597,6372.388848,0.640796015,140.13780929,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2035,Hhigh,HP,11,NA,764.5449404,3074.818888,56.5003936,0.459097019,1267.663289,1,HP,135,C0,234.3015847,996.6101491,11.19315813,0.053704028,470.5882353,Mod-Nom-Real-AK-1-HP-HP-C0-2035-Hhigh,998.8465251,4071.4290370999997,0.512801047,67.69355173,1738.2515243,HP-HP
Mod,Nom,Real,AK,2035,Hhigh,HP,11,NA,764.5449404,3074.818888,56.5003936,0.459097019,1267.663289,1,HPo,162,C0,243.1903742,1034.464362,11.65250335,0.05320211,529.4117647,Mod-Nom-Real-AK-1-HP-HPo-C0-2035-Hhigh,1007.7353146,4109.2832499999995,0.512299129,68.15289695,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2035,Hhigh,HP,11,NA,764.5449404,3074.818888,56.5003936,0.459097019,1267.663289,2,HP,135,C0,346.2037848,1473.307538,16.32110815,0.096266879,470.5882353,Mod-Nom-Real-AK-2-HP-HP-C0-2035-Hhigh,1110.7487252,4548.126426,0.555363898,72.82150175000001,1738.2515243,HP-HP
Mod,Nom,Real,AK,2035,Hhigh,HP,11,NA,764.5449404,3074.818888,56.5003936,0.459097019,1267.663289,2,HPo,162,C0,355.2147967,1511.447369,16.78037513,0.095305414,529.4117647,Mod-Nom-Real-AK-2-HP-HPo-C0-2035-Hhigh,1119.7597371,4586.266256999999,0.554402433,73.28076873,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2035,Hhigh,HP,11,NA,764.5449404,3074.818888,56.5003936,0.459097019,1267.663289,3,HP,180,C0,473.6227091,2014.038439,22.76089158,0.123087459,588.2352941,Mod-Nom-Real-AK-3-HP-HP-C0-2035-Hhigh,1238.1676495,5088.857327,0.582184478,79.26128518,1855.8985831,HP-HP
Mod,Nom,Real,AK,2035,Hhigh,HP,11,NA,764.5449404,3074.818888,56.5003936,0.459097019,1267.663289,3,HPo,216,C0,488.2653678,2076.177865,23.50733614,0.126466521,617.6470588,Mod-Nom-Real-AK-3-HP-HPo-C0-2035-Hhigh,1252.8103082,5150.996752999999,0.58556354,80.00772974,1885.3103478,HP-HPo
Mod,Nom,Real,AK,2035,Hhigh,HP,11,NA,764.5449404,3074.818888,56.5003936,0.459097019,1267.663289,4,HP,300,C0,635.1496666,2708.608941,30.38008335,0.135525193,764.7058824,Mod-Nom-Real-AK-4-HP-HP-C0-2035-Hhigh,1399.694607,5783.427829,0.594622212,86.88047695,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2035,Hhigh,HP,11,NA,764.5449404,3074.818888,56.5003936,0.459097019,1267.663289,4,HPo,360,C0,661.2466487,2819.645139,31.67226204,0.148237232,823.5294118,Mod-Nom-Real-AK-4-HP-HPo-C0-2035-Hhigh,1425.7915891,5894.464027,0.6073342509999999,88.17265564,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2035,Hhigh,HP,11,NA,764.5449404,3074.818888,56.5003936,0.459097019,1267.663289,5,HP,300,C0,747.760984,3186.809617,36.17705694,0.173343892,764.7058824,Mod-Nom-Real-AK-5-HP-HP-C0-2035-Hhigh,1512.3059244,6261.628505,0.632440911,92.67745054,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2035,Hhigh,HP,11,NA,764.5449404,3074.818888,56.5003936,0.459097019,1267.663289,5,HPo,360,C0,773.8495193,3297.56996,37.59518833,0.181698996,823.5294118,Mod-Nom-Real-AK-5-HP-HPo-C0-2035-Hhigh,1538.3944597,6372.388848,0.640796015,94.09558193000001,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2035,Hlow,HP,11,NA,764.5449404,3074.818888,81.70922443,0.459097019,1267.663289,1,HP,135,C0,234.3015847,996.6101491,13.71644406,0.053704028,470.5882353,Mod-Nom-Real-AK-1-HP-HP-C0-2035-Hlow,998.8465251,4071.4290370999997,0.512801047,95.42566849,1738.2515243,HP-HP
Mod,Nom,Real,AK,2035,Hlow,HP,11,NA,764.5449404,3074.818888,81.70922443,0.459097019,1267.663289,1,HPo,162,C0,243.1903742,1034.464362,14.26839785,0.05320211,529.4117647,Mod-Nom-Real-AK-1-HP-HPo-C0-2035-Hlow,1007.7353146,4109.2832499999995,0.512299129,95.97762228,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2035,Hlow,HP,11,NA,764.5449404,3074.818888,81.70922443,0.459097019,1267.663289,2,HP,135,C0,346.2037848,1473.307538,20.19090491,0.096266879,470.5882353,Mod-Nom-Real-AK-2-HP-HP-C0-2035-Hlow,1110.7487252,4548.126426,0.555363898,101.90012934,1738.2515243,HP-HP
Mod,Nom,Real,AK,2035,Hlow,HP,11,NA,764.5449404,3074.818888,81.70922443,0.459097019,1267.663289,2,HPo,162,C0,355.2147967,1511.447369,20.74616397,0.095305414,529.4117647,Mod-Nom-Real-AK-2-HP-HPo-C0-2035-Hlow,1119.7597371,4586.266256999999,0.554402433,102.4553884,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2035,Hlow,HP,11,NA,764.5449404,3074.818888,81.70922443,0.459097019,1267.663289,3,HP,180,C0,473.6227091,2014.038439,27.93879439,0.123087459,588.2352941,Mod-Nom-Real-AK-3-HP-HP-C0-2035-Hlow,1238.1676495,5088.857327,0.582184478,109.64801882,1855.8985831,HP-HP
Mod,Nom,Real,AK,2035,Hlow,HP,11,NA,764.5449404,3074.818888,81.70922443,0.459097019,1267.663289,3,HPo,216,C0,488.2653678,2076.177865,28.83843605,0.126466521,617.6470588,Mod-Nom-Real-AK-3-HP-HPo-C0-2035-Hlow,1252.8103082,5150.996752999999,0.58556354,110.54766048,1885.3103478,HP-HPo
Mod,Nom,Real,AK,2035,Hlow,HP,11,NA,764.5449404,3074.818888,81.70922443,0.459097019,1267.663289,4,HP,300,C0,635.1496666,2708.608941,36.80364664,0.135525193,764.7058824,Mod-Nom-Real-AK-4-HP-HP-C0-2035-Hlow,1399.694607,5783.427829,0.594622212,118.51287107,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2035,Hlow,HP,11,NA,764.5449404,3074.818888,81.70922443,0.459097019,1267.663289,4,HPo,360,C0,661.2466487,2819.645139,38.49920473,0.148237232,823.5294118,Mod-Nom-Real-AK-4-HP-HPo-C0-2035-Hlow,1425.7915891,5894.464027,0.6073342509999999,120.20842916000001,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2035,Hlow,HP,11,NA,764.5449404,3074.818888,81.70922443,0.459097019,1267.663289,5,HP,300,C0,747.760984,3186.809617,42.93745912,0.173343892,764.7058824,Mod-Nom-Real-AK-5-HP-HP-C0-2035-Hlow,1512.3059244,6261.628505,0.632440911,124.64668355,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2035,Hlow,HP,11,NA,764.5449404,3074.818888,81.70922443,0.459097019,1267.663289,5,HPo,360,C0,773.8495193,3297.56996,44.67904216,0.181698996,823.5294118,Mod-Nom-Real-AK-5-HP-HPo-C0-2035-Hlow,1538.3944597,6372.388848,0.640796015,126.38826659,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2040,Hhigh,HP,11,NA,764.5449404,3074.818888,60.51968203,0.459097019,1267.663289,1,HP,135,C0,234.3015847,996.6101491,11.61383869,0.053704028,470.5882353,Mod-Nom-Real-AK-1-HP-HP-C0-2040-Hhigh,998.8465251,4071.4290370999997,0.512801047,72.13352071999999,1738.2515243,HP-HP
Mod,Nom,Real,AK,2040,Hhigh,HP,11,NA,764.5449404,3074.818888,60.51968203,0.459097019,1267.663289,1,HPo,162,C0,243.1903742,1034.464362,12.08555313,0.05320211,529.4117647,Mod-Nom-Real-AK-1-HP-HPo-C0-2040-Hhigh,1007.7353146,4109.2832499999995,0.512299129,72.60523515999999,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2040,Hhigh,HP,11,NA,764.5449404,3074.818888,60.51968203,0.459097019,1267.663289,2,HP,135,C0,346.2037848,1473.307538,16.9980474,0.096266879,470.5882353,Mod-Nom-Real-AK-2-HP-HP-C0-2040-Hhigh,1110.7487252,4548.126426,0.555363898,77.51772943,1738.2515243,HP-HP
Mod,Nom,Real,AK,2040,Hhigh,HP,11,NA,764.5449404,3074.818888,60.51968203,0.459097019,1267.663289,2,HPo,162,C0,355.2147967,1511.447369,17.4830514,0.095305414,529.4117647,Mod-Nom-Real-AK-2-HP-HPo-C0-2040-Hhigh,1119.7597371,4586.266256999999,0.554402433,78.00273343,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2040,Hhigh,HP,11,NA,764.5449404,3074.818888,60.51968203,0.459097019,1267.663289,3,HP,180,C0,473.6227091,2014.038439,23.80544813,0.123087459,588.2352941,Mod-Nom-Real-AK-3-HP-HP-C0-2040-Hhigh,1238.1676495,5088.857327,0.582184478,84.32513016,1855.8985831,HP-HP
Mod,Nom,Real,AK,2040,Hhigh,HP,11,NA,764.5449404,3074.818888,60.51968203,0.459097019,1267.663289,3,HPo,216,C0,488.2653678,2076.177865,24.58336988,0.126466521,617.6470588,Mod-Nom-Real-AK-3-HP-HPo-C0-2040-Hhigh,1252.8103082,5150.996752999999,0.58556354,85.10305191,1885.3103478,HP-HPo
Mod,Nom,Real,AK,2040,Hhigh,HP,11,NA,764.5449404,3074.818888,60.51968203,0.459097019,1267.663289,4,HP,300,C0,635.1496666,2708.608941,31.39258313,0.135525193,764.7058824,Mod-Nom-Real-AK-4-HP-HP-C0-2040-Hhigh,1399.694607,5783.427829,0.594622212,91.91226516,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2040,Hhigh,HP,11,NA,764.5449404,3074.818888,60.51968203,0.459097019,1267.663289,4,HPo,360,C0,661.2466487,2819.645139,32.76558411,0.148237232,823.5294118,Mod-Nom-Real-AK-4-HP-HPo-C0-2040-Hhigh,1425.7915891,5894.464027,0.6073342509999999,93.28526614,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2040,Hhigh,HP,11,NA,764.5449404,3074.818888,60.51968203,0.459097019,1267.663289,5,HP,300,C0,747.760984,3186.809617,37.57376756,0.173343892,764.7058824,Mod-Nom-Real-AK-5-HP-HP-C0-2040-Hhigh,1512.3059244,6261.628505,0.632440911,98.09344959,2032.3691714000001,HP-HP
Mod,Nom,Real,AK,2040,Hhigh,HP,11,NA,764.5449404,3074.818888,60.51968203,0.459097019,1267.663289,5,HPo,360,C0,773.8495193,3297.56996,38.99507921,0.181698996,823.5294118,Mod-Nom-Real-AK-5-HP-HPo-C0-2040-Hhigh,1538.3944597,6372.388848,0.640796015,99.51476124,2091.1927008000002,HP-HPo
Mod,Nom,Real,AK,2040,Hlow,HP,11,NA,764.5449404,3074.818888,84.49880062,0.459097019,1267.663289,1,HP,135,C0,234.3015847,996.6101491,13.49496281,0.053704028,470.5882353,Mod-Nom-Real-AK-1-HP-HP-C0-2040-Hlow,998.8465251,4071.4290370999997,0.512801047,97.99376343,1738.2515243,HP-HP
Mod,Nom,Real,AK,2040,Hlow,HP,11,NA,764.5449404,3074.818888,84.49880062,0.459097019,1267.663289,1,HPo,162,C0,243.1903742,1034.464362,14.04823899,0.05320211,529.4117647,Mod-Nom-Real-AK-1-HP-HPo-C0-2040-Hlow,1007.7353146,4109.2832499999995,0.512299129,98.54703961,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2040,Hlow,HP,11,NA,764.5449404,3074.818888,84.49880062,0.459097019,1267.663289,2,HP,135,C0,346.2037848,1473.307538,19.77307331,0.096266879,470.5882353,Mod-Nom-Real-AK-2-HP-HP-C0-2040-Hlow,1110.7487252,4548.126426,0.555363898,104.27187393,1738.2515243,HP-HP
Mod,Nom,Real,AK,2040,Hlow,HP,11,NA,764.5449404,3074.818888,84.49880062,0.459097019,1267.663289,2,HPo,162,C0,355.2147967,1511.447369,20.31633695,0.095305414,529.4117647,Mod-Nom-Real-AK-2-HP-HPo-C0-2040-Hlow,1119.7597371,4586.266256999999,0.554402433,104.81513756999999,1797.0750537000001,HP-HPo
Mod,Nom,Real,AK,2040,Hlow,HP,11,NA,764.5449404,3074.818888,84.49880062,0.459097019,1267.663289,3,HP,180,C0,473.6227091,2014.038439,27.7654142,0.123087459,588.2352941,Mod-Nom-Real-AK-3-HP-HP-C0-2040-Hlow,1238.1676495,5088.857327,0.582184478,112.26421481999999,1855.8985831,HP-HP
Mod,Nom,Real,AK,2040,Hlow,HP,11,NA,764.5449404,3074.818888,84.49880062,0.459097019,1267.663289,3,HPo,216,C0,488.2653678,2076.177865,28.67029612,0.126466521,617.6470588,Mod-Nom-Real-AK-3-HP-HPo-C0-2040-Hlow,1252.8103082,5150.996752999999,0.58556354,113.16909674,1885.3103478,HP-HPo
Mod,Nom,Real,AK,2040,Hlow,HP,11,NA,764.5449404,3074.818888,84.49880062,0.459097019,1267.663289,4,HP,300,C0,635.1496666,2708.608941,35.98524527,0.135525193,764.7058824,Mod-Nom-Real-AK-4-HP-HP-C0-2040-Hlow,1399.694607,5783.427829,0.594622212,120.48404589,2032.3691714000001,HP-HP
