Hshld_code,Loc_code,SH_code,Grid_code,P_annual (kWh),Q_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,sCOP_annual,Occ_code,DW_code,Tank_Volume (L),Q_standing_losses_annual (kWh),unmet_demand_DW (L.K),unmet_demand_DW (min),HP_cap,unmet_demand_SH (L.K),unmet_demand_SH (min)
Mass-Nom-Real,AK,R,2045-Hlow,2154.041102,2154.041102,1.146034572,244.8791885,0.113683619,,,,,,,,,,
Mass-H1-Real,AK,Rl,2024-Hhigh,451.7643111,451.7643111,0.292035795,44.45578767,0.098404824,,,,,,,,,,
Mass-H1-Real,AK,Rl,2024-Hlow,451.7643111,451.7643111,0.292035795,68.99172953,0.152716201,,,,,,,,,,
Mass-H1-Real,AK,Rl,2025-Hhigh,451.7643111,451.7643111,0.292035795,35.81384847,0.079275515,,,,,,,,,,
Mass-H1-Real,AK,Rl,2025-Hlow,451.7643111,451.7643111,0.292035795,57.78484875,0.127909282,,,,,,,,,,
Mass-H1-Real,AK,Rl,2030-Hhigh,451.7643111,451.7643111,0.292035795,35.22116163,0.077963577,,,,,,,,,,
Mass-H1-Real,AK,Rl,2030-Hlow,451.7643111,451.7643111,0.292035795,54.07509855,0.119697588,,,,,,,,,,
Mass-H1-Real,AK,Rl,2035-Hhigh,451.7643111,451.7643111,0.292035795,35.76636865,0.079170416,,,,,,,,,,
Mass-H1-Real,AK,Rl,2035-Hlow,451.7643111,451.7643111,0.292035795,47.06644374,0.104183625,,,,,,,,,,
Mass-H1-Real,AK,Rl,2040-Hhigh,451.7643111,451.7643111,0.292035795,38.05206533,0.084229906,,,,,,,,,,
Mass-H1-Real,AK,Rl,2040-Hlow,451.7643111,451.7643111,0.292035795,48.52825122,0.1074194,,,,,,,,,,
Mass-H1-Real,AK,Rl,2045-Hhigh,451.7643111,451.7643111,0.292035795,42.13196852,0.093260949,,,,,,,,,,
Mass-H1-Real,AK,Rl,2045-Hlow,451.7643111,451.7643111,0.292035795,53.0521673,0.117433285,,,,,,,,,,
Mass-H1-Real,AK,Rb,2024-Hhigh,78.51358348,78.51358348,0.037782231,8.659291771,0.110290365,,,,,,,,,,
Mass-H1-Real,AK,Rb,2024-Hlow,78.51358348,78.51358348,0.037782231,13.82459424,0.176079012,,,,,,,,,,
Mass-H1-Real,AK,Rb,2025-Hhigh,78.51358348,78.51358348,0.037782231,7.17191388,0.091346154,,,,,,,,,,
Mass-H1-Real,AK,Rb,2025-Hlow,78.51358348,78.51358348,0.037782231,11.80435299,0.150347908,,,,,,,,,,
Mass-H1-Real,AK,Rb,2030-Hhigh,78.51358348,78.51358348,0.037782231,7.203659421,0.091750486,,,,,,,,,,
Mass-H1-Real,AK,Rb,2030-Hlow,78.51358348,78.51358348,0.037782231,11.09186332,0.141273176,,,,,,,,,,
Mass-H1-Real,AK,Rb,2035-Hhigh,78.51358348,78.51358348,0.037782231,7.090345233,0.090307243,,,,,,,,,,
