Hshld_code,Loc_code,SH_code,Grid_code,P_annual (kWh),Q_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,sCOP_annual,Occ_code,DW_code,Tank_Volume (L),Q_standing_losses_annual (kWh),unmet_demand_DW (L.K),unmet_demand_DW (min),HP_cap,unmet_demand_SH (L.K),unmet_demand_SH (min)
Mod-Nom-Ideal,AK,Rl,2024-Hhigh,2233.508469594546,2233.508469594546,1.4184654385945603,211.47571575424666,0.09468319401208106,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2024-Hlow,2233.508469594546,2233.508469594546,1.4184654385945603,370.84912602131374,0.16603882683670093,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2025_Hhigh,2233.508469594546,2233.508469594546,1.4184654385945603,170.71909012883063,0.0764353896360293,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2025_Hlow,2233.508469594546,2233.508469594546,1.4184654385945603,261.7263698679016,0.11718172258169829,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2030_Hhigh,2233.508469594546,2233.508469594546,1.4184654385945603,174.10429945518874,0.07795103615022077,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2030_Hlow,2233.508469594546,2233.508469594546,1.4184654385945603,245.43683445906888,0.10988847268782624,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2035_Hhigh,2233.508469594546,2233.508469594546,1.4184654385945603,155.70479302546144,0.06971309719444534,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2035_Hlow,2233.508469594546,2233.508469594546,1.4184654385945603,215.9603221942923,0.09669106929041378,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2040_Hhigh,2233.508469594546,2233.508469594546,1.4184654385945603,161.13267355315344,0.07214330088589466,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2040_Hlow,2233.508469594546,2233.508469594546,1.4184654385945603,214.81151271629096,0.096176717321912,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2045_Hhigh,2233.508469594546,2233.508469594546,1.4184654385945603,153.44706416355044,0.06870225309304784,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2045_Hlow,2233.508469594546,2233.508469594546,1.4184654385945603,201.25673369434855,0.09010788919501306,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2024-Hhigh,1157.0023147021138,1157.0023147021138,0.40385254523135933,104.7427883477315,0.09052945445031281,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2024-Hlow,1157.0023147021138,1157.0023147021138,0.40385254523135933,213.90743319363202,0.18488073055299412,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2025_Hhigh,1157.0023147021138,1157.0023147021138,0.40385254523135933,88.57683921735621,0.0765571841056874,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2025_Hlow,1157.0023147021138,1157.0023147021138,0.40385254523135933,156.58962825934003,0.13534080811208765,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2030_Hhigh,1157.0023147021138,1157.0023147021138,0.40385254523135933,89.59189536817495,0.07743449968053141,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2030_Hlow,1157.0023147021138,1157.0023147021138,0.40385254523135933,140.61232223885506,0.12153158248007277,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2035_Hhigh,1157.0023147021138,1157.0023147021138,0.40385254523135933,78.32614584589957,0.0676974841368971,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2035_Hlow,1157.0023147021138,1157.0023147021138,0.40385254523135933,118.36889476486091,0.10230653237313238,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2040_Hhigh,1157.0023147021138,1157.0023147021138,0.40385254523135933,85.74995295343389,0.07411389922371192,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2040_Hlow,1157.0023147021138,1157.0023147021138,0.40385254523135933,122.66157872699492,0.10601670987890446,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2045_Hhigh,1157.0023147021138,1157.0023147021138,0.40385254523135933,81.73468918143323,0.07064349668347635,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2045_Hlow,1157.0023147021138,1157.0023147021138,0.40385254523135933,116.46767436471302,0.10066330281689992,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2024-Hhigh,3390.510784296661,3390.510784296661,1.8223179838259198,316.2185041019779,0.09326574201343392,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2024-Hlow,3390.510784296661,3390.510784296661,1.8223179838259198,584.7565592149456,0.17246857373917762,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2025_Hhigh,3390.510784296661,3390.510784296661,1.8223179838259198,259.29592934618694,0.07647695165788307,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2025_Hlow,3390.510784296661,3390.510784296661,1.8223179838259198,418.31599812724147,0.12337845968952385,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2030_Hhigh,3390.510784296661,3390.510784296661,1.8223179838259198,263.6961948233637,0.0777747695257857,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2030_Hlow,3390.510784296661,3390.510784296661,1.8223179838259198,386.0491566979239,0.11386165131399434,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2035_Hhigh,3390.510784296661,3390.510784296661,1.8223179838259198,234.030938871361,0.06902527488049538,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2035_Hlow,3390.510784296661,3390.510784296661,1.8223179838259198,334.3292169591533,0.09860733034904878,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2040_Hhigh,3390.510784296661,3390.510784296661,1.8223179838259198,246.88262650658731,0.07281576205273788,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2040_Hlow,3390.510784296661,3390.510784296661,1.8223179838259198,337.47309144328585,0.09953458723868723,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2045_Hhigh,3390.510784296661,3390.510784296661,1.8223179838259198,235.18175334498372,0.06936469703451205,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2045_Hlow,3390.510784296661,3390.510784296661,1.8223179838259198,317.72440805906166,0.09370989454763569,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2024-Hhigh,1684.7373555181127,1684.7373555181127,1.152145387898976,155.8578932774588,0.09251168603044795,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2024-Hlow,1684.7373555181127,1684.7373555181127,1.152145387898976,283.905438716875,0.16851614157363098,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2025_Hhigh,1684.7373555181127,1684.7373555181127,1.152145387898976,126.25970148571217,0.0749432551442911,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2025_Hlow,1684.7373555181127,1684.7373555181127,1.152145387898976,199.80649810773411,0.11859801021998885,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2030_Hhigh,1684.7373555181127,1684.7373555181127,1.152145387898976,129.03169308457035,0.07658861048100213,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2030_Hlow,1684.7373555181127,1684.7373555181127,1.152145387898976,186.67462486539074,0.11080339867455606,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2035_Hhigh,1684.7373555181127,1684.7373555181127,1.152145387898976,115.38713420563917,0.06848968702908222,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2035_Hlow,1684.7373555181127,1684.7373555181127,1.152145387898976,163.99574499522208,0.09734202453461237,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2040_Hhigh,1684.7373555181127,1684.7373555181127,1.152145387898976,119.816511862954,0.07111880761147274,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2040_Hlow,1684.7373555181127,1684.7373555181127,1.152145387898976,162.99625346906194,0.09674876201634122,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2045_Hhigh,1684.7373555181127,1684.7373555181127,1.152145387898976,113.78335395501071,0.06753774027882141,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2045_Hlow,1684.7373555181127,1684.7373555181127,1.152145387898976,152.47717515365994,0.09050501234168228,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2024-Hhigh,577.4506731790643,577.4506731790643,0.31256722444587737,54.130374966740874,0.09374025779333595,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2024-Hlow,577.4506731790643,577.4506731790643,0.31256722444587737,111.35864215847269,0.19284528935676032,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2025_Hhigh,577.4506731790643,577.4506731790643,0.31256722444587737,45.510124326868635,0.07881214178229244,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2025_Hlow,577.4506731790643,577.4506731790643,0.31256722444587737,78.02970729130104,0.13512791813319863,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2030_Hhigh,577.4506731790643,577.4506731790643,0.31256722444587737,46.526976306988594,0.0805730748409065,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2030_Hlow,577.4506731790643,577.4506731790643,0.31256722444587737,72.37131200437943,0.1253289940869763,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2035_Hhigh,577.4506731790643,577.4506731790643,0.31256722444587737,41.84053026587004,0.07245732355895189,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2035_Hlow,577.4506731790643,577.4506731790643,0.31256722444587737,63.42218057885364,0.10983133889115194,,,,,,,,,,
