house_type,insulation,schedule,Loc_code,Hydro_resource,SH_code,DW_code,Occ_code,R_cap,HP_cap,Tank_Volume (L),kgCO2_oper_life,P_annual_kWh_life,kgCO2_embod_life,kgCO2_total_life
Mass,Nom,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,11.2,1000,5037.7193861,70102.793508,4655.4073533,9693.126739399999
Mass,Nom,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,11.2,1000,5229.3916513,73216.196416,4655.4073533,9884.799004600001
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,3,NA,14,200,4423.0731561,62248.700734000005,3655.9955883,8079.0687444
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,4,NA,14,200,4578.4402669,65308.604944,3655.9955883,8234.4358552
Mass,Nom,Real,CH,Hhigh,HYD200,HYD200,5,NA,14,200,4759.4016119,68510.981308,3655.9955883,8415.3972002
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,3,NA,14,500,4589.9514703,64200.480652,4105.9955882,8695.947058500002
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,4,NA,14,500,4750.9584507,67250.57295,4105.9955882,8856.9540389
Mass,Nom,Real,CH,Hhigh,HYD500,HYD500,5,NA,14,500,4935.5846282,70449.499054,4105.9955882,9041.580216400002
Mass,Nom,Real,CH,Hhigh,R,NA,NA,15.5,NA,NA,9458.1069652,121753.23364600001,1107.7647064,10565.8716716
Mass,Nom,Real,CH,Hhigh,Rb,NA,NA,7,NA,NA,3785.1638365,45620.10706,553.8823529800001,4339.04618948
Mass,Nom,Real,CH,Hhigh,Rl,NA,NA,8.5,NA,NA,5672.9431286,76133.126564,553.8823529800001,6226.82548158
Mass,Nom,Real,CH,Hlow,HP,NA,NA,NA,15.5,NA,3614.934008,34682.742138,2163.2180119,5778.152019900001
Mass,Nom,Real,CH,Hlow,HPl,NA,NA,NA,8.5,NA,2125.75771264,21261.623416,1092.5720929200002,3218.3298055600003
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,3,NA,11.2,1000,6388.225271,67111.03487,4655.4073533,11043.6326243
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,4,NA,11.2,1000,6580.706912,70102.793508,4655.4073533,11236.114265299999
Mass,Nom,Real,CH,Hlow,HYD1000,HYD1000,5,NA,11.2,1000,6795.9843798,73216.196416,4655.4073533,11451.391733100001
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,3,NA,14,200,5847.7019241,62248.700734000005,3655.9955883,9503.6975124
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,4,NA,14,200,6026.7816795,65308.604944,3655.9955883,9682.7772678
Mass,Nom,Real,CH,Hlow,HYD200,HYD200,5,NA,14,200,6236.5682988,68510.981308,3655.9955883,9892.5638871
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,3,NA,14,500,6037.6455967,64200.480652,4105.9955882,10143.6411849
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,4,NA,14,500,6220.7642792999995,67250.57295,4105.9955882,10326.7598675
Mass,Nom,Real,CH,Hlow,HYD500,HYD500,5,NA,14,500,6433.6363359,70449.499054,4105.9955882,10539.6319241
Mass,Nom,Real,CH,Hlow,R,NA,NA,15.5,NA,NA,12278.612766,121753.23364600001,1107.7647064,13386.3774724
Mass,Nom,Real,CH,Hlow,Rb,NA,NA,7,NA,NA,4906.3974484,45620.10706,553.8823529800001,5460.27980138
Mass,Nom,Real,CH,Hlow,Rl,NA,NA,8.5,NA,NA,7372.2153175,76133.126564,553.8823529800001,7926.0976704800005
Mod,H1,Ideal,AK,Hhigh,HP,NA,NA,NA,7,NA,908.56415222,12130.818469,943.80485298,1852.3690052
Mod,H1,Ideal,AK,Hhigh,HPl,NA,NA,NA,5,NA,710.54028813,9609.3498314,776.47058819,1487.01087632
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2193.4065972,34032.377456,4448.9955884,6642.4021856
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2350.05536045,37064.705876,4448.9955884,6799.05094885
Mod,H1,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2531.4928849,40152.52164,4448.9955884,6980.4884733
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2107.73038015,32777.124006,3248.9955883,5356.72596845
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2259.39220485,35903.604154,3248.9955883,5508.387793149999
Mod,H1,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2442.3917358999997,39159.70245,3248.9955883,5691.387324199999
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,6,500,2121.6379104000002,32682.427976000003,3698.9955882,5820.6334986
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,6,500,2270.65203565,35620.153052,3698.9955882,5969.64762385
Mod,H1,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,6,500,2446.1803793,38701.686804,3698.9955882,6145.175967499999
Mod,H1,Ideal,AK,Hhigh,R,NA,NA,8.5,NA,NA,3722.3956268,49768.136637999996,1661.6470585,5384.0426853
Mod,H1,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,991.39775108,12703.9148104,1107.7647064,2099.16245748
Mod,H1,Ideal,AK,Hhigh,Rl,NA,NA,4.5,NA,NA,2730.9978754,37064.221832,553.8823529800001,3284.88022838
Mod,H1,Ideal,AK,Hlow,HP,NA,NA,NA,7,NA,1455.73097095,12130.818469,943.80485298,2399.53582393
Mod,H1,Ideal,AK,Hlow,HPl,NA,NA,NA,5,NA,1112.6783026,9609.3498314,776.47058819,1889.14889079
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,3211.5273417999997,34032.377456,4448.9955884,7660.5229302
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,3385.6534959,37064.705876,4448.9955884,7834.6490843
Mod,H1,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,3587.4765779,40152.52164,4448.9955884,8036.4721663
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,3168.2404083,32777.124006,3248.9955883,6417.2359966
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,3342.6665765,35903.604154,3248.9955883,6591.6621648
Mod,H1,Ideal,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,3554.0147981,39159.70245,3248.9955883,6803.010386399999
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,3,NA,6,500,3157.1311144,32682.427976000003,3698.9955882,6856.1267026000005
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,4,NA,6,500,3327.8849818999997,35620.153052,3698.9955882,7026.8805701
Mod,H1,Ideal,AK,Hlow,HYD500,HYD500,5,NA,6,500,3529.8196827,38701.686804,3698.9955882,7228.8152709000005
Mod,H1,Ideal,AK,Hlow,R,NA,NA,8.5,NA,NA,5964.7389589,49768.136637999996,1661.6470585,7626.3860174
Mod,H1,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,1686.11758078,12703.9148104,1107.7647064,2793.8822871800003
Mod,H1,Ideal,AK,Hlow,Rl,NA,NA,4.5,NA,NA,4278.6213794000005,37064.221832,553.8823529800001,4832.503732380001
Mod,H1,Ideal,CH,Hhigh,HP,NA,NA,NA,12.5,NA,4081.7269129,53667.51643,1614.2265865,5695.9534994000005
Mod,H1,Ideal,CH,Hhigh,HPl,NA,NA,NA,8,NA,2132.6862717,28825.354052,1040.5448504,3173.2311221
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,8.5,1000,6723.2520671,96789.96813200001,4593.3705884,11316.6226555
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,8.5,1000,6911.7232619999995,100239.455932,4593.3705884,11505.0938504
Mod,H1,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,8.5,1000,7126.5012947,103791.83122000001,4593.3705884,11719.8718831
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,6233.8843028,87963.768178,3874.7823532,10108.666656000001
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,6387.4960026,90924.163638,3874.7823532,10262.278355800001
Mod,H1,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,6564.0829435,94012.024018,3874.7823532,10438.8652967
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,8.5,500,6535.0703868,94076.026858,3843.3705882,10378.440975
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,8.5,500,6713.3574933,97518.06024400001,3843.3705882,10556.7280815
Mod,H1,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,8.5,500,6916.1686394,101065.36151799999,3843.3705882,10759.5392276
Mod,H1,Ideal,CH,Hhigh,R,NA,NA,12.5,NA,NA,13755.3856735,186198.467004,1661.6470585,15417.032732000001
Mod,H1,Ideal,CH,Hhigh,Rb,NA,NA,4.5,NA,NA,5859.1589267,76497.958416,1107.7647064,6966.9236331
Mod,H1,Ideal,CH,Hhigh,Rl,NA,NA,8,NA,NA,7896.2267467,109700.508588,553.8823529800001,8450.10909968
Mod,H1,Ideal,CH,Hlow,HP,NA,NA,NA,12.5,NA,5994.684614,53667.51643,1614.2265865,7608.9112005
Mod,H1,Ideal,CH,Hlow,HPl,NA,NA,NA,8,NA,2992.958603,28825.354052,1040.5448504,4033.5034534
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,8.5,1000,9691.6130039,96789.96813200001,4593.3705884,14284.9835923
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,8.5,1000,9902.4536329,100239.455932,4593.3705884,14495.824221300001
Mod,H1,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,8.5,1000,10139.0509085,103791.83122000001,4593.3705884,14732.421496899999
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,9103.005054,87963.768178,3874.7823532,12977.7874072
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,9282.2326816,90924.163638,3874.7823532,13157.0150348
Mod,H1,Ideal,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,9484.9189009,94012.024018,3874.7823532,13359.7012541
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,3,NA,8.5,500,9463.1020841,94076.026858,3843.3705882,13306.4726723
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,4,NA,8.5,500,9665.8604317,97518.06024400001,3843.3705882,13509.2310199
Mod,H1,Ideal,CH,Hlow,HYD500,HYD500,5,NA,8.5,500,9893.813211800001,101065.36151799999,3843.3705882,13737.1838
Mod,H1,Ideal,CH,Hlow,R,NA,NA,12.5,NA,NA,20279.4084111,186198.467004,1661.6470585,21941.0554696
Mod,H1,Ideal,CH,Hlow,Rb,NA,NA,4.5,NA,NA,9093.5959889,76497.958416,1107.7647064,10201.3606953
Mod,H1,Ideal,CH,Hlow,Rl,NA,NA,8,NA,NA,11185.8124221,109700.508588,553.8823529800001,11739.694775079999
Mod,H1,Real,AK,Hhigh,HP,NA,NA,NA,7,NA,880.11635832,11655.570517799999,943.80485298,1823.9212112999999
Mod,H1,Real,AK,Hhigh,HPl,NA,NA,NA,5,NA,711.4397163,9621.5701186,776.47058819,1487.9103044899998
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,5,1000,2153.79672125,33386.33947,4448.9955884,6602.79230965
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,5,1000,2309.9794703000002,36416.600836000005,4448.9955884,6758.9750587
Mod,H1,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,5,1000,2490.9751192,39503.761902000006,4448.9955884,6939.9707075999995
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,3,NA,8.5,200,2068.69026145,32099.29855,3248.9955883,5317.68584975
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,4,NA,8.5,200,2220.5645508,35225.87838,3248.9955883,5469.5601391
Mod,H1,Real,AK,Hhigh,HYD200,HYD200,5,NA,8.5,200,2403.82961075,38481.830111999996,3248.9955883,5652.825199049999
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,3,NA,6,500,2084.9844659,32037.627622,3698.9955882,5783.9800541
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,4,NA,6,500,2234.0051197000003,34973.579454,3698.9955882,5933.000707900001
Mod,H1,Real,AK,Hhigh,HYD500,HYD500,5,NA,6,500,2409.5342073,38054.573414,3698.9955882,6108.5297955000005
Mod,H1,Real,AK,Hhigh,R,NA,NA,8.5,NA,NA,3623.1387453,48075.879302,1661.6470585,5284.7858038
Mod,H1,Real,AK,Hhigh,Rb,NA,NA,4,NA,NA,888.61692899,10963.6822218,1107.7647064,1996.3816353900002
Mod,H1,Real,AK,Hhigh,Rl,NA,NA,4.5,NA,NA,2734.521816,37112.197078000005,553.8823529800001,3288.40416898
Mod,H1,Real,AK,Hlow,HP,NA,NA,NA,7,NA,1389.15903762,11655.570517799999,943.80485298,2332.9638906
Mod,H1,Real,AK,Hlow,HPl,NA,NA,NA,5,NA,1114.3231859100001,9621.5701186,776.47058819,1890.7937741
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,3,NA,5,1000,3118.7710972,33386.33947,4448.9955884,7567.7666856
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,4,NA,5,1000,3291.59589,36416.600836000005,4448.9955884,7740.5914784
Mod,H1,Real,AK,Hlow,HYD1000,HYD1000,5,NA,5,1000,3493.6159575,39503.761902000006,4448.9955884,7942.6115459
Mod,H1,Real,AK,Hlow,HYD200,HYD200,3,NA,8.5,200,3073.9211493,32099.29855,3248.9955883,6322.9167376
Mod,H1,Real,AK,Hlow,HYD200,HYD200,4,NA,8.5,200,3248.4899864,35225.87838,3248.9955883,6497.4855747
Mod,H1,Real,AK,Hlow,HYD200,HYD200,5,NA,8.5,200,3460.0477854,38481.830111999996,3248.9955883,6709.0433737
Mod,H1,Real,AK,Hlow,HYD500,HYD500,3,NA,6,500,3067.0459674,32037.627622,3698.9955882,6766.0415556
Mod,H1,Real,AK,Hlow,HYD500,HYD500,4,NA,6,500,3237.5334067,34973.579454,3698.9955882,6936.5289949
Mod,H1,Real,AK,Hlow,HYD500,HYD500,5,NA,6,500,3439.2488856,38054.573414,3698.9955882,7138.2444737999995
Mod,H1,Real,AK,Hlow,R,NA,NA,8.5,NA,NA,5727.1690884,48075.879302,1661.6470585,7388.8161469
Mod,H1,Real,AK,Hlow,Rb,NA,NA,4,NA,NA,1442.07775431,10963.6822218,1107.7647064,2549.84246071
Mod,H1,Real,AK,Hlow,Rl,NA,NA,4.5,NA,NA,4285.0913342,37112.197078000005,553.8823529800001,4838.9736871800005
Mod,H1,Real,CH,Hhigh,HP,NA,NA,NA,12.5,NA,3563.3201887,45767.614024,1614.2265865,5177.5467752
Mod,H1,Real,CH,Hhigh,HPl,NA,NA,NA,8,NA,2143.20880873,28972.258568,1040.5448504,3183.75365913
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,3,NA,8.5,1000,6010.8731898,86009.09037600001,4593.3705884,10604.2437782
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,4,NA,8.5,1000,6199.2201016,89450.278742,4593.3705884,10792.59069
Mod,H1,Real,CH,Hhigh,HYD1000,HYD1000,5,NA,8.5,1000,6412.8826985,93001.45478799999,4593.3705884,11006.253286899999
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,3,NA,11.2,200,5476.7381666,76732.171824,3874.7823532,9351.5205198
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,4,NA,11.2,200,5630.5892538,79700.407754,3874.7823532,9505.371607000001
Mod,H1,Real,CH,Hhigh,HYD200,HYD200,5,NA,11.2,200,5807.1254746,82779.842772,3874.7823532,9681.907827800002
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,3,NA,8.5,500,5821.841843,83309.208906,3843.3705882,9665.2124312
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,4,NA,8.5,500,5999.9942118,86744.966484,3843.3705882,9843.3648
Mod,H1,Real,CH,Hhigh,HYD500,HYD500,5,NA,8.5,500,6201.8816156,90291.07522599999,3843.3705882,10045.2522038
Mod,H1,Real,CH,Hhigh,R,NA,NA,12.5,NA,NA,12204.4827005,162021.093872,1661.6470585,13866.129759000001
Mod,H1,Real,CH,Hhigh,Rb,NA,NA,4.5,NA,NA,4268.4885707,51742.477776,1107.7647064,5376.253277100001
Mod,H1,Real,CH,Hhigh,Rl,NA,NA,8,NA,NA,7935.9941297,110278.616096,553.8823529800001,8489.87648268
Mod,H1,Real,CH,Hlow,HP,NA,NA,NA,12.5,NA,5045.0770007,45767.614024,1614.2265865,6659.3035872
Mod,H1,Real,CH,Hlow,HPl,NA,NA,NA,8,NA,3008.924165,28972.258568,1040.5448504,4049.4690154
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,3,NA,8.5,1000,8418.0710549,86009.09037600001,4593.3705884,13011.4416433
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,4,NA,8.5,1000,8627.2210844,89450.278742,4593.3705884,13220.591672800001
Mod,H1,Real,CH,Hlow,HYD1000,HYD1000,5,NA,8.5,1000,8863.4859932,93001.45478799999,4593.3705884,13456.856581600001
Mod,H1,Real,CH,Hlow,HYD200,HYD200,3,NA,11.2,200,7770.2337136,76732.171824,3874.7823532,11645.016066799999
Mod,H1,Real,CH,Hlow,HYD200,HYD200,4,NA,11.2,200,7950.2336774,79700.407754,3874.7823532,11825.0160306
Mod,H1,Real,CH,Hlow,HYD200,HYD200,5,NA,11.2,200,8152.3190936,82779.842772,3874.7823532,12027.1014468
Mod,H1,Real,CH,Hlow,HYD500,HYD500,3,NA,8.5,500,8192.4528802,83309.208906,3843.3705882,12035.8234684
Mod,H1,Real,CH,Hlow,HYD500,HYD500,4,NA,8.5,500,8394.2741589,86744.966484,3843.3705882,12237.6447471
Mod,H1,Real,CH,Hlow,HYD500,HYD500,5,NA,8.5,500,8622.7268922,90291.07522599999,3843.3705882,12466.0974804
Mod,H1,Real,CH,Hlow,R,NA,NA,12.5,NA,NA,17407.2528485,162021.093872,1661.6470585,19068.899907
Mod,H1,Real,CH,Hlow,Rb,NA,NA,4.5,NA,NA,6159.9771116,51742.477776,1107.7647064,7267.741818
Mod,H1,Real,CH,Hlow,Rl,NA,NA,8,NA,NA,11247.2757362,110278.616096,553.8823529800001,11801.158089179999
Mod,Nom,Ideal,AK,Hhigh,HP,NA,NA,NA,11,NA,1404.1194282,18751.5341552,1394.4296179,2798.5490461
Mod,Nom,Ideal,AK,Hhigh,HPl,NA,NA,NA,8,NA,904.88105518,12005.883610600002,1040.5448504,1945.42590558
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2928.5982713000003,43915.977644,4593.3705884,7521.9688597
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,3084.1605254,46847.902749999994,4593.3705884,7677.5311138
Mod,Nom,Ideal,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,3268.1144344,49935.73211,4593.3705884,7861.4850228
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2397.0224193999998,35951.770118,3874.7823532,6271.8047726
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2520.6031698,38474.207793999994,3874.7823532,6395.385523000001
Mod,Nom,Ideal,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2669.9023658,41124.463534,3874.7823532,6544.684719000001
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2923.0048503,43894.127904,3843.3705882,6766.375438499999
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,3080.0428489,47002.558284,3843.3705882,6923.4134371
Mod,Nom,Ideal,AK,Hhigh,HYD500,HYD500,5,NA,8.5,500,3265.1792294,50252.399846,3843.3705882,7108.5498176
Mod,Nom,Ideal,AK,Hhigh,R,NA,NA,12,NA,NA,5579.7261763,74591.237248,1661.6470585,7241.373234799999
Mod,Nom,Ideal,AK,Hhigh,Rb,NA,NA,4,NA,NA,1884.95097121,25454.050929999998,1107.7647064,2992.71567761
Mod,Nom,Ideal,AK,Hhigh,Rl,NA,NA,8,NA,NA,3694.7752056,49137.18634000001,553.8823529800001,4248.65755858
Mod,Nom,Ideal,AK,Hlow,HP,NA,NA,NA,11,NA,2224.60129765,18751.5341552,1394.4296179,3619.03091555
Mod,Nom,Ideal,AK,Hlow,HPl,NA,NA,NA,8,NA,1374.04782329,12005.883610600002,1040.5448504,2414.59267369
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,3,NA,6,1000,4360.9566872,43915.977644,4593.3705884,8954.3272756
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,4,NA,6,1000,4537.9384489,46847.902749999994,4593.3705884,9131.309037300001
Mod,Nom,Ideal,AK,Hlow,HYD1000,HYD1000,5,NA,6,1000,4745.1874894,49935.73211,4593.3705884,9338.5580778
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,3,NA,11.2,200,3650.9700784,35951.770118,3874.7823532,7525.7524316
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,4,NA,11.2,200,3793.7027347,38474.207793999994,3874.7823532,7668.4850879000005
Mod,Nom,Ideal,AK,Hlow,HYD200,HYD200,5,NA,11.2,200,3968.3664292000003,41124.463534,3874.7823532,7843.1487824000005
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,3,NA,8.5,500,4388.9470358,43894.127904,3843.3705882,8232.317624
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,4,NA,8.5,500,4567.7818563,47002.558284,3843.3705882,8411.1524445
Mod,Nom,Ideal,AK,Hlow,HYD500,HYD500,5,NA,8.5,500,4780.3898001,50252.399846,3843.3705882,8623.7603883
Mod,Nom,Ideal,AK,Hlow,R,NA,NA,12,NA,NA,8831.686388,74591.237248,1661.6470585,10493.3334465
Mod,Nom,Ideal,AK,Hlow,Rb,NA,NA,4,NA,NA,3218.1986977,25454.050929999998,1107.7647064,4325.9634041
Mod,Nom,Ideal,AK,Hlow,Rl,NA,NA,8,NA,NA,5613.4876897,49137.18634000001,553.8823529800001,6167.370042680001
Mod,Nom,Ideal,CH,Hhigh,HP,NA,NA,NA,15.5,NA,5246.4296951,68978.44129,2163.2180119,7409.647707
Mod,Nom,Ideal,CH,Hhigh,HPl,NA,NA,NA,9,NA,2367.5239001,31557.408124,1147.2006975,3514.7245976
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,3,NA,14,1000,8095.3561822,114020.97445200001,5399.1205884,13494.4767706
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,4,NA,14,1000,8266.8505817,117093.821856,5399.1205884,13665.971170100001
Mod,Nom,Ideal,CH,Hhigh,HYD1000,HYD1000,5,NA,14,1000,8461.468780700001,120294.88497399999,5399.1205884,13860.589369100002
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,3,NA,14,200,7747.7108766,109573.77992,4199.1205883,11946.8314649
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,4,NA,14,200,7903.6090441,112636.270802,4199.1205883,12102.7296324
Mod,Nom,Ideal,CH,Hhigh,HYD200,HYD200,5,NA,14,200,8084.7869664,115838.784446,4199.1205883,12283.9075547
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,3,NA,14,500,7907.7566644,111420.01156,4649.1205882,12556.8772526
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,4,NA,14,500,8066.6664222,114471.832112,4649.1205882,12715.7870104
Mod,Nom,Ideal,CH,Hhigh,HYD500,HYD500,5,NA,14,500,8251.1884926,117669.14302,4649.1205882,12900.309080800002
Mod,Nom,Ideal,CH,Hhigh,R,NA,NA,15.5,NA,NA,17838.8398081,240321.65696,1661.6470585,19500.4868666
Mod,Nom,Ideal,CH,Hhigh,Rb,NA,NA,6.5,NA,NA,8374.0261597,111234.337258,1107.7647064,9481.7908661
Mod,Nom,Ideal,CH,Hhigh,Rl,NA,NA,9,NA,NA,9464.8136477,129087.31981199999,553.8823529800001,10018.69600068
Mod,Nom,Ideal,CH,Hlow,HP,NA,NA,NA,15.5,NA,7550.481950699999,68978.44129,2163.2180119,9713.6999626
Mod,Nom,Ideal,CH,Hlow,HPl,NA,NA,NA,9,NA,3238.9063036,31557.408124,1147.2006975,4386.107001099999
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,3,NA,14,1000,11540.987532699999,114020.97445200001,5399.1205884,16940.1081211
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,4,NA,14,1000,11734.7327872,117093.821856,5399.1205884,17133.8533756
Mod,Nom,Ideal,CH,Hlow,HYD1000,HYD1000,5,NA,14,1000,11952.8440692,120294.88497399999,5399.1205884,17351.9646576
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,3,NA,14,200,11136.2605723,109573.77992,4199.1205883,15335.3811606
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,4,NA,14,200,11316.3782932,112636.270802,4199.1205883,15515.4988815
Mod,Nom,Ideal,CH,Hlow,HYD200,HYD200,5,NA,14,200,11526.621502599999,115838.784446,4199.1205883,15725.7420909
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,3,NA,14,500,11318.2047873,111420.01156,4649.1205882,15967.3253755
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,4,NA,14,500,11500.437430599999,114471.832112,4649.1205882,16149.558018799999
Mod,Nom,Ideal,CH,Hlow,HYD500,HYD500,5,NA,14,500,11711.6911828,117669.14302,4649.1205882,16360.811771
Mod,Nom,Ideal,CH,Hlow,R,NA,NA,15.5,NA,NA,25697.199942,240321.65696,1661.6470585,27358.847000499998
Mod,Nom,Ideal,CH,Hlow,Rb,NA,NA,6.5,NA,NA,12606.440802,111234.337258,1107.7647064,13714.205508399999
Mod,Nom,Ideal,CH,Hlow,Rl,NA,NA,9,NA,NA,13090.759141300001,129087.31981199999,553.8823529800001,13644.64149428
Mod,Nom,Real,AK,Hhigh,HP,NA,NA,NA,11,NA,1288.40410397,16819.9886888,1394.4296179,2682.83372187
Mod,Nom,Real,AK,Hhigh,HPl,NA,NA,NA,8,NA,906.45017663,12030.230258200001,1040.5448504,1946.99502703
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,3,NA,6,1000,2769.4062955,41283.08382,4593.3705884,7362.7768839
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,4,NA,6,1000,2924.4501726,44210.786928,4593.3705884,7517.820761
Mod,Nom,Real,AK,Hhigh,HYD1000,HYD1000,5,NA,6,1000,3108.0112587,47297.531402,4593.3705884,7701.3818470999995
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,3,NA,11.2,200,2245.5011372999998,33432.62835,3874.7823532,6120.2834905
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,4,NA,11.2,200,2368.8031566,35955.137195999996,3874.7823532,6243.5855098
Mod,Nom,Real,AK,Hhigh,HYD200,HYD200,5,NA,11.2,200,2519.0186345,38607.985086,3874.7823532,6393.8009877
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,3,NA,8.5,500,2759.3575544,41141.57531,3843.3705882,6602.7281426
Mod,Nom,Real,AK,Hhigh,HYD500,HYD500,4,NA,8.5,500,2917.1900345999998,44249.748972,3843.3705882,6760.5606228
