Hshld_code,Loc_code,SH_code,Grid_code,P_annual (kWh),Q_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,sCOP_annual,Occ_code,DW_code,Tank_Volume (L),Q_standing_losses_annual (kWh),unmet_demand_DW (L.K),unmet_demand_DW (min),HP_cap,unmet_demand_SH (L.K),unmet_demand_SH (min)
Mod-Nom-Ideal,AK,Rl,2024-Hhigh,2233.508469594546,2233.508469594546,1.4200183063756628,211.47571575424666,0.09468319401208106,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2024-Hlow,2233.508469594546,2233.508469594546,1.4277724035072425,370.84912602131374,0.16603882683670093,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2025-Hhigh,2233.508469594546,2233.508469594546,1.4277724035072425,168.87696935194492,0.07561062411489379,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2025-Hlow,2233.508469594546,2233.508469594546,1.4277724035072425,316.97420775611783,0.14191762067222377,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2030-Hhigh,2233.508469594546,2233.508469594546,1.4292778911926634,138.4410675583732,0.061983677001012094,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2030-Hlow,2233.508469594546,2233.508469594546,1.4292778911926634,249.59412191949255,0.11174979872129248,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2035-Hhigh,2233.508469594546,2233.508469594546,1.4292778911926634,146.442054933367,0.0655659277441428,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2035-Hlow,2233.508469594546,2233.508469594546,1.4292778911926634,233.72718564852966,0.10464575748439346,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2040-Hhigh,2233.508469594546,2233.508469594546,1.4292778911926634,163.48299934620263,0.0731956030486332,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2040-Hlow,2233.508469594546,2233.508469594546,1.4292778911926634,265.1114275088852,0.11869730118239107,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2045-Hhigh,2233.508469594546,2233.508469594546,1.4292778911926634,186.75957106467177,0.0836171313460811,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2045-Hlow,2233.508469594546,2233.508469594546,1.4292778911926634,288.1061567160877,0.1289926412360497,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2024-Hhigh,1157.0023147021138,1157.0023147021138,0.4177784950669235,104.7427883477315,0.09052945445031281,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2024-Hlow,1157.0023147021138,1157.0023147021138,0.4177784950669235,213.90743319363202,0.18488073055299412,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2025-Hhigh,1157.0023147021138,1157.0023147021138,0.4177784950669235,82.72385440198568,0.07149843466240953,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2025-Hlow,1157.0023147021138,1157.0023147021138,0.4177784950669235,181.43977941219973,0.15681885602702003,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2030-Hhigh,1157.0023147021138,1157.0023147021138,0.3939688945982961,69.41413296351165,0.0599948090694903,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2030-Hlow,1157.0023147021138,1157.0023147021138,0.3939688945982961,142.68832408370102,0.1233258760769533,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2035-Hhigh,1157.0023147021138,1157.0023147021138,0.3939688945982961,77.24930494110387,0.0667667678443606,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2035-Hlow,1157.0023147021138,1157.0023147021138,0.3939688945982961,132.23973160405228,0.11429513141302507,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2040-Hhigh,1157.0023147021138,1157.0023147021138,0.3939688945982961,88.67893114928069,0.07664542241828816,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2040-Hlow,1157.0023147021138,1157.0023147021138,0.3939688945982961,151.01079430758614,0.13051900794724508,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2045-Hhigh,1157.0023147021138,1157.0023147021138,0.3939688945982961,99.18370962443214,0.08572472877892932,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2045-Hlow,1157.0023147021138,1157.0023147021138,0.3939688945982961,162.28446273423393,0.14026286781977293,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2024-Hhigh,3390.510784296661,3390.510784296661,1.8377968014425867,316.2185041019779,0.09326574201343392,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2024-Hlow,3390.510784296661,3390.510784296661,1.8455508985741662,584.7565592149456,0.17246857373917762,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2025-Hhigh,3390.510784296661,3390.510784296661,1.8455508985741662,251.6008237539306,0.07420735097473626,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2025-Hlow,3390.510784296661,3390.510784296661,1.8455508985741662,498.41398716831736,0.14700262552673463,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2030-Hhigh,3390.510784296661,3390.510784296661,1.8232467857909598,207.855200521885,0.06130498138645596,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2030-Hlow,3390.510784296661,3390.510784296661,1.8232467857909598,392.2824460031935,0.1157001027161074,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2035-Hhigh,3390.510784296661,3390.510784296661,1.8232467857909598,223.69135987447086,0.06597571106704919,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2035-Hlow,3390.510784296661,3390.510784296661,1.8232467857909598,365.9669172525819,0.10793857932780453,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2040-Hhigh,3390.510784296661,3390.510784296661,1.8232467857909598,252.16193049548332,0.07437284425207709,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2040-Hlow,3390.510784296661,3390.510784296661,1.8232467857909598,416.1222218164712,0.12273142552554749,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2045-Hhigh,3390.510784296661,3390.510784296661,1.8232467857909598,285.9432806891039,0.08433634307062703,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2045-Hlow,3390.510784296661,3390.510784296661,1.8232467857909598,450.3906194503216,0.13283857451105324,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2024-Hhigh,1684.7373555181127,1684.7373555181127,1.1512813660895267,155.8578932774588,0.09251168603044795,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2024-Hlow,1684.7373555181127,1684.7373555181127,1.1657742628112702,283.905438716875,0.16851614157363098,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2025-Hhigh,1684.7373555181127,1684.7373555181127,1.1657742628112702,123.60939131963394,0.0733701255657265,,,,,,,,,,
