Hshld_code,Loc_code,SH_code,Grid_code,P_annual (kWh),Q_annual (kWh),P_avg_peak (kW),kgCO2,kgCO2_kWh_dispatched,sCOP_annual,Occ_code,DW_code,Tank_Volume (L),Q_standing_losses_annual (kWh),unmet_demand_DW (L.K),unmet_demand_DW (min),HP_cap,unmet_demand_SH (L.K),unmet_demand_SH (min)
Mod-Nom-Ideal,AK,Rl,2024-Hhigh,2233.508469594546,2233.508469594546,1.6587943387876367,208.855606539575,0.09351010277453259,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2024-Hlow,2233.508469594546,2233.508469594546,1.6967578115907596,372.9369486741541,0.1669735994965151,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2025-Hhigh,2233.508469594546,2233.508469594546,1.6967578115907596,165.7498784599198,0.07421054395643674,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2025-Hlow,2233.508469594546,2233.508469594546,1.6967578115907596,316.91653024743135,0.14189179694714207,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2030-Hhigh,2233.508469594546,2233.508469594546,1.6967578115907596,135.9147156317059,0.06085256334684005,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2030-Hlow,2233.508469594546,2233.508469594546,1.6967578115907596,248.7755657174318,0.11138330975865633,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2035-Hhigh,2233.508469594546,2233.508469594546,1.6967578115907596,145.10335656450368,0.06496655756619747,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2035-Hlow,2233.508469594546,2233.508469594546,1.6967578115907596,233.2349760790913,0.10442538242150967,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2040-Hhigh,2233.508469594546,2233.508469594546,1.6967578115907596,162.43553278066634,0.07272662494544005,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2040-Hlow,2233.508469594546,2233.508469594546,1.6967578115907596,264.1350050113679,0.11826013136154212,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2045-Hhigh,2233.508469594546,2233.508469594546,1.6967578115907596,185.3451087227898,0.08298383966121066,,,,,,,,,,
Mod-Nom-Ideal,AK,Rl,2045-Hlow,2233.508469594546,2233.508469594546,1.6967578115907596,285.6819094161902,0.12790724248654883,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2024-Hhigh,1157.0023147021138,1157.0023147021138,0.5240228392983182,103.26450226852597,0.08925176808752784,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2024-Hlow,1157.0023147021138,1157.0023147021138,0.5240228392983183,214.7448328243468,0.18560449715231192,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2025-Hhigh,1157.0023147021138,1157.0023147021138,0.5240228392983183,81.36713131034581,0.07032581549440971,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2025-Hlow,1157.0023147021138,1157.0023147021138,0.5240228392983183,181.24833682639928,0.15665339172036502,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2030-Hhigh,1157.0023147021138,1157.0023147021138,0.5240228392983183,68.01143897162387,0.05878245713720491,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2030-Hlow,1157.0023147021138,1157.0023147021138,0.5240228392983183,142.04987691845417,0.1227740645921066,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2035-Hhigh,1157.0023147021138,1157.0023147021138,0.5240228392983183,76.44078774424723,0.06606796440500463,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2035-Hlow,1157.0023147021138,1157.0023147021138,0.5240228392983183,131.40814405946745,0.11357638821431423,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2040-Hhigh,1157.0023147021138,1157.0023147021138,0.5240228392983183,87.96239313661671,0.07602611681832619,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2040-Hlow,1157.0023147021138,1157.0023147021138,0.5240228392983183,150.19975275485814,0.12981802270078355,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2045-Hhigh,1157.0023147021138,1157.0023147021138,0.5240228392983183,98.20815484707018,0.08488155434015292,,,,,,,,,,
Mod-Nom-Ideal,AK,Rb,2045-Hlow,1157.0023147021138,1157.0023147021138,0.5240228392983183,160.5159141887828,0.13873430688002542,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2024-Hhigh,3390.510784296661,3390.510784296661,2.1828171780859553,312.120108808101,0.09205695798217267,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2024-Hlow,3390.510784296661,3390.510784296661,2.2207806508890777,587.6817814985006,0.1733313411714782,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2025-Hhigh,3390.510784296661,3390.510784296661,2.2207806508890777,247.11700977026567,0.07288489124258263,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2025-Hlow,3390.510784296661,3390.510784296661,2.2207806508890777,498.16486707383064,0.14692914984406152,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2030-Hhigh,3390.510784296661,3390.510784296661,2.2207806508890777,203.92615460332985,0.060146145397273226,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2030-Hlow,3390.510784296661,3390.510784296661,2.2207806508890777,390.82544263588613,0.11527037296150654,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2035-Hhigh,3390.510784296661,3390.510784296661,2.2207806508890777,221.54414430875096,0.06534240956697292,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2035-Hlow,3390.510784296661,3390.510784296661,2.2207806508890777,364.64312013855863,0.10754813753356088,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2040-Hhigh,3390.510784296661,3390.510784296661,2.2207806508890777,250.39792591728306,0.07385256731139596,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2040-Hlow,3390.510784296661,3390.510784296661,2.2207806508890777,414.334757766226,0.12220422942915872,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2045-Hhigh,3390.510784296661,3390.510784296661,2.2207806508890777,283.5532635698598,0.08363142948347266,,,,,,,,,,
Mod-Nom-Ideal,AK,R,2045-Hlow,3390.510784296661,3390.510784296661,2.2207806508890777,446.1978236049729,0.13160194790459387,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2024-Hhigh,1684.7373555181127,1684.7373555181127,1.4026926386915177,153.96436798279277,0.09138775695719266,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2024-Hlow,1684.7373555181127,1684.7373555181127,1.433913603870927,285.4360080584152,0.16942463293967513,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2025-Hhigh,1684.7373555181127,1684.7373555181127,1.433913603870927,121.54586885098942,0.07214529223376187,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2025-Hlow,1684.7373555181127,1684.7373555181127,1.433913603870927,242.71405177105078,0.14406640357090447,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2030-Hhigh,1684.7373555181127,1684.7373555181127,1.433913603870927,99.8428984395409,0.059263183138024436,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2030-Hlow,1684.7373555181127,1684.7373555181127,1.433913603870927,189.84170539445975,0.11268326470749924,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2035-Hhigh,1684.7373555181127,1684.7373555181127,1.433913603870927,107.68178174420119,0.06391606465631283,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2035-Hlow,1684.7373555181127,1684.7373555181127,1.433913603870927,178.982850028182,0.10623783549521809,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2040-Hhigh,1684.7373555181127,1684.7373555181127,1.433913603870927,121.10202212306275,0.07188184064798626,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2040-Hlow,1684.7373555181127,1684.7373555181127,1.433913603870927,203.07224933012557,0.12053644365692485,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2045-Hhigh,1684.7373555181127,1684.7373555181127,1.433913603870927,137.96437154079646,0.08189072978581154,,,,,,,,,,
Mod-H1-Ideal,AK,Rl,2045-Hlow,1684.7373555181127,1684.7373555181127,1.433913603870927,218.58431600797906,0.1297438531246653,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2024-Hhigh,577.4506731790643,577.4506731790643,0.41529643806980104,53.165563114431315,0.09206944520773805,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2024-Hlow,577.4506731790643,577.4506731790643,0.41529643806980104,111.9475494366153,0.1938651293283729,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2025-Hhigh,577.4506731790643,577.4506731790643,0.41529643806980104,42.565982962135884,0.0737136260103318,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2025-Hlow,577.4506731790643,577.4506731790643,0.41529643806980104,96.56656073754688,0.16722910756327425,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2030-Hhigh,577.4506731790643,577.4506731790643,0.41529643806980104,35.594968546746955,0.06164157425046268,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2030-Hlow,577.4506731790643,577.4506731790643,0.41529643806980104,75.8431453653514,0.13134134028766273,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2035-Hhigh,577.4506731790643,577.4506731790643,0.41529643806980104,39.49275205265417,0.06839155946469505,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2035-Hlow,577.4506731790643,577.4506731790643,0.41529643806980104,69.1355758506877,0.11972550914188498,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2040-Hhigh,577.4506731790643,577.4506731790643,0.41529643806980104,44.97029603520218,0.07787729432823284,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2040-Hlow,577.4506731790643,577.4506731790643,0.41529643806980104,80.54314099589963,0.13948055606634238,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2045-Hhigh,577.4506731790643,577.4506731790643,0.41529643806980104,50.96690929376215,0.08826192722777827,,,,,,,,,,
Mod-H1-Ideal,AK,Rb,2045-Hlow,577.4506731790643,577.4506731790643,0.41529643806980104,86.48278650603841,0.14976653508761356,,,,,,,,,,
Mod-H1-Ideal,AK,R,2024-Hhigh,2262.1880286971764,2262.1880286971764,1.8179890767613187,207.12993109722402,0.09156176607322639,,,,,,,,,,
Mod-H1-Ideal,AK,R,2024-Hlow,2262.1880286971764,2262.1880286971764,1.8492100419407282,397.38355749503063,0.17566336328103063,,,,,,,,,,
Mod-H1-Ideal,AK,R,2025-Hhigh,2262.1880286971764,2262.1880286971764,1.8492100419407282,164.11185181312516,0.07254562827283606,,,,,,,,,,
Mod-H1-Ideal,AK,R,2025-Hlow,2262.1880286971764,2262.1880286971764,1.8492100419407282,339.28061250859776,0.1499789620511757,,,,,,,,,,
Mod-H1-Ideal,AK,R,2030-Hhigh,2262.1880286971764,2262.1880286971764,1.8492100419407282,135.4378669862878,0.05987029604443987,,,,,,,,,,
Mod-H1-Ideal,AK,R,2030-Hlow,2262.1880286971764,2262.1880286971764,1.8492100419407282,265.68485075981124,0.11744596266510288,,,,,,,,,,
Mod-H1-Ideal,AK,R,2035-Hhigh,2262.1880286971764,2262.1880286971764,1.8492100419407282,147.17453379685531,0.06505848847658126,,,,,,,,,,
Mod-H1-Ideal,AK,R,2035-Hlow,2262.1880286971764,2262.1880286971764,1.8492100419407282,248.11842587886972,0.10968072623996881,,,,,,,,,,
Mod-H1-Ideal,AK,R,2040-Hhigh,2262.1880286971764,2262.1880286971764,1.8492100419407282,166.07231815826495,0.07341225223170691,,,,,,,,,,
Mod-H1-Ideal,AK,R,2040-Hlow,2262.1880286971764,2262.1880286971764,1.8492100419407282,283.6153903260252,0.12537215595175924,,,,,,,,,,
Mod-H1-Ideal,AK,R,2045-Hhigh,2262.1880286971764,2262.1880286971764,1.8492100419407282,188.93128083455858,0.08351705447905078,,,,,,,,,,
Mod-H1-Ideal,AK,R,2045-Hlow,2262.1880286971764,2262.1880286971764,1.8492100419407282,305.0671025140175,0.1348548832564151,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2024-Hhigh,2238.2603680441844,2238.2603680441844,1.6652637410565334,209.2340635338398,0.09348066316193175,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2024-Hlow,2238.2603680441844,2238.2603680441844,1.7032405625015363,373.7814084736586,0.16699639318560278,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2025-Hhigh,2238.2603680441844,2238.2603680441844,1.7032405625015363,166.0438052713436,0.07418431190667707,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2025-Hlow,2238.2603680441844,2238.2603680441844,1.7032405625015363,317.61353404125623,0.14190196036879762,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2030-Hhigh,2238.2603680441844,2238.2603680441844,1.7032405625015363,136.15297138055638,0.060829818248324834,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2030-Hlow,2238.2603680441844,2238.2603680441844,1.7032405625015363,249.30642626854953,0.11138401493763486,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2035-Hhigh,2238.2603680441844,2238.2603680441844,1.7032405625015363,145.37021070910015,0.06494785539008859,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2035-Hlow,2238.2603680441844,2238.2603680441844,1.7032405625015363,233.7494208116338,0.10443352531675594,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2040-Hhigh,2238.2603680441844,2238.2603680441844,1.7032405625015363,162.73878106348488,0.07270770790874868,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2040-Hlow,2238.2603680441844,2238.2603680441844,1.7032405625015363,264.7304892763057,0.11827510912308653,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2045-Hhigh,2238.2603680441844,2238.2603680441844,1.7032405625015363,185.6854496284302,0.08295971830600035,,,,,,,,,,
Mod-Nom-Real,AK,Rl,2045-Hlow,2238.2603680441844,2238.2603680441844,1.7032405625015363,286.29987906459445,0.1279117850416868,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2024-Hhigh,836.5585200238972,836.5585200238972,0.6069161310129655,79.3587767093901,0.09486338948185373,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2024-Hlow,836.5585200238972,836.5585200238972,0.6069161310129655,151.97079186281303,0.18166187806977546,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2025-Hhigh,836.5585200238972,836.5585200238972,0.6069161310129655,64.03176819237106,0.07654188757833931,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2025-Hlow,836.5585200238972,836.5585200238972,0.6069161310129655,132.07224491087433,0.15787567964414675,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2030-Hhigh,836.5585200238972,836.5585200238972,0.6069161310129655,52.99619229210851,0.06335025108655233,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2030-Hlow,836.5585200238972,836.5585200238972,0.6069161310129655,104.70346069518014,0.12515975653704317,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2035-Hhigh,836.5585200238972,836.5585200238972,0.6069161310129655,57.50548684779295,0.06874054291641216,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2035-Hlow,836.5585200238972,836.5585200238972,0.6069161310129655,94.84195054126005,0.11337156728563445,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2040-Hhigh,836.5585200238972,836.5585200238972,0.6069161310129655,64.57272763260576,0.07718853623146552,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2040-Hlow,836.5585200238972,836.5585200238972,0.6069161310129655,110.66613070973837,0.13228737507398414,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2045-Hhigh,836.5585200238972,836.5585200238972,0.6069161310129655,74.28872885083267,0.08880278793731074,,,,,,,,,,
Mod-Nom-Real,AK,Rb,2045-Hlow,836.5585200238972,836.5585200238972,0.6069161310129655,120.20595431429989,0.14369102870515987,,,,,,,,,,
Mod-Nom-Real,AK,R,2024-Hhigh,3074.818888068081,3074.818888068081,2.272179872069499,288.5928402432298,0.09385685815939346,,,,,,,,,,
Mod-Nom-Real,AK,R,2024-Hlow,3074.818888068081,3074.818888068081,2.310156693514502,525.7522003364714,0.17098639610178903,,,,,,,,,,
Mod-Nom-Real,AK,R,2025-Hhigh,3074.818888068081,3074.818888068081,2.310156693514502,230.07557346371465,0.07482573180375898,,,,,,,,,,
Mod-Nom-Real,AK,R,2025-Hlow,3074.818888068081,3074.818888068081,2.310156693514502,449.6857789521305,0.14624789144399641,,,,,,,,,,
Mod-Nom-Real,AK,R,2030-Hhigh,3074.818888068081,3074.818888068081,2.310156693514502,189.14916367266483,0.06151554629986935,,,,,,,,,,
Mod-Nom-Real,AK,R,2030-Hlow,3074.818888068081,3074.818888068081,2.310156693514502,354.00988696372974,0.11513194755550475,,,,,,,,,,
Mod-Nom-Real,AK,R,2035-Hhigh,3074.818888068081,3074.818888068081,2.310156693514502,202.87569755689316,0.06597972269006083,,,,,,,,,,
Mod-Nom-Real,AK,R,2035-Hlow,3074.818888068081,3074.818888068081,2.310156693514502,328.591371352894,0.10686527672507862,,,,,,,,,,
Mod-Nom-Real,AK,R,2040-Hhigh,3074.818888068081,3074.818888068081,2.310156693514502,227.31150869609067,0.07392679600680847,,,,,,,,,,
Mod-Nom-Real,AK,R,2040-Hlow,3074.818888068081,3074.818888068081,2.310156693514502,375.3966199860441,0.1220873923478163,,,,,,,,,,
Mod-Nom-Real,AK,R,2045-Hhigh,3074.818888068081,3074.818888068081,2.310156693514502,259.97417847926283,0.08454942809415532,,,,,,,,,,
Mod-Nom-Real,AK,R,2045-Hlow,3074.818888068081,3074.818888068081,2.310156693514502,406.50583337889435,0.13220480560866574,,,,,,,,,,
Mod-H1-Real,AK,Rl,2024-Hhigh,1686.91804868813,1686.91804868813,1.4062520017405746,154.1608211776908,0.09138607610344643,,,,,,,,,,
Mod-H1-Real,AK,Rl,2024-Hlow,1686.91804868813,1686.91804868813,1.4374948280006468,285.88093574700264,0.16946936809960889,,,,,,,,,,
Mod-H1-Real,AK,Rl,2025-Hhigh,1686.91804868813,1686.91804868813,1.4374948280006468,121.69687775727103,0.07214154703716126,,,,,,,,,,
Mod-H1-Real,AK,Rl,2025-Hlow,1686.91804868813,1686.91804868813,1.4374948280006468,243.09908302873785,0.14410841310150743,,,,,,,,,,
Mod-H1-Real,AK,Rl,2030-Hhigh,1686.91804868813,1686.91804868813,1.4374948280006468,99.96827166857075,0.05926089399915623,,,,,,,,,,
Mod-H1-Real,AK,Rl,2030-Hlow,1686.91804868813,1686.91804868813,1.4374948280006468,190.1371734870568,0.11271275070826427,,,,,,,,,,
Mod-H1-Real,AK,Rl,2035-Hhigh,1686.91804868813,1686.91804868813,1.4374948280006468,107.82139743504085,0.06391620358729969,,,,,,,,,,
Mod-H1-Real,AK,Rl,2035-Hlow,1686.91804868813,1686.91804868813,1.4374948280006468,179.26482714454684,0.10626765614604466,,,,,,,,,,
Mod-H1-Real,AK,Rl,2040-Hhigh,1686.91804868813,1686.91804868813,1.4374948280006468,121.25679936428969,0.07188066987521284,,,,,,,,,,
Mod-H1-Real,AK,Rl,2040-Hlow,1686.91804868813,1686.91804868813,1.4374948280006468,203.4115241610922,0.12058174629127939,,,,,,,,,,
Mod-H1-Real,AK,Rl,2045-Hhigh,1686.91804868813,1686.91804868813,1.4374948280006468,138.1412531103905,0.08188972381783405,,,,,,,,,,
Mod-H1-Real,AK,Rl,2045-Hlow,1686.91804868813,1686.91804868813,1.4374948280006468,218.9407972801433,0.12978745319039509,,,,,,,,,,
